@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute destClass {1.0,2.0}

@data
-7.107807,0.954427,-0.116801,-0.094513,-0.094513,-0.161375,-0.109372,-0.079655,-0.153946,-0.153946,-0.116801,-0.176234,-0.161375,-0.139088,-0.057368,-0.176234,-0.153946,-0.12423,-0.109372,-0.176234,-0.116801,-0.153946,-0.146517,-0.087084,-0.087084,-0.079655,-0.094513,-0.064797,-0.064797,-0.198521,-0.094513,-0.027651,-0.094513,-0.094513,-0.049939,-0.094513,0.054069,0.165506,0.135789,0.224939,0.336376,0.180364,0.031782,-0.116801,-0.116801,-0.12423,-0.235667,-0.228238,-0.265383,-0.220808,-0.213379,-0.094513,-0.139088,-0.087084,-0.131659,0.351234,1.8222,5.63334,3.560615,-2.352967,-5.673784,-4.700569,-2.709564,-1.075158,-0.540261,-0.272812,-0.116801,0.031782,0.04664,0.061498,-0.079655,0.120931,0.180364,0.172935,0.202652,0.172935,0.210081,0.254655,0.38095,0.418096,0.581537,0.692974,0.752407,0.900989,1.086717,1.265016,1.39874,1.443315,1.376453,1.198154,1.019855,0.715261,0.566679,0.366092,0.180364,0.04664,-0.005364,-0.042509,0.031782,-0.049939,-0.03508,-0.027651,-0.027651,0.002065,0.04664,0.04664,0.002065,-0.027651,0.024353,-0.012793,-0.064797,-0.072226,-0.064797,-0.064797,-0.168805,-0.146517,-0.161375,-0.213379,-0.20595,-0.191092,-0.257954,-0.220808,-0.228238,-0.198521,-0.2951,-0.257954,-0.235667,-0.235667,-0.235667,-0.2951,-0.228238,-0.243096,-0.272812,-0.2951,-0.347104,-0.2951,-0.324816,6.032784,1.0
-7.107807,-0.009947,-0.03555,-0.009947,-0.03555,-0.05262,-0.05262,-0.065421,-0.061154,-0.086758,-0.095293,-0.082491,-0.078223,-0.129431,-0.091025,-0.120896,-0.116629,-0.120896,-0.125164,-0.137966,-0.155035,-0.103827,-0.120896,-0.137966,-0.120896,-0.167837,-0.137966,-0.129431,-0.1465,-0.1465,-0.112362,-0.078223,-0.018481,0.007123,-0.018481,-0.009947,-0.231846,-0.214777,-0.244648,-0.236113,-0.214777,-0.283054,-0.283054,-0.248915,-0.278786,-0.274519,-0.265985,-0.291588,-0.274519,-0.219044,-0.03555,1.539083,-0.027016,-2.237477,-4.1919,-4.601561,-2.903176,-1.593115,-0.705516,-0.329994,-0.206242,-0.108094,-0.069689,-0.018481,0.007123,0.024192,0.045528,0.105271,0.173547,0.207686,0.263161,0.344239,0.429585,0.578941,0.698425,0.886186,1.137957,1.419599,1.76525,2.132238,2.512028,2.88755,3.190528,3.292943,3.147855,2.708323,2.089565,1.368391,0.7539,0.403981,0.156478,0.007123,-0.095293,-0.112362,-0.125164,-0.142233,-0.112362,-0.095293,-0.095293,-0.078223,-0.091025,-0.086758,-0.078223,-0.05262,-0.078223,-0.129431,-0.120896,-0.1465,-0.201975,-0.172104,-0.21051,-0.223312,-0.270252,-0.248915,-0.270252,-0.270252,-0.283054,-0.317192,-0.30439,-0.317192,-0.325727,-0.317192,-0.321459,-0.321459,-0.342796,-0.334261,-0.394004,-0.334261,-0.359865,-0.351331,-0.351331,-0.351331,-0.321459,-0.359865,-0.347063,-0.351331,-0.3684,6.032784,1.0
-7.107807,-0.513831,-0.439516,-0.480802,-0.439516,-0.497317,-0.439516,-0.456031,-0.456031,-0.456031,-0.447773,-0.456031,-0.439516,-0.48906,-0.447773,-0.505574,-0.456031,-0.48906,-0.447773,-0.423002,-0.431259,-0.423002,-0.439516,-0.472545,-0.414744,-0.389973,-0.431259,-0.431259,-0.431259,-0.431259,-0.406487,-0.39823,-0.39823,-0.423002,-0.175284,-0.142255,-0.100969,-0.381715,-0.48906,-0.604661,-0.63769,-0.621176,-0.596404,-0.323915,-0.356944,-0.389973,-0.365201,-0.356944,-0.299143,-0.266114,-0.282629,-0.233085,-0.133998,0.047661,0.766042,-2.090965,-4.857142,-5.930584,-4.047932,-2.710258,-1.727646,-0.943208,-0.323915,-0.150513,-0.06794,-0.010139,0.08069,0.121977,0.179777,0.229321,0.204549,0.188034,0.254092,0.303636,0.435752,0.460524,0.625668,0.65044,0.873386,1.038531,1.211933,1.418364,1.434878,1.583509,1.476165,1.244962,0.988987,0.617411,0.460524,0.311893,0.361437,0.295379,0.254092,0.295379,0.361437,0.229321,0.295379,0.344922,0.435752,0.402723,0.394466,0.477038,0.460524,0.510067,0.50181,0.50181,0.584382,0.452266,0.609154,0.543096,0.633926,0.576125,0.642183,0.576125,0.526582,0.625668,0.708241,0.576125,0.625668,0.600897,0.65044,0.733013,0.74127,0.74127,0.708241,0.74127,0.716498,0.74127,0.724755,0.8899,1.030274,0.964216,0.914672,0.683469,0.584382,0.584382,0.55961,6.032784,2.0
-7.107807,-0.077656,-0.043941,-0.065013,-0.027084,-0.035512,-0.027084,-0.065013,-0.077656,-0.102942,-0.086085,-0.111371,-0.140872,-0.1198,-0.128229,-0.161944,-0.128229,-0.183016,-0.166158,-0.166158,-0.157729,-0.170373,-0.149301,-0.170373,-0.153515,-0.161944,-0.174587,-0.174587,-0.183016,-0.208302,-0.178801,-0.128229,-0.060799,-0.027084,0.048775,0.040346,0.036132,-0.132443,-0.233588,-0.25466,-0.271518,-0.326305,-0.313661,-0.317876,-0.317876,-0.317876,-0.29259,-0.296804,-0.267303,-0.271518,-0.246231,0.769434,1.91996,0.069847,-3.116224,-6.049433,-5.560565,-3.491304,-1.944627,-0.874174,-0.431664,-0.296804,-0.18723,-0.124014,-0.090299,-0.048155,-0.010226,0.044561,0.095133,0.162564,0.267923,0.373283,0.516571,0.706219,0.946438,1.20773,1.490093,1.768242,1.991604,2.155965,2.236039,2.130679,1.860959,1.414234,0.954867,0.56293,0.347996,0.183635,0.099348,0.036132,0.040346,0.019275,0.023489,0.027703,0.044561,0.086705,0.090919,0.116205,0.141492,0.145706,0.14992,0.154135,0.158349,0.133063,0.124634,0.128848,0.128848,0.116205,0.111991,0.090919,0.099348,0.090919,0.099348,0.048775,0.057204,0.095133,0.090919,0.078276,0.086705,0.074062,0.095133,0.08249,0.099348,0.090919,0.08249,0.086705,0.099348,0.225779,0.276352,0.310067,0.373283,0.402783,0.272137,0.145706,0.048775,0.057204,0.057204,6.032784,2.0
-7.107807,-0.029192,-0.048326,-0.010059,-0.014842,-0.029192,-0.005276,0.004291,0.009074,0.009074,0.004291,-0.005276,-0.029192,-0.005276,-0.048326,-0.010059,-0.048326,-0.053109,-0.048326,-0.033976,-0.057892,-0.038759,-0.062675,-0.048326,-0.062675,-0.048326,-0.048326,-0.057892,-0.057892,-0.038759,-0.057892,-0.053109,-0.010059,0.076041,0.10474,0.19084,0.143007,0.114307,-0.062675,-0.129642,-0.134425,-0.182258,-0.134425,-0.139208,-0.158342,-0.120075,-0.167908,-0.134425,-0.134425,-0.110509,-0.110509,-0.120075,0.88442,1.630617,-0.612756,-3.277061,-5.357801,-5.070802,-3.109645,-1.751184,-0.746689,-0.254008,-0.086592,-0.005276,0.042557,0.10474,0.114307,0.152574,0.20519,0.281723,0.339123,0.434789,0.544805,0.693088,0.937037,1.185769,1.472767,1.817166,2.123298,2.44378,2.659029,2.749912,2.615979,2.247664,1.6928,1.094886,0.640471,0.339123,0.138224,0.052124,-0.019626,-0.053109,-0.053109,-0.086592,-0.081809,-0.067459,-0.048326,-0.029192,-0.038759,-0.010059,-0.067459,-0.024409,-0.057892,-0.014842,-0.067459,-0.057892,-0.081809,-0.105725,-0.148775,-0.143992,-0.177475,-0.177475,-0.167908,-0.187042,-0.191825,-0.206175,-0.215741,-0.196608,-0.220525,-0.225308,-0.239658,-0.234875,-0.239658,-0.234875,-0.254008,-0.277924,-0.263575,-0.110509,-0.091375,-0.000492,-0.072242,-0.081809,-0.225308,-0.311408,-0.435774,-0.41664,-0.407074,6.032784,2.0
-7.107807,0.165505,0.185802,0.19595,0.185802,0.165505,0.206098,0.19595,0.206098,0.19595,0.236543,0.165505,0.175653,0.145209,0.185802,0.135061,0.19595,0.135061,0.226394,0.226394,0.175653,0.216246,0.236543,0.19595,0.19595,0.185802,0.297432,0.246691,0.266987,0.216246,0.266987,0.266987,0.469951,0.540988,0.388765,0.145209,0.094468,-0.067903,-0.078052,-0.037459,0.104616,0.145209,0.145209,0.145209,0.165505,0.124912,0.216246,0.165505,0.226394,0.216246,-0.007014,1.352844,-0.565165,-4.137331,-6.664231,-4.847704,-3.640069,-2.097543,-1.011686,-0.331757,0.043727,0.135061,0.287284,0.287284,0.317728,0.297432,0.368469,0.378617,0.358321,0.388765,0.398914,0.480099,0.551137,0.672915,0.804842,0.987509,1.231066,1.383289,1.65729,1.809513,1.910995,1.779068,1.555808,1.119436,0.764249,0.378617,0.226394,0.064023,0.02343,-0.057755,-0.047607,-0.108496,-0.138941,-0.169385,-0.118644,-0.149089,-0.149089,-0.027311,-0.098348,-0.118644,-0.037459,-0.138941,-0.0882,-0.128793,-0.108496,-0.118644,-0.098348,-0.149089,-0.128793,-0.179534,-0.159237,-0.169385,-0.189682,-0.149089,-0.128793,-0.169385,-0.138941,-0.169385,-0.149089,-0.149089,-0.128793,-0.149089,-0.138941,-0.169385,-0.169385,-0.027311,0.053875,0.114764,-0.108496,-0.331757,-0.453535,-0.585461,-0.53472,-0.565165,-0.31146,-0.341905,-0.341905,6.032784,2.0
-7.107807,-0.102795,-0.089129,-0.066353,-0.057242,-0.007134,-0.048132,-0.039021,-0.052687,-0.039021,-0.052687,-0.061797,-0.093684,-0.093684,-0.116461,-0.116461,-0.130126,-0.125571,-0.152903,-0.157458,-0.184789,-0.175679,-0.189345,-0.198455,-0.157458,-0.175679,-0.180234,-0.1939,-0.166568,-0.180234,-0.198455,-0.143792,-0.0208,0.052084,0.093081,0.083971,0.029308,-0.057242,-0.253118,-0.294116,-0.257674,-0.28045,-0.298671,-0.275895,-0.298671,-0.285005,-0.307781,-0.248563,-0.266784,-0.207566,1.259227,0.935804,-1.738132,-4.6125,-5.85153,-4.694494,-2.804063,-1.469372,-0.640315,-0.335113,-0.221231,-0.166568,-0.102795,-0.043576,-0.043576,0.033863,0.083971,0.16141,0.225184,0.316289,0.452947,0.616936,0.812812,1.072462,1.386775,1.751195,2.0154,2.261384,2.402597,2.407152,2.243163,1.760306,1.236451,0.762704,0.389173,0.165965,0.106747,0.033863,-0.034466,-0.025355,-0.025355,-0.01169,-0.0208,0.038418,0.024752,0.052084,0.038418,0.06575,0.061195,0.047529,0.029308,0.052084,0.042973,0.001976,0.033863,0.038418,0.033863,0.056639,0.015642,-0.025355,0.033863,0.015642,0.056639,0.038418,0.029308,0.047529,0.042973,0.088526,0.052084,0.124968,0.106747,0.106747,0.143189,0.257071,0.343621,0.407394,0.448391,0.407394,0.33451,0.188742,0.093081,0.083971,0.102192,0.165965,0.179631,0.1523,0.129523,6.032784,2.0
-7.107807,-0.196666,-0.216611,-0.236556,-0.306365,-0.256502,-0.146803,-0.086967,-0.116885,-0.186693,-0.276447,-0.246529,-0.276447,-0.266474,-0.266474,-0.236556,-0.216611,-0.266474,-0.286419,-0.256502,-0.316337,-0.196666,-0.186693,-0.216611,-0.226584,-0.276447,-0.276447,-0.146803,-0.13683,-0.156775,-0.316337,0.012759,-0.09694,0.132431,0.192266,0.172321,-0.146803,-0.186693,-0.266474,-0.346255,-0.386146,-0.296392,-0.076994,-0.007186,-0.007186,0.012759,0.002786,0.022732,0.022732,0.05265,0.022732,0.132431,0.830514,0.491445,-3.67711,-6.200182,-5.711524,-3.956343,-2.270971,-1.39338,-0.595571,-0.017159,0.102513,0.242129,0.421636,0.331883,0.301965,0.341855,0.262075,0.341855,0.272047,0.361801,0.401691,0.581198,0.501417,0.74076,0.880377,1.089802,1.229419,1.428871,1.528597,1.72805,1.708104,1.568488,1.209473,0.820541,0.521363,0.441582,0.291992,0.172321,0.212211,0.152376,0.192266,0.202239,0.122458,0.182294,0.162348,0.252102,0.142403,0.172321,0.192266,0.272047,0.202239,0.252102,0.212211,0.232157,0.252102,0.28202,0.182294,0.262075,0.182294,0.232157,0.162348,0.252102,0.132431,0.272047,0.262075,0.252102,0.212211,0.291992,0.202239,0.272047,0.272047,0.351828,0.232157,0.331883,0.441582,0.521363,0.541308,0.371773,0.09254,0.062622,-0.076994,0.012759,0.012759,0.262075,0.222184,6.032784,2.0
-7.107807,0.081125,0.143257,0.143257,0.16101,0.196514,0.169886,0.129943,0.112191,0.143257,0.103315,0.085563,0.036744,0.00124,0.02343,0.032306,0.00124,-0.007636,0.005678,0.014554,-0.038702,-0.02095,-0.016512,-0.04314,-0.060893,-0.012074,-0.065331,-0.056454,-0.034264,-0.065331,-0.012074,0.072249,0.112191,0.152133,0.165448,0.1832,0.129943,0.00124,-0.096397,-0.176282,-0.189596,-0.189596,-0.194034,-0.220662,-0.2251,-0.194034,-0.18072,-0.216224,-0.176282,-0.171844,0.02343,1.545678,1.962854,-0.637838,-4.339165,-6.149886,-4.951614,-2.950058,-1.51657,-0.602334,-0.313861,-0.167406,-0.069769,-0.007636,0.00124,0.036744,0.076687,0.138819,0.16101,0.223142,0.285275,0.436168,0.587062,0.760145,1.013113,1.297148,1.603373,1.88297,2.08712,2.238013,2.273517,2.100434,1.67882,1.217263,0.782335,0.422854,0.240894,0.107753,0.032306,-0.02095,-0.025388,-0.065331,-0.016512,-0.038702,-0.038702,0.00124,0.00124,0.014554,0.032306,0.00124,0.032306,0.02343,0.010116,-0.007636,-0.02095,-0.016512,-0.034264,-0.060893,-0.065331,-0.065331,-0.096397,-0.096397,-0.109711,-0.114149,-0.114149,-0.123025,-0.114149,-0.136339,-0.123025,-0.100835,-0.140777,-0.123025,-0.167406,-0.162968,-0.074207,0.014554,0.063373,0.107753,0.107753,0.152133,-0.065331,-0.185158,-0.18072,-0.287233,-0.242852,-0.291671,-0.282795,6.032784,2.0
-7.107807,0.389903,0.320922,0.330776,0.27165,0.389903,0.222377,0.291358,0.232232,0.36034,0.143542,0.261795,0.182959,0.291358,0.27165,0.27165,0.251941,0.222377,0.202668,0.281504,0.212523,0.212523,0.182959,0.311067,0.163251,0.202668,0.153396,0.212523,0.192814,0.222377,0.113978,0.133687,0.182959,0.163251,0.133687,0.251941,0.439175,0.380048,0.311067,0.015434,-0.250636,-0.260491,-0.181655,-0.152092,0.064706,-0.043693,-0.01413,0.015434,0.025288,0.015434,0.074561,0.044997,0.035143,0.104124,0.261795,1.257095,-1.423316,-5.562185,-6.527921,-3.808093,-2.655122,-1.413461,-0.792631,-0.10282,0.005579,0.163251,0.242086,0.202668,0.192814,0.242086,0.261795,0.192814,0.222377,0.330776,0.320922,0.311067,0.291358,0.380048,0.468739,0.567283,0.62641,0.813644,1.000879,1.217677,1.444329,1.661127,1.907488,2.075014,2.025742,1.808944,1.395057,0.843208,0.389903,0.192814,0.074561,-0.112674,-0.043693,-0.073256,-0.122529,-0.092965,-0.181655,-0.092965,-0.122529,-0.10282,-0.181655,-0.161946,-0.132383,-0.092965,-0.142237,-0.181655,-0.211219,-0.201364,-0.201364,-0.181655,-0.260491,-0.240782,-0.230927,-0.260491,-0.270345,-0.329472,-0.250636,-0.299909,-0.299909,-0.2802,-0.339326,-0.36889,-0.408308,-0.270345,-0.299909,-0.339326,-0.36889,-0.388599,-0.319617,-0.408308,-0.359035,-0.36889,-0.36889,6.032784,1.0
-7.107807,0.279673,0.279673,0.249253,0.310093,0.239113,0.279673,0.299953,0.320233,0.259393,0.299953,0.249253,0.310093,0.289813,0.289813,0.310093,0.249253,0.310093,0.259393,0.279673,0.249253,0.310093,0.289813,0.299953,0.299953,0.330373,0.310093,0.330373,0.299953,0.350654,0.320233,0.299953,0.289813,0.340514,0.289813,0.299953,0.462195,0.553456,0.604156,0.289813,0.137712,0.097151,0.00589,-0.01439,-0.00425,0.218832,0.239113,0.269533,0.198552,0.269533,0.289813,0.279673,0.239113,0.360794,0.289813,0.604156,1.526905,-1.748347,-5.165561,-6.402654,-4.313793,-2.965159,-1.677367,-0.673497,-0.06509,0.218832,0.269533,0.340514,0.330373,0.330373,0.310093,0.330373,0.350654,0.391214,0.360794,0.431774,0.441915,0.563596,0.664997,0.776538,0.938779,1.192282,1.384944,1.537045,1.628306,1.790548,1.638446,1.384944,0.9692,0.573736,0.259393,0.117431,-0.105651,-0.136071,-0.02453,-0.136071,-0.146211,-0.136071,-0.176632,-0.176632,-0.166492,-0.166492,-0.156351,-0.207052,-0.207052,-0.166492,-0.217192,-0.257752,-0.267893,-0.227332,-0.237472,-0.278033,-0.328733,-0.257752,-0.318593,-0.328733,-0.359153,-0.349013,-0.369294,-0.369294,-0.409854,-0.389574,-0.490975,-0.399714,-0.419994,-0.419994,-0.470695,-0.399714,-0.490975,-0.470695,-0.511255,-0.440274,-0.511255,-0.531535,-0.409854,-0.318593,-0.349013,6.032784,2.0
-7.107807,0.014113,-0.021432,0.014113,-0.039204,-0.003659,-0.092521,-0.056976,-0.056976,-0.092521,-0.11918,-0.092521,-0.154725,-0.101408,-0.145839,-0.136953,-0.110294,-0.092521,-0.154725,-0.065863,-0.074749,-0.11918,-0.128066,-0.092521,-0.136953,-0.056976,-0.11918,-0.065863,-0.092521,-0.039204,-0.154725,-0.065863,-0.181384,0.147407,0.209611,0.209611,-0.083635,-0.385767,-0.474629,-0.412426,-0.350222,-0.208042,-0.279132,-0.225815,-0.128066,-0.128066,-0.11918,-0.083635,-0.092521,-0.074749,-0.092521,-0.154725,0.813874,-0.074749,-4.286824,-6.543927,-4.891088,-3.549266,-1.905313,-0.865624,-0.279132,0.031886,0.040772,0.191838,0.182952,0.174066,0.191838,0.298473,0.236269,0.334018,0.2807,0.227383,0.369563,0.440653,0.369563,0.556174,0.680581,0.769443,0.920509,1.018258,1.231527,1.498114,1.622522,1.915768,2.040175,2.031288,1.871336,1.569204,1.089348,0.609491,0.405108,0.111862,0.09409,0.09409,0.085203,0.049658,0.005227,0.182952,0.156293,0.102976,0.156293,0.174066,0.120748,0.174066,0.111862,0.165179,0.227383,0.085203,0.09409,0.138521,0.147407,0.111862,0.085203,0.058545,0.102976,-0.003659,0.111862,0.067431,0.09409,0.031886,0.067431,0.085203,0.040772,0.031886,0.102976,0.102976,-0.021432,0.067431,0.014113,0.120748,0.014113,0.076317,-0.003659,-0.039204,0.058545,0.049658,0.040772,6.032784,1.0
-7.107807,-0.091397,-0.045972,-0.083137,-0.103785,-0.140951,-0.124433,-0.140951,-0.140951,-0.157469,-0.173987,-0.14921,-0.145081,-0.178117,-0.157469,-0.161599,-0.157469,-0.182246,-0.190506,-0.178117,-0.165728,-0.169858,-0.169858,-0.178117,-0.24006,-0.190506,-0.145081,-0.161599,-0.194635,-0.198765,-0.165728,-0.091397,-0.041842,-0.000547,0.024231,0.069656,-0.103785,-0.202894,-0.223542,-0.302003,-0.264837,-0.310262,-0.306133,-0.297874,-0.32678,-0.281355,-0.306133,-0.273096,-0.277226,-0.273096,0.049008,1.647141,1.130948,-1.495441,-4.481101,-5.356564,-3.547824,-1.924914,-0.847103,-0.405242,-0.227671,-0.124433,-0.070749,-0.021194,0.024231,0.024231,0.049008,0.102692,0.156376,0.21419,0.255485,0.329817,0.416537,0.536294,0.66431,0.825362,1.052487,1.337425,1.630623,1.973375,2.311997,2.609325,2.861227,2.976854,2.857097,2.406977,1.799934,1.188762,0.705605,0.362853,0.148117,0.02836,-0.05836,-0.029453,-0.041842,-0.054231,-0.025324,-0.021194,-0.017065,0.003583,0.024231,0.02836,0.02836,0.044878,0.03249,0.007713,-0.025324,-0.041842,-0.06249,-0.066619,-0.120303,-0.112044,-0.124433,-0.145081,-0.157469,-0.165728,-0.194635,-0.211153,-0.190506,-0.198765,-0.211153,-0.202894,-0.231801,-0.215283,-0.227671,-0.194635,-0.24419,-0.215283,-0.24419,-0.227671,-0.215283,-0.223542,-0.24419,-0.215283,-0.24419,-0.223542,-0.227671,6.032784,1.0
-7.107807,1.906551,-0.229167,-0.204664,-0.224267,-0.17036,-0.140957,-0.140957,-0.150758,-0.106653,-0.116454,-0.111553,-0.116454,-0.106653,-0.131156,-0.131156,-0.160559,-0.136056,-0.16546,-0.209565,-0.17036,-0.204664,-0.180161,-0.234068,-0.194863,-0.204664,-0.189963,-0.175261,-0.189963,-0.185062,-0.199764,-0.17036,-0.180161,-0.17036,-0.16546,-0.096852,-0.042945,-0.018442,0.094271,-0.028244,0.045265,-0.08215,-0.199764,-0.25367,-0.283074,-0.234068,-0.234068,-0.25367,-0.234068,-0.204664,-0.229167,-0.199764,-0.189963,-0.160559,-0.150758,0.731346,1.750666,-0.616313,-3.272426,-5.266962,-5.178751,-3.194017,-1.821855,-0.773131,-0.371284,-0.180161,-0.072349,0.025663,0.020762,0.064867,0.094271,0.148177,0.197183,0.260891,0.383405,0.452013,0.569627,0.829358,1.040082,1.343918,1.647754,1.980994,2.324034,2.505356,2.622969,2.569063,2.226022,1.667357,1.142995,0.648036,0.378504,0.211885,0.099172,0.08447,0.055066,0.020762,0.006061,0.059967,0.055066,0.055066,0.064867,0.08447,0.079569,0.08447,0.094271,0.08447,0.074669,0.035464,0.025663,0.030563,0.020762,-0.013542,0.006061,-0.047846,-0.042945,-0.072349,-0.062548,-0.077249,-0.08705,-0.077249,-0.077249,-0.08705,-0.08215,-0.08215,-0.091951,-0.096852,-0.091951,-0.091951,-0.023343,0.025663,0.069768,0.104072,0.055066,0.00116,-0.160559,-0.243869,-0.238968,6.032784,2.0
-7.107807,-0.023788,0.02716,-0.023788,0.001686,0.006781,0.042444,0.02716,-0.023788,-0.039073,-0.028883,-0.028883,-0.059452,-0.074736,-0.049262,-0.090021,-0.10021,-0.156253,-0.1104,-0.156253,-0.212296,-0.166443,-0.146064,-0.151158,-0.161348,-0.130779,-0.130779,-0.125684,-0.140969,-0.1104,-0.1104,-0.054357,0.02716,0.093392,0.103582,0.062823,-0.023788,-0.197012,-0.207201,-0.212296,-0.191917,-0.217391,-0.242865,-0.22758,-0.186822,-0.197012,-0.161348,-0.156253,-0.186822,-0.140969,-0.10021,1.346714,1.270292,-1.613367,-4.288139,-5.342763,-4.614206,-2.70875,-1.496186,-0.558743,-0.212296,-0.079831,0.006781,0.032255,0.078108,0.129056,0.159625,0.200383,0.27171,0.332848,0.383796,0.53664,0.704769,0.898371,1.163301,1.484274,1.84091,2.192451,2.457381,2.661173,2.727406,2.574562,2.131314,1.555601,0.984983,0.562114,0.2819,0.113771,0.123961,0.02716,0.006781,0.02716,-0.003409,-0.023788,-0.023788,-0.013599,-0.013599,0.032255,0.01697,0.02716,0.006781,0.02716,0.011875,-0.008504,-0.023788,-0.039073,-0.039073,-0.069641,-0.074736,-0.069641,-0.074736,-0.079831,-0.090021,-0.054357,-0.105305,-0.105305,-0.12059,-0.135874,-0.135874,-0.115495,-0.135874,-0.151158,-0.140969,-0.156253,-0.146064,-0.166443,-0.084926,-0.013599,0.02716,0.078108,0.02716,-0.049262,-0.186822,-0.273434,-0.24796,-0.273434,-0.298908,6.032784,2.0
-7.107807,0.955611,-0.012573,-0.012573,-0.007119,-0.045297,-0.045297,-0.088929,-0.078021,-0.078021,-0.099837,-0.088929,-0.061659,-0.138015,-0.078021,-0.105291,-0.099837,-0.099837,-0.099837,-0.138015,-0.078021,-0.132561,-0.116199,-0.165285,-0.110745,-0.138015,-0.121653,-0.176193,-0.088929,-0.154377,-0.159831,-0.176193,-0.176193,-0.165285,-0.121653,-0.154377,-0.110745,0.025605,0.020151,0.080145,0.167409,0.031059,-0.061659,-0.241641,-0.225279,-0.176193,-0.307089,-0.317997,-0.301635,-0.274365,-0.285273,-0.230733,-0.230733,-0.339813,-0.198009,0.200133,1.727253,2.75806,-0.050751,-4.283056,-5.946526,-4.337596,-2.363247,-1.054287,-0.416169,-0.312543,-0.143469,-0.099837,-0.078021,0.058329,0.052875,0.063783,0.112869,0.134685,0.172863,0.238311,0.298305,0.401931,0.483741,0.609183,0.718263,0.930969,1.170945,1.378197,1.667259,1.923597,2.152665,2.359917,2.436273,2.283561,2.021769,1.509093,1.029141,0.636453,0.281943,0.151047,0.052875,-0.056205,-0.023481,-0.050751,-0.099837,-0.056205,-0.045297,0.031059,-0.007119,-0.001665,0.031059,0.020151,0.031059,-0.012573,0.020151,-0.067113,-0.034389,-0.078021,-0.050751,-0.127107,-0.099837,-0.187101,-0.154377,-0.165285,-0.187101,-0.192555,-0.176193,-0.230733,-0.268911,-0.230733,-0.263457,-0.274365,-0.252549,-0.274365,-0.198009,-0.214371,-0.263457,-0.241641,-0.263457,-0.312543,-0.268911,6.032784,1.0
