@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute destClass {1.0,2.0}

@data
-2.393368,0.319929,-0.690373,-1.195524,-0.791403,-1.195524,-1.195524,-0.892433,-1.599645,-0.892433,0.319929,1.431261,1.229201,0.92611,0.218899,-0.084192,-0.488313,0.117869,-0.185222,0.218899,0.016838,-0.387282,2.138473,1.633322,1.02714,3.293852,2.0
-2.393368,-0.96197,-1.320259,-1.566583,-1.633762,-1.611369,-1.454618,-1.006756,-0.200605,0.739905,1.120587,1.008622,0.762298,0.762298,0.493581,0.404009,0.404009,0.471188,0.784691,1.299732,1.232553,0.672726,0.314436,-0.222998,-0.491715,3.293852,1.0
-2.393368,-0.789317,-1.165298,-1.425591,-1.39667,-1.512356,-1.309905,-1.570199,-0.760396,0.541074,1.20627,1.293034,1.264113,1.003819,0.801368,0.65676,0.888133,1.119505,0.65676,0.512152,0.165094,-0.124122,-0.181965,0.251859,-0.124122,3.293852,2.0
-2.393368,-0.503874,-0.957876,-1.28806,-1.494425,-1.535698,-1.370606,-1.081695,-0.668966,-0.132417,-0.297509,0.321585,0.651769,0.899406,0.321585,-0.091144,-0.17369,-0.256236,0.52795,1.435955,1.807411,1.559774,1.353409,0.693042,0.280312,3.293852,1.0
-2.393368,-0.253577,-0.894194,-1.174464,-1.374657,-1.494773,-1.334618,-1.694965,-0.934233,0.507155,1.347965,1.74835,1.708311,1.147772,0.747386,0.106769,-0.053385,0.066731,0.066731,0.026692,0.226885,0.146808,0.90754,0.507155,-0.053385,3.293852,2.0
-2.393368,-0.630966,-1.018489,-1.316584,-1.435821,-1.555059,-1.346393,-1.674297,-0.690585,0.203698,1.187409,1.247028,1.276838,1.12779,0.770077,0.829696,1.008553,0.948934,0.859506,0.471983,0.263317,-0.154015,-0.243444,0.054651,-0.183825,3.293852,2.0
-2.393368,0.01895,-0.725287,-1.097405,-1.221445,-1.262791,-1.180098,-0.932019,-1.180098,-0.68394,0.184337,0.680495,0.928574,0.639148,0.225683,-0.105089,-0.270475,-0.559901,-0.601247,-0.063743,1.714157,1.962237,1.714157,1.135306,0.680495,3.293852,1.0
-2.393368,-0.821924,-1.213317,-1.369874,-1.526431,-1.526431,-1.343781,-1.552524,-0.456625,0.32616,1.23941,1.23941,1.291595,1.004574,0.848017,0.978481,0.848017,0.978481,0.69146,0.273975,0.300068,0.091325,-0.117418,-0.091325,-0.091325,3.293852,2.0
-2.393368,-0.717017,-1.096416,-1.421614,-1.557113,-1.502914,-1.448714,-1.584213,-0.744117,0.394077,1.234173,1.288373,1.179973,1.071574,0.719276,0.692176,0.990274,0.746376,0.746376,0.475377,0.339878,0.041779,-0.14792,0.285678,0.014679,3.293852,2.0
-2.393368,-0.700341,-1.057013,-1.458269,-1.592021,-1.547437,-1.458269,-1.101597,-0.923261,0.280508,1.127604,1.216772,1.395108,1.216772,0.770932,0.681764,0.770932,0.949268,0.592596,0.235924,0.19134,0.325092,0.63718,0.057588,-0.611173,3.293852,2.0
-2.393368,-0.653905,-1.002654,-1.287994,-1.573334,-1.731857,-1.668448,-1.287994,-0.653905,0.360638,1.216659,1.280068,1.311772,0.836205,0.614274,0.614274,0.899614,0.899614,0.58257,0.23382,0.075298,0.170412,0.963023,0.170412,-0.368564,3.293852,2.0
-2.393368,-1.043919,-1.32076,-1.577826,-1.5976,-1.5976,-1.399857,-1.043919,-0.114526,0.755544,1.052159,1.052159,0.814867,0.676447,0.399606,0.360057,0.439155,0.538026,1.190579,1.249902,1.032384,0.557801,0.300734,-0.114526,-0.608884,3.293852,1.0
-2.393368,-0.878945,-1.367813,-1.587804,-1.661134,-1.710021,-1.34337,-0.903388,-0.438963,0.563217,1.174303,1.125416,1.174303,0.856538,0.465443,0.416557,0.465443,0.587661,0.489887,0.538774,1.29652,0.856538,0.441,-0.194529,-0.365633,3.293852,1.0
-2.393368,-0.150829,-0.684288,-1.103435,-1.293956,-1.370165,-1.33206,-1.103435,-1.065331,-0.951018,-0.188933,0.535047,0.801777,0.801777,0.268317,-0.074621,-0.188933,-0.303246,-0.227038,1.297132,1.716278,1.716278,1.487653,0.877985,0.535047,3.293852,1.0
-2.393368,-0.899844,-1.237725,-1.378509,-1.575606,-1.462979,-1.462979,-1.462979,-0.590119,0.282741,1.127444,1.127444,1.296385,1.071131,0.789563,0.81772,0.90219,1.042974,0.705093,0.451682,0.310898,-0.083297,0.057487,0.226427,-0.05514,3.293852,2.0
-2.393368,-0.825522,-1.234872,-1.419079,-1.603287,-1.644222,-1.480482,-1.009729,-0.10916,1.077954,1.323564,1.262162,1.057487,0.852812,0.38206,0.422995,0.402527,0.238787,0.770942,1.057487,0.914214,0.504865,0.05458,-0.293367,-0.702717,3.293852,1.0
-2.393368,-1.02853,-1.282265,-1.427256,-1.608495,-1.572247,-1.44538,-1.173522,-0.357947,0.729486,1.037593,1.110088,1.091964,0.928849,0.530124,0.548248,0.656991,0.729486,1.001345,1.001345,0.765734,0.367009,0.203894,-0.212956,-0.593557,3.293852,1.0
-2.393368,-1.023339,-1.33255,-1.553414,-1.597587,-1.64176,-1.442982,-1.001253,0.080984,0.544799,1.16322,1.052788,0.876096,0.677318,0.301848,0.346021,0.368108,0.522713,0.655232,1.361999,1.207393,0.78775,0.368108,-0.184054,-0.537437,3.293852,1.0
-2.393368,-1.037707,-1.286374,-1.55417,-1.496785,-1.592426,-1.458528,-1.095092,-0.329962,0.798604,1.104656,1.123784,1.028143,0.894245,0.492552,0.51168,0.549937,0.722091,0.894245,1.047271,0.932502,0.416039,0.167372,-0.310834,-0.521245,3.293852,1.0
-2.393368,-0.672247,-1.007103,-1.311517,-1.402841,-1.463724,-1.372399,-1.555048,-0.824454,0.454084,1.276002,1.367326,1.336884,1.093353,0.728057,0.849822,0.971588,1.002029,0.728057,0.393201,0.088787,-0.093861,-0.306951,-0.154744,-0.124302,3.293852,2.0
-2.393368,-0.993025,-1.299356,-1.421889,-1.564844,-1.666954,-1.524,-1.095135,-0.380362,0.661166,1.110452,1.212562,1.028764,0.967497,0.497789,0.518211,0.620321,0.70201,0.579477,0.579477,1.110452,0.70201,0.375256,-0.155719,-0.564161,3.293852,1.0
-2.393368,-0.925422,-1.232121,-1.53882,-1.487703,-1.513262,-1.53882,-1.257679,-0.184232,0.633632,1.323704,1.400379,1.298146,0.965889,0.429166,0.480282,0.582515,0.65919,0.480282,0.2247,0.429166,0.838098,0.608073,-0.133116,-0.542048,3.293852,2.0
-2.393368,-0.978362,-1.308785,-1.515299,-1.597905,-1.618556,-1.453345,-1.122922,-0.172956,0.508542,1.272645,1.35525,1.334599,1.045479,0.77701,0.508542,0.63245,0.735707,0.529193,0.425936,0.384633,0.281376,0.425936,-0.007744,-0.441424,3.293852,2.0
-2.393368,-1.040868,-1.375257,-1.493277,-1.611297,-1.591627,-1.493277,-1.021198,-0.077041,0.591738,0.965467,0.965467,0.847447,0.729427,0.336028,0.395038,0.493388,0.650747,1.063816,1.201506,1.162166,0.729427,0.316358,-0.096711,-0.647469,3.293852,1.0
-2.393368,-0.922019,-1.237295,-1.454047,-1.651095,-1.611685,-1.473752,-1.197885,-0.370285,0.3982,1.009048,1.146981,1.048458,0.949934,0.477019,0.595248,0.713477,0.733181,0.674067,1.048458,1.068162,0.536134,0.220858,-0.212647,-0.488514,3.293852,1.0
-2.393368,-0.864342,-1.136219,-1.435284,-1.516847,-1.544034,-1.462471,-1.516847,-0.674028,0.658169,1.038796,1.147547,1.147547,1.093172,0.685356,0.794107,0.984421,1.011609,0.739732,0.495043,0.250353,0.005664,0.005664,0.16879,-0.075899,3.293852,2.0
-2.393368,-0.413319,-0.869396,-0.907403,-1.287466,-1.401485,-1.477498,-1.287466,-1.021422,-0.983415,-0.451326,0.156776,0.574847,0.726872,0.384815,0.156776,-0.147275,0.156776,1.106936,1.372981,1.563013,1.639025,1.220955,0.726872,0.460827,3.293852,1.0
-2.393368,-0.635199,-1.141373,-1.468897,-1.587997,-1.707097,-1.468897,-1.081823,-0.21835,0.496249,1.061973,1.270398,1.061973,0.764224,0.168725,-0.188575,-0.0397,0.049625,1.091748,1.181073,1.270398,0.913098,0.496249,0.1985,-0.486324,3.293852,1.0
-2.393368,0.466156,0,-0.815773,-1.16539,-1.281929,-1.107121,-0.990582,-1.631546,-0.757504,0.05827,0.582695,0.990582,0.699234,0,-0.291348,0.05827,-0.349617,-0.291348,-0.524426,0.116539,0.640965,2.33078,1.864624,1.398468,3.293852,2.0
-2.393368,-0.853446,-1.234963,-1.473411,-1.449567,-1.497256,-1.425722,-1.544946,-0.662687,0.529554,1.125674,1.125674,1.316433,1.149519,0.815692,0.648778,0.839537,0.934916,0.696468,0.338795,0.124192,0.100347,0.36264,0.219571,-0.185791,3.293852,2.0
-2.393368,1.252215,0.148751,-0.240706,-0.695074,-0.824893,-0.889803,-1.798537,-1.798537,-1.019622,-0.435435,0.27857,0.797847,0.473299,0.148751,-0.110887,-0.370526,-0.500345,-0.435435,-0.370526,0.083842,1.576763,1.382034,1.706582,1.641672,3.293852,2.0
-2.393368,-0.943943,-1.108107,-1.559559,-1.662161,-1.580079,-1.641641,-1.23123,-0.143644,0.451451,1.005505,1.128628,1.149148,1.067066,0.554054,0.574574,0.718218,0.738738,0.513013,0.738738,0.943943,0.595095,0.266767,-0.184685,-0.38989,3.293852,1.0
-2.393368,-0.021442,-0.750486,-1.093566,-1.136451,-1.39376,-1.39376,-1.093566,-0.707601,-1.050681,0.107212,0.750486,0.922026,0.707601,0.064327,-0.321637,-0.364522,-0.493177,-0.278752,0.922026,1.779725,1.865494,1.436645,0.879141,0.664716,3.293852,1.0
-2.393368,0.612736,-0.227588,-0.82782,-1.187958,-1.308005,-1.127935,-2.148329,-1.428051,0.132551,1.453061,1.693154,1.873223,1.092922,0.252597,-0.227588,0.012505,0.252597,-0.107542,0.072528,0.012505,-0.107542,0.012505,0.912852,0.312621,3.293852,2.0
-2.393368,-1.056087,-1.191338,-1.35364,-1.488891,-1.542991,-1.515941,-1.218388,-0.190479,0.648079,1.216134,1.405486,1.432536,1.134983,0.81038,0.593978,0.566928,0.539878,0.215275,-0.001127,0.215275,0.81038,0.593978,-0.109328,-0.515082,3.293852,2.0
-2.393368,-0.803776,-1.194802,-1.403349,-1.481555,-1.455486,-1.325144,-1.55976,-0.777708,0.57785,1.307765,1.359902,1.438107,0.942807,0.656055,0.786397,0.786397,0.812465,0.551781,0.369302,0.186824,0.030413,0.212892,0.265029,-0.282408,3.293852,2.0
-2.393368,-0.942896,-1.294911,-1.445774,-1.496062,-1.596637,-1.571494,-1.169191,-0.540594,0.590882,1.320055,1.244623,1.244623,1.043472,0.741745,0.766889,0.817177,0.716601,0.339443,0.314299,0.138291,0.113148,0.666313,0.264011,-0.264011,3.293852,2.0
-2.393368,-0.899345,-1.242372,-1.479852,-1.664559,-1.664559,-1.479852,-1.136825,-0.714639,0.419988,1.290748,1.211588,1.132427,0.947721,0.631081,0.604694,0.789401,0.710241,0.604694,0.419988,0.340828,0.288054,0.842174,0.235281,-0.186906,3.293852,2.0
-2.393368,-0.905975,-1.399675,-1.543671,-1.605384,-1.687667,-1.481959,-0.967687,-0.103711,0.533985,1.048256,0.965973,0.945402,0.698552,0.348847,0.431131,0.492843,0.760264,0.863119,1.212823,1.13054,0.677981,0.307706,-0.103711,-0.617983,3.293852,1.0
-2.393368,-0.857046,-1.084329,-1.425254,-1.538896,-1.482075,-1.425254,-1.027509,-0.800226,0.108906,1.13168,1.529426,1.415784,1.245322,0.904397,0.733935,0.33619,0.790756,0.449831,0.279369,0.052086,-0.572943,0.847576,0.39301,-0.004735,3.293852,2.0
-2.393368,0.063917,-0.465051,-0.994018,-0.994018,-1.311399,-1.046915,-0.676638,-0.359257,-1.099812,-0.835328,0.804472,0.751575,1.068956,0.434194,-0.200567,-0.200567,-0.570844,-0.517947,-0.465051,0.01102,1.439233,2.444271,1.756613,0.963162,3.293852,1.0
-2.393368,-1.015474,-1.243244,-1.516568,-1.584899,-1.630453,-1.471014,-1.129359,-0.354941,0.624469,0.897793,0.988901,0.852239,0.715577,0.396699,0.328368,0.442253,0.510584,1.125563,1.285002,1.171117,0.6928,0.442253,0.00949,-0.537157,3.293852,1.0
-2.393368,1.129082,0.282271,0.09409,-0.09409,-0.09409,-0.09409,-0.09409,-1.599533,-1.223173,-0.752722,-0.09409,-0.282271,0,-0.470451,-0.752722,-0.752722,-0.564541,-0.564541,-0.564541,-0.18818,0.09409,2.352255,2.258165,1.975894,3.293852,2.0
-2.393368,-0.917707,-1.180763,-1.56339,-1.659047,-1.635133,-1.539476,-1.061192,-0.463337,0.612801,0.995428,1.138913,1.186742,0.804115,0.541059,0.517144,0.636715,0.541059,0.325831,0.421488,1.258484,0.9476,0.517144,-0.008968,-0.415509,3.293852,1.0
-2.393368,-0.841068,-1.305105,-1.566126,-1.566126,-1.508121,-1.537123,-1.131091,-0.580047,0.319026,1.131091,1.276103,1.276103,1.102089,0.841068,0.696056,0.754061,0.841068,0.290023,0.029002,0,0.319026,0.812065,0.49304,-0.145012,3.293852,2.0
-2.393368,-1.04514,-1.218727,-1.508039,-1.565901,-1.797351,-1.508039,-1.247658,-0.437584,0.256764,1.182563,1.211494,0.951113,0.951113,0.314627,0.661801,0.777526,0.893251,0.719664,0.40142,0.517145,0.488214,0.661801,0.372489,-0.032548,3.293852,2.0
-2.393368,-0.955733,-1.351209,-1.559355,-1.559355,-1.684242,-1.476096,-1.12225,-0.206411,0.605356,1.104904,1.125719,1.08409,1.042461,0.501283,0.459654,0.522098,0.522098,0.459654,0.730243,1.146533,0.709428,0.459654,-0.164782,-0.393741,3.293852,1.0
-2.393368,-0.937925,-1.363411,-1.505239,-1.545761,-1.566023,-1.403933,-1.221582,-0.309828,0.804539,1.027412,1.047673,0.966629,0.804539,0.439837,0.379054,0.541143,0.703233,1.128718,1.128718,0.966629,0.48036,0.196703,-0.228783,-0.532701,3.293852,1.0
-2.393368,-0.188666,-1.06654,-1.343764,-1.620987,-1.667191,-1.52858,-0.974133,-0.419686,0.781616,1.289859,1.659491,1.567083,0.920228,0.319577,-0.142462,-0.050054,-0.00385,-0.142462,-0.096258,0.134761,0.735412,1.243655,0.735412,-0.142462,3.293852,2.0
-2.393368,-1.008505,-1.302652,-1.491747,-1.575789,-1.575789,-1.428715,-1.155578,-0.189095,0.651326,1.197599,1.176589,1.008505,0.756379,0.42021,0.3992,0.441221,0.441221,0.42021,1.155578,1.260631,0.777389,0.315158,-0.147074,-0.546273,3.293852,1.0
-2.393368,-0.942784,-1.270709,-1.560054,-1.617923,-1.598633,-1.482895,-1.17426,-0.229065,0.658261,1.101924,1.159793,1.082634,0.889737,0.407495,0.426784,0.465364,0.561812,0.73542,1.159793,0.986186,0.581102,0.233888,-0.229065,-0.344803,3.293852,1.0
-2.393368,-0.978185,-1.32998,-1.49415,-1.611415,-1.658321,-1.400339,-1.001638,-0.298048,0.71043,0.991866,0.921507,0.874601,0.640071,0.428994,0.264823,0.405541,0.428994,0.499353,1.320207,1.531284,0.898054,0.382088,-0.040066,-0.485672,3.293852,1.0
-2.393368,-1.074367,-1.36455,-1.551096,-1.571824,-1.592551,-1.406005,-1.074367,-0.390365,0.563093,1.205641,1.226368,0.97764,0.97764,0.500911,0.58382,0.58382,0.604548,0.169273,0.335092,1.226368,0.874003,0.521638,0.024182,-0.34891,3.293852,1.0
-2.393368,-0.961451,-1.267213,-1.511822,-1.593359,-1.593359,-1.532207,-1.165292,-0.207239,0.750815,1.199266,1.260418,1.036193,0.771199,0.363517,0.363517,0.424669,0.424669,0.62851,1.138113,1.056577,0.608126,0.322749,-0.084934,-0.431464,3.293852,1.0
-2.393368,0.446375,-0.337503,-0.80783,-1.069123,-1.17364,-1.17364,-0.860089,-0.546537,-0.964606,-0.023952,0.550892,0.812185,0.655409,0.080565,-0.180727,-0.546537,-0.80783,-0.755572,-0.494279,0.341858,2.327683,2.06639,1.491546,0.968961,3.293852,2.0
-2.393368,1.522231,0.642868,-0.076611,-0.316437,-0.556264,-0.316437,-1.595511,-1.915279,-1.115858,-0.316437,0.562926,0.562926,0.802752,0.083273,-0.476322,-0.39638,-1.115858,-0.556264,-0.476322,-0.156553,0.403041,0.882694,1.762057,2.161767,3.293852,2.0
-2.393368,0.154458,-0.436511,-1.081205,-1.188654,-1.242379,-1.027481,-1.027481,-1.564726,-0.973756,-0.06044,0.42308,1.067774,1.01405,0.369356,0.047009,0.100733,-0.329062,-0.490236,-0.221613,0.208182,1.121498,1.873641,1.873641,1.390121,3.293852,2.0
-2.393368,0.721731,0.105306,-0.511119,-0.880974,-1.004259,-0.942616,-1.559041,-1.743968,-0.880974,-0.017979,0.475161,0.845016,1.029943,0.351876,-0.264549,-0.264549,-0.326191,-0.449476,-0.449476,-0.141264,0.783373,0.845016,2.20115,2.077865,3.293852,2.0
-2.393368,-1.156909,-1.366938,-1.366938,-1.555964,-1.555964,-1.534961,-1.072898,-0.442811,0.565328,0.838365,1.048394,1.111403,1.111403,0.544325,0.523322,0.607334,0.670342,0.670342,1.111403,1.006389,0.586331,0.29229,-0.127768,-0.50582,3.293852,1.0
-2.393368,-0.916621,-1.28361,-1.50788,-1.589434,-1.609822,-1.467104,-1.100116,-0.080703,0.592109,1.04065,1.101815,1.061038,0.816379,0.388226,0.327061,0.449391,0.429003,0.816379,1.285309,1.162979,0.653273,0.265897,-0.141868,-0.692351,3.293852,1.0
-2.393368,-0.299871,-0.720742,-1.1837,-1.309962,-1.436223,-1.309962,-0.847003,-0.847003,-1.057439,-0.173609,0.457697,0.541872,0.457697,-0.131522,-0.341958,-0.257784,-0.089435,0.541872,1.383614,1.762398,1.678224,1.59405,0.962743,0.626046,3.293852,1.0
-2.393368,-0.734081,-1.312169,-1.532393,-1.670033,-1.614977,-1.394753,-1.009361,-0.486328,0.697377,1.385577,1.440633,1.275465,0.972657,0.532208,0.724905,0.724905,0.779961,0.394568,0.174344,0.119288,0.064232,0.669849,0.146816,-0.348688,3.293852,2.0
-2.393368,-0.73794,-1.157124,-1.436581,-1.471513,-1.506445,-1.436581,-0.982464,-0.9126,0.379886,1.148391,1.392915,1.288119,1.113459,0.868935,0.903867,0.938799,1.008663,0.764139,0.414818,0.10043,-0.283823,-0.213959,0.10043,-0.283823,3.293852,2.0
-2.393368,-0.18666,-0.590579,-1.251538,-1.728897,-1.398418,-1.545298,-1.141378,-0.0765,0.547739,1.245418,1.649337,1.318858,0.951658,-0.03978,-0.22338,-0.14994,-0.333539,-0.370259,-0.00306,1.575897,1.318858,0.731339,0.03366,-0.333539,3.293852,1.0
-2.393368,-0.454964,-0.886795,-1.256935,-1.627075,-1.688765,-1.688765,-1.010175,-0.886795,0.347007,0.963907,1.334048,1.395738,1.580808,0.840527,0.593767,0.593767,0.593767,0.408697,0.285316,0.100246,-0.640034,0.655457,0.347007,0.100246,3.293852,2.0
-2.393368,-0.783662,-1.171453,-1.476146,-1.503846,-1.614643,-1.448447,-1.503846,-0.700564,0.518209,1.210694,1.238393,1.155295,1.044498,0.545909,0.629007,0.822903,0.822903,0.601308,0.435111,0.213516,-0.008079,0.739804,0.435111,-0.201975,3.293852,2.0
-2.393368,-1.173104,-1.453714,-1.422535,-1.391356,-1.422535,-1.453714,-1.328998,-0.580706,0.510554,1.258846,1.508276,1.165309,0.947057,0.60409,0.510554,0.635269,0.759984,0.417017,0.167586,0.011692,0.541732,0.853521,0.32348,0.011692,3.293852,2.0
-2.393368,-1.183492,-1.392344,-1.475885,-1.601195,-1.622081,-1.601195,-0.93287,0.027847,0.570861,0.988564,0.967679,0.863253,0.696172,0.341124,0.278469,0.40378,0.549976,0.612631,1.280956,1.260071,0.842368,0.508206,0.006962,-0.389856,3.293852,1.0
-2.393368,-0.638494,-1.073654,-1.322317,-1.415566,-1.415566,-1.415566,-1.508814,-0.887157,0.138578,1.102147,1.226478,1.319727,1.102147,0.760235,0.884567,1.008898,1.071064,0.884567,0.604821,0.262909,-0.203334,-0.172251,0.014246,-0.327665,3.293852,2.0
-2.393368,-0.073624,-0.625806,-0.736243,-1.233207,-1.564516,-1.564516,-0.846679,-0.736243,-0.184061,-0.239279,0.644212,1.196394,0.478558,0.42334,-0.901897,-0.901897,-0.791461,0.920303,1.417267,1.417267,1.748576,0.920303,0.975522,0.257685,3.293852,1.0
-2.393368,-0.410579,-1.011426,-1.211708,-1.371934,-1.692386,-1.411991,-1.171652,0.470663,0.711002,1.311849,1.432019,0.911285,0.590833,0.150212,-0.290409,-0.410579,-0.330466,-0.210296,-0.130184,1.592245,1.672358,0.831172,0.190268,-0.210296,3.293852,1.0
-2.393368,-0.826825,-1.201679,-1.623389,-1.763959,-1.670246,-1.482819,-1.107965,-0.100547,0.602304,1.211441,1.141155,1.047442,0.906872,0.36802,0.438305,0.461734,0.50859,0.321164,0.461734,1.328582,0.78973,0.50859,-0.030262,-0.287973,3.293852,1.0
-2.393368,-0.534924,-0.888269,-1.320134,-1.359395,-1.555697,-1.398655,-0.96679,-0.024538,0.525109,1.428101,1.585143,1.153277,0.917714,0.289546,-0.142319,-0.377882,-0.417143,-0.338622,-0.260101,1.663664,1.428101,0.642891,0.289546,-0.338622,3.293852,1.0
-2.393368,-1.094217,-1.346508,-1.552928,-1.575863,-1.64467,-1.461186,-1.048346,-0.474957,0.488336,1.107596,1.199338,1.08466,0.924111,0.465401,0.419529,0.580078,0.603014,0.442465,0.488336,1.199338,0.87824,0.465401,0.052561,-0.19973,3.293852,1.0
-2.393368,-0.895928,-1.147417,-1.52465,-1.650394,-1.713266,-1.398906,-1.147417,-0.770184,0.047154,0.675876,0.990237,1.178853,1.053109,0.80162,0.613004,0.675876,0.550131,0.550131,0.298643,0.172898,-0.141462,1.178853,1.115981,0.487259,3.293852,2.0
-2.393368,-0.702965,-0.93134,-1.273901,-1.559369,-1.673556,-1.81629,-1.216808,-0.702965,0.32472,1.380952,1.181124,1.323858,1.03839,0.724375,0.695828,0.724375,0.838562,0.667282,0.353267,0.124892,0.32472,0.41036,0.153439,-0.38895,3.293852,2.0
-2.393368,-1.044385,-1.325046,-1.519351,-1.584119,-1.627297,-1.54094,-1.152332,-0.180811,0.488459,1.049782,1.157729,1.11455,0.941835,0.574816,0.639585,0.661174,0.488459,0.402102,0.46687,1.092961,0.833889,0.46687,0.078261,-0.483062,3.293852,1.0
-2.393368,-0.807652,-1.216806,-1.446955,-1.523671,-1.549243,-1.523671,-1.472527,-0.551931,0.726674,1.110255,1.314832,1.1614,0.726674,0.726674,0.880107,0.931251,0.956823,0.624385,0.419809,0.240804,-0.040489,0.061799,0.394237,-0.142778,3.293852,2.0
-2.393368,-0.7156,-1.190468,-1.375139,-1.533428,-1.586191,-1.40152,-1.612572,-0.636455,0.339662,0.999201,1.131109,1.236635,1.051964,0.761767,0.81453,0.946438,0.97282,0.788149,0.577096,0.260518,-0.029679,-0.056061,0.418807,-0.161587,3.293852,2.0
-2.393368,-0.875028,-1.212389,-1.381069,-1.493522,-1.521636,-1.296729,-1.577862,-0.846915,0.502526,1.177247,1.177247,1.2897,1.064793,0.727433,0.727433,0.95234,0.980453,0.586866,0.333846,0.193279,0.165166,0.249506,0.249506,-0.172194,3.293852,2.0
-2.393368,1.822577,0.731758,-0.031816,-0.577225,-0.468143,-0.468143,0.077266,-0.795389,-1.340798,-0.031816,-0.140897,-0.031816,-0.140897,-0.359061,-0.795389,-0.577225,-0.795389,-0.795389,-0.795389,-0.468143,-0.140897,2.149822,2.258904,1.713495,3.293852,2.0
-2.393368,-0.589055,-0.663462,-1.18431,-1.407531,-1.556345,-1.519141,-1.221513,-0.514648,0.415439,1.308321,1.457135,1.196711,0.824677,0.229421,-0.328631,-0.142613,-0.10541,0.043404,0.378235,1.82917,1.271118,0.75027,0.117811,-0.589055,3.293852,1.0
-2.393368,0.282804,-0.287121,-0.59799,-1.116104,-1.219726,-0.96067,-0.857047,-0.494367,-0.287121,-0.908858,-0.338933,-0.23531,0.230992,0.075558,-0.857047,-0.805235,-0.494367,-0.079876,1.785334,1.940768,1.888957,1.733523,1.163597,0.438238,3.293852,1.0
-2.393368,-1.026723,-1.284523,-1.477873,-1.520839,-1.606773,-1.520839,-1.284523,-0.102941,0.734908,1.186058,1.314958,1.143091,0.949741,0.734908,0.627492,0.584525,0.520075,0.391175,0.305242,0.971225,0.606008,0.262275,-0.081458,-0.425191,3.293852,1.0
-2.393368,-0.597795,-1.098887,-1.388993,-1.388993,-1.44174,-1.230754,-1.44174,-0.597795,0.40439,1.353829,1.432949,1.459322,1.248336,0.852736,0.905483,0.747243,0.852736,0.668123,0.378017,-0.043955,-0.386808,-0.413182,-0.017582,-0.254942,3.293852,2.0
-2.393368,-1.056708,-1.384211,-1.568431,-1.5889,-1.650307,-1.466087,-1.097646,-0.176544,0.519399,1.133467,1.092529,1.153936,0.908309,0.519399,0.560337,0.724088,0.662681,0.519399,0.478461,0.928778,0.785495,0.478461,-0.012793,-0.463109,3.293852,2.0
-2.393368,-0.976493,-1.403612,-1.459323,-1.626457,-1.552175,-1.385042,-1.125056,-0.270818,0.490568,1.103391,1.270524,1.251954,0.954828,0.471997,0.453427,0.60199,0.657701,0.58342,1.010539,0.954828,0.490568,0.212012,-0.196537,-0.512233,3.293852,1.0
-2.393368,-1.019335,-1.340175,-1.520648,-1.5407,-1.600858,-1.480543,-1.119598,-0.477918,0.564812,1.005967,1.146334,1.066124,0.905704,0.544759,0.584864,0.765337,0.825494,0.624969,0.665074,1.086177,0.685127,0.203867,-0.137025,-0.437813,3.293852,1.0
-2.393368,-0.77293,-1.171576,-1.357611,-1.463917,-1.543646,-1.384187,-1.703104,-0.666625,0.47616,1.113994,1.193723,1.167147,1.034265,0.635619,0.768501,1.034265,1.034265,0.715348,0.343278,0.47616,0.104091,-0.10852,0.210396,-0.135097,3.293852,2.0
