@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute destClass {2.0,1.0}

@data
-8.637996,0.530662,1.317601,1.582371,1.391825,1.371145,1.246254,0.822803,0.436911,0.217928,0.103826,0.023626,0.005765,0.010869,-0.040733,0.702121,0.6724,0.729331,0.846457,0.840003,0.84154,-4.202197,0.723151,0.742927,0.803996,0.834157,0.840557,0.860287,0.887002,0.907235,0.94491,0.945829,0.958672,0.978842,0.509436,0.296513,0.157144,0.086666,0.024389,-0.099126,-0.226375,0.153334,-4.202197,-0.290896,-0.432969,-0.537689,-0.368564,-0.241847,-0.087587,-0.015625,0.217928,0.30124,0.429401,-4.202197,-0.774799,-0.774206,-0.621388,-0.569036,-0.553359,-0.489065,-0.43139,-0.365481,-0.283662,-0.236688,-0.303821,-0.291412,-0.191601,-0.231208,-0.192563,-0.193917,-0.19044,-0.222508,-0.243779,-0.244939,-0.271842,-0.312876,-0.330217,-0.329697,-0.342644,-0.342644,-0.352364,-0.353658,-0.375208,-0.465341,-0.467295,8.544441,2.0
-8.637996,-0.899194,-0.915233,-0.940524,-0.960264,-0.987406,-1.004801,-1.025034,-1.024329,-0.965815,-0.822703,-0.599151,-0.324277,-0.10529,0.096835,0.30369,0.450504,0.630628,0.809107,0.931041,1.043681,1.124613,1.289439,1.407877,1.44674,1.49177,1.543587,1.487329,1.386492,1.366547,1.343106,1.354415,1.340639,-6.057737,1.203078,1.103393,0.962912,0.792247,0.638031,0.509312,0.428914,0.354685,0.292896,0.2309,0.177603,0.137137,0.098481,0.06114,0.030625,0.00554,-0.02078,-0.041753,-0.067662,-0.100725,-0.123591,-0.155996,-0.191651,-0.220292,-0.244085,-0.271967,-0.31194,-0.334146,-0.355367,-0.383002,-0.408993,-0.427293,-0.443701,-0.46887,-0.488186,-0.507485,-0.535773,-0.562633,-0.567497,-0.581509,-0.596108,-0.61482,-0.616259,-0.042494,-0.250606,-0.432434,-0.420508,-0.274928,-0.126058,-0.061904,0.007842,8.544441,1.0
-8.637996,-0.893256,-0.922427,-0.963667,-0.99334,-1.045286,-1.049166,-1.092418,-1.12008,-1.13728,-1.160063,-1.166853,-1.190239,-1.193408,-1.184096,0.378593,0.740878,1.257794,1.644048,1.903563,2.181484,2.185709,2.596857,3.02058,2.677579,0.834575,0.699538,0.950502,1.15248,1.1215,1.192917,1.195934,1.125322,0.94849,0.901214,0.773469,0.616553,0.47372,0.318816,0.220241,0.036418,-0.187639,-0.439107,-0.63173,-0.922427,-0.060146,0.169344,0.233316,0.255733,0.264499,0.234323,0.181263,0.127701,0.097525,0.068354,0.039436,-0.000044,-0.056373,-0.085544,-0.123515,-0.170036,-0.209265,-0.256743,-0.305326,-0.359643,-0.453943,-0.524103,-0.594513,-0.625695,-0.697112,-0.783616,-0.834916,-0.899493,-0.906333,-0.924313,-0.927456,-0.932485,-0.943118,-0.927858,-0.333238,-1.164439,-0.803734,-0.409434,-0.201219,-0.014127,8.544441,1.0
-8.637996,-0.60646,-0.712379,-0.794288,-0.881376,-0.951754,-1.045667,-1.131344,-1.181714,-1.250442,-1.287514,-1.320349,-1.29281,-0.957167,-0.302123,0.132001,0.440616,0.607362,0.834026,1.051688,1.193089,1.250636,1.248283,1.27041,1.355144,1.452117,1.523024,1.558507,1.623872,1.511902,1.559354,1.533086,1.472924,1.428378,1.370678,1.307692,1.221384,1.13295,1.016676,0.901343,0.803158,0.713986,0.656084,0.598359,0.550166,0.502351,0.420238,0.382513,0.312909,0.267716,0.193434,0.110757,-0.014732,-0.12159,-0.202382,-0.284999,-0.33884,-0.480947,-0.581745,-0.652123,-0.742565,-0.836656,-0.937867,-0.99518,-1.026956,-1.093683,-1.143465,-1.201485,-1.243558,-1.300678,-1.368465,-1.411968,-1.40626,-1.435649,-1.410379,-1.340355,-1.120693,-0.362614,0.101677,0.177864,0.139204,0.027777,0.161234,0.263127,0.391524,8.544441,1.0
-8.637996,-0.377286,-0.394118,-0.437882,-0.469022,-0.506894,-6.967556,-0.586006,-0.626403,-0.653334,-0.673534,-0.698221,-0.695415,-0.705515,-0.697099,1.100585,0.961888,0.282538,0.50405,0.552335,0.598984,0.767307,0.839125,0.705028,0.581311,0.609084,0.45288,0.466732,0.597301,0.945055,1.089365,1.184325,1.089926,0.892707,0.876155,0.871186,0.692123,0.652847,0.526269,0.388581,0.25224,0.084759,0.425852,0.359125,0.305542,0.254484,0.209919,0.147399,0.088727,0.048233,-0.035832,-0.057473,-0.092099,-0.119191,-0.153417,-0.170249,-0.193814,-0.243975,-0.299436,-0.330155,-0.391313,-0.423855,-0.41903,-0.455676,-0.471968,-0.493669,-0.503288,-0.503288,-0.516432,-0.53046,-0.550658,-0.565059,-0.588025,-0.630892,-0.669045,-0.691375,-0.697099,-0.63025,-0.443652,-0.119753,0.446533,0.985004,1.297523,1.436668,1.909014,8.544441,1.0
-8.637996,-1.071374,-1.085332,-1.173442,-1.237383,-1.249497,-1.322704,-1.345672,-1.324354,-1.282519,-1.250975,-1.134226,-0.974703,-0.992309,-1.023582,0.077972,1.24059,1.620682,2.239096,2.653393,2.004586,1.46448,1.404195,1.414195,1.270091,1.215533,0.924163,1.15336,0.876849,0.900018,0.699476,0.640617,0.651835,0.65652,0.650606,0.638029,0.517347,0.491986,0.5011,0.517912,0.544648,0.522374,0.523113,0.555779,0.539451,0.558677,0.597854,0.584235,1.409409,0.819511,0.8579,0.838525,0.687195,0.590721,0.35077,0.021391,-0.361887,-0.634929,-0.803594,-0.926553,-0.725191,-0.518318,-0.271125,-0.235961,-0.039411,0.108661,0.372715,-0.945887,-1.413384,-1.400517,-1.246523,-1.172528,-1.069565,-0.986403,-0.91342,-0.740478,-0.547335,-0.368814,-0.34316,-0.288191,-0.81671,-1.040088,-0.883538,-0.883243,-0.862733,8.544441,2.0
-8.637996,-0.535548,-0.490698,-0.316461,-1.490091,-1.501156,-1.440298,-1.445831,-1.086218,-0.983314,-0.906964,-1.2533,-1.208597,-1.1417,-0.369204,0.006637,0.315719,0.571691,0.831349,1.016135,1.100893,1.065927,0.999096,0.823974,0.56092,0.205808,1.696633,1.668308,1.635407,1.590409,1.511479,1.42222,1.361522,1.298925,1.227478,1.17525,1.125678,1.049552,0.988473,0.933885,0.898477,0.839758,0.798154,0.730658,0.676756,0.528801,0.427254,0.352898,0.293589,0.218348,0.134807,0.059012,-0.013576,-0.050165,-0.118029,-0.157126,-0.162289,-0.173797,-0.169666,1.022405,-1.678196,-0.82619,-1.334296,-1.240575,-1.330754,-1.61579,-1.492304,-1.507795,-1.494516,-1.429602,-1.481238,-1.498942,-1.342262,-1.315817,-0.423423,0.082027,0.32826,0.236052,-0.213741,-0.060491,0.104747,0.176301,0.344045,0.449385,0.414862,8.544441,1.0
-8.637996,-1.373878,-1.33183,-1.369775,-1.419322,-1.410113,-1.014072,-0.247127,-0.123927,-0.094326,-0.075052,-0.034891,-0.079533,0.055001,0.222663,0.663343,0.51212,0.548215,0.324746,0.99934,0.956238,0.816281,0.826968,0.937226,1.085328,0.861279,0.91613,0.993147,1.078372,1.203753,1.012553,0.96802,1.059902,1.005792,0.990864,0.982457,0.946291,0.908205,0.903804,0.901792,0.892886,0.873846,0.83945,0.817131,0.816376,0.830186,0.805025,0.8282,0.813264,0.747321,0.671335,0.66994,0.643596,0.613612,0.601422,0.529695,0.467282,0.318931,0.178003,0.060605,-0.031768,-0.089133,-0.18244,-0.273156,-0.35547,-0.415968,-0.486824,-0.53808,-0.596276,-1.885767,-1.979743,-1.995579,-2.074108,-2.11862,-2.2131,-2.093278,-1.453772,-1.210961,-1.194673,-0.950691,-0.92134,-0.925683,-0.932933,-1.144844,-1.059887,8.544441,2.0
-8.637996,-0.750958,-0.827031,-0.895957,-0.954659,-1.002779,-1.041808,-1.001175,-1.055251,-1.109442,-1.134625,-1.170391,0.064922,-0.600186,-0.681988,-0.410004,0.193237,0.828137,0.781622,1.625036,2.608795,1.236877,0.746677,0.927583,1.348442,1.810789,1.597234,1.660476,1.764045,1.726352,1.378381,1.267459,1.148126,0.910742,0.670605,0.313356,0.005309,-0.226464,-0.656325,-0.968028,-1.148026,-1.452117,-0.190948,1.099206,1.149959,1.153473,1.092789,1.039058,0.960234,0.858611,0.724683,0.643682,0.544237,0.437804,0.309488,0.306049,0.175325,0.073935,0.037476,-0.037198,-0.112225,-0.240899,-0.324765,-0.376702,-0.508991,-0.556078,-0.710858,-0.742708,-0.887117,-0.972304,-1.049294,-1.050897,-1.135907,-1.180016,-1.26262,-1.13662,-0.100554,-1.835233,-1.643674,-1.293553,-0.823365,-0.264158,-0.196446,0.062019,0.438108,8.544441,1.0
-8.637996,-0.719033,-0.766612,-0.821455,-0.863659,-0.90688,-0.951626,-0.987346,-1.021215,-1.059593,-1.099424,-1.141479,-1.137801,-1.151966,-1.157474,-1.170187,-0.365641,-0.216729,0.13906,0.502766,0.808472,0.880494,1.114691,1.459432,1.447375,1.654833,1.572523,1.730824,1.602533,1.751444,1.582194,1.705364,1.503307,1.487989,1.282191,1.332586,1.024003,0.958219,0.73042,0.683323,0.295381,0.102158,0.015309,-0.093484,-0.069271,-0.107044,-0.166154,-0.208739,-0.270392,-0.312469,-0.354746,-0.389249,-0.431961,-0.454842,-0.497481,-0.544334,-0.593488,-0.633742,-0.664916,-0.712496,-0.744548,-0.765099,-0.791673,-0.807896,-0.851964,-0.919973,-0.94349,-0.960333,-0.991287,-1.030567,-1.032111,-1.0258,-1.036287,-1.037559,-1.019762,-0.784409,-0.192214,0.348553,0.715738,0.951862,1.230254,1.45551,1.603986,1.628844,1.676262,8.544441,1.0
-8.637996,-0.313469,-0.210082,-0.224609,-0.149887,-0.066758,0.060023,0.154761,0.245432,0.318697,-0.10052,-0.088728,-0.052289,-0.023384,0.002308,0.030114,0.053615,0.106144,0.146448,0.177335,0.197573,0.250743,0.269338,0.286863,0.337162,0.381244,0.43839,0.476863,0.547161,0.551908,0.575622,0.604054,0.646674,0.664019,0.641943,0.65267,0.682934,0.703421,0.720736,0.74383,0.752215,0.812984,0.838109,0.846481,0.846482,0.676631,0.426744,-7.952741,-0.081223,-0.354471,-0.397688,-0.46042,-0.549281,-0.544324,-0.577507,-0.579678,-0.526289,-0.539301,-0.573164,-0.61487,-0.684049,-0.657927,-0.65629,-0.589449,-0.599219,-0.657918,-0.672616,-0.600852,-0.498325,-0.391203,-0.300533,-0.217615,-0.106953,-0.013103,0.062772,0.152842,0.309155,0.402422,0.444731,0.507062,0.499674,0.562976,0.600893,0.609323,0.607215,8.544441,2.0
-8.637996,0.440548,0.357913,0.165101,0.089682,-0.02837,-0.20872,-0.344474,-0.41952,-0.658428,-0.644024,-0.653862,-0.680913,-0.695669,0.248718,1.802038,1.979112,2.18668,2.402119,2.561485,0.742226,0.138867,0.062791,0.101158,0.553677,1.040625,1.296398,1.276723,0.32004,0.433989,0.468655,0.775017,1.188189,1.293122,1.250491,0.487276,0.285961,0.12206,0.590919,0.672954,0.467249,0.273313,0.023003,-0.039846,0.703696,0.668775,0.703345,0.719273,0.493012,0.455304,0.243798,0.068365,-0.08224,-0.239872,-0.395631,-0.481705,-0.450718,-0.460558,-0.521056,-0.527451,-0.626107,-0.65632,-0.708786,-0.667387,-0.724479,-0.867825,-0.998988,-1.126055,-1.320344,-1.380597,-1.390432,-1.389203,-1.356413,-1.352314,-1.35407,-1.43839,-1.451507,-1.391173,-1.404662,-1.390844,-1.387237,-1.341655,-0.616266,1.918121,1.802321,8.544441,1.0
-8.637996,0.426679,0.387754,0.350712,0.181511,-0.030489,-0.13119,-0.12546,0.099077,0.035246,0.095401,0.217422,0.346174,0.459418,0.553,0.622795,0.698931,0.763041,0.812511,0.834254,0.872194,0.899917,0.928271,0.951135,0.977847,1.007432,1.024744,1.070493,1.0896,1.110658,1.155028,1.037442,0.988038,0.715177,0.483819,0.58759,-3.321123,1.211211,0.993861,1.234301,0.848808,1.110643,0.725334,0.728007,0.726282,0.685605,0.602043,0.536855,0.497991,0.473123,0.44189,0.375844,0.325541,0.244768,0.193084,0.122493,0.09507,0.010014,-0.094137,-0.155456,-0.234029,-0.250036,-0.451637,-0.569227,-0.680255,-0.264567,-2.271344,-1.518538,-1.298066,-1.257104,-1.323042,-1.365419,-1.121941,-1.154057,-1.106995,-0.889839,-0.899948,-1.3711,-1.502482,-1.571037,-1.648061,-1.745324,-1.824837,-1.854639,-1.9347,8.544441,2.0
-8.637996,-0.622351,-0.688741,-0.728065,-0.699878,-0.502107,-0.577548,-0.353609,-0.146371,0.037883,0.097933,0.132232,0.181217,0.1751,0.231348,0.285753,0.345213,0.395688,0.416429,0.419066,0.442793,0.500109,0.529266,0.542161,0.539817,0.569935,0.614697,0.657012,0.682809,0.731078,0.7402,0.839108,0.945884,1.034143,1.112358,1.176655,1.16915,1.182659,1.19578,1.227877,1.30532,1.344304,1.366872,1.452496,1.630863,1.737154,1.90871,2.006137,2.029786,0.222983,-0.104749,-0.208327,-0.334833,-0.367245,-0.353957,-0.359737,-0.40054,-0.45241,-0.60524,-0.562486,-0.717042,-1.081782,-1.27232,-1.017622,-1.304606,-1.417327,-1.424448,-1.453648,-1.454623,-1.453644,-1.513068,-1.53382,-1.583323,-1.616553,-1.692196,-1.746157,-1.672879,-1.703279,-0.334473,-0.161859,-0.034015,0.005231,0.012434,0.024831,0.058403,8.544441,2.0
-8.637996,-0.696443,-0.738882,-0.767793,-0.809907,-0.839937,-0.867668,-0.885557,-0.900146,-0.930334,-0.950313,-0.978391,-0.99815,-1.023481,-1.04969,-0.796703,-0.382404,-0.070192,0.257877,0.61714,0.893795,1.154906,1.349855,1.566265,1.689358,1.896574,2.002906,2.016926,2.12712,2.03947,1.928071,1.885486,1.763504,1.580942,1.370411,1.097549,0.907858,0.748506,0.586416,0.448493,0.256286,0.152313,0.089187,0.004576,-0.094357,-0.13096,-0.199922,-0.256447,-0.339436,-0.400374,-0.450106,-0.46224,-0.492742,-0.546144,-0.594207,-0.627965,-0.647375,-0.696149,-0.696443,-0.712026,-0.743524,-0.769953,-0.780596,-0.808374,-0.835958,-0.867669,-0.88645,-0.90545,-0.928194,-0.942318,-0.9766,-0.992063,-0.981131,-0.980007,-0.98091,-0.960922,-0.891061,-0.12281,0.575727,0.787112,0.881713,0.92614,0.961726,0.94095,0.881713,8.544441,1.0
-8.637996,0.93315,0.945943,0.320124,-0.194032,-0.285329,-0.470584,-0.577942,-0.512248,-0.543563,-0.432333,-0.370961,-0.255635,-0.159555,0.03083,0.175387,0.342166,0.442891,0.853123,1.025459,1.149401,0.878756,0.884765,0.895011,0.936687,0.942857,0.981099,0.99392,1.009865,1.00959,1.037416,1.020535,1.027103,0.975463,0.916917,0.932565,0.913618,0.917906,0.835738,0.832762,0.767003,0.633286,0.610962,0.542149,0.535057,0.517102,0.50237,0.468068,0.406658,0.115932,-0.466769,-0.790756,-1.231869,-1.510029,-1.679213,-1.805026,-1.904443,-1.92915,-1.896726,-1.853545,-1.934065,-1.898272,-1.897497,-1.846354,-1.658356,-1.543275,-1.466664,-1.28823,-1.132968,-0.901438,-0.690406,-0.511096,-0.285974,-0.086849,0.139165,0.334249,0.419024,0.496718,0.568833,0.627962,0.663097,0.712122,0.801759,0.947265,1.041324,8.544441,2.0
-8.637996,-0.464095,-0.523926,-0.584208,-0.652041,-0.706129,-0.768799,-0.819724,-0.884081,-0.937862,-0.981819,-1.029639,-1.064962,-1.07156,-0.681463,-0.128495,0.509013,0.878539,1.156803,1.365287,1.506112,1.550135,1.529372,1.563558,1.484236,1.512873,1.578773,1.604306,1.619142,1.63855,1.617201,1.471643,1.459887,1.339669,1.194413,1.081489,1.003414,0.917355,0.79625,0.690671,0.561286,0.459551,0.359099,0.310104,0.270772,0.240021,0.244894,0.170152,0.117363,0.080661,0.03184,-0.048035,-0.159781,-0.258501,-0.322972,-0.397942,-0.471211,-0.520378,-0.577308,-0.727188,-0.795581,-0.865061,-0.93286,-1.001692,-1.063798,-1.092188,-1.133278,-1.189173,-1.235277,-1.268301,-1.304972,-1.350645,-1.410206,-1.43146,-1.421346,-1.441259,-1.386123,-1.281476,-0.230813,0.465023,0.621912,0.619596,0.297856,0.318041,0.380766,8.544441,1.0
-8.637996,0.415203,0.430635,0.4749,0.528891,0.555439,0.533539,0.45576,0.515608,0.543919,0.538977,0.561569,0.566959,0.603354,0.651962,0.713922,0.773178,0.816218,0.874952,0.880927,0.851859,0.840851,0.81118,0.814313,0.78885,0.778403,0.783418,0.787318,0.800963,0.81473,0.811186,0.818482,0.80863,0.806386,0.801798,0.794631,0.813298,0.773806,0.754985,0.742788,0.753312,0.739072,0.723571,0.714551,0.670285,0.612952,0.536859,0.47065,0.418651,0.375155,0.344835,0.302876,0.248637,0.242179,0.192082,0.16756,0.147233,0.097847,-1.054855,-1.040304,-1.089679,-1.116438,-1.168496,-1.242325,-1.197606,-1.1782,-1.226762,-1.194375,-2.736333,-1.27868,-1.305777,-2.736333,-2.736333,-1.330729,-1.27868,-1.307944,-1.257576,-2.736333,-1.207325,-1.153955,-1.120066,-1.071742,-0.473842,-0.045076,0.09367,8.544441,2.0
-8.637996,-1.390025,-1.41668,-1.341899,-1.309535,-1.118262,-1.099027,-1.048447,-0.97149,-0.809431,-0.681224,-0.517839,-0.323621,-0.168954,0.015998,0.160864,0.30138,0.39797,0.477834,0.524237,0.57971,0.619874,0.65287,0.701583,0.746665,0.787806,0.812539,0.844612,0.87736,0.915028,0.92923,0.969765,0.989799,1.003836,1.042558,1.107286,1.243146,1.235161,1.302668,1.237894,1.215798,1.25907,1.25967,1.274683,1.30071,1.294623,1.317347,1.301269,1.31595,1.333417,1.255465,1.139878,0.619852,0.056496,-0.202831,-0.468088,-0.753997,-0.888063,-1.033062,-1.140352,-1.257097,-1.346609,-1.351812,-1.349964,-1.399687,-1.452471,-1.509581,-1.476373,-1.465747,-1.416096,-1.288636,-1.199484,-1.041836,-0.9405,-0.826632,-0.705859,-0.490725,-0.316069,-0.162296,-0.00404,0.102012,0.182348,0.258949,0.33228,0.386855,8.544441,2.0
-8.637996,0.704361,0.725569,0.737269,0.720259,0.734182,0.746766,0.770602,0.778982,0.775894,-1.495448,-1.49912,-1.41562,-1.447278,-1.425262,-0.619477,0.451664,0.559704,0.434628,1.370306,2.0217,1.140681,1.139145,1.175195,1.658266,1.626345,1.464438,1.359177,1.510681,1.428716,1.245126,1.146808,1.100767,1.214273,1.083445,0.932037,0.917342,0.940128,0.977839,0.573525,0.289874,0.070928,-0.019761,-0.165558,-0.329671,-0.425592,-0.440247,-0.450236,-0.511929,-0.535235,-0.575584,-0.59161,-0.602998,-0.633869,-0.66633,-0.652604,-0.651684,-0.665933,-0.669493,-0.647781,-0.601644,-0.570467,-0.555561,-0.554507,-0.540384,-0.506556,-0.479709,-0.456705,-0.443174,-0.438273,-0.392933,-0.262209,-0.18204,-0.119759,-2.0602,-1.987914,-2.053148,-2.138326,-2.122493,-1.441645,-0.123164,0.088634,0.139521,0.172655,0.241698,8.544441,2.0
-8.637996,-1.327612,-1.350696,-1.40412,-1.437098,-1.486432,-1.528116,-1.562413,-1.600666,-1.645516,-1.673783,-1.711208,-1.69916,-1.149862,-0.296071,0.253995,0.610155,0.863422,1.082394,1.211666,1.221559,1.211666,1.198805,1.034576,0.999102,1.099165,1.218789,1.350738,1.384206,1.502034,1.601858,1.606079,1.617573,1.570792,1.49214,1.418765,1.364871,1.301893,1.225022,1.122344,0.971755,0.810846,0.697215,0.579626,0.481541,0.402395,0.313356,0.240145,0.161988,0.110213,0.044258,-0.021886,-0.056653,-0.080398,-0.10612,-0.120818,-0.147277,-0.193181,-0.225631,-0.261116,-0.310318,-0.339602,-0.383697,-0.408007,-0.43616,-0.491959,-0.531136,-0.582581,-0.633008,-0.666081,-0.693386,-0.689165,-0.734203,-0.75644,-0.81349,-0.863453,-0.868299,-0.878787,-0.864343,-0.865925,-0.865925,-0.472832,-0.378383,-0.015102,0.251169,8.544441,1.0
-8.637996,-0.311279,-0.395218,-0.768359,-0.897175,-0.875219,-0.92422,-0.939823,-0.857647,-0.877905,-0.826254,-0.719249,-0.668504,-0.500683,-0.335789,-0.053956,0.143755,0.379453,0.337551,0.616163,0.710407,0.799315,0.849374,0.873707,0.861543,0.985178,0.968794,1.000277,0.956071,0.974941,0.991115,1.013528,1.019066,1.015373,0.994889,0.968471,0.976558,0.933085,0.960846,0.958068,0.963616,0.979331,1.00028,0.972245,1.009715,1.011057,1.0423,1.055753,1.056297,1.081039,1.144457,1.205172,1.26762,-0.652807,-0.924783,-1.142874,-1.333581,-1.374553,-1.344792,-1.367721,-1.475997,-1.501963,-1.549941,-1.371137,-1.276976,-1.222811,-1.212941,-1.163752,-1.087411,-0.983436,-0.9045,-0.918022,-0.876328,-0.875201,-0.841439,-0.912388,-0.990209,-0.912012,-0.885828,-0.81059,0.497463,1.023259,1.323544,1.482417,1.462183,8.544441,2.0
-8.637996,-0.907299,-1.017976,-1.133147,-1.229885,-1.274449,-1.342292,-1.38353,-1.409248,-1.4186,-1.19929,-1.057173,-0.842383,-0.669628,-0.514306,-0.267259,0.075566,0.376393,0.575486,1.198753,1.182524,1.182525,1.391373,1.458267,1.572289,1.642524,1.558453,2.086297,1.732982,1.593572,1.483351,1.404676,1.362994,1.265001,1.651038,1.197821,0.919933,0.799223,0.682793,0.601205,0.565858,0.950796,1.002941,0.948971,0.847966,0.844198,0.351499,0.214671,0.586573,0.187054,-0.016031,-0.126442,-0.200493,-0.289177,-0.343272,-0.401044,-0.477058,-0.551856,-0.619078,-0.713969,-0.787576,-0.822164,-0.883735,-0.929343,-0.993766,-1.031202,-1.098856,-1.152953,-1.213257,-1.197294,-1.155259,-1.187185,-1.167143,-1.091406,-0.865396,-0.575402,-0.441713,-0.372006,-0.218229,-0.176549,0.061122,0.180465,0.248245,0.367613,0.41231,8.544441,1.0
-8.637996,-0.445956,-0.552761,-0.586975,-0.625211,-0.554748,-0.44035,-0.234955,-0.044957,0.084876,0.179001,0.129665,0.778287,0.693363,0.666404,0.808817,1.079758,1.054958,1.217885,1.570288,1.481707,1.555526,1.729336,0.96444,0.671285,0.736639,0.796097,0.828463,0.833764,0.85041,0.880889,0.919632,0.958347,0.981827,1.049842,1.048531,1.018647,1.023246,1.058867,1.043928,1.079774,1.116756,0.980441,0.857337,0.803049,0.794954,0.771823,0.725522,0.647468,0.479286,0.292484,0.089808,-0.133677,-0.270031,-0.466771,-0.548116,-0.668936,-0.82163,-0.957989,-1.047867,-1.095667,-1.103399,-2.386981,-1.332005,-1.261975,-1.73586,-1.812467,-1.902723,-0.989892,-0.872674,-0.933803,-1.037731,-1.052695,-1.156573,-1.256808,-1.297557,-1.394224,-1.448786,-1.284146,-1.092129,-0.945038,-0.75926,-0.508239,-0.224003,-0.047861,8.544441,2.0
-8.637996,0.43818,0.226394,0.016214,-0.609123,-0.934805,-0.904906,-0.916348,-1.094794,-1.068748,-0.991831,-0.846053,-0.701965,-0.561891,-0.224712,0.032856,0.247893,0.450205,0.606078,0.810204,0.896452,1.010568,0.974393,0.989328,0.994541,1.037119,1.042194,1.069614,1.066315,1.074686,1.102238,1.113219,1.087873,1.078746,1.028655,0.968822,0.973915,0.986274,0.962095,0.892495,0.862199,0.779844,0.660562,0.664725,0.619146,0.624542,0.60093,0.596029,0.527924,0.455532,-0.027602,-0.55678,-0.793298,-1.16379,-1.463776,-1.635975,-1.722893,-1.788706,-1.868686,-2.04646,-1.937834,-1.727038,-1.665861,-1.679278,-1.528397,-1.363751,-1.282109,-1.173031,-1.015916,-0.828952,-0.573461,-0.342928,-0.181208,0.008582,0.178113,0.368605,0.51772,0.638264,0.691742,0.77578,0.793017,0.823853,0.874968,0.937889,1.045371,8.544441,2.0
-8.637996,-0.950885,-0.983327,-1.011115,-1.040341,-1.069566,-1.100365,-1.123773,-1.150877,-1.174489,-1.196872,-1.208781,-1.216651,-1.215454,-1.232941,-1.238092,0.591971,1.049611,1.403438,1.589057,1.875133,2.105104,2.23003,2.36466,2.468625,1.980007,1.194565,0.98177,0.89189,0.844527,0.699609,0.644946,0.884105,0.836314,0.867935,0.844298,0.714621,0.814754,0.707819,0.688065,0.658909,0.554599,0.576159,0.047433,-0.122375,-0.251528,-0.245027,-0.088359,-0.060091,-0.033549,-0.03511,-0.049893,-0.074584,-0.105743,-0.132436,-0.15759,-0.180156,-0.212447,-0.252692,-0.285271,-0.318138,-0.367198,-0.404568,-0.43222,-0.470205,-0.539484,-0.679192,-0.741859,-0.795039,-0.834166,-0.883947,-0.943083,-0.989716,-1.041179,-1.069155,-1.087453,-1.074836,-1.097594,-1.112685,-1.107757,0.437151,0.729314,0.828409,0.993187,1.091836,8.544441,1.0
-8.637996,-0.962815,-0.928239,-0.893465,-0.882696,-0.861383,-0.852949,-0.847887,-0.841983,-0.822583,-1.177835,-0.208159,-0.12672,0.06463,0.174115,0.382831,0.452502,0.456866,0.66391,0.659647,0.74708,0.847138,0.99887,0.982992,0.607118,0.336305,0.205905,0.106836,0.24091,1.225333,1.700554,1.671928,1.840122,1.907084,1.804593,1.878277,1.964342,1.911976,1.988863,0.784808,0.450078,0.388618,0.342285,0.310807,0.311271,0.313081,0.330276,0.359232,0.405614,0.419371,0.47569,0.425836,0.425231,0.413222,0.415442,0.407117,0.468497,0.441189,0.226259,0.010558,0.020392,-0.005617,-0.018279,-0.056563,-0.238623,-0.349401,-0.610908,-0.819425,-0.962815,-1.063092,-1.047811,-1.161801,-1.259259,-1.348563,-1.452761,-1.519423,-1.546911,-1.560063,-1.911122,-1.221012,-1.030066,-1.023353,-0.966708,-0.976856,-2.408455,8.544441,2.0
