@relation 'Sax dominant'

@attribute o1atLccc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMaaa numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o2atMbba numeric
@attribute o2atLbba numeric
@attribute o2atMaaa numeric
@attribute o2atMabb numeric
@attribute o2atLabb numeric
@attribute o2atMbcb numeric
@attribute o2atLbcb numeric
@attribute o2atMbbc numeric
@attribute o2atLbbc numeric
@attribute o2atMcbb numeric
@attribute o2atLcbb numeric
@attribute o2atMbbb numeric
@attribute o2atLbbb numeric
@attribute o2atMbaa numeric
@attribute o2atLbaa numeric
@attribute o2atMaab numeric
@attribute o2atLaab numeric
@attribute o2atLccc numeric
@attribute o2atMbcc numeric
@attribute o2atLbcc numeric
@attribute o2atMccb numeric
@attribute o2atLccb numeric
@attribute o2atMcbc numeric
@attribute o2atLcbc numeric
@attribute o2atMbab numeric
@attribute o2atLbab numeric
@attribute o3atLccc numeric
@attribute o3atMcbb numeric
@attribute o3atLcbb numeric
@attribute o3atMbbc numeric
@attribute o3atLbbc numeric
@attribute o3atMbcc numeric
@attribute o3atLbcc numeric
@attribute o3atMccb numeric
@attribute o3atLccb numeric
@attribute o3atMbbb numeric
@attribute o3atLbbb numeric
@attribute o3atMcbc numeric
@attribute o3atLcbc numeric
@attribute o3atMbba numeric
@attribute o3atLbba numeric
@attribute o3atMbaa numeric
@attribute o3atLbaa numeric
@attribute o3atMaab numeric
@attribute o3atLaab numeric
@attribute o3atMabc numeric
@attribute o3atLabc numeric
@attribute o3atMbab numeric
@attribute o3atLbab numeric
@attribute o3atMaaa numeric
@attribute o3atMaac numeric
@attribute o3atLaac numeric
@attribute o3atMbcb numeric
@attribute o3atLbcb numeric
@attribute destClass {2,1}

@data
3,24,5,1,5,25,4,25,4,23,29,1,30,0,30,24,5,0,23,5,1,4,1,5,0,30,0,29,0,29,25,3,0,29,15,14,13,15,14,24,5,25,6,24,4,24,13,14,15,14,15,4,26,5,24,4,25,4,15,13,18,10,20,10,19,10,18,11,19,9,30,11,18,0,30,0,30,0,30,0,19,0,30,0,0,19,9,19,2
0,28,2,0,1,28,0,29,1,27,29,0,30,0,30,27,0,0,27,1,1,1,0,2,0,30,0,29,0,29,28,0,0,29,16,13,14,16,13,28,1,29,2,28,0,28,12,15,14,15,14,0,30,1,28,0,29,0,16,12,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,0,30,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,15,14,13,15,14,20,9,21,10,20,8,20,13,14,15,14,15,8,22,9,20,8,21,8,15,13,19,9,21,9,20,9,19,10,20,8,30,10,19,0,30,0,30,0,30,0,20,0,30,0,0,20,8,20,2
11,14,14,1,14,16,12,16,12,13,29,0,30,0,30,14,13,0,14,14,1,12,0,14,0,30,0,29,0,29,16,12,0,29,15,14,13,15,14,23,5,24,6,23,5,23,13,14,15,14,15,3,25,4,24,4,25,4,15,13,18,10,20,10,19,10,18,11,19,9,30,11,18,0,30,0,30,0,30,0,19,0,30,0,0,19,9,19,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,15,14,13,15,14,21,8,22,9,21,7,21,13,14,15,14,15,7,23,8,21,7,22,7,15,13,17,11,19,11,18,11,17,12,18,10,30,12,17,0,30,0,30,0,30,0,18,0,30,0,0,18,10,18,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,16,13,14,16,13,22,7,23,8,22,6,22,12,15,14,15,14,6,24,7,22,6,23,6,16,12,22,6,24,6,23,6,22,7,23,5,30,7,22,0,30,0,30,0,30,0,23,0,30,0,0,23,5,23,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,23,6,24,7,23,5,23,12,15,14,15,14,5,25,6,23,5,24,5,16,12,20,8,22,8,21,8,20,9,21,7,30,9,20,0,30,0,30,0,30,0,21,0,30,0,0,21,7,21,1
0,29,1,0,0,29,0,30,0,28,29,0,30,0,30,28,0,0,29,0,1,0,1,1,0,30,0,29,0,29,29,0,0,29,15,14,13,15,14,27,2,28,3,27,1,27,13,14,15,14,15,1,29,2,27,1,28,1,15,13,24,4,26,4,25,4,24,5,25,3,30,5,24,0,30,0,30,0,30,0,25,0,30,0,0,25,3,25,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,25,4,26,5,25,3,25,12,15,14,15,14,3,27,4,25,3,26,3,16,12,26,1,28,1,28,2,27,2,27,0,30,2,26,0,30,0,30,0,30,0,28,0,30,0,0,28,0,28,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,15,14,13,15,14,22,7,23,8,22,6,22,13,14,15,14,15,6,24,7,22,6,23,6,15,13,18,10,20,10,19,10,18,11,19,9,30,11,18,0,30,0,30,0,30,0,19,0,30,0,0,19,9,19,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,27,2,28,3,27,1,27,11,16,13,16,13,1,29,2,27,1,28,1,17,11,27,0,29,0,29,1,28,1,28,0,30,1,28,0,30,0,30,0,30,0,29,0,30,0,0,29,0,29,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,23,6,24,7,23,5,23,11,16,13,16,13,5,25,6,23,5,24,5,17,11,23,5,25,5,24,5,23,6,24,4,30,6,23,0,30,0,30,0,30,0,24,0,30,0,0,24,4,24,1
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,15,14,13,15,14,23,6,24,7,23,5,23,13,14,15,14,15,5,25,6,23,5,24,5,15,13,22,6,24,6,23,6,22,7,23,5,30,7,22,0,30,0,30,0,30,0,23,0,30,0,0,23,5,23,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,24,5,25,6,24,4,24,11,16,13,16,13,4,26,5,24,4,25,4,17,11,26,1,28,1,28,2,27,2,27,0,30,2,26,0,30,0,30,0,30,0,28,0,30,0,0,28,0,28,1
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,16,13,14,16,13,27,2,28,3,27,1,27,12,15,14,15,14,1,29,2,27,1,28,1,16,12,25,3,27,3,26,3,25,4,26,2,30,4,25,0,30,0,30,0,30,0,26,0,30,0,0,26,2,26,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,17,12,15,17,12,28,1,29,2,28,0,28,11,16,13,16,13,0,30,1,28,0,29,0,17,11,27,0,29,0,29,1,28,1,28,0,30,1,28,0,30,0,30,0,30,0,29,0,30,0,0,29,0,29,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,14,15,12,14,15,22,7,23,8,22,6,22,14,13,16,13,16,6,24,7,22,6,23,6,14,14,21,6,23,6,23,7,22,7,22,5,30,7,21,0,30,0,30,0,30,0,23,0,30,0,0,23,5,23,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,21,8,22,9,21,7,21,12,15,14,15,14,7,23,8,21,7,22,7,16,12,24,3,26,3,26,4,25,4,25,2,30,4,24,0,30,0,30,0,30,0,26,0,30,0,0,26,2,26,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,26,3,27,4,26,2,26,12,15,14,15,14,2,28,3,26,2,27,2,16,12,23,5,25,5,24,5,23,6,24,4,30,6,23,0,30,0,30,0,30,0,24,0,30,0,0,24,4,24,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,13,15,12,14,16,18,11,19,12,18,10,18,15,13,16,13,17,10,20,11,18,10,19,10,14,15,17,10,19,10,19,11,18,11,18,9,30,11,17,0,30,0,30,0,30,0,19,0,30,0,0,19,9,19,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,16,13,14,16,13,28,1,29,2,28,0,28,12,15,14,15,14,0,30,1,28,0,29,0,16,12,23,5,25,5,24,5,23,6,24,4,30,6,23,0,30,0,30,0,30,0,24,0,30,0,0,24,4,24,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,21,8,22,9,21,7,21,12,15,14,15,14,7,23,8,21,7,22,7,16,12,20,8,22,8,21,8,20,9,21,7,30,9,20,0,30,0,30,0,30,0,21,0,30,0,0,21,7,21,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,21,8,22,9,21,7,21,11,16,13,16,13,7,23,8,21,7,22,7,17,11,21,7,23,7,22,7,21,8,22,6,30,8,21,0,30,0,30,0,30,0,22,0,30,0,0,22,6,22,1
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,16,13,14,16,13,27,2,28,3,27,1,27,12,15,14,15,14,1,29,2,27,1,28,1,16,12,25,3,27,3,26,3,25,4,26,2,30,4,25,0,30,0,30,0,30,0,26,0,30,0,0,26,2,26,1
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,17,12,15,17,12,29,0,30,1,29,0,29,11,16,13,16,13,0,30,0,29,0,30,0,17,11,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,0,30,1
1,26,3,1,3,27,2,27,2,25,29,1,30,0,30,26,3,0,25,3,1,2,1,3,0,30,0,29,0,29,27,1,0,29,16,13,14,16,13,26,3,27,4,26,2,26,12,15,14,15,14,2,28,3,26,2,27,2,16,12,23,5,25,5,24,5,23,6,24,4,30,6,23,0,30,0,30,0,30,0,24,0,30,0,0,24,4,24,2
13,14,15,1,15,15,14,15,14,13,29,0,30,0,30,14,14,0,13,15,1,14,0,15,0,30,0,29,0,29,15,13,0,29,17,12,15,17,12,21,8,22,9,21,7,21,11,16,13,16,13,7,23,8,21,7,22,7,17,11,16,12,18,12,16,12,16,13,17,11,26,13,16,2,27,1,28,1,28,2,17,2,26,0,1,17,11,17,2
15,12,17,1,17,13,16,13,16,11,29,0,30,0,30,12,16,0,11,17,1,16,0,17,0,30,0,29,0,29,13,15,0,29,15,14,13,15,14,25,4,26,5,25,3,25,13,14,15,14,15,3,27,4,25,3,26,3,15,13,17,11,19,11,17,11,17,12,18,10,27,12,17,1,28,0,29,0,29,1,18,1,28,0,0,18,10,18,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,16,13,14,16,13,26,3,27,4,26,2,26,12,15,14,15,14,2,28,3,26,2,27,2,16,12,26,2,28,2,27,2,26,3,27,1,30,3,26,0,30,0,30,0,30,0,27,0,30,0,0,27,1,27,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,15,14,13,15,14,24,5,25,6,24,4,24,13,14,15,14,15,4,26,5,24,4,25,4,15,13,22,6,24,6,23,6,22,7,23,5,30,7,22,0,30,0,30,0,30,0,23,0,30,0,0,23,5,23,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,25,4,26,5,25,3,25,11,16,13,16,13,3,27,4,25,3,26,3,17,11,24,4,26,4,25,4,24,5,25,3,30,5,24,0,30,0,30,0,30,0,25,0,30,0,0,25,3,25,1
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,16,13,14,16,13,27,2,28,3,27,1,27,12,15,14,15,14,1,29,2,27,1,28,1,16,12,27,0,29,0,29,1,28,1,28,0,30,1,28,0,30,0,30,0,30,0,29,0,30,0,0,29,0,29,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,23,6,24,7,23,5,23,12,15,14,15,14,5,25,6,23,5,24,5,16,12,20,8,22,8,21,8,20,9,21,7,30,9,20,0,30,0,30,0,30,0,21,0,30,0,0,21,7,21,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,24,5,25,6,24,4,24,12,15,14,15,14,4,26,5,24,4,25,4,16,12,24,4,26,4,25,4,24,5,25,3,30,5,24,0,30,0,30,0,30,0,25,0,30,0,0,25,3,25,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,23,6,24,7,23,5,23,11,16,13,16,13,5,25,6,23,5,24,5,17,11,23,5,25,5,24,5,23,6,24,4,30,6,23,0,30,0,30,0,30,0,24,0,30,0,0,24,4,24,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,21,8,22,9,21,7,21,12,15,14,15,14,7,23,8,21,7,22,7,16,12,21,7,23,7,22,7,21,8,22,6,30,8,21,0,30,0,30,0,30,0,22,0,30,0,0,22,6,22,1
0,28,1,1,1,29,0,29,0,27,29,1,30,0,30,28,1,0,28,1,1,0,1,1,0,30,0,29,0,29,29,0,0,29,15,14,13,15,14,24,5,25,6,24,4,24,13,14,15,14,15,4,26,5,24,4,25,4,15,13,22,6,24,6,23,6,22,7,23,5,30,7,22,0,30,0,30,0,30,0,23,0,30,0,0,23,5,23,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,21,8,22,9,21,7,21,12,15,14,15,14,7,23,8,21,7,22,7,16,12,18,10,20,10,19,10,18,11,19,9,30,11,18,0,30,0,30,0,30,0,19,0,30,0,0,19,9,19,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,15,14,13,15,14,22,7,23,8,22,6,22,13,14,15,14,15,6,24,7,22,6,23,6,15,13,22,6,24,6,23,6,22,7,23,5,30,7,22,0,30,0,30,0,30,0,23,0,30,0,0,23,5,23,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,23,6,24,7,23,5,23,11,16,13,16,13,5,25,6,23,5,24,5,17,11,24,4,26,4,25,4,24,5,25,3,30,5,24,0,30,0,30,0,30,0,25,0,30,0,0,25,3,25,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,15,14,13,15,14,23,6,24,7,23,5,23,13,14,15,14,15,5,25,6,23,5,24,5,15,13,23,4,25,4,25,5,24,5,24,3,30,5,23,0,30,0,30,0,30,0,25,0,30,0,0,25,3,25,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,23,6,24,7,23,5,23,12,15,14,15,14,5,25,6,23,5,24,5,16,12,25,2,27,2,27,3,26,3,26,1,30,3,25,0,30,0,30,0,30,0,27,0,30,0,0,27,1,27,2
0,29,1,0,0,29,0,30,0,28,29,0,30,0,30,28,0,0,29,0,1,0,1,1,0,30,0,29,0,29,29,0,0,29,15,14,13,15,14,26,3,27,4,26,2,26,13,14,15,14,15,2,28,3,26,2,27,2,15,13,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,0,30,2
0,29,1,0,0,29,0,30,0,28,29,0,30,0,30,28,0,0,29,0,1,0,1,1,0,30,0,29,0,29,29,0,0,29,14,15,12,14,15,26,3,27,4,26,2,26,14,13,16,13,16,2,28,3,26,2,27,2,14,14,26,1,28,1,28,2,27,2,27,0,30,2,26,0,30,0,30,0,30,0,28,0,30,0,0,28,0,28,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,23,6,24,7,23,5,23,11,16,13,16,13,5,25,6,23,5,24,5,17,11,23,5,25,5,24,5,23,6,24,4,30,6,23,0,30,0,30,0,30,0,24,0,30,0,0,24,4,24,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,21,8,22,9,21,7,21,11,16,13,16,13,7,23,8,21,7,22,7,17,11,20,8,22,8,21,8,20,9,21,7,30,9,20,0,30,0,30,0,30,0,21,0,30,0,0,21,7,21,1
4,21,8,0,7,22,5,23,6,19,29,0,30,0,30,20,6,0,19,7,1,6,0,8,0,30,0,29,0,29,22,4,0,29,15,14,13,15,14,28,1,29,2,28,0,28,13,14,15,14,15,0,30,1,28,0,29,0,15,13,24,4,26,4,25,4,24,5,25,3,30,5,24,0,30,0,30,0,30,0,25,0,30,0,0,25,3,25,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,15,14,13,15,14,26,3,27,4,26,2,26,13,14,15,14,15,2,28,3,26,2,27,2,15,13,24,4,26,4,25,4,24,5,25,3,30,5,24,0,30,0,30,0,30,0,25,0,30,0,0,25,3,25,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,25,4,26,5,25,3,25,11,16,13,16,13,3,27,4,25,3,26,3,17,11,26,1,28,1,28,2,27,2,27,0,30,2,26,0,30,0,30,0,30,0,28,0,30,0,0,28,0,28,2
10,17,12,1,12,18,11,18,11,16,29,0,30,0,30,17,11,0,16,12,1,11,0,12,0,30,0,29,0,29,18,10,0,29,16,13,14,16,13,23,6,24,7,23,5,23,12,15,14,15,14,5,25,6,23,5,24,5,16,12,18,10,20,10,19,10,18,11,19,9,30,11,18,0,30,0,30,0,30,0,19,0,30,0,0,19,9,19,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,15,14,13,15,14,22,7,23,8,22,6,22,13,14,15,14,15,6,24,7,22,6,23,6,15,13,20,8,22,8,21,8,20,9,21,7,30,9,20,0,30,0,30,0,30,0,21,0,30,0,0,21,7,21,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,17,12,15,17,12,28,1,29,2,28,0,28,11,16,13,16,13,0,30,1,28,0,29,0,17,11,26,1,28,1,28,2,27,2,27,0,30,2,26,0,30,0,30,0,30,0,28,0,30,0,0,28,0,28,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,20,9,21,10,20,8,20,12,15,14,15,14,8,22,9,20,8,21,8,16,12,17,11,19,11,18,11,17,12,18,10,30,12,17,0,30,0,30,0,30,0,18,0,30,0,0,18,10,18,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,14,14,13,15,15,18,11,19,12,18,10,18,14,14,15,14,16,10,20,11,18,10,19,10,15,14,15,13,17,13,16,13,15,14,16,12,30,14,15,0,30,0,30,0,30,0,16,0,30,0,0,16,12,16,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,25,4,26,5,25,3,25,12,15,14,15,14,3,27,4,25,3,26,3,16,12,24,4,26,4,25,4,24,5,25,3,30,5,24,0,30,0,30,0,30,0,25,0,30,0,0,25,3,25,1
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,17,12,15,17,12,23,6,24,7,23,5,23,11,16,13,16,13,5,25,6,23,5,24,5,17,11,20,8,22,8,21,8,20,9,21,7,30,9,20,0,30,0,30,0,30,0,21,0,30,0,0,21,7,21,1
0,28,1,1,1,29,0,29,0,27,29,1,30,0,30,28,1,0,28,1,1,0,1,1,0,30,0,29,0,29,29,0,0,29,16,13,14,16,13,22,7,23,8,22,6,22,12,15,14,15,14,6,24,7,22,6,23,6,16,12,20,8,22,8,21,8,20,9,21,7,30,9,20,0,30,0,30,0,30,0,21,0,30,0,0,21,7,21,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,22,7,23,8,22,6,22,11,16,13,16,13,6,24,7,22,6,23,6,17,11,23,5,25,5,24,5,23,6,24,4,30,6,23,0,30,0,30,0,30,0,24,0,30,0,0,24,4,24,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,25,4,26,5,25,3,25,12,15,14,15,14,3,27,4,25,3,26,3,16,12,26,1,28,1,28,2,27,2,27,0,30,2,26,0,30,0,30,0,30,0,28,0,30,0,0,28,0,28,1
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,14,15,12,14,15,25,4,26,5,25,3,25,14,13,16,13,16,3,27,4,25,3,26,3,14,14,20,8,22,8,21,8,20,9,21,7,30,9,20,0,30,0,30,0,30,0,21,0,30,0,0,21,7,21,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,16,13,14,16,13,22,7,23,8,22,6,22,12,15,14,15,14,6,24,7,22,6,23,6,16,12,20,8,22,8,21,8,20,9,21,7,30,9,20,0,30,0,30,0,30,0,21,0,30,0,0,21,7,21,1
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,16,13,14,16,13,28,1,29,2,28,0,28,12,15,14,15,14,0,30,1,28,0,29,0,16,12,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,0,30,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,15,14,13,15,14,23,6,24,7,23,5,23,13,14,15,14,15,5,25,6,23,5,24,5,15,13,25,2,27,2,27,3,26,3,26,1,30,3,25,0,30,0,30,0,30,0,27,0,30,0,0,27,1,27,2
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,17,12,15,17,12,23,6,24,7,23,5,23,11,16,13,16,13,5,25,6,23,5,24,5,17,11,22,6,24,6,23,6,22,7,23,5,30,7,22,0,30,0,30,0,30,0,23,0,30,0,0,23,5,23,1
0,30,0,1,0,30,0,30,0,30,29,1,30,0,30,30,0,0,30,0,1,0,1,0,0,30,0,29,0,29,30,0,0,29,17,12,15,17,12,27,2,28,3,27,1,27,11,16,13,16,13,1,29,2,27,1,28,1,17,11,25,3,27,3,26,3,25,4,26,2,30,4,25,0,30,0,30,0,30,0,26,0,30,0,0,26,2,26,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,15,13,14,16,14,20,9,21,10,20,8,20,13,15,14,15,15,8,22,9,20,8,21,8,16,13,18,10,20,10,19,10,18,11,19,9,30,11,18,0,30,0,30,0,30,0,19,0,30,0,0,19,9,19,1
0,28,2,0,1,28,0,29,1,27,29,0,30,0,30,27,0,0,27,1,1,1,0,2,0,30,0,29,0,29,28,0,0,29,15,14,13,15,14,28,1,29,2,28,0,28,13,14,15,14,15,0,30,1,28,0,29,0,15,13,22,6,24,6,23,6,22,7,23,5,30,7,22,0,30,0,30,0,30,0,23,0,30,0,0,23,5,23,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,17,12,15,17,12,23,6,24,7,23,5,23,11,16,13,16,13,5,25,6,23,5,24,5,17,11,24,3,26,3,26,4,25,4,25,2,30,4,24,0,30,0,30,0,30,0,26,0,30,0,0,26,2,26,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,14,15,12,14,15,22,7,23,8,22,6,22,14,13,16,13,16,6,24,7,22,6,23,6,14,14,22,6,24,6,23,6,22,7,23,5,30,7,22,0,30,0,30,0,30,0,23,0,30,0,0,23,5,23,2
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,16,13,14,16,13,25,4,26,5,25,3,25,12,15,14,15,14,3,27,4,25,3,26,3,16,12,21,7,23,7,22,7,21,8,22,6,30,8,21,0,30,0,30,0,30,0,22,0,30,0,0,22,6,22,1
0,30,0,2,0,30,0,30,0,30,28,2,29,1,30,30,0,0,30,0,2,0,2,0,0,29,0,28,1,28,30,0,0,28,14,15,12,14,15,25,4,26,5,25,3,25,14,13,16,13,16,3,27,4,25,3,26,3,14,14,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,0,30,2
