@relation 'Sax dominant'

@attribute o1atMaa numeric
@attribute o1atLee numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMea numeric
@attribute o1atLea numeric
@attribute o2atMcc numeric
@attribute o2atLcc numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atLee numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMce numeric
@attribute o2atLce numeric
@attribute o2atMeb numeric
@attribute o2atLeb numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMdd numeric
@attribute o2atLdd numeric
@attribute o2atMcd numeric
@attribute o2atLcd numeric
@attribute o2atMde numeric
@attribute o2atLde numeric
@attribute o2atMdb numeric
@attribute o2atLdb numeric
@attribute o2atMed numeric
@attribute o2atLed numeric
@attribute o2atMaa numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMbd numeric
@attribute o2atLbd numeric
@attribute o2atMec numeric
@attribute o2atLec numeric
@attribute o2atMad numeric
@attribute o2atLad numeric
@attribute o2atMac numeric
@attribute o2atLac numeric
@attribute o2atMdc numeric
@attribute o2atLdc numeric
@attribute o2atMca numeric
@attribute o2atLca numeric
@attribute o3atMcc numeric
@attribute o3atLcc numeric
@attribute o3atMaa numeric
@attribute o3atMae numeric
@attribute o3atLae numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMdd numeric
@attribute o3atLdd numeric
@attribute o3atMde numeric
@attribute o3atLde numeric
@attribute o3atMbd numeric
@attribute o3atLbd numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMce numeric
@attribute o3atLce numeric
@attribute o3atMbe numeric
@attribute o3atLbe numeric
@attribute o3atMdc numeric
@attribute o3atLdc numeric
@attribute o3atMcd numeric
@attribute o3atLcd numeric
@attribute o3atMca numeric
@attribute o3atLca numeric
@attribute o3atMda numeric
@attribute o3atLda numeric
@attribute o3atMad numeric
@attribute o3atLad numeric
@attribute o3atMdb numeric
@attribute o3atLdb numeric
@attribute o3atLee numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMed numeric
@attribute o3atLed numeric
@attribute o3atMac numeric
@attribute o3atLac numeric
@attribute destClass {1,-1}

@data
0,0,28,7,1,31,31,0,23,8,23,2,29,0,0,8,31,1,29,2,1,2,23,2,22,30,1,8,29,2,23,8,23,0,0,2,31,0,29,0,0,30,23,0,1,0,0,0,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,16,13,0,0,1,16,14,0,31,16,31,30,13,31,0,16,14,16,14,17,0,17,1,17,13,16,13,0,14,0,14,0,14,17,14,0,0,31,30,0,0,14,1
0,0,20,11,1,31,30,0,17,13,18,10,21,1,0,12,29,8,21,8,1,10,18,9,17,30,1,13,21,9,18,12,19,1,0,9,30,1,22,0,0,30,18,1,1,1,0,1,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,30,0,0,0,1,30,1,0,31,29,31,30,0,31,0,29,1,29,1,31,0,30,1,30,0,30,0,0,1,0,0,0,1,30,0,0,0,31,30,0,0,1,-1
11,12,16,15,13,19,18,13,15,17,15,14,17,12,11,16,17,13,17,14,13,14,13,13,13,17,13,17,16,13,13,15,15,13,11,14,18,12,17,13,11,18,14,12,13,13,12,13,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,20,9,10,1,10,20,9,21,9,20,30,0,31,0,9,0,9,20,31,0,10,0,30,0,30,0,10,21,10,0,9,1,10,0,0,9,21,30,0,9,21,1
11,12,16,15,13,19,18,13,15,17,15,14,17,12,11,16,17,13,17,14,13,14,13,13,13,17,13,17,16,13,13,15,15,13,11,14,18,12,17,13,11,18,14,12,13,13,12,13,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,23,6,7,1,7,23,6,24,6,23,30,0,31,0,6,0,6,23,31,0,7,0,30,0,30,0,7,24,7,0,6,1,7,0,0,6,24,30,0,6,24,1
20,0,27,7,21,10,31,0,22,7,23,2,28,0,21,8,31,2,28,2,22,3,23,3,22,8,21,8,28,3,23,8,23,0,21,3,31,0,28,0,21,9,23,0,22,0,21,0,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,16,14,15,16,1,16,14,15,15,15,14,30,13,31,0,15,13,15,14,17,0,16,0,17,14,16,13,16,15,16,14,15,14,16,14,0,15,15,30,0,15,15,1
10,11,17,16,11,20,19,12,13,17,14,13,18,11,11,17,18,12,18,12,12,13,12,13,12,18,12,18,17,12,12,17,14,12,11,13,19,11,18,12,11,19,13,12,12,12,11,12,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,11,1,2,1,19,12,2,29,18,28,30,0,31,0,18,0,18,11,31,0,19,0,30,0,30,0,2,12,2,0,1,1,19,0,0,1,29,30,0,1,12,1
20,6,22,8,21,10,24,7,21,9,22,8,23,7,21,9,23,7,23,7,21,8,22,8,21,9,21,9,22,8,22,8,22,7,21,8,24,6,23,7,20,10,22,7,21,7,21,7,3,28,2,29,0,3,29,4,0,2,0,2,28,31,27,4,28,31,0,2,27,31,0,1,2,30,1,29,3,28,3,0,2,28,2,29,3,27,1,28,8,22,7,8,1,8,22,7,23,7,22,30,21,31,0,7,21,7,22,9,0,8,0,9,22,8,21,8,23,8,22,7,22,8,22,0,7,23,30,0,7,23,1
11,12,15,15,13,19,18,13,14,17,15,15,16,12,11,16,17,14,16,14,13,15,13,14,13,17,13,17,15,14,13,15,15,13,11,15,18,12,16,13,11,18,14,12,13,13,12,13,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,15,0,0,1,15,16,0,31,14,31,30,0,31,0,14,1,14,16,31,0,15,1,30,0,30,0,0,16,0,0,0,1,15,0,0,0,31,30,0,0,16,1
10,10,17,15,12,20,20,11,14,17,15,13,18,10,11,16,19,12,18,12,12,13,13,13,13,18,12,17,17,12,13,16,15,11,11,13,20,10,18,11,11,19,14,11,12,11,11,11,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,21,8,9,1,9,21,8,22,8,21,30,0,31,0,8,0,8,21,31,0,9,0,30,0,30,0,9,22,9,0,8,1,9,0,0,8,22,30,0,8,22,1
0,0,2,30,0,31,31,0,0,30,1,26,4,0,0,30,31,25,4,26,1,27,0,27,0,30,0,31,4,27,0,30,1,0,0,27,31,0,4,0,0,30,0,0,1,0,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,0,0,31,0,31,31,0,31,0,0,0,0,0,31,0,0,0,18,12,0,0,1,18,12,0,31,18,31,30,12,31,1,19,13,18,13,19,1,19,1,18,12,19,12,0,12,0,12,0,13,18,12,0,0,31,30,0,0,13,1
0,0,1,30,0,31,31,0,0,30,1,28,2,0,0,30,31,27,3,28,1,29,0,28,0,30,0,31,2,28,0,30,1,0,0,28,31,0,3,0,0,30,0,0,1,0,0,0,29,2,28,31,0,28,2,29,0,29,0,29,3,31,1,29,1,31,0,29,2,31,0,0,0,31,0,31,28,1,30,0,0,1,0,2,30,2,0,3,16,15,0,0,3,15,15,0,31,15,31,28,14,29,3,16,15,16,16,17,3,16,3,16,14,17,15,0,15,0,14,0,15,15,14,2,0,31,28,2,0,16,1
10,10,17,16,12,20,20,11,13,18,14,13,18,11,10,17,19,12,18,12,12,13,13,12,12,18,12,18,18,12,12,16,14,11,11,13,20,11,18,11,10,19,13,11,12,11,11,11,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,11,0,0,1,19,12,0,31,18,31,30,0,31,0,18,1,18,12,31,0,19,1,30,0,30,0,0,12,0,0,0,1,19,0,0,0,31,30,0,0,12,1
0,0,7,22,0,31,30,1,7,23,8,22,8,0,0,23,29,21,9,22,1,23,6,22,6,30,0,24,7,21,6,23,8,1,0,22,30,0,9,1,0,30,7,1,1,1,0,1,28,2,28,31,0,28,2,28,1,29,1,28,3,29,2,28,2,30,1,29,3,30,1,0,0,31,0,31,28,2,29,1,0,2,0,2,29,2,0,3,21,10,0,0,1,20,10,0,31,20,31,30,9,31,1,21,10,21,11,22,1,21,1,21,9,22,10,0,10,0,9,0,10,20,9,0,0,31,30,0,0,11,1
19,0,27,7,21,11,31,0,22,9,23,3,28,0,20,8,31,1,29,2,21,3,22,2,21,9,21,9,28,2,22,7,23,0,20,2,31,0,29,0,19,10,22,0,21,0,20,0,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,16,13,15,16,1,16,14,16,15,16,14,30,13,31,0,16,13,16,13,17,0,17,0,17,13,16,13,16,14,16,14,15,14,17,14,0,15,15,30,0,15,14,1
10,11,17,15,12,20,19,12,14,17,15,13,18,11,11,16,18,12,18,12,12,13,13,13,13,18,12,17,17,12,13,16,15,12,11,13,19,11,18,12,11,19,14,12,12,12,11,12,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,11,0,0,1,19,12,0,31,18,31,30,0,31,0,18,1,18,12,31,0,19,1,30,0,30,0,0,12,0,0,0,1,19,0,0,0,31,30,0,0,12,1
21,0,28,5,21,9,31,0,24,5,25,1,29,0,22,6,31,1,29,1,22,2,25,2,24,8,21,6,29,2,25,6,25,0,22,2,31,0,29,0,22,9,25,0,22,0,22,0,0,30,0,31,0,0,31,1,0,0,0,0,30,31,30,1,30,31,0,0,30,31,0,0,0,31,0,31,1,31,0,0,0,31,0,31,0,30,0,30,10,19,9,10,1,10,20,10,21,10,20,30,19,31,0,10,19,10,19,11,0,11,0,11,19,10,19,10,20,10,20,9,20,11,20,0,9,21,30,0,9,20,1
0,0,1,30,0,31,31,0,0,30,1,28,2,0,0,30,31,27,3,28,1,29,0,28,0,30,0,31,2,28,0,30,1,0,0,28,31,0,3,0,0,30,0,0,1,0,0,0,29,1,29,31,0,29,1,29,0,30,0,29,2,31,1,29,1,31,0,30,2,31,0,0,0,31,0,31,29,1,30,0,0,1,0,1,30,1,0,2,14,17,0,0,1,13,17,0,31,13,31,30,16,31,1,14,17,14,18,15,1,14,1,14,16,15,17,0,17,0,16,0,17,13,16,0,0,31,30,0,0,18,1
4,9,8,22,5,26,21,9,8,23,8,22,9,9,5,23,20,20,9,22,6,22,6,21,6,24,6,24,8,20,6,23,8,10,5,21,21,9,10,10,5,25,7,10,6,10,5,10,2,29,1,31,0,1,29,2,0,2,0,2,30,31,28,2,28,31,0,2,29,31,0,0,0,31,0,31,1,28,3,0,0,28,0,29,3,29,0,30,30,0,0,0,1,30,0,0,31,30,31,30,0,31,0,30,1,30,1,31,0,31,1,30,0,30,0,0,0,0,0,0,1,30,0,0,0,31,30,0,0,1,-1
20,6,22,7,21,10,24,6,22,8,22,8,23,7,21,8,23,7,22,7,21,8,23,8,22,9,21,8,23,7,22,8,23,7,21,8,24,7,23,6,21,10,23,7,21,7,21,7,2,29,1,30,0,2,30,3,0,1,0,1,29,31,28,3,29,31,0,1,28,31,0,0,1,31,0,30,2,29,2,0,1,29,1,30,2,28,0,29,18,23,6,7,1,7,23,6,24,6,23,30,11,31,0,6,11,6,23,19,0,7,0,19,12,18,11,7,24,7,12,6,12,7,12,0,6,24,30,0,6,24,1
20,7,21,8,21,10,23,7,21,9,21,9,22,8,20,9,22,8,21,8,21,9,22,8,21,9,21,9,22,8,21,8,22,8,21,9,23,8,22,7,20,10,22,8,21,8,21,8,3,28,2,29,0,3,29,4,0,2,0,2,28,31,27,4,28,31,0,2,27,31,0,1,2,30,1,29,3,28,3,0,2,28,2,29,3,27,1,28,12,17,11,12,1,12,18,12,19,12,18,30,17,31,0,12,17,12,17,13,0,13,0,13,17,12,17,12,18,12,18,11,18,13,18,0,11,19,30,0,11,18,1
0,7,20,8,1,31,23,7,20,10,21,10,21,8,0,9,22,8,21,8,1,10,21,9,20,30,1,10,21,8,20,9,22,8,0,9,23,8,22,7,0,30,21,8,1,8,0,8,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,19,10,0,0,1,19,11,0,31,19,31,30,10,31,0,19,11,19,11,20,0,20,1,20,10,19,10,0,11,0,11,0,11,20,11,0,0,31,30,0,0,11,1
0,0,6,22,0,31,30,1,6,23,8,23,7,0,0,23,29,22,8,22,1,24,6,23,6,30,0,24,6,22,6,23,8,1,0,23,30,0,8,1,0,30,7,1,1,1,0,1,29,1,29,31,0,29,1,29,1,30,1,29,2,29,1,29,1,30,1,29,2,30,0,0,0,31,0,31,29,1,30,0,0,1,0,1,29,1,0,2,21,9,0,0,1,21,9,0,31,21,31,30,9,31,1,22,10,21,10,22,1,22,1,21,9,22,9,0,9,0,9,0,10,21,9,0,0,31,30,0,0,10,1
0,0,16,18,0,31,31,0,10,19,11,12,18,0,0,20,31,11,18,12,1,13,11,13,9,30,0,20,18,13,11,20,11,0,0,13,31,0,18,0,0,30,11,0,1,0,0,0,29,1,29,28,0,29,2,30,0,29,0,29,1,31,1,30,1,31,0,29,1,31,0,1,2,29,2,29,30,2,29,0,2,2,2,2,29,1,2,1,0,31,0,0,12,0,31,0,31,0,31,19,31,20,12,0,31,0,31,0,12,0,12,0,31,0,31,0,31,0,31,0,31,0,31,11,0,31,19,11,0,31,-1
0,6,21,8,1,31,24,7,21,10,22,9,22,7,0,9,23,8,22,8,1,9,21,9,20,30,1,10,22,8,20,9,22,7,0,9,24,7,22,7,0,30,21,7,1,7,0,7,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,21,8,0,0,1,21,9,0,31,21,31,30,8,31,0,21,9,21,9,22,0,22,1,22,8,21,8,0,9,0,9,0,9,22,9,0,0,31,30,0,0,9,1
21,0,23,8,21,9,31,0,22,8,22,7,24,0,22,9,31,6,24,7,22,7,22,7,21,8,22,9,24,7,22,8,22,0,22,7,31,0,24,0,21,9,22,0,22,0,22,0,0,31,0,31,0,0,31,1,0,0,0,0,31,31,30,1,31,31,0,0,30,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,30,0,31,15,15,14,15,1,15,15,14,16,14,15,30,14,31,0,14,14,14,15,16,0,15,0,16,15,15,14,15,16,15,15,14,15,15,15,0,14,16,30,0,14,16,1
0,0,1,30,0,31,31,0,0,30,1,28,2,0,0,30,31,27,3,28,1,29,0,28,0,30,0,31,2,28,0,30,1,0,0,28,31,0,3,0,0,30,0,0,1,0,0,0,31,0,30,9,0,30,0,31,0,31,0,31,1,31,0,31,0,31,0,31,0,31,0,20,21,10,21,10,30,0,31,0,21,0,21,0,31,0,21,1,9,21,0,0,1,9,21,0,31,9,31,30,21,31,1,10,22,9,22,10,1,10,1,9,21,10,21,0,21,0,21,0,22,9,21,0,0,31,30,0,0,22,1
0,0,5,25,0,30,31,0,4,25,5,23,7,0,1,26,31,22,7,23,1,24,5,24,4,29,0,26,7,23,4,26,5,0,1,24,31,0,7,0,1,30,5,0,1,0,1,0,31,0,31,2,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,28,29,3,28,2,31,0,31,0,29,0,29,0,31,0,28,0,2,28,0,0,1,2,28,0,31,2,31,30,28,31,1,3,29,2,29,3,1,3,1,2,28,3,28,0,28,0,28,0,29,2,28,0,0,31,30,0,0,29,-1
21,0,28,5,22,9,31,0,24,6,25,2,29,0,22,6,31,1,29,1,22,2,25,2,24,8,22,6,29,2,25,6,25,0,22,2,31,0,29,0,22,9,25,0,22,0,22,0,1,30,0,30,0,1,30,2,0,0,0,0,30,31,29,2,30,31,0,0,29,31,0,0,0,31,0,30,1,30,1,0,1,30,1,31,1,29,0,30,9,20,8,9,1,9,21,9,22,9,21,30,20,31,0,9,20,9,20,10,0,10,0,10,20,9,20,9,21,9,21,8,21,10,21,0,8,22,30,0,8,21,1
0,0,1,30,0,31,31,0,0,30,1,28,2,0,0,30,31,27,3,28,1,29,0,28,0,30,0,31,2,28,0,30,1,0,0,28,31,0,3,0,0,30,0,0,1,0,0,0,29,2,28,31,0,28,2,29,0,29,0,29,3,31,1,29,1,31,0,29,2,31,0,0,0,31,0,31,28,1,30,0,0,1,0,2,30,2,0,3,21,9,0,0,1,21,9,0,31,21,31,30,9,31,1,22,10,21,10,22,1,22,1,21,9,22,9,0,9,0,9,0,10,21,9,0,0,31,30,0,0,10,1
0,0,26,6,1,31,31,0,22,8,24,4,27,0,0,7,31,2,28,2,1,4,23,3,22,30,1,8,27,3,23,7,24,0,0,3,31,0,28,0,0,30,23,0,1,0,0,0,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,20,9,0,0,1,20,10,0,31,20,31,30,9,31,0,20,10,20,10,21,0,21,1,21,9,20,9,0,10,0,10,0,10,21,10,0,0,31,30,0,0,10,1
11,12,15,15,13,19,18,13,14,17,15,15,16,12,11,16,17,14,16,14,13,15,13,14,13,17,13,17,15,14,13,15,15,13,11,15,18,12,16,13,11,18,14,12,13,13,12,13,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,17,11,12,1,13,18,12,19,12,18,30,0,31,0,12,0,12,17,31,0,13,0,30,0,30,0,12,18,12,0,11,1,13,0,0,11,19,30,0,11,18,1
0,0,12,16,0,31,30,1,12,17,13,16,14,0,0,18,29,15,14,16,1,17,12,17,11,30,0,18,13,15,11,18,13,1,0,17,30,0,14,1,0,30,13,1,1,1,0,1,31,0,31,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,0,0,31,0,31,31,0,31,0,0,0,0,0,31,0,0,0,1,30,0,0,1,0,30,0,31,0,31,30,29,31,1,1,30,1,31,2,1,1,1,1,29,2,30,0,30,0,29,0,30,0,29,0,0,31,30,0,0,31,-1
0,6,20,9,1,31,24,7,20,11,21,10,21,7,0,10,23,8,22,9,1,10,20,9,19,30,1,11,21,8,19,10,21,7,0,9,24,7,22,7,0,30,20,7,1,7,0,7,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,18,11,0,0,1,18,12,0,31,18,31,30,11,31,0,18,12,18,12,19,0,19,1,19,11,18,11,0,12,0,12,0,12,19,12,0,0,31,30,0,0,12,1
0,0,6,22,0,31,31,1,6,23,8,23,7,0,0,23,30,22,8,22,1,24,7,23,6,30,0,24,7,22,6,23,8,1,0,23,30,0,8,1,0,30,7,0,1,1,0,0,30,0,30,31,0,30,0,30,0,31,0,30,1,31,0,30,0,31,0,31,1,31,0,0,0,31,0,31,30,0,31,0,0,0,0,0,31,0,0,1,13,17,0,0,6,13,17,0,31,13,31,25,17,26,6,14,18,13,18,14,6,14,6,13,17,14,17,0,17,0,17,0,18,13,17,5,0,31,25,5,0,18,1
11,12,16,15,13,19,18,13,15,17,15,14,17,12,11,16,17,13,17,14,13,14,13,13,13,17,13,17,16,13,13,15,15,13,11,14,18,12,17,13,11,18,14,12,13,13,12,13,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,18,10,11,1,12,19,11,20,11,19,30,0,31,0,11,0,11,18,31,0,12,0,30,0,30,0,11,19,11,0,10,1,12,0,0,10,20,30,0,10,19,1
10,12,15,16,12,20,18,13,14,18,14,15,16,13,10,17,17,14,16,15,12,15,13,14,12,18,12,18,16,14,12,16,14,13,11,15,18,13,16,13,10,19,13,13,12,13,11,13,31,31,0,31,0,0,31,31,0,0,0,0,31,31,0,31,0,31,0,0,0,31,0,0,0,31,0,31,0,0,31,0,0,0,0,31,31,0,0,31,30,19,9,10,1,11,20,10,21,10,20,30,0,31,0,10,0,10,19,31,0,11,0,30,0,30,0,10,20,10,0,9,1,11,0,0,9,21,30,0,9,20,1
0,0,7,22,0,31,30,1,7,23,8,21,9,0,0,23,29,20,9,21,1,22,6,22,6,30,0,24,8,21,6,23,8,1,0,22,30,0,9,1,0,30,7,1,1,1,0,1,27,3,27,31,0,27,3,27,1,28,1,27,4,29,3,27,3,30,1,28,4,30,1,0,0,31,0,31,27,3,28,1,0,3,0,3,28,3,0,4,22,9,0,0,1,21,9,0,31,21,31,30,8,31,1,22,9,22,10,23,1,22,1,22,8,23,9,0,9,0,8,0,9,21,8,0,0,31,30,0,0,10,1
5,10,9,23,5,25,20,10,7,23,7,21,10,11,6,24,19,19,10,21,7,21,6,20,5,23,7,25,9,20,6,23,7,11,6,20,20,10,11,11,5,24,6,11,7,11,6,11,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,30,0,0,0,1,30,1,0,31,29,31,30,0,31,0,29,1,29,1,31,0,30,1,30,0,30,0,0,1,0,0,0,1,30,0,0,0,31,30,0,0,1,-1
0,0,16,13,1,31,31,0,16,15,17,14,17,0,0,14,31,12,18,13,1,14,16,13,15,30,1,15,17,12,15,14,17,0,0,13,31,0,18,0,0,30,16,0,1,0,0,0,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,29,0,0,0,1,29,1,0,31,29,31,30,0,31,0,29,1,29,1,30,0,30,1,30,0,29,0,0,1,0,1,0,1,30,1,0,0,31,30,0,0,1,-1
20,7,22,7,21,10,23,7,22,8,22,8,23,7,21,8,22,7,22,7,21,8,22,8,22,9,21,8,22,7,22,8,23,8,21,8,23,7,23,7,21,10,23,8,21,8,21,8,0,30,0,31,0,0,31,1,0,0,0,0,30,31,30,1,30,31,0,0,30,31,0,0,0,31,0,31,1,31,0,0,0,31,0,31,0,30,0,30,13,16,12,13,1,13,17,13,18,13,17,30,16,31,0,13,16,13,16,14,0,14,0,14,16,13,16,13,17,13,17,12,17,14,17,0,12,18,30,0,12,17,1
0,0,22,7,1,31,31,0,22,8,23,8,23,0,0,8,31,7,23,7,1,8,23,8,22,30,1,8,23,7,22,8,23,0,0,8,31,0,23,0,0,30,23,0,1,0,0,0,0,30,0,31,0,0,31,1,0,0,0,0,30,31,30,1,30,31,0,0,30,31,0,0,0,31,0,31,1,31,0,0,0,31,0,31,0,30,0,30,16,13,0,0,1,16,14,0,31,16,31,30,13,31,0,16,14,16,14,17,0,17,1,17,13,16,13,0,14,0,14,0,14,17,14,0,0,31,30,0,0,14,1
20,0,28,7,21,10,31,0,22,7,23,1,29,0,21,8,31,1,29,1,22,2,23,2,22,8,21,8,29,2,23,8,23,0,21,2,31,0,29,0,21,9,23,0,22,0,21,0,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,16,14,15,16,1,16,14,15,15,15,14,30,13,31,0,15,13,15,14,17,0,16,0,17,14,16,13,16,15,16,14,15,14,16,14,0,15,15,30,0,15,15,1
21,0,28,6,21,9,31,0,23,6,24,1,29,0,22,7,31,1,29,1,22,2,24,2,23,8,21,7,29,2,24,7,24,0,22,2,31,0,29,0,22,9,24,0,22,0,22,0,4,27,3,27,0,4,27,5,0,3,0,3,27,31,26,5,27,31,0,3,26,31,0,3,3,28,3,27,4,27,4,0,4,27,4,28,4,26,3,27,6,23,6,7,1,6,23,6,24,6,23,30,23,31,0,6,23,6,23,7,0,7,0,7,23,6,23,6,24,7,24,6,24,7,23,0,6,24,30,0,6,24,1
20,0,22,8,20,10,31,0,22,8,22,8,23,0,21,9,31,7,23,8,21,8,22,8,21,9,21,9,23,7,21,9,22,0,21,8,31,0,23,0,21,10,22,0,21,0,21,0,0,30,0,30,0,0,30,1,0,0,0,0,30,31,30,1,30,31,0,0,30,31,0,0,0,31,0,30,1,30,0,0,1,31,0,31,0,30,0,30,15,15,14,15,1,15,15,14,16,14,15,30,14,31,0,14,14,14,15,16,0,15,0,16,15,15,14,15,16,15,15,14,15,15,15,0,14,16,30,0,14,16,1
0,4,16,12,1,31,26,5,16,14,18,14,17,5,0,13,25,12,18,12,1,14,17,13,16,30,1,14,17,12,16,13,18,5,0,13,26,5,18,5,0,30,17,5,1,5,0,5,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,29,0,0,0,1,29,1,0,31,29,31,30,0,31,0,29,1,29,1,30,0,30,1,30,0,29,0,0,1,0,1,0,1,30,1,0,0,31,30,0,0,1,-1
0,0,15,13,1,31,31,0,15,15,17,15,16,0,0,14,31,13,17,13,1,15,16,14,15,30,1,15,16,13,15,14,17,0,0,14,31,0,17,0,0,30,16,0,1,0,0,0,0,31,0,31,0,0,31,0,0,0,0,0,31,31,31,0,31,31,0,0,31,31,0,0,0,31,0,31,0,31,0,0,0,31,0,31,0,31,0,31,30,0,0,0,1,30,0,0,31,30,31,30,0,31,0,30,1,30,1,31,0,31,1,30,0,30,0,0,0,0,0,0,1,30,0,0,0,31,30,0,0,1,-1
