@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMhi numeric
@attribute o1atLhi numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMfh numeric
@attribute o1atLfh numeric
@attribute o1atMdf numeric
@attribute o1atLdf numeric
@attribute o1atMdh numeric
@attribute o1atLdh numeric
@attribute o1atMdk numeric
@attribute o1atLdk numeric
@attribute o1atMgd numeric
@attribute o1atLgd numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o1atMig numeric
@attribute o1atLig numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMkj numeric
@attribute o1atLkj numeric
@attribute o1atMih numeric
@attribute o1atLih numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atLkk numeric
@attribute o1atMii numeric
@attribute o1atLii numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMgi numeric
@attribute o1atLgi numeric
@attribute o1atMeg numeric
@attribute o1atLeg numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMcf numeric
@attribute o1atLcf numeric
@attribute o1atMeh numeric
@attribute o1atLeh numeric
@attribute o1atMcg numeric
@attribute o1atLcg numeric
@attribute o1atMak numeric
@attribute o1atLak numeric
@attribute o1atMhe numeric
@attribute o1atLhe numeric
@attribute o1atMhf numeric
@attribute o1atLhf numeric
@attribute o1atMfd numeric
@attribute o1atLfd numeric
@attribute o1atMji numeric
@attribute o1atLji numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMhj numeric
@attribute o1atLhj numeric
@attribute o1atMdg numeric
@attribute o1atLdg numeric
@attribute o1atMif numeric
@attribute o1atLif numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMei numeric
@attribute o1atLei numeric
@attribute o1atMjh numeric
@attribute o1atLjh numeric
@attribute o1atMfi numeric
@attribute o1atLfi numeric
@attribute o1atMek numeric
@attribute o1atLek numeric
@attribute o1atMfj numeric
@attribute o1atLfj numeric
@attribute o1atMjg numeric
@attribute o1atLjg numeric
@attribute o1atMgj numeric
@attribute o1atLgj numeric
@attribute o1atMfc numeric
@attribute o1atLfc numeric
@attribute o1atMki numeric
@attribute o1atLki numeric
@attribute o1atMhk numeric
@attribute o1atLhk numeric
@attribute o1atMkh numeric
@attribute o1atLkh numeric
@attribute o1atMjd numeric
@attribute o1atLjd numeric
@attribute o1atMhd numeric
@attribute o1atLhd numeric
@attribute o1atMje numeric
@attribute o1atLje numeric
@attribute o1atMij numeric
@attribute o1atLij numeric
@attribute o1atMjj numeric
@attribute o1atLjj numeric
@attribute o1atMjf numeric
@attribute o1atLjf numeric
@attribute o1atMie numeric
@attribute o1atLie numeric
@attribute o1atMck numeric
@attribute o1atLck numeric
@attribute o1atMgk numeric
@attribute o1atLgk numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMfk numeric
@attribute o1atLfk numeric
@attribute o1atMci numeric
@attribute o1atLci numeric
@attribute o1atMgc numeric
@attribute o1atLgc numeric
@attribute o1atMej numeric
@attribute o1atLej numeric
@attribute o1atMaa numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMbk numeric
@attribute o1atLbk numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMbf numeric
@attribute o1atLbf numeric
@attribute o1atMfb numeric
@attribute o1atLfb numeric
@attribute o1atMkf numeric
@attribute o1atLkf numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMdi numeric
@attribute o1atLdi numeric
@attribute o1atMkg numeric
@attribute o1atLkg numeric
@attribute o1atMaf numeric
@attribute o1atLaf numeric
@attribute o1atMjk numeric
@attribute o1atLjk numeric
@attribute o1atMah numeric
@attribute o1atLah numeric
@attribute o1atMbj numeric
@attribute o1atLbj numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMch numeric
@attribute o1atLch numeric
@attribute o1atMbh numeric
@attribute o1atLbh numeric
@attribute o1atMhc numeric
@attribute o1atLhc numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMbi numeric
@attribute o1atLbi numeric
@attribute o1atMic numeric
@attribute o1atLic numeric
@attribute destClass {1,3,2}

@data
0,94,81,8,89,3,89,3,83,5,0,94,84,3,0,15,0,5,1,3,0,9,79,9,88,4,0,94,91,3,89,3,0,94,2,89,3,0,94,72,94,75,15,0,94,88,3,88,3,77,9,0,94,0,15,78,5,0,9,1,4,79,5,85,5,0,15,90,3,88,5,77,15,0,94,89,3,0,9,85,4,85,7,87,5,78,4,90,3,84,3,80,3,84,3,89,4,88,3,0,15,90,3,91,2,90,3,0,4,0,5,79,4,89,3,90,3,85,4,79,4,1,3,90,2,0,95,86,2,0,4,0,9,78,4,0,0,95,0,94,1,3,0,94,0,94,0,15,0,15,85,3,0,94,0,4,89,3,0,16,92,2,0,6,0,4,0,94,0,5,0,5,0,5,0,95,0,94,0,95,0,4,0,4,1
17,94,63,30,82,9,84,6,67,19,21,66,69,12,27,44,28,14,29,3,28,24,48,24,79,7,0,66,91,3,84,7,23,66,2,87,4,0,94,36,55,45,37,0,94,78,11,79,7,48,23,0,66,0,44,49,14,0,24,1,4,49,14,69,12,28,44,89,3,79,12,48,39,0,94,85,4,28,24,69,7,68,22,75,17,49,8,86,4,69,7,51,3,69,4,80,4,79,4,0,44,89,3,87,2,86,3,28,5,28,14,50,5,88,3,90,3,70,4,49,8,1,3,81,2,0,95,71,2,0,8,0,24,49,5,0,0,95,0,66,1,3,0,94,0,94,0,44,0,44,70,3,0,94,28,8,80,3,0,45,92,2,0,15,0,5,0,94,0,14,0,14,0,14,0,95,0,94,0,67,0,8,0,8,3
23,94,51,30,81,10,83,7,56,22,28,59,61,14,29,43,34,20,36,3,35,32,50,30,74,9,0,59,91,3,84,7,30,59,2,86,5,0,94,38,47,41,36,0,94,72,14,73,8,45,26,0,59,0,43,50,17,0,32,1,4,51,20,62,19,33,43,88,5,72,15,48,38,0,94,84,5,32,32,62,9,57,29,64,21,50,8,85,6,61,8,52,2,61,5,74,6,73,5,0,43,88,3,86,2,85,3,35,6,35,20,51,6,87,4,90,4,62,6,51,9,1,3,75,2,0,95,63,2,0,9,0,32,50,5,0,0,95,0,59,1,3,0,94,0,94,0,43,0,43,62,3,0,94,34,9,74,3,0,44,92,2,0,21,0,6,0,94,0,20,0,20,0,20,0,95,0,94,0,60,0,9,0,9,2
11,94,56,29,81,7,84,6,61,19,21,70,64,11,22,39,24,14,25,4,24,27,54,27,80,8,0,70,90,4,85,6,24,70,3,88,5,0,94,45,57,47,36,0,94,77,8,79,6,52,25,0,70,0,39,54,14,0,27,1,5,55,14,66,13,24,39,89,5,77,10,51,39,0,94,84,4,24,27,67,9,63,23,73,16,54,9,85,5,66,8,56,4,66,4,80,5,79,4,0,39,89,4,86,3,85,4,24,5,24,14,55,5,88,4,89,4,67,5,55,9,1,4,81,3,0,95,68,3,0,9,0,27,54,5,0,0,95,0,70,1,4,0,94,0,94,0,39,0,39,67,4,0,94,24,9,80,4,0,40,91,3,0,15,0,5,0,94,0,14,0,14,0,14,0,95,0,94,0,71,0,9,0,9,3
18,94,53,29,81,9,84,7,60,21,26,62,63,14,27,40,32,17,33,4,32,30,54,30,77,9,0,62,90,4,85,7,29,62,3,88,5,0,94,43,48,45,34,0,94,75,13,76,8,51,25,0,62,0,40,53,16,0,30,1,5,54,17,64,17,32,40,89,5,75,14,49,37,0,94,84,4,31,30,64,9,61,25,69,19,53,9,85,5,63,8,55,4,63,4,77,5,76,4,0,40,89,4,86,3,85,4,32,5,32,17,54,5,88,4,89,4,64,5,54,9,1,4,78,3,0,95,65,3,0,9,0,30,53,5,0,0,95,0,62,1,4,0,94,0,94,0,40,0,40,64,4,0,94,32,9,77,4,0,41,91,3,0,18,0,5,0,94,0,17,0,17,0,17,0,95,0,94,0,63,0,9,0,9,3
20,90,46,34,82,11,83,5,50,25,24,59,58,16,27,48,33,23,35,3,34,34,44,32,69,8,2,60,91,3,84,4,26,59,2,85,4,0,94,30,46,36,39,1,92,68,13,69,6,38,27,1,60,2,49,44,18,2,34,1,4,45,23,60,22,32,49,88,4,67,18,38,41,1,92,85,4,29,34,60,8,55,27,59,20,44,7,86,4,58,7,46,2,59,5,71,6,70,4,2,49,88,3,87,2,86,3,34,6,34,23,45,6,87,3,90,3,60,6,45,8,3,3,72,2,0,95,61,2,2,8,2,34,44,5,0,0,95,0,60,1,3,0,94,0,94,0,49,0,49,60,3,0,92,33,8,71,3,0,50,92,2,0,24,0,6,0,94,2,23,0,23,2,23,0,93,0,92,0,61,0,8,2,8,3
19,94,53,28,81,11,84,7,59,20,27,61,62,15,27,39,32,19,34,4,33,30,55,30,75,8,0,61,90,4,85,8,32,61,3,88,5,0,94,44,47,45,33,0,94,73,14,74,7,51,24,0,61,0,39,53,17,0,30,1,5,55,19,63,19,33,39,89,5,74,15,50,38,0,94,84,4,31,30,64,9,60,25,67,19,54,8,85,5,63,7,56,3,63,4,75,5,74,4,0,39,89,4,86,3,85,4,33,5,33,19,55,5,88,4,89,4,64,5,55,9,1,4,76,3,0,95,65,3,0,9,0,30,54,4,0,0,95,0,61,1,4,0,94,0,94,0,39,0,39,64,4,0,94,32,9,75,4,0,40,91,3,0,20,0,5,0,94,0,19,0,19,0,19,0,95,0,94,0,62,0,9,0,9,1
18,89,48,35,80,12,83,5,52,26,21,60,58,19,27,49,32,24,34,3,33,33,42,31,70,8,3,61,91,3,84,6,26,59,2,87,4,1,94,29,46,37,38,2,91,66,15,69,6,39,27,2,61,3,50,43,19,3,33,1,4,44,24,60,22,31,50,89,4,67,17,37,43,1,91,84,4,28,33,61,9,54,26,58,20,43,8,85,5,60,8,45,2,60,4,70,5,69,4,3,50,89,3,86,2,85,3,33,5,33,24,44,5,88,3,90,3,61,5,44,9,4,3,71,2,0,95,62,2,3,9,3,33,43,4,0,0,95,0,61,1,3,0,94,0,94,0,50,0,50,61,3,0,91,32,9,70,3,0,51,92,2,0,25,0,5,0,94,3,24,0,24,3,24,0,92,0,91,0,62,0,9,3,9,3
12,94,56,26,81,8,84,6,60,20,22,70,64,13,23,37,24,17,25,4,24,28,56,28,77,8,0,70,90,4,85,7,23,70,3,88,5,0,94,46,58,49,35,0,94,74,11,76,7,53,27,0,70,0,37,55,17,0,28,1,5,57,17,65,16,24,37,89,5,75,14,51,36,0,94,84,4,24,28,66,9,63,22,68,18,56,9,85,5,65,7,58,4,65,4,77,5,76,4,0,37,89,4,86,3,85,4,24,5,24,17,57,5,88,4,89,4,66,5,57,9,1,4,78,3,0,95,67,3,0,9,0,28,56,5,0,0,95,0,70,1,4,0,94,0,94,0,37,0,37,66,4,0,94,24,9,77,4,0,38,91,3,0,18,0,5,0,94,0,17,0,17,0,17,0,95,0,94,0,71,0,9,0,9,3
8,94,67,26,83,6,85,4,70,17,13,78,71,9,15,40,16,11,17,3,16,22,54,22,82,7,0,78,91,3,85,5,14,78,2,87,3,0,94,40,70,49,37,0,94,80,9,81,6,52,21,0,78,0,40,53,11,0,22,1,4,54,11,72,11,16,40,89,3,81,10,53,38,0,94,86,3,16,22,72,7,71,21,78,17,53,7,87,4,71,6,55,3,71,4,83,5,82,4,0,40,89,3,88,2,87,3,16,5,16,11,54,5,88,3,90,3,72,5,54,7,1,3,84,2,0,95,73,2,0,7,0,22,53,5,0,0,95,0,78,1,3,0,94,0,94,0,40,0,40,72,3,0,94,16,7,83,3,0,41,92,2,0,12,0,5,0,94,0,11,0,11,0,11,0,95,0,94,0,79,0,7,0,7,3
8,94,68,29,82,6,84,5,71,18,11,79,72,10,14,41,15,11,16,3,15,21,53,21,82,7,0,79,91,3,85,5,13,79,2,87,4,0,94,41,72,50,37,0,94,80,9,81,7,52,20,0,79,0,41,52,11,0,21,1,4,53,11,72,11,15,41,89,4,80,10,52,39,0,94,85,3,15,21,73,8,72,20,78,16,52,8,86,4,72,7,54,3,72,4,83,5,82,4,0,41,89,3,87,2,86,3,15,5,15,11,53,5,88,3,90,3,73,5,53,8,1,3,84,2,0,95,74,2,0,8,0,21,52,5,0,0,95,0,79,1,3,0,94,0,94,0,41,0,41,73,3,0,94,15,8,83,3,0,42,92,2,0,12,0,5,0,94,0,11,0,11,0,11,0,95,0,94,0,80,0,8,0,8,3
19,94,53,27,80,11,83,8,59,21,25,60,63,16,27,41,33,19,35,3,34,30,53,30,75,10,0,60,91,3,84,8,30,60,2,88,6,0,94,39,45,44,32,0,94,73,14,74,9,50,23,0,60,0,41,52,17,0,30,1,4,53,19,64,19,34,41,89,5,73,15,47,37,0,94,83,4,32,30,64,10,60,24,67,19,52,9,84,5,63,9,54,2,63,4,75,5,74,4,0,41,89,3,85,2,84,3,34,5,34,19,53,5,88,4,90,4,64,5,53,10,1,3,76,2,0,95,65,2,0,10,0,30,52,4,0,0,95,0,60,1,3,0,94,0,94,0,41,0,41,64,3,0,94,33,10,75,3,0,42,92,2,0,20,0,5,0,94,0,19,0,19,0,19,0,95,0,94,0,61,0,10,0,10,3
20,94,53,29,76,14,80,8,58,21,27,59,63,19,28,41,34,23,36,3,35,30,50,30,71,11,0,59,91,3,81,10,30,59,2,86,6,0,94,41,44,44,33,0,94,67,17,70,11,49,23,0,59,0,41,52,21,0,30,1,4,53,23,63,20,35,41,88,5,69,15,49,36,0,94,81,5,33,30,64,12,56,26,62,19,52,11,82,6,63,11,54,2,63,5,71,6,70,5,0,41,88,3,83,2,82,3,35,6,35,23,53,6,87,4,90,4,64,6,53,12,1,3,72,2,0,95,65,2,0,12,0,30,52,5,0,0,95,0,59,1,3,0,94,0,94,0,41,0,41,64,3,0,94,34,12,71,3,0,42,92,2,0,24,0,6,0,94,0,23,0,23,0,23,0,95,0,94,0,60,0,12,0,12,3
22,94,51,30,83,8,84,6,57,22,28,59,61,12,30,43,34,17,36,4,35,32,50,30,77,8,0,59,90,4,85,7,29,59,3,86,5,0,94,38,46,41,36,0,94,75,12,76,7,46,27,0,59,0,43,50,15,0,32,1,5,51,17,62,16,33,43,88,5,76,13,47,37,0,94,85,5,33,32,62,8,58,28,68,21,50,7,86,6,61,7,52,3,61,5,77,6,76,5,0,43,88,4,87,3,86,4,35,6,35,17,51,6,87,4,89,4,62,6,51,8,1,4,78,3,0,95,63,3,0,8,0,32,50,5,0,0,95,0,59,1,4,0,94,0,94,0,43,0,43,62,4,0,94,34,8,77,4,0,44,91,3,0,18,0,6,0,94,0,17,0,17,0,17,0,95,0,94,0,60,0,8,0,8,3
15,73,43,38,81,10,84,5,51,26,20,59,55,19,22,49,28,22,30,3,29,36,41,35,72,8,10,65,91,3,85,8,23,61,2,89,5,1,94,28,51,32,43,5,83,68,15,71,6,39,29,8,65,9,52,41,19,11,36,1,4,42,22,57,21,28,51,90,4,71,16,36,46,7,83,84,3,26,34,58,9,52,30,60,21,41,8,85,4,57,8,43,2,57,3,72,4,71,3,11,52,90,3,86,2,85,3,29,4,29,22,42,4,89,3,90,3,58,4,42,9,12,3,73,2,0,95,59,2,11,9,11,36,41,3,0,0,95,0,65,1,3,0,94,0,94,0,52,0,52,58,3,0,83,28,9,72,3,0,53,92,2,0,23,0,4,0,94,11,22,0,22,11,22,0,84,0,83,0,66,0,9,11,9,1
8,94,58,28,81,8,84,6,62,20,17,75,65,14,18,38,19,17,20,4,19,27,55,26,77,9,0,75,90,4,85,7,17,75,3,88,5,0,94,46,64,49,36,0,94,74,12,76,7,53,26,0,75,0,38,55,17,0,27,1,5,56,17,67,16,18,38,89,5,75,14,52,36,0,94,84,4,19,27,67,9,64,23,68,18,55,9,85,5,66,8,57,4,66,4,77,5,76,4,0,38,89,4,86,3,85,4,19,5,19,17,56,5,88,4,89,4,67,5,56,9,1,4,78,3,0,95,68,3,0,9,0,27,55,5,0,0,95,0,75,1,4,0,94,0,94,0,38,0,38,67,4,0,94,19,9,77,4,0,39,91,3,0,18,0,5,0,94,0,17,0,17,0,17,0,95,0,94,0,76,0,9,0,9,3
17,94,53,27,76,15,79,9,57,20,26,62,63,18,26,39,31,24,33,3,32,30,52,30,70,11,0,62,91,3,81,10,29,62,2,84,6,0,94,43,47,45,33,0,94,67,17,69,11,49,24,0,62,0,39,54,21,0,30,1,4,55,24,63,21,32,39,87,6,68,16,50,36,0,94,81,6,29,30,64,12,56,25,61,19,54,11,82,7,63,11,56,2,63,6,70,7,69,6,0,39,87,3,83,2,82,3,32,7,32,24,55,7,86,4,90,4,64,7,55,12,1,3,71,2,0,95,65,2,0,12,0,30,54,6,0,0,95,0,62,1,3,0,94,0,94,0,39,0,39,64,3,0,94,31,12,70,3,0,40,92,2,0,25,0,7,0,94,0,24,0,24,0,24,0,95,0,94,0,63,0,12,0,12,3
18,84,49,29,76,14,81,8,53,23,22,60,60,19,25,45,31,25,33,3,32,33,46,32,69,11,5,62,91,3,82,9,27,60,2,88,6,0,94,33,48,39,35,3,89,65,17,68,11,43,26,5,62,5,45,48,21,5,33,1,4,49,25,60,22,31,45,89,5,66,18,42,40,3,89,81,4,28,33,61,12,54,26,58,21,48,11,82,5,60,11,50,2,60,4,69,5,68,4,5,45,89,3,83,2,82,3,32,5,32,25,49,5,88,4,90,4,61,5,49,12,6,3,70,2,0,95,62,2,5,12,5,33,48,4,0,0,95,0,62,1,3,0,94,0,94,0,45,0,45,61,3,0,89,31,12,69,3,0,46,92,2,0,26,0,5,0,94,5,25,0,25,5,25,0,90,0,89,0,63,0,12,5,12,1
19,90,49,33,78,11,81,7,54,24,22,59,59,19,28,48,33,23,35,3,34,32,42,30,71,10,2,60,91,3,83,7,26,60,2,87,6,0,94,29,45,37,37,1,92,67,15,70,8,41,26,1,60,2,49,44,19,2,32,1,4,45,23,61,20,32,49,89,5,67,15,38,41,2,92,82,4,30,32,62,11,54,25,59,19,44,10,83,5,61,10,46,2,61,4,71,5,70,4,2,49,89,3,84,2,83,3,34,5,34,23,45,5,88,3,90,3,62,5,45,11,3,3,72,2,0,95,63,2,2,11,2,32,44,4,0,0,95,0,60,1,3,0,94,0,94,0,49,0,49,62,3,0,92,33,11,71,3,0,50,92,2,0,24,0,5,0,94,2,23,0,23,2,23,0,93,0,92,0,61,0,11,2,11,1
18,94,53,25,80,13,82,8,59,20,26,61,63,16,27,39,32,21,34,3,33,30,52,30,73,10,0,61,91,3,83,9,29,61,2,86,6,0,94,41,46,45,32,0,94,71,16,72,9,50,24,0,61,0,39,54,19,0,30,1,4,55,21,64,18,33,39,88,5,72,15,49,35,0,94,83,5,31,30,64,10,58,24,65,19,54,9,84,6,63,9,56,2,63,5,73,6,72,5,0,39,88,3,85,2,84,3,33,6,33,21,55,6,87,4,90,4,64,6,55,10,1,3,74,2,0,95,65,2,0,10,0,30,54,5,0,0,95,0,61,1,3,0,94,0,94,0,39,0,39,64,3,0,94,32,10,73,3,0,40,92,2,0,22,0,6,0,94,0,21,0,21,0,21,0,95,0,94,0,62,0,10,0,10,3
14,94,61,27,81,13,82,6,64,21,22,68,66,15,26,39,26,17,27,4,26,26,53,26,76,7,0,68,90,3,82,6,22,68,2,83,3,0,94,43,56,50,35,0,94,75,13,76,6,53,26,0,68,0,39,54,17,0,26,1,5,54,17,67,15,26,39,86,3,75,15,50,35,0,94,84,6,26,26,67,7,66,21,73,19,54,8,85,6,67,7,56,4,67,6,77,6,76,6,0,39,87,3,87,3,86,4,26,7,26,17,55,7,85,3,88,3,68,6,54,8,1,4,78,3,0,95,69,3,0,8,0,26,54,7,0,0,95,0,68,1,4,0,94,0,94,0,39,0,39,68,4,0,94,26,8,77,4,0,40,91,2,0,18,0,7,0,94,0,17,0,17,0,17,0,95,0,94,0,69,0,8,0,8,3
17,90,43,33,80,6,82,5,55,27,20,65,56,11,25,47,27,14,29,3,28,36,45,35,78,8,1,66,91,3,83,5,25,65,2,85,4,0,94,31,55,37,40,1,92,76,11,78,7,43,33,1,66,2,48,44,13,2,36,1,4,45,14,57,13,27,47,88,4,76,12,36,45,1,92,84,4,27,36,57,8,56,26,72,21,45,8,85,4,57,7,47,2,57,5,80,5,79,5,2,48,88,3,86,2,85,3,28,6,28,14,46,6,87,3,90,3,58,5,45,9,3,3,81,2,0,95,59,2,2,9,2,36,45,5,0,0,95,0,66,1,3,0,94,0,94,0,48,0,48,58,3,0,92,27,9,80,3,0,49,92,2,0,15,0,6,0,94,2,14,0,14,2,14,0,93,0,92,0,67,0,9,2,9,2
14,94,61,27,83,13,84,6,64,21,21,67,67,16,26,40,26,18,28,4,27,26,52,26,75,6,0,67,90,3,84,6,23,67,2,85,3,0,94,41,54,49,34,0,94,75,14,75,6,52,25,0,67,0,40,53,17,0,26,1,5,53,18,67,16,27,40,87,3,75,15,49,36,0,94,85,5,26,26,67,6,65,21,71,19,53,6,86,5,67,6,55,3,67,5,76,5,75,5,0,40,88,3,88,3,87,4,27,6,27,18,54,6,86,3,88,3,68,5,53,7,1,4,77,3,0,95,69,3,0,7,0,26,53,5,0,0,95,0,67,1,4,0,94,0,94,0,40,0,40,68,4,0,94,26,7,76,4,0,41,91,2,0,19,0,6,0,94,0,18,0,18,0,18,0,95,0,94,0,68,0,7,0,7,3
19,94,51,31,74,12,79,8,57,20,25,60,62,18,28,45,33,23,35,3,34,30,46,30,71,10,0,60,91,3,81,10,28,60,2,87,6,0,94,35,45,39,36,0,94,66,16,70,11,44,24,0,60,0,45,47,20,0,30,1,4,49,23,61,20,34,45,89,5,68,13,44,39,0,94,80,4,31,30,64,13,54,25,60,17,48,12,81,5,63,11,50,2,63,4,71,5,70,4,0,45,89,3,82,2,81,3,34,5,34,23,49,5,88,3,90,3,64,5,49,13,1,3,72,2,0,95,65,2,0,13,0,30,48,4,0,0,95,0,60,1,3,0,94,0,94,0,45,0,45,64,3,0,94,33,13,71,3,0,46,92,2,0,24,0,5,0,94,0,23,0,23,0,23,0,95,0,94,0,61,0,13,0,13,3
16,75,49,37,80,12,83,7,55,26,21,59,59,20,24,48,29,23,31,3,30,33,42,33,71,9,11,64,91,3,84,9,25,60,2,89,6,3,94,31,50,37,41,6,83,68,17,70,8,41,27,9,64,10,50,43,20,11,33,1,4,44,23,60,21,30,50,90,4,70,15,42,45,7,83,83,3,27,32,61,10,53,31,60,21,43,9,84,4,60,9,45,2,60,3,71,4,70,3,11,50,90,3,85,2,84,3,30,4,30,23,44,4,89,3,90,3,61,4,44,10,12,3,72,2,0,95,62,2,11,10,11,33,43,3,0,0,95,0,64,1,3,0,94,0,94,0,50,0,50,61,3,0,83,29,10,71,3,0,51,92,2,0,24,0,4,0,94,11,23,0,23,11,23,0,84,0,83,0,65,0,10,11,10,1
19,94,50,34,74,12,79,8,56,22,25,60,61,18,28,47,33,23,35,3,34,31,46,30,71,11,0,60,91,3,81,10,27,60,2,87,6,0,94,34,45,38,38,0,94,66,16,70,11,42,25,0,60,0,47,45,20,0,31,1,4,47,23,61,22,33,47,89,5,68,14,43,40,0,94,80,4,31,31,63,13,54,27,60,18,46,12,81,5,62,11,48,2,62,4,71,5,70,4,0,47,89,3,82,2,81,3,34,5,34,23,47,5,88,3,90,3,63,5,47,13,1,3,72,2,0,95,64,2,0,13,0,31,46,4,0,0,95,0,60,1,3,0,94,0,94,0,47,0,47,63,3,0,94,33,13,71,3,0,48,92,2,0,24,0,5,0,94,0,23,0,23,0,23,0,95,0,94,0,61,0,13,0,13,3
6,94,63,25,84,6,86,5,68,17,10,81,70,9,12,37,13,11,14,3,13,23,57,22,83,7,0,81,91,3,87,4,11,81,2,89,4,0,94,45,74,51,34,0,94,81,8,82,6,55,22,0,81,0,37,56,11,0,23,1,4,57,11,71,11,12,37,90,4,80,10,53,35,0,94,86,3,13,23,71,7,70,19,78,15,56,7,87,4,70,6,58,3,70,3,83,4,82,3,0,37,90,3,88,2,87,3,13,4,13,11,57,4,89,3,90,3,71,4,57,7,1,3,84,2,0,95,72,2,0,7,0,23,56,4,0,0,95,0,81,1,3,0,94,0,94,0,37,0,37,71,3,0,94,13,7,83,3,0,38,92,2,0,12,0,4,0,94,0,11,0,11,0,11,0,95,0,94,0,82,0,7,0,7,3
15,74,44,38,81,10,83,5,51,26,18,59,56,19,23,49,28,22,30,3,28,35,39,34,72,8,10,65,91,3,85,7,23,61,2,87,5,2,94,26,51,32,42,5,83,68,14,70,6,38,29,7,65,9,53,40,19,11,35,1,4,41,21,58,20,28,52,89,5,70,16,34,47,7,83,84,3,26,33,59,9,53,28,60,20,40,8,85,5,58,8,42,2,58,4,72,5,71,4,11,53,89,3,86,2,85,3,29,5,29,22,41,5,88,3,90,3,59,5,41,9,12,3,73,2,0,95,60,2,11,9,11,35,40,4,0,0,95,0,65,1,3,0,94,0,94,0,53,0,53,59,3,0,83,28,9,72,3,0,54,92,2,0,23,0,5,0,94,11,22,0,22,11,22,0,84,0,83,0,66,0,9,11,9,3
18,94,53,25,80,11,82,8,58,20,27,61,63,15,27,37,32,20,34,4,33,30,56,30,74,10,0,61,90,4,83,8,31,61,3,86,6,0,94,45,46,47,31,0,94,72,14,73,9,52,24,0,61,0,37,56,18,0,30,1,5,57,20,64,19,33,37,88,5,72,15,51,35,0,94,83,5,31,30,64,10,59,24,65,19,56,9,84,6,63,9,58,3,63,5,74,6,73,5,0,37,88,4,85,3,84,4,33,6,33,20,57,6,87,4,89,4,64,6,57,10,1,4,75,3,0,95,65,3,0,10,0,30,56,5,0,0,95,0,61,1,4,0,94,0,94,0,37,0,37,64,4,0,94,32,10,74,4,0,38,91,3,0,21,0,6,0,94,0,20,0,20,0,20,0,95,0,94,0,62,0,10,0,10,3
15,94,61,30,82,9,84,7,66,21,20,68,67,11,25,45,26,13,27,3,26,26,48,26,80,7,0,68,91,3,84,6,20,68,2,87,4,0,94,34,57,44,39,0,94,80,11,80,7,47,25,0,68,0,45,48,13,0,26,1,4,49,13,67,12,26,45,89,3,79,11,44,39,0,94,85,4,26,26,67,8,66,21,77,19,48,8,86,4,67,7,50,3,67,4,81,4,80,4,0,45,89,3,87,2,86,3,26,5,26,13,49,5,88,3,90,3,68,5,49,8,1,3,82,2,0,95,69,2,0,8,0,26,48,5,0,0,95,0,68,1,3,0,94,0,94,0,45,0,45,68,3,0,94,26,8,81,3,0,46,92,2,0,14,0,5,0,94,0,13,0,13,0,13,0,95,0,94,0,69,0,8,0,8,3
