@relation 'Sax dominant'

@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMaaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atLeee numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMdca numeric
@attribute o1atLdca numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMaed numeric
@attribute o1atLaed numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMdba numeric
@attribute o1atLdba numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMadc numeric
@attribute o1atLadc numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMaec numeric
@attribute o1atLaec numeric
@attribute o1atMabe numeric
@attribute o1atLabe numeric
@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute destClass {2,1}

@data
13,74,11,13,80,59,34,58,33,56,73,12,75,17,76,19,36,72,19,14,36,56,35,12,81,15,78,59,32,74,19,73,19,72,32,57,34,58,36,60,20,14,77,19,75,17,74,13,75,12,80,17,18,73,75,18,74,18,15,76,16,74,13,34,58,20,12,79,14,34,17,34,14,19,58,19,17,35,13,34,19,20,14,35,75,17,19,35,14,36,17,19,16,34,19,34,17,19,14,19,14,20,14,18,17,20,14,75,2.0
13,58,11,14,80,57,38,55,37,55,56,12,61,29,63,33,39,70,21,14,39,55,38,12,81,25,78,56,37,72,22,71,21,70,37,55,37,56,39,57,22,14,63,33,59,31,58,13,61,12,80,19,32,56,73,20,72,20,26,62,28,60,13,37,56,22,12,79,14,38,31,37,14,21,55,21,31,38,13,37,33,22,14,38,73,19,33,38,14,39,31,21,28,37,33,38,31,21,14,21,14,22,14,20,29,22,14,59,2.0
13,72,11,13,80,54,41,52,40,52,70,12,74,17,75,20,42,72,19,14,42,52,41,12,81,15,78,53,40,74,20,73,19,72,40,52,40,53,42,54,20,14,76,20,73,18,72,13,74,12,80,17,19,71,75,18,74,18,15,75,16,73,13,40,53,20,12,79,14,41,18,40,14,19,52,19,18,41,13,40,20,20,14,41,75,17,20,41,14,42,18,19,16,40,20,41,18,19,14,19,14,20,14,18,17,20,14,73,2.0
12,74,10,12,81,59,34,58,33,57,73,11,75,17,76,19,36,72,19,13,36,57,35,11,82,15,79,59,33,74,19,73,19,72,32,57,34,58,36,60,20,13,77,19,75,17,74,12,75,11,81,17,18,73,75,18,74,18,15,76,16,75,12,34,58,20,12,80,13,34,17,34,13,19,58,19,17,35,12,34,19,20,13,35,75,17,19,35,13,36,17,19,16,34,19,34,17,19,13,19,13,20,13,18,17,20,13,75,2.0
14,73,12,14,79,53,39,52,38,48,72,13,74,18,75,20,42,78,13,15,42,48,41,13,80,16,77,53,36,80,13,79,13,78,36,50,40,51,42,54,14,15,76,20,74,18,73,14,74,13,79,11,19,72,81,12,80,12,16,75,17,73,14,40,51,14,13,78,15,39,18,40,15,13,52,13,18,41,14,40,20,14,15,41,81,11,20,41,15,42,18,13,17,40,20,39,18,13,15,13,15,14,15,12,18,14,15,74,2.0
13,75,11,13,80,60,33,59,32,57,74,12,76,16,77,18,35,73,18,14,35,57,34,12,81,14,78,60,31,75,18,74,18,73,31,58,33,59,35,61,19,14,78,18,76,16,75,13,76,12,80,16,17,74,76,17,75,17,14,77,15,75,13,33,59,19,12,79,14,33,16,33,14,18,59,18,16,34,13,33,18,19,14,34,76,16,18,34,14,35,16,18,15,33,18,33,16,18,14,18,14,19,14,17,16,19,14,76,2.0
14,74,12,14,79,55,35,55,35,49,73,13,75,17,76,19,39,76,15,15,39,50,38,13,80,15,77,55,33,78,15,77,15,76,33,52,37,52,39,56,15,15,77,19,75,16,74,14,75,13,79,13,18,73,79,14,78,14,15,76,16,74,14,38,53,16,13,78,15,35,17,38,15,15,55,15,16,38,14,38,19,16,15,38,79,13,19,38,15,39,17,15,16,38,19,35,17,15,15,15,15,16,15,14,17,16,15,75,1.0
13,74,11,13,80,58,35,57,34,55,73,12,75,17,76,19,37,71,20,14,37,55,36,12,81,15,78,58,33,73,20,72,20,71,33,56,35,57,37,59,21,14,77,19,75,17,74,13,75,12,80,18,18,73,74,19,73,19,15,76,16,74,13,35,57,21,12,79,14,35,17,35,14,20,57,20,17,36,13,35,19,21,14,36,74,18,19,36,14,37,17,20,16,35,19,35,17,20,14,20,14,21,14,19,17,21,14,75,2.0
13,74,11,13,80,53,39,52,38,48,73,12,75,17,76,19,42,77,14,14,42,48,41,12,81,15,78,53,36,79,14,78,14,77,36,50,40,51,41,54,15,14,77,18,75,17,74,13,75,12,80,12,18,73,80,13,79,13,15,76,16,74,13,40,51,15,12,79,14,39,17,40,14,14,52,14,17,41,13,40,19,15,14,41,80,12,18,41,14,42,17,14,16,40,19,39,17,14,14,14,14,15,14,13,17,15,14,75,2.0
14,64,12,14,79,59,33,58,32,54,62,13,66,25,67,28,36,72,19,15,36,55,35,13,80,22,77,59,31,74,19,73,19,72,31,56,34,57,36,60,20,15,68,28,65,26,64,14,66,13,79,17,27,62,75,18,74,18,22,67,24,65,14,34,57,20,13,78,15,33,26,34,15,19,58,19,26,35,14,34,28,20,15,35,75,17,28,35,15,36,26,19,24,34,28,33,26,19,15,19,15,20,15,18,25,20,15,65,1.0
12,62,10,13,81,54,41,52,40,52,59,11,65,25,67,29,42,71,20,13,42,52,41,11,82,21,79,53,40,73,21,72,20,71,40,52,40,53,42,54,21,13,67,29,63,27,62,12,65,11,81,18,28,59,74,19,73,19,21,66,24,65,12,40,53,21,12,80,13,41,27,40,13,20,52,20,27,41,12,40,29,21,13,41,74,18,29,41,13,42,27,20,24,40,29,41,27,20,13,20,13,21,13,19,25,21,13,63,2.0
13,74,11,13,80,55,39,53,38,51,73,12,75,17,76,19,41,80,11,14,41,51,40,12,81,15,78,54,37,82,12,81,11,80,37,52,39,53,41,55,12,14,77,19,75,17,74,13,75,12,80,9,18,73,83,10,82,10,15,76,16,74,13,39,53,12,12,79,14,39,17,39,14,11,53,11,17,40,13,39,19,12,14,40,83,9,19,40,14,41,17,11,16,39,19,39,17,11,14,11,14,12,14,10,17,12,14,75,2.0
13,66,11,13,80,55,36,55,36,51,63,12,70,19,71,24,39,72,19,14,39,51,38,12,81,14,78,55,34,74,19,73,19,72,34,53,38,53,39,56,19,14,72,24,67,22,66,13,70,12,80,17,23,63,75,18,74,18,15,71,18,69,13,38,54,20,12,79,14,36,22,38,14,19,55,19,22,38,13,38,24,20,14,38,75,17,24,38,14,39,22,19,18,38,24,36,22,19,14,19,14,20,14,18,19,20,14,67,1.0
14,73,12,14,79,56,36,55,35,51,72,13,74,18,75,20,39,73,18,15,39,51,38,13,80,16,77,56,33,75,18,74,18,73,33,53,37,54,39,57,19,15,76,20,74,18,73,14,74,13,79,16,19,72,76,17,75,17,16,75,17,73,14,37,54,19,13,78,15,36,18,37,15,18,55,18,18,38,14,37,20,19,15,38,76,16,20,38,15,39,18,18,17,37,20,36,18,18,15,18,15,19,15,17,18,19,15,74,1.0
14,72,12,14,79,59,33,59,33,57,71,13,73,19,74,21,35,73,18,15,35,57,34,13,80,17,77,59,32,75,18,74,18,73,32,58,34,58,35,60,18,15,75,21,73,19,72,14,73,13,79,16,20,71,76,17,75,17,17,74,18,72,14,34,59,19,13,78,15,33,19,34,15,18,59,18,19,34,14,34,21,19,15,34,76,16,21,34,15,35,19,18,18,34,21,33,19,18,15,18,15,19,15,17,19,19,15,73,1.0
13,73,11,13,80,53,38,53,38,49,72,12,74,18,75,20,41,77,14,14,41,49,40,12,81,16,78,53,36,79,14,78,14,77,36,51,40,51,41,54,14,14,76,20,74,18,73,13,74,12,80,12,19,72,80,13,79,13,16,75,17,73,13,40,52,15,12,79,14,38,18,40,14,14,53,14,18,40,13,40,20,15,14,40,80,12,20,40,14,41,18,14,17,40,20,38,18,14,14,14,14,15,14,13,18,15,14,74,1.0
13,74,11,13,80,59,36,57,35,57,73,12,75,17,76,19,37,75,16,14,37,57,36,12,81,15,78,58,35,76,17,75,16,74,35,57,35,58,37,59,17,14,77,19,75,17,74,13,75,12,80,13,18,73,78,14,77,14,15,76,16,74,13,35,58,17,12,79,14,36,17,35,14,16,57,16,17,36,13,35,19,17,14,36,78,14,19,36,14,37,17,16,16,35,19,36,17,16,14,16,14,17,14,14,17,17,14,75,2.0
13,64,11,13,80,58,33,58,33,54,62,12,66,25,67,28,36,72,19,14,36,54,35,12,81,22,78,58,31,74,19,73,19,72,31,56,35,56,36,59,19,14,68,28,65,26,64,13,66,12,80,17,27,62,75,18,74,18,22,67,24,65,13,35,57,20,12,79,14,33,26,35,14,19,58,19,26,35,13,35,28,20,14,35,75,17,28,35,14,36,26,19,24,35,28,33,26,19,14,19,14,20,14,18,25,20,14,65,1.0
13,72,11,13,80,56,35,56,35,52,70,12,74,17,75,20,38,74,17,14,38,52,37,12,81,15,78,56,33,76,17,75,17,74,33,54,37,54,38,57,17,14,76,20,73,18,72,13,74,12,80,15,19,71,77,16,76,16,15,75,16,73,13,37,55,18,12,79,14,35,18,37,14,17,56,17,18,37,13,37,20,18,14,37,77,15,20,37,14,38,18,17,16,37,20,35,18,17,14,17,14,18,14,16,17,18,14,73,1.0
14,74,12,14,79,43,47,44,47,40,73,13,75,17,75,18,49,86,4,14,50,40,49,13,80,16,77,44,45,87,4,87,5,85,45,42,49,42,49,44,5,14,76,18,74,18,74,14,75,13,79,2,18,73,89,3,89,3,16,75,17,74,14,49,42,5,13,78,14,48,18,49,15,5,44,5,18,49,14,49,18,5,14,50,89,2,18,49,14,50,18,5,17,49,18,47,18,5,14,5,14,5,15,3,17,5,14,75,2.0
13,75,11,13,80,55,36,55,36,51,74,12,76,16,77,18,39,76,15,14,39,51,38,12,81,14,78,55,34,78,15,77,15,76,34,53,38,53,39,56,15,14,78,18,76,16,74,12,75,11,80,13,17,74,79,14,78,14,14,76,15,74,13,38,54,16,11,79,14,36,16,38,14,15,55,15,16,38,12,38,18,16,14,38,79,13,18,38,14,39,16,15,15,38,18,36,16,15,14,15,14,16,14,14,16,16,14,76,2.0
13,61,12,14,79,53,41,51,40,49,57,13,65,24,66,29,43,72,19,15,43,50,42,13,80,20,77,52,40,74,20,73,19,72,40,50,40,51,43,53,20,15,67,29,62,26,60,13,64,12,79,17,28,58,75,18,74,18,20,65,23,63,14,41,51,20,12,78,15,41,27,40,15,19,51,19,26,42,13,41,29,20,15,42,75,17,29,42,15,43,27,19,23,40,29,41,27,19,15,19,15,20,15,18,24,20,15,62,1.0
12,59,10,13,81,58,37,56,36,56,56,11,62,28,64,32,38,71,20,13,38,56,37,11,82,24,79,57,36,73,21,72,20,71,36,56,36,57,38,58,21,13,64,32,60,30,59,12,62,11,81,18,31,56,74,19,73,19,24,63,27,61,12,36,57,21,11,80,13,37,30,36,13,20,56,20,30,37,12,36,32,21,13,37,74,18,32,37,13,38,30,20,27,36,32,37,30,20,13,20,13,21,13,19,28,21,13,60,2.0
14,68,12,14,79,60,35,58,34,58,66,13,70,21,71,24,36,71,20,15,36,58,35,13,80,18,77,59,34,73,21,72,20,71,34,58,34,59,36,60,21,15,72,24,69,22,68,14,70,13,79,18,23,66,74,19,73,19,18,71,20,69,14,34,59,21,13,78,15,35,22,34,15,20,58,20,22,35,14,34,24,21,15,35,74,18,24,35,15,36,22,20,20,34,24,35,22,20,15,20,15,21,15,19,21,21,15,69,1.0
15,71,13,15,78,55,36,55,36,51,69,14,73,18,74,21,39,74,17,16,39,51,38,14,79,16,76,55,34,76,17,75,17,74,34,53,38,53,39,56,17,16,75,21,72,19,70,14,72,13,78,15,20,70,77,16,76,16,16,73,17,71,15,38,54,18,13,77,16,36,19,38,16,17,55,17,19,38,14,38,21,18,16,38,77,15,21,38,16,39,19,17,17,38,21,36,19,17,16,17,16,18,16,16,18,18,16,72,1.0
13,63,11,13,80,58,35,57,34,55,61,12,65,26,66,29,37,72,19,14,37,55,36,12,81,23,78,58,33,74,19,73,19,72,33,56,35,57,37,59,20,14,67,29,64,27,63,13,65,12,80,17,28,61,75,18,74,18,23,66,25,64,13,35,57,20,12,79,14,35,27,35,14,19,57,19,27,36,13,35,29,20,14,36,75,17,29,36,14,37,27,19,25,35,29,35,27,19,14,19,14,20,14,18,26,20,14,64,1.0
14,74,12,14,79,55,38,54,37,53,73,13,75,17,76,19,40,77,14,15,40,53,39,13,80,15,77,55,37,79,14,78,14,77,36,53,38,54,40,56,15,15,77,19,75,17,74,14,75,13,79,12,18,73,80,13,79,13,15,76,16,74,14,38,54,15,13,78,15,38,17,38,15,14,54,14,17,39,14,38,19,15,15,39,80,12,19,39,15,40,17,14,16,38,19,38,17,14,15,14,15,15,15,13,17,15,15,75,2.0
13,75,11,13,80,48,39,49,40,43,74,12,76,16,76,17,43,79,11,13,44,43,43,12,81,15,78,49,37,80,11,80,11,78,36,46,44,45,43,49,11,13,77,17,75,17,75,13,76,12,80,9,17,74,82,10,82,10,15,76,16,75,13,44,46,12,12,79,13,40,17,44,14,12,50,12,17,43,13,44,17,12,13,44,82,9,17,43,13,44,17,12,16,44,17,39,17,12,13,12,13,12,14,10,16,12,13,76,2.0
14,71,12,14,79,55,36,55,36,51,69,13,73,18,74,21,39,76,15,15,39,51,38,13,80,16,77,55,34,78,15,77,15,76,34,53,38,53,39,56,15,15,75,21,72,19,71,14,73,13,79,13,20,70,79,14,78,14,16,74,17,72,14,38,54,16,13,78,15,36,19,38,15,15,55,15,19,38,14,38,21,16,15,38,79,13,21,38,15,39,19,15,17,38,21,36,19,15,15,15,15,16,15,14,18,16,15,72,1.0
13,75,11,13,80,57,35,56,35,55,74,12,76,16,76,17,36,74,16,13,37,55,36,12,81,15,78,57,34,75,17,75,16,73,34,56,36,56,36,57,17,13,77,17,75,17,75,13,76,12,80,14,17,74,77,15,77,15,15,76,16,75,13,36,56,17,12,79,13,36,17,36,14,17,57,17,17,36,13,36,17,17,13,37,77,14,17,36,13,37,17,17,16,36,17,35,17,17,13,17,13,17,14,15,16,17,13,76,2.0
14,74,12,14,79,53,39,52,38,49,73,13,75,17,76,19,42,77,14,15,42,49,41,13,80,15,77,53,37,79,14,78,14,77,36,50,40,51,42,54,15,15,77,19,75,17,73,13,74,12,79,12,18,73,80,13,79,13,15,75,16,73,14,40,51,15,12,78,15,39,17,40,15,14,52,14,17,41,13,40,19,15,15,41,80,12,19,41,15,42,17,14,16,40,19,39,17,14,15,14,15,15,15,13,17,15,15,75,2.0
14,63,12,14,79,56,37,55,36,53,61,13,66,24,67,28,39,72,19,15,39,53,38,13,80,21,77,56,35,74,19,73,19,72,35,54,37,55,39,57,20,15,68,28,64,26,63,14,66,13,79,17,27,62,75,18,74,18,22,67,23,65,14,37,55,20,13,78,15,37,26,37,15,19,55,19,26,38,14,37,28,20,15,38,75,17,28,38,15,39,26,19,23,37,28,37,26,19,15,19,15,20,15,18,24,20,15,64,1.0
13,74,11,13,80,56,38,54,37,52,73,12,75,17,76,19,40,76,15,14,40,52,39,12,81,15,78,55,36,78,16,77,15,76,36,53,38,54,40,56,16,14,77,19,75,17,74,13,75,12,80,13,18,73,79,14,78,14,15,76,16,74,13,38,54,16,12,79,14,38,17,38,14,15,54,15,17,39,13,38,19,16,14,39,79,13,19,39,14,40,17,15,16,38,19,38,17,15,14,15,14,16,14,14,17,16,14,75,2.0
12,72,10,12,81,57,38,55,37,55,70,11,74,17,75,20,39,71,20,13,39,55,38,11,82,15,79,56,37,73,21,72,20,71,37,55,37,56,39,57,21,13,76,20,73,18,72,12,74,11,81,18,19,71,74,19,73,19,15,75,16,74,12,37,56,21,12,80,13,38,18,37,13,20,55,20,18,38,12,37,20,21,13,38,74,18,20,38,13,39,18,20,16,37,20,38,18,20,13,20,13,21,13,19,17,21,13,73,2.0
13,75,11,13,80,57,35,56,34,53,74,12,76,16,77,18,38,75,16,14,38,54,37,12,81,14,78,57,34,77,16,76,16,75,33,54,36,55,38,58,17,14,78,18,76,16,74,12,75,11,80,14,17,74,78,15,77,15,14,76,15,74,13,36,55,17,11,79,14,35,16,36,14,16,56,16,16,37,12,36,18,17,14,37,78,14,18,37,14,38,16,16,15,36,18,35,16,16,14,16,14,17,14,15,16,17,14,76,1.0
14,71,12,14,79,58,37,56,36,56,69,13,73,18,74,21,38,72,19,15,38,56,37,13,80,16,77,57,36,74,20,73,19,72,36,56,36,57,38,58,20,15,75,21,72,19,71,14,73,13,79,17,20,70,75,18,74,18,16,74,17,72,14,36,57,20,13,78,15,37,19,36,15,19,56,19,19,37,14,36,21,20,15,37,75,17,21,37,15,38,19,19,17,36,21,37,19,19,15,19,15,20,15,18,18,20,15,72,1.0
13,71,11,13,80,52,39,52,39,48,69,12,73,18,74,20,42,82,9,14,42,48,41,12,81,15,78,52,37,84,9,83,9,82,37,50,41,50,40,53,9,14,75,19,72,19,71,13,73,12,80,7,20,69,85,8,84,8,15,74,17,72,13,41,51,9,12,79,14,39,19,41,14,9,52,9,19,41,13,41,21,10,14,41,85,7,19,41,14,42,19,9,17,41,20,39,19,9,14,9,14,10,14,8,18,10,14,72,2.0
13,75,11,13,80,51,40,51,40,47,74,12,76,16,76,18,42,79,12,14,43,47,42,12,81,15,78,51,38,81,12,80,12,79,38,49,42,49,42,52,12,13,77,17,75,17,75,13,76,12,80,10,17,74,82,11,81,11,15,76,16,75,13,42,50,13,12,79,14,40,17,42,14,12,51,12,17,42,13,42,18,13,13,42,82,10,17,42,13,43,17,12,16,42,18,40,17,12,13,12,13,13,14,11,16,13,13,76,2.0
14,74,12,14,79,48,39,49,40,39,73,13,75,17,75,18,44,77,14,14,45,41,44,13,80,16,77,48,37,79,14,78,14,77,37,44,44,43,44,49,14,14,76,18,74,17,74,14,75,13,79,12,18,73,80,13,79,13,16,75,17,74,14,45,44,15,13,78,15,40,18,45,15,14,49,14,17,44,14,45,18,15,14,45,80,12,18,44,14,45,18,14,17,45,19,39,18,14,14,14,14,15,15,13,17,15,14,75,1.0
14,59,12,14,79,59,36,57,35,57,56,13,62,28,63,32,37,70,21,15,37,57,36,13,80,25,77,58,35,72,22,71,21,70,35,57,35,58,37,59,22,15,64,32,60,30,59,14,62,13,79,19,31,57,73,20,72,20,25,63,27,61,14,35,58,22,13,78,15,36,30,35,15,21,57,21,30,36,14,35,32,22,15,36,73,19,32,36,15,37,30,21,27,35,32,36,30,21,15,21,15,22,15,20,28,22,15,60,1.0
13,74,11,13,80,56,39,54,38,54,73,12,75,17,76,19,40,73,18,14,40,54,39,12,81,15,78,55,38,75,19,74,18,73,38,54,38,55,40,56,19,14,77,19,75,17,74,13,75,12,80,16,18,73,76,17,75,17,15,76,16,74,13,38,55,19,12,79,14,39,17,38,14,18,54,18,17,39,13,38,19,19,14,39,76,16,19,39,14,40,17,18,16,38,19,39,17,18,14,18,14,19,14,17,17,19,14,75,2.0
14,74,12,14,79,54,37,54,37,50,73,13,75,17,76,19,40,78,13,15,40,50,39,13,80,15,77,54,35,80,13,79,13,78,35,52,39,52,40,55,13,15,77,19,75,17,74,14,75,13,79,11,18,73,81,12,80,12,15,76,16,74,14,39,53,14,13,78,15,37,17,39,15,13,54,13,17,39,14,39,19,14,15,39,81,11,19,39,15,40,17,13,16,39,19,37,17,13,15,13,15,14,15,12,17,14,15,75,2.0
15,59,13,15,78,56,37,55,36,53,57,14,61,30,62,33,39,71,20,16,39,53,38,14,79,27,76,56,35,73,20,72,20,71,35,54,37,55,39,57,21,16,63,33,60,31,59,15,61,14,78,18,32,57,74,19,73,19,27,62,29,60,15,37,55,21,14,77,16,37,31,37,16,20,55,20,31,38,15,37,33,21,16,38,74,18,33,38,16,39,31,20,29,37,33,37,31,20,16,20,16,21,16,19,30,21,16,60,1.0
13,74,11,13,80,59,34,58,33,56,73,12,75,17,76,19,36,73,18,14,36,56,35,12,81,15,78,59,32,75,18,74,18,73,32,57,34,58,36,60,19,14,77,19,75,17,74,13,75,12,80,16,18,73,76,17,75,17,15,76,16,74,13,34,58,19,12,79,14,34,17,34,14,18,58,18,17,35,13,34,19,19,14,35,76,16,19,35,14,36,17,18,16,34,19,34,17,18,14,18,14,19,14,17,17,19,14,75,2.0
13,70,11,13,80,56,34,56,34,51,68,12,72,19,73,21,38,75,16,14,38,51,37,12,81,16,78,56,32,77,16,76,16,75,31,53,37,53,37,57,16,14,74,21,71,20,70,13,72,12,80,14,21,68,78,15,77,15,16,73,18,71,13,37,54,16,12,79,14,34,20,37,14,16,56,16,20,37,13,37,22,17,14,37,78,14,21,37,14,38,20,16,18,37,21,34,20,16,14,16,14,17,14,15,19,17,14,71,2.0
14,73,12,14,79,53,38,52,38,49,72,13,74,18,74,19,40,76,14,14,41,49,40,13,80,17,77,53,36,77,15,77,14,75,36,51,40,51,40,53,15,14,75,19,73,19,73,14,74,13,79,12,19,72,79,13,79,13,17,74,18,73,14,40,51,15,13,78,14,39,19,40,15,15,53,15,19,40,14,40,19,15,14,41,79,12,19,40,14,41,19,15,18,40,19,38,19,15,14,15,14,15,15,13,18,15,14,74,2.0
12,71,10,13,81,56,39,54,38,54,70,11,72,20,74,22,40,73,18,13,40,54,39,11,82,18,79,55,38,75,19,74,18,73,38,54,38,55,40,56,19,13,74,22,72,20,71,12,72,11,81,16,21,70,76,17,75,17,18,73,19,71,12,38,55,19,11,80,13,39,20,38,13,18,54,18,20,39,12,38,22,19,13,39,76,16,22,39,13,40,20,18,19,38,22,39,20,18,13,18,13,19,13,17,20,19,13,72,2.0
14,74,12,14,79,60,34,59,33,57,73,13,75,17,75,18,35,72,19,14,35,58,34,13,80,16,77,59,33,74,20,73,19,72,33,58,34,58,35,60,20,14,76,18,74,18,74,14,75,13,79,17,18,73,75,18,74,18,16,75,17,74,14,34,58,20,13,78,15,34,18,34,15,19,59,19,18,34,14,34,18,20,15,35,75,17,19,34,14,35,18,19,17,34,19,34,18,19,15,19,14,20,15,18,17,20,14,75,1.0
14,73,12,14,79,56,35,56,35,52,72,13,74,18,75,20,38,72,19,15,38,52,37,13,80,16,77,56,33,74,19,73,19,72,33,54,37,54,38,57,19,15,76,20,74,18,73,14,74,13,79,17,19,72,75,18,74,18,16,75,17,73,14,37,55,20,13,78,15,35,18,37,15,19,56,19,18,37,14,37,20,20,15,37,75,17,20,37,15,38,18,19,17,37,20,35,18,19,15,19,15,20,15,18,18,20,15,74,1.0
14,73,12,14,79,56,35,56,35,52,72,13,74,18,75,20,38,74,17,15,38,52,37,13,80,16,77,56,33,76,17,75,17,74,33,54,37,54,38,57,17,15,76,20,74,18,72,13,73,12,79,15,19,72,77,16,76,16,16,74,17,72,14,37,55,18,12,78,15,35,18,37,15,17,56,17,18,37,13,37,20,18,15,37,77,15,20,37,15,38,18,17,17,37,20,35,18,17,15,17,15,18,15,16,18,18,15,74,1.0
12,75,10,12,81,58,37,56,36,56,74,11,76,16,77,18,38,74,17,13,38,56,37,11,82,14,79,57,36,76,18,75,17,74,36,56,36,57,38,58,18,13,78,18,76,16,75,12,76,11,81,15,17,74,77,16,76,16,14,77,15,75,12,36,57,18,11,80,13,37,16,36,13,17,56,17,16,37,12,36,18,18,13,37,77,15,18,37,13,38,16,17,15,36,18,37,16,17,13,17,13,18,13,16,16,18,13,76,2.0
13,75,11,13,80,51,39,51,40,47,74,12,76,15,77,17,42,78,13,14,42,47,41,12,81,14,78,51,38,80,13,79,13,78,38,49,42,49,41,52,13,13,78,16,76,16,75,13,76,12,80,11,16,74,81,12,80,12,14,77,15,75,13,42,50,14,12,79,14,40,16,42,14,13,51,13,16,41,13,42,17,14,13,42,81,11,16,42,14,43,16,13,15,42,18,40,16,13,13,13,14,14,14,12,16,14,13,76,2.0
13,74,11,13,80,58,33,58,33,54,73,12,75,17,76,19,36,76,15,14,36,54,35,12,81,15,78,58,31,78,15,77,15,76,31,56,35,56,36,59,15,14,77,19,75,17,74,13,75,12,80,13,18,73,79,14,78,14,15,76,16,74,13,35,57,16,12,79,14,33,17,35,14,15,58,15,17,35,13,35,19,16,14,35,79,13,19,35,14,36,17,15,16,35,19,33,17,15,14,15,14,16,14,14,17,16,14,75,2.0
14,73,12,14,79,54,37,54,37,50,72,13,74,18,75,20,40,76,15,15,40,50,39,13,80,16,77,54,35,78,15,77,15,76,35,52,39,52,40,55,15,15,76,20,74,18,73,14,74,13,79,13,19,72,79,14,78,14,16,75,17,73,14,39,53,16,13,78,15,37,18,39,15,15,54,15,18,39,14,39,20,16,15,39,79,13,20,39,15,40,18,15,17,39,20,37,18,15,15,15,15,16,15,14,18,16,15,74,1.0
15,74,13,15,78,56,35,56,35,52,73,14,75,17,76,19,38,76,15,16,38,52,37,14,79,15,76,56,33,78,15,77,15,76,33,54,37,54,38,57,15,16,77,19,75,17,73,14,74,13,78,13,18,73,79,14,78,14,15,75,16,73,15,37,55,16,13,77,16,35,17,37,16,15,56,15,17,37,14,37,19,16,16,37,79,13,19,37,16,38,17,15,16,37,19,35,17,15,16,15,16,16,16,14,17,16,16,75,1.0
13,69,11,13,80,52,39,52,39,48,67,12,71,20,71,22,41,77,14,14,42,48,41,12,81,18,78,52,37,79,14,78,14,77,37,50,41,50,40,53,14,13,72,21,69,22,69,13,71,12,80,12,22,67,80,13,79,13,18,71,20,70,13,41,51,14,12,79,14,39,22,41,14,14,52,14,22,41,13,41,23,15,13,41,80,12,21,41,13,42,22,14,20,41,22,39,22,14,13,14,13,15,14,13,20,15,13,70,2.0
