@relation 'Sax dominant'

@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMaa numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o2atMaa numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMac numeric
@attribute o2atLac numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atLcc numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMaa numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMac numeric
@attribute o3atLac numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atLcc numeric
@attribute destClass {1,3,2}

@data
6,17,30,0,21,9,0,31,1,10,21,10,0,30,0,10,0,31,30,0,30,31,0,0,0,1,31,31,0,0,28,26,1,3,28,30,2,3,2,3,28,29,1,0,3
5,22,28,0,24,6,1,30,2,7,24,7,1,29,1,7,0,31,28,1,29,31,0,1,0,2,30,31,0,0,25,26,1,3,28,28,4,3,4,3,28,27,3,1,3
5,22,30,0,24,6,0,31,1,7,24,7,0,30,0,7,0,31,31,0,31,31,0,0,0,0,31,31,0,0,24,27,0,2,29,28,4,2,4,2,29,27,3,0,3
3,24,26,0,26,4,2,29,3,5,26,5,2,28,2,5,0,31,28,1,29,31,0,1,0,2,30,31,0,0,24,26,0,3,29,27,5,3,5,2,28,26,4,2,3
8,13,23,1,18,11,3,27,5,13,18,13,4,26,4,13,5,27,18,9,22,29,2,9,2,9,22,29,2,0,26,19,8,10,21,29,3,10,3,10,21,28,2,0,2
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,31,0,31,31,0,0,0,0,31,31,0,0,28,29,0,1,30,30,2,1,2,1,30,29,1,0,1
6,17,30,0,21,9,0,31,1,10,21,10,0,30,0,10,0,31,30,0,30,31,0,0,0,1,31,31,0,0,28,27,0,2,29,30,2,2,2,2,29,29,1,0,3
9,12,22,2,17,12,4,26,6,14,17,14,5,25,5,14,5,27,18,9,22,29,2,9,2,9,22,29,2,0,28,18,5,9,22,30,2,9,2,9,22,29,1,0,3
5,22,19,3,24,6,7,24,8,7,24,7,7,23,7,7,1,31,23,4,26,31,0,4,0,5,27,31,0,0,21,23,4,6,25,25,7,6,7,6,25,24,6,3,3
5,20,20,2,23,7,6,25,7,8,23,8,6,24,6,8,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,18,5,8,22,28,3,9,4,9,22,27,3,0,3
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,31,0,31,31,0,0,0,0,31,31,0,0,28,26,1,3,28,30,2,3,2,3,28,29,1,0,2
4,23,23,1,25,5,4,27,5,6,25,6,4,26,4,6,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,20,7,9,22,28,4,9,4,9,22,27,3,0,3
4,21,20,2,24,6,6,25,7,7,24,7,6,24,6,7,5,31,17,9,21,31,0,9,0,10,22,31,0,0,24,18,5,8,22,28,3,9,4,9,22,27,3,0,3
5,22,22,2,24,6,5,26,6,7,24,7,5,25,5,7,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,21,6,8,23,28,4,8,4,8,23,27,3,0,3
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,31,0,31,31,0,0,0,0,31,31,0,0,28,26,1,3,28,30,2,3,2,3,28,29,1,0,3
4,23,30,0,25,5,0,31,1,6,25,6,0,30,0,6,0,31,31,0,31,31,0,0,0,0,31,31,0,0,23,27,0,2,29,26,6,2,6,2,29,25,5,3,1
11,12,24,0,16,13,2,28,4,15,16,15,3,27,3,15,5,29,18,9,22,30,1,9,1,9,22,30,1,0,28,20,5,8,23,30,2,8,2,8,23,29,1,0,2
7,14,24,0,19,11,3,28,4,12,19,12,3,27,3,12,0,29,26,2,28,30,1,2,1,3,29,30,1,0,28,24,3,5,26,30,2,5,2,5,26,29,1,0,3
10,11,23,1,16,13,3,27,5,15,16,15,4,26,4,15,5,24,18,9,22,27,4,9,4,9,22,27,4,1,24,20,5,8,23,28,4,8,4,8,23,27,3,0,1
5,22,22,2,24,6,5,26,6,7,24,7,5,25,5,7,3,31,21,6,24,31,0,6,0,7,25,31,0,0,24,18,7,9,21,28,3,10,4,10,21,27,3,0,2
9,12,22,2,17,12,4,26,6,14,17,14,5,25,5,14,5,27,18,9,22,29,2,9,2,9,22,29,2,0,28,18,5,9,22,30,2,9,2,9,22,29,1,0,2
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,29,1,30,31,0,1,0,1,30,31,0,0,28,29,0,1,30,30,2,1,2,1,30,29,1,0,3
4,23,20,2,25,5,6,25,7,6,25,6,6,24,6,6,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,18,5,8,22,28,3,9,4,9,22,27,3,0,3
10,11,23,1,16,13,3,27,5,15,16,15,4,26,4,15,7,27,16,11,20,29,2,11,2,11,20,29,2,0,24,20,5,8,23,28,4,8,4,8,23,27,3,0,3
7,14,22,2,19,11,5,26,6,12,19,12,5,25,5,12,5,27,17,8,21,29,1,9,2,10,22,29,2,0,24,19,4,7,23,28,3,8,4,8,23,27,3,0,3
5,22,22,2,24,6,5,26,6,7,24,7,5,25,5,7,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,20,5,7,23,28,3,8,4,8,23,27,3,0,3
6,19,28,0,22,8,1,30,2,9,22,9,1,29,1,9,0,31,30,0,30,31,0,0,0,1,31,31,0,0,26,29,0,0,30,29,2,1,3,1,30,28,2,0,1
11,12,26,0,16,13,1,29,3,15,16,15,2,28,2,15,6,29,17,10,21,30,1,10,1,10,21,30,1,0,28,19,6,9,22,30,2,9,2,9,22,29,1,0,2
8,13,30,0,18,12,0,31,1,13,18,13,0,30,0,13,0,29,27,2,29,30,1,2,1,2,29,30,1,0,28,19,6,9,22,30,2,9,2,9,22,29,1,0,3
4,23,28,0,25,5,1,30,2,6,25,6,1,29,1,6,0,31,30,0,30,31,0,0,0,1,31,31,0,0,25,26,0,3,29,28,4,3,4,2,28,27,3,1,3
7,14,24,2,19,11,4,27,5,12,19,12,4,26,4,12,4,27,18,7,22,29,1,8,2,9,23,29,2,0,24,19,4,7,23,28,3,8,4,8,23,27,3,0,1
6,17,30,0,21,9,0,31,1,10,21,10,0,30,0,10,0,31,29,1,30,31,0,1,0,1,30,31,0,0,28,26,1,3,28,30,2,3,2,3,28,29,1,0,1
8,13,24,0,18,11,2,28,4,13,18,13,3,27,3,13,0,29,25,3,28,30,1,3,1,3,28,30,1,0,26,20,5,8,23,29,3,8,3,8,23,28,2,0,2
5,22,30,0,24,6,0,31,1,7,24,7,0,30,0,7,0,31,31,0,31,31,0,0,0,0,31,31,0,0,25,31,0,0,31,28,4,0,4,0,31,27,3,1,1
5,20,30,0,23,7,0,31,1,8,23,8,0,30,0,8,0,31,29,1,30,31,0,1,0,1,30,31,0,0,26,26,1,3,28,29,3,3,3,3,28,28,2,0,2
8,13,21,1,18,12,5,26,6,13,18,13,5,25,5,13,5,24,18,9,22,27,4,9,4,9,22,27,4,1,24,20,5,8,23,28,4,8,4,8,23,27,3,0,2
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,31,0,31,31,0,0,0,0,31,31,0,0,28,27,0,2,29,30,2,2,2,2,29,29,1,0,3
10,13,21,3,17,13,6,25,7,14,17,14,6,24,6,14,5,27,17,8,21,29,1,9,2,10,22,29,2,0,28,16,5,9,21,30,1,10,2,10,21,29,1,0,1
5,20,23,1,23,7,4,27,5,8,23,8,4,26,4,8,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,19,6,9,22,28,4,9,4,9,22,27,3,0,1
4,23,23,1,25,5,4,27,5,6,25,6,4,26,4,6,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,19,4,7,23,28,3,8,4,8,23,27,3,0,1
5,22,22,2,24,6,5,26,6,7,24,7,5,25,5,7,2,31,22,5,25,31,0,5,0,6,26,31,0,0,24,20,5,7,23,28,3,8,4,8,23,27,3,0,2
4,23,26,0,25,5,2,29,3,6,25,6,2,28,2,6,0,31,28,1,29,31,0,1,0,2,30,31,0,0,24,26,0,3,29,27,5,3,5,2,28,26,4,2,1
8,13,22,2,18,11,4,26,6,13,18,13,5,25,5,13,5,27,18,9,22,29,2,9,2,9,22,29,2,0,26,18,5,9,22,29,3,9,3,9,22,28,2,0,2
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,31,0,31,31,0,0,0,0,31,31,0,0,28,29,0,1,30,30,2,1,2,1,30,29,1,0,3
3,24,30,0,26,4,0,31,1,5,26,5,0,30,0,5,0,31,31,0,31,31,0,0,0,0,31,31,0,0,24,26,1,3,28,26,6,3,6,3,28,25,5,4,2
4,23,21,3,25,5,6,25,7,6,25,6,6,24,6,6,1,31,25,3,27,31,0,3,0,4,28,31,0,0,21,22,5,7,24,24,8,7,8,7,24,23,7,5,2
4,23,23,1,25,5,4,27,5,6,25,6,4,26,4,6,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,18,7,9,21,28,3,10,4,10,21,27,3,0,3
8,13,30,0,18,12,0,31,1,13,18,13,0,30,0,13,0,27,31,0,31,29,2,0,2,0,31,29,2,0,30,31,0,0,31,31,1,0,1,0,31,30,0,0,1
8,13,30,0,18,12,0,31,1,13,18,13,0,30,0,13,0,29,28,1,29,30,1,1,1,2,30,30,1,0,28,25,2,4,27,30,2,4,2,4,27,29,1,0,2
4,23,21,3,25,5,6,25,7,6,25,6,6,24,6,6,1,31,23,4,26,31,0,4,0,5,27,31,0,0,21,24,3,5,26,25,7,5,7,5,26,24,6,3,3
3,24,19,5,26,4,8,23,9,5,26,5,8,22,8,5,2,31,20,6,24,31,0,6,0,7,25,31,0,0,21,23,3,6,26,24,8,6,8,5,25,23,7,5,3
8,13,21,3,18,12,6,25,7,13,18,13,6,24,6,13,5,27,17,9,21,29,2,9,2,10,22,29,2,0,26,16,5,9,21,29,2,10,3,10,21,28,2,0,3
3,24,20,2,26,4,6,25,7,5,26,5,6,24,6,5,1,31,23,4,26,31,0,4,0,5,27,31,0,0,21,26,1,3,28,24,8,3,8,3,28,23,7,5,3
7,16,30,0,20,10,0,31,1,11,20,11,0,30,0,11,1,31,27,2,28,31,0,2,0,3,29,31,0,0,28,25,2,4,27,30,2,4,2,4,27,29,1,0,2
8,13,23,1,18,12,4,27,5,13,18,13,4,26,4,13,0,29,25,3,28,30,1,3,1,3,28,30,1,0,26,20,5,8,23,29,3,8,3,8,23,28,2,0,3
4,23,22,2,25,5,5,26,6,6,25,6,5,25,5,6,2,31,24,4,26,31,0,4,0,5,27,31,0,0,21,22,5,7,24,24,8,7,8,7,24,23,7,5,2
8,13,23,1,18,11,3,27,5,13,18,13,4,26,4,13,5,27,18,9,22,29,2,9,2,9,22,29,2,0,26,20,5,8,23,29,3,8,3,8,23,28,2,0,2
5,22,30,0,24,6,0,31,1,7,24,7,0,30,0,7,0,31,31,0,31,31,0,0,0,0,31,31,0,0,26,27,0,2,29,29,3,2,3,2,29,28,2,0,3
5,18,20,2,22,8,6,25,7,9,22,9,6,24,6,9,4,29,18,8,22,30,1,8,1,9,23,30,1,0,24,16,5,9,21,28,3,10,4,10,21,27,3,0,1
5,22,22,2,24,6,5,26,6,7,24,7,5,25,5,7,2,31,20,6,24,31,0,6,0,7,25,31,0,0,22,22,5,7,24,27,5,7,5,7,24,26,4,0,3
7,14,25,1,19,11,3,28,4,12,19,12,3,27,3,12,1,29,25,3,27,30,1,3,1,4,28,30,1,0,28,19,6,9,22,30,2,9,2,9,22,29,1,0,3
8,13,23,1,18,12,4,27,5,13,18,13,4,26,4,13,5,24,18,9,22,27,4,9,4,9,22,27,4,1,24,16,7,10,20,28,3,11,4,11,20,27,3,0,3
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,29,1,30,31,0,1,0,1,30,31,0,0,26,26,1,3,28,29,3,3,3,3,28,28,2,0,2
10,13,21,3,17,13,6,25,7,14,17,14,6,24,6,14,5,27,17,9,21,29,2,9,2,10,22,29,2,0,28,17,4,8,22,30,1,9,2,9,22,29,1,0,1
5,20,20,2,23,7,6,25,7,8,23,8,6,24,6,8,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,18,5,8,22,28,3,9,4,9,22,27,3,0,1
11,12,28,0,16,13,0,30,2,15,16,15,1,29,1,15,3,29,20,7,24,30,1,7,1,7,24,30,1,0,26,18,7,10,21,29,3,10,3,10,21,28,2,0,2
3,24,18,6,26,4,9,22,10,5,26,5,9,21,9,5,0,31,24,3,27,31,0,3,0,4,28,31,0,0,22,26,0,3,29,25,7,3,7,2,28,24,6,4,1
5,22,28,0,24,6,1,30,2,7,24,7,1,29,1,7,0,31,28,1,29,31,0,1,0,2,30,31,0,0,25,25,2,4,27,28,4,4,4,4,27,27,3,1,2
11,12,24,0,16,13,2,28,4,15,16,15,3,27,3,15,5,29,18,9,22,30,1,9,1,9,22,30,1,0,28,18,5,9,22,30,2,9,2,9,22,29,1,0,3
8,13,23,1,18,11,3,27,5,13,18,13,4,26,4,13,2,29,19,7,24,30,1,7,1,7,24,30,1,0,26,19,8,10,21,29,3,10,3,10,21,28,2,0,2
3,24,17,5,26,4,9,22,10,5,26,5,9,21,9,5,0,31,26,2,28,31,0,2,0,3,29,31,0,0,21,23,0,4,27,24,8,4,8,4,27,23,7,5,3
5,22,22,2,24,6,5,26,6,7,24,7,5,25,5,7,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,20,7,9,22,28,4,9,4,9,22,27,3,0,2
8,13,22,2,18,12,5,26,6,13,18,13,5,25,5,13,6,25,16,8,20,28,1,10,3,11,21,28,3,0,26,17,4,8,22,29,2,9,3,9,22,28,2,0,2
5,22,21,3,24,6,6,25,7,7,24,7,6,24,6,7,2,31,24,4,26,31,0,4,0,5,27,31,0,0,22,23,4,6,25,26,6,6,6,6,25,25,5,2,3
11,12,24,0,16,13,2,28,4,15,16,15,3,27,3,15,6,29,17,10,21,30,1,10,1,10,21,30,1,0,28,18,5,9,22,30,2,9,2,9,22,29,1,0,3
7,16,28,0,20,10,1,30,2,11,20,11,1,29,1,11,0,31,26,2,28,31,0,2,0,3,29,31,0,0,28,24,3,5,26,30,2,5,2,5,26,29,1,0,3
3,24,20,4,26,4,7,24,8,5,26,5,7,23,7,5,0,31,29,1,30,31,0,1,0,1,30,31,0,0,21,27,0,2,29,24,8,2,8,2,29,23,7,5,2
8,13,23,1,18,11,3,27,5,13,18,13,4,26,4,13,2,29,23,5,26,30,1,5,1,5,26,30,1,0,28,17,6,9,21,30,1,10,2,10,21,29,1,0,1
8,13,28,0,18,12,1,30,2,13,18,13,1,29,1,13,0,29,26,2,28,30,1,2,1,3,29,30,1,0,26,20,5,8,23,29,3,8,3,8,23,28,2,0,1
10,13,21,3,17,13,6,25,7,14,17,14,6,24,6,14,5,27,17,9,21,29,2,9,2,10,22,29,2,0,28,16,5,9,21,30,1,10,2,10,21,29,1,0,2
10,13,21,3,17,13,6,25,7,14,17,14,6,24,6,14,5,27,17,9,21,29,2,9,2,10,22,29,2,0,28,16,5,9,21,30,1,10,2,10,21,29,1,0,3
9,12,22,2,17,12,4,26,6,14,17,14,5,25,5,14,5,27,18,9,22,29,2,9,2,9,22,29,2,0,28,19,4,8,23,30,2,8,2,8,23,29,1,0,3
4,23,19,3,25,5,7,24,8,6,25,6,7,23,7,6,1,31,23,4,26,31,0,4,0,5,27,31,0,0,19,24,3,5,26,22,10,5,10,5,26,21,9,7,3
7,14,24,0,19,11,3,28,4,12,19,12,3,27,3,12,0,29,28,1,29,30,1,1,1,2,30,30,1,0,26,22,1,5,26,29,3,5,3,5,26,28,2,0,3
8,13,30,0,18,12,0,31,1,13,18,13,0,30,0,13,0,29,28,1,29,30,1,1,1,2,30,30,1,0,26,20,1,6,25,29,3,6,3,6,25,28,2,0,1
8,13,26,0,18,12,2,29,3,13,18,13,2,28,2,13,0,29,26,2,28,30,1,2,1,3,29,30,1,0,28,20,5,8,23,30,2,8,2,8,23,29,1,0,3
7,16,30,0,20,10,0,31,1,11,20,11,0,30,0,11,0,29,31,0,31,30,1,0,1,0,31,30,1,0,30,31,0,0,31,31,1,0,1,0,31,30,0,0,1
4,23,28,0,25,5,1,30,2,6,25,6,1,29,1,6,0,31,26,2,28,31,0,2,0,3,29,31,0,0,23,25,2,4,27,27,5,4,5,4,27,26,4,1,3
10,13,24,0,17,12,2,28,4,14,17,14,3,27,3,14,1,29,24,4,27,30,1,4,1,4,27,30,1,0,26,20,5,8,23,29,3,8,3,8,23,28,2,0,1
6,21,30,0,23,7,0,31,1,8,23,8,0,30,0,8,0,31,29,1,30,31,0,1,0,1,30,31,0,0,26,29,0,1,30,29,3,1,3,1,30,28,2,0,1
6,17,30,0,21,9,0,31,1,10,21,10,0,30,0,10,0,31,28,1,29,31,0,1,0,2,30,31,0,0,26,24,3,5,26,29,3,5,3,5,26,28,2,0,3
10,13,24,0,17,12,2,28,4,14,17,14,3,27,3,14,4,29,19,8,23,30,1,8,1,8,23,30,1,0,26,18,5,9,22,29,3,9,3,9,22,28,2,0,3
5,22,22,2,24,6,5,26,6,7,24,7,5,25,5,7,3,31,21,6,24,31,0,6,0,7,25,31,0,0,22,21,4,6,24,27,4,7,5,7,24,26,4,0,3
3,26,30,0,27,3,0,31,1,4,27,4,0,30,0,4,0,31,31,0,31,31,0,0,0,0,31,31,0,0,30,31,0,0,31,31,1,0,1,0,31,30,0,0,1
10,11,23,1,16,12,2,27,5,15,16,15,4,26,4,15,6,22,16,10,20,26,5,10,5,11,21,26,5,1,24,16,9,11,19,28,3,12,4,12,19,27,3,0,1
7,14,21,3,19,11,6,25,7,12,19,12,6,24,6,12,6,24,16,8,20,27,2,10,4,11,21,27,4,1,24,17,4,8,22,28,3,9,4,9,22,27,3,0,3
4,23,23,1,25,5,4,27,5,6,25,6,4,26,4,6,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,20,7,9,22,28,4,9,4,9,22,27,3,0,1
11,12,28,0,16,13,0,30,2,15,16,15,1,29,1,15,4,29,19,8,23,30,1,8,1,8,23,30,1,0,28,20,5,8,23,30,2,8,2,8,23,29,1,0,3
5,22,21,3,24,6,6,25,7,7,24,7,6,24,6,7,2,31,22,5,25,31,0,5,0,6,26,31,0,0,22,23,4,6,25,27,5,6,5,6,25,26,4,0,3
5,20,23,1,23,7,4,27,5,8,23,8,4,26,4,8,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,17,8,10,20,28,3,11,4,11,20,27,3,0,3
4,23,30,0,25,5,0,31,1,6,25,6,0,30,0,6,0,31,31,0,31,31,0,0,0,0,31,31,0,0,23,26,1,3,28,27,5,3,5,3,28,26,4,1,3
4,23,23,1,25,5,4,27,5,6,25,6,4,26,4,6,3,29,19,7,23,30,1,7,1,8,24,30,1,0,24,18,7,9,21,28,3,10,4,10,21,27,3,0,3
8,13,22,2,18,11,4,26,6,13,18,13,5,25,5,13,1,29,24,4,27,30,1,4,1,4,27,30,1,0,26,20,5,8,23,29,3,8,3,8,23,28,2,0,3
3,24,17,5,26,4,9,22,10,5,26,5,9,21,9,5,1,31,25,3,27,31,0,3,0,4,28,31,0,0,21,25,2,4,27,24,8,4,8,4,27,23,7,5,2
4,23,20,2,25,5,6,25,7,6,25,6,6,24,6,6,2,31,24,4,26,31,0,4,0,5,27,31,0,0,23,24,3,5,26,27,5,5,5,5,26,26,4,1,3
4,23,19,3,25,5,7,24,8,6,25,6,7,23,7,6,1,31,23,4,26,31,0,4,0,5,27,31,0,0,22,23,4,6,25,25,7,6,7,6,25,24,6,4,2
7,18,23,1,21,9,4,27,5,10,21,10,4,26,4,10,4,31,19,8,23,31,0,8,0,8,23,31,0,0,24,19,6,9,22,28,4,9,4,9,22,27,3,0,1
6,19,23,1,22,8,4,27,5,9,22,9,4,26,4,9,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,19,4,7,23,28,3,8,4,8,23,27,3,0,2
11,12,26,0,16,13,1,29,3,15,16,15,2,28,2,15,3,29,20,7,24,30,1,7,1,7,24,30,1,0,26,19,4,8,23,29,3,8,3,8,23,28,2,0,1
4,23,22,2,25,5,5,26,6,6,25,6,5,25,5,6,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,19,6,8,22,28,3,9,4,9,22,27,3,0,1
8,13,22,2,18,12,5,26,6,13,18,13,5,25,5,13,5,27,17,9,21,29,2,9,2,10,22,29,2,0,24,19,4,7,23,28,3,8,4,8,23,27,3,0,3
10,13,21,3,17,13,6,25,7,14,17,14,6,24,6,14,5,27,17,9,21,29,2,9,2,10,22,29,2,0,28,17,4,8,22,30,1,9,2,9,22,29,1,0,1
10,13,21,3,17,13,6,25,7,14,17,14,6,24,6,14,4,25,18,8,22,28,3,8,3,9,23,28,3,0,28,17,4,8,22,30,1,9,2,9,22,29,1,0,2
11,10,23,1,15,14,3,27,5,16,15,16,4,26,4,16,7,27,16,11,20,29,2,11,2,11,20,29,2,0,26,18,5,9,22,29,3,9,3,9,22,28,2,0,3
5,22,19,3,24,6,7,24,8,7,24,7,7,23,7,7,1,31,25,3,27,31,0,3,0,4,28,31,0,0,21,24,3,5,26,25,7,5,7,5,26,24,6,3,3
5,22,23,1,24,6,4,27,5,7,24,7,4,26,4,7,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,18,5,8,22,28,3,9,4,9,22,27,3,0,3
3,24,23,3,26,4,5,26,6,5,26,5,5,25,5,5,0,31,27,2,29,31,0,2,0,2,29,31,0,0,21,26,1,3,28,24,8,3,8,3,28,23,7,5,3
5,22,22,2,24,6,5,26,6,7,24,7,5,25,5,7,2,31,24,4,26,31,0,4,0,5,27,31,0,0,24,20,5,7,23,28,3,8,4,8,23,27,3,0,2
5,22,23,1,24,6,4,27,5,7,24,7,4,26,4,7,3,31,19,7,23,31,0,7,0,8,24,31,0,0,24,18,7,9,21,28,3,10,4,10,21,27,3,0,3
4,23,19,3,25,5,7,24,8,6,25,6,7,23,7,6,1,31,25,3,27,31,0,3,0,4,28,31,0,0,22,26,1,3,28,25,7,3,7,3,28,24,6,4,3
6,21,30,0,23,7,0,31,1,8,23,8,0,30,0,8,0,31,31,0,31,31,0,0,0,0,31,31,0,0,26,29,0,1,30,29,3,1,3,1,30,28,2,0,3
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,31,0,31,31,0,0,0,0,31,31,0,0,28,29,0,1,30,30,2,1,2,1,30,29,1,0,2
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,29,1,30,31,0,1,0,1,30,31,0,0,26,25,1,4,28,29,3,4,3,3,27,28,2,0,2
11,12,22,2,16,13,4,26,6,15,16,15,5,25,5,15,5,27,18,9,22,29,2,9,2,9,22,29,2,0,28,16,5,9,21,30,1,10,2,10,21,29,1,0,3
4,23,21,3,25,5,6,25,7,6,25,6,6,24,6,6,1,31,23,4,26,31,0,4,0,5,27,31,0,0,21,23,4,6,25,24,8,6,8,6,25,23,7,5,3
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,31,0,31,31,0,0,0,0,31,31,0,0,28,31,0,0,31,30,2,0,2,0,31,29,1,0,1
4,23,21,3,25,5,6,25,7,6,25,6,6,24,6,6,2,31,24,4,26,31,0,4,0,5,27,31,0,0,21,23,4,6,25,24,8,6,8,6,25,23,7,5,3
4,23,19,3,25,5,7,24,8,6,25,6,7,23,7,6,1,31,23,4,26,31,0,4,0,5,27,31,0,0,22,23,4,6,25,25,7,6,7,6,25,24,6,4,2
10,13,28,0,17,12,0,30,2,14,17,14,1,29,1,14,4,29,19,8,23,30,1,8,1,8,23,30,1,0,26,21,4,7,24,29,3,7,3,7,24,28,2,0,3
4,23,21,3,25,5,6,25,7,6,25,6,6,24,6,6,2,31,24,4,26,31,0,4,0,5,27,31,0,0,23,23,2,4,26,27,4,5,5,5,26,26,4,1,3
10,11,23,1,16,13,3,27,5,15,16,15,4,26,4,15,7,27,16,11,20,29,2,11,2,11,20,29,2,0,24,19,6,9,22,28,4,9,4,9,22,27,3,0,1
4,23,23,1,25,5,4,27,5,6,25,6,4,26,4,6,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,18,7,9,21,28,3,10,4,10,21,27,3,0,1
6,19,22,2,22,8,5,26,6,9,22,9,5,25,5,9,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,16,7,10,20,28,3,11,4,11,20,27,3,0,3
7,14,21,3,19,11,6,25,7,12,19,12,6,24,6,12,6,24,16,8,20,27,2,10,4,11,21,27,4,1,24,17,4,8,22,28,3,9,4,9,22,27,3,0,3
7,14,30,0,19,11,0,31,1,12,19,12,0,30,0,12,0,29,26,2,28,30,1,2,1,3,29,30,1,0,26,20,5,8,23,29,3,8,3,8,23,28,2,0,3
4,23,23,1,25,5,4,27,5,6,25,6,4,26,4,6,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,17,6,9,21,28,3,10,4,10,21,27,3,0,2
2,27,30,0,28,2,0,31,1,3,28,3,0,30,0,3,0,31,31,0,31,31,0,0,0,0,31,31,0,0,30,31,0,0,31,31,1,0,1,0,31,30,0,0,1
6,19,30,0,22,8,0,31,1,9,22,9,0,30,0,9,0,31,29,1,30,31,0,1,0,1,30,31,0,0,26,25,1,4,28,29,3,4,3,3,27,28,2,0,2
5,22,30,0,24,6,0,31,1,7,24,7,0,30,0,7,0,31,31,0,31,31,0,0,0,0,31,31,0,0,25,31,0,0,31,28,4,0,4,0,31,27,3,1,2
4,23,30,0,25,5,0,31,1,6,25,6,0,30,0,6,0,31,31,0,31,31,0,0,0,0,31,31,0,0,25,26,1,3,28,28,4,3,4,3,28,27,3,1,2
10,11,23,1,16,13,3,27,5,15,16,15,4,26,4,15,5,24,18,9,22,27,4,9,4,9,22,27,4,1,24,20,5,8,23,28,4,8,4,8,23,27,3,0,3
7,18,23,1,21,9,4,27,5,10,21,10,4,26,4,10,4,31,18,8,22,31,0,8,0,9,23,31,0,0,24,17,8,10,20,28,3,11,4,11,20,27,3,0,3
6,19,28,0,22,8,1,30,2,9,22,9,1,29,1,9,0,31,30,0,30,31,0,0,0,1,31,31,0,0,28,26,1,3,28,30,2,3,2,3,28,29,1,0,2
11,12,24,0,16,13,2,28,4,15,16,15,3,27,3,15,5,29,18,9,22,30,1,9,1,9,22,30,1,0,26,18,5,9,22,29,3,9,3,9,22,28,2,0,3
3,24,17,5,26,4,9,22,10,5,26,5,9,21,9,5,0,31,25,3,28,31,0,3,0,3,28,31,0,0,19,26,1,3,28,23,9,3,9,3,28,22,8,5,2
6,17,30,0,21,9,0,31,1,10,21,10,0,30,0,10,0,31,31,0,31,31,0,0,0,0,31,31,0,0,26,31,0,0,31,29,3,0,3,0,31,28,2,0,1
8,13,23,1,18,11,3,27,5,13,18,13,4,26,4,13,2,29,21,6,25,30,1,6,1,6,25,30,1,0,28,20,3,7,24,30,2,7,2,7,24,29,1,0,3
10,11,23,1,16,13,3,27,5,15,16,15,4,26,4,15,5,25,18,9,22,28,3,9,3,9,22,28,3,0,26,18,5,9,22,29,3,9,3,9,22,28,2,0,3
