@relation 'Sax dominant'

@attribute o1atLee numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMaa numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute destClass {1,3,2}

@data
4,88,9,67,36,36,94,90,4,44,47,75,15,46,18,48,5,1,6,47,18,89,5,76,18,47,47,77,4,76,5,47,5,0,95,0,0,48,0,47,0,19,0,18,0,94,2
4,86,10,64,37,33,94,89,5,40,49,73,15,44,20,46,6,1,7,45,20,88,6,74,19,44,49,75,5,74,6,45,6,0,95,0,0,50,0,49,0,21,0,20,0,94,3
3,83,11,67,43,23,94,88,5,34,57,73,16,36,19,38,7,1,8,37,19,87,6,74,19,37,57,76,6,75,7,37,7,0,95,0,0,58,0,57,0,20,0,19,0,94,2
4,86,17,55,42,26,94,89,5,34,55,65,23,38,28,40,6,1,7,39,28,88,6,66,27,38,55,67,5,66,6,39,6,0,95,0,0,56,0,55,0,29,0,28,0,94,2
3,83,13,69,50,18,94,88,6,28,63,74,16,30,19,32,7,1,8,31,19,87,6,74,19,31,63,76,6,75,7,31,7,0,95,0,0,64,0,63,0,20,0,19,0,94,1
3,87,11,73,47,17,94,90,3,30,62,76,14,31,16,33,5,1,6,32,16,89,5,78,15,31,62,79,4,78,5,32,5,0,95,0,0,63,0,62,0,17,0,16,0,94,1
3,85,12,56,41,23,94,89,4,33,56,67,20,37,25,39,6,1,7,38,25,88,4,67,25,38,56,70,5,69,6,38,6,0,95,0,0,57,0,56,0,26,0,25,0,94,2
5,83,17,57,38,30,94,87,7,38,51,66,22,42,27,44,8,1,9,43,27,86,8,67,25,41,51,68,7,67,8,43,8,0,95,0,0,52,0,51,0,28,0,27,0,94,2
3,85,13,55,41,23,94,89,4,32,56,66,20,37,26,39,6,1,7,38,26,88,5,67,26,38,56,69,5,68,6,38,6,0,95,0,0,57,0,56,0,27,0,26,0,94,3
5,83,17,57,38,30,94,87,7,38,51,66,22,42,27,44,8,1,9,43,27,86,8,67,25,41,51,68,7,67,8,43,8,0,95,0,0,52,0,51,0,28,0,27,0,94,1
3,83,15,67,43,21,94,88,6,35,58,72,20,35,21,37,7,1,8,35,21,87,6,72,19,34,58,74,6,73,6,36,7,0,95,0,0,59,0,58,0,22,0,21,0,94,2
4,86,19,53,43,25,94,89,5,32,56,63,24,37,30,39,6,1,7,38,30,88,6,64,28,36,56,65,5,64,6,38,6,0,95,0,0,57,0,56,0,31,0,30,0,94,2
4,86,14,62,38,30,94,89,5,40,51,70,20,42,23,44,6,1,7,43,23,88,6,71,21,41,51,72,5,71,6,43,6,0,95,0,0,52,0,51,0,24,0,23,0,94,2
3,85,14,56,43,23,94,89,4,31,57,66,20,36,26,38,6,1,7,37,26,88,5,67,25,36,57,69,5,68,6,37,6,0,95,0,0,58,0,57,0,27,0,26,0,94,2
3,85,15,55,44,22,94,89,4,30,58,65,21,35,27,37,6,1,7,36,27,88,5,66,25,34,58,68,5,67,6,36,6,0,95,0,0,59,0,58,0,28,0,27,0,94,1
3,87,15,55,45,23,94,90,4,32,58,66,23,35,27,37,5,1,6,36,27,89,5,67,24,33,58,68,4,67,5,36,5,0,95,0,0,59,0,58,0,28,0,27,0,94,1
3,89,7,75,46,22,94,91,3,35,59,80,13,35,13,36,4,1,5,35,13,90,4,81,13,35,59,82,4,81,4,35,4,0,95,0,0,60,0,59,0,14,0,13,0,94,2
3,83,15,67,42,24,94,88,6,37,56,72,20,37,21,39,7,1,8,38,21,87,6,72,20,37,56,74,6,73,7,38,7,0,95,0,0,57,0,56,0,22,0,21,0,94,1
4,86,17,55,39,27,94,89,5,35,53,65,22,40,28,42,6,1,7,41,28,88,6,66,27,40,53,67,5,66,6,41,6,0,95,0,0,54,0,53,0,29,0,28,0,94,3
3,85,9,71,49,19,94,89,4,30,62,76,14,31,16,33,6,1,7,32,16,88,5,77,16,32,62,79,5,78,6,32,6,0,95,0,0,63,0,62,0,17,0,16,0,94,3
3,85,14,70,39,25,94,89,5,39,54,74,18,39,19,41,6,1,7,39,19,88,5,74,17,38,54,76,5,75,5,40,6,0,95,0,0,55,0,54,0,20,0,19,0,94,1
3,87,12,74,45,25,94,90,4,36,57,77,15,36,16,38,5,1,6,37,16,89,4,77,15,36,57,79,4,78,5,37,5,0,95,0,0,58,0,57,0,17,0,16,0,94,1
5,83,17,57,35,29,94,87,7,38,50,66,21,43,27,45,8,1,9,44,27,86,8,67,25,42,50,68,7,67,8,44,8,0,95,0,0,51,0,50,0,28,0,27,0,94,1
3,83,15,69,40,22,94,88,6,37,56,73,19,37,20,39,7,1,8,37,20,87,6,73,18,36,56,75,6,74,6,38,7,0,95,0,0,57,0,56,0,21,0,20,0,94,3
4,84,17,55,41,27,94,88,6,34,54,65,22,39,28,41,7,1,8,40,28,87,7,66,27,39,54,67,6,66,7,40,7,0,95,0,0,55,0,54,0,29,0,28,0,94,3
4,84,16,56,40,26,94,88,6,35,54,66,22,39,27,41,7,1,8,40,27,87,7,67,27,40,54,68,6,67,7,40,7,0,95,0,0,55,0,54,0,28,0,27,0,94,3
4,84,15,55,40,26,94,88,6,33,54,66,20,39,27,41,7,1,8,40,27,87,7,67,25,38,54,68,6,67,7,40,7,0,95,0,0,55,0,54,0,28,0,27,0,94,3
3,83,15,65,41,25,94,88,6,38,55,71,21,38,22,40,7,1,8,38,22,87,6,71,20,37,55,73,6,72,6,39,7,0,95,0,0,56,0,55,0,23,0,22,0,94,2
4,88,16,56,44,24,94,90,4,33,57,66,23,36,27,38,5,1,6,37,27,89,5,67,25,35,57,68,4,67,5,37,5,0,95,0,0,58,0,57,0,28,0,27,0,94,1
4,86,13,65,36,34,94,89,5,43,48,72,18,45,21,47,6,1,7,46,21,88,6,73,21,46,48,74,5,73,6,46,6,0,95,0,0,49,0,48,0,22,0,21,0,94,3
4,88,10,64,38,32,94,90,4,40,50,73,16,43,20,45,5,1,6,44,20,89,5,74,19,43,50,75,4,74,5,44,5,0,95,0,0,51,0,50,0,21,0,20,0,94,1
3,87,18,54,43,25,94,90,4,32,56,64,23,37,29,39,5,1,6,38,29,89,5,65,26,35,56,66,4,65,5,38,5,0,95,0,0,57,0,56,0,30,0,29,0,94,3
4,88,11,65,38,34,94,90,4,42,49,73,17,44,20,46,5,1,6,45,20,89,5,74,20,45,49,75,4,74,5,45,5,0,95,0,0,50,0,49,0,21,0,20,0,94,1
4,86,20,52,43,23,94,89,5,31,57,62,25,36,31,38,6,1,7,37,31,88,6,63,28,34,57,64,5,63,6,37,6,0,95,0,0,58,0,57,0,32,0,31,0,94,1
3,87,16,52,42,24,94,90,4,31,56,64,22,37,29,39,5,1,6,38,29,89,5,65,25,34,56,66,4,65,5,38,5,0,95,0,0,57,0,56,0,30,0,29,0,94,3
3,85,11,61,45,21,94,89,4,30,59,70,17,34,22,36,6,1,7,35,22,88,5,71,22,35,59,73,5,72,6,35,6,0,95,0,0,60,0,59,0,23,0,22,0,94,3
4,88,18,54,43,25,94,90,4,33,56,64,24,37,29,39,5,1,6,38,29,89,5,65,27,36,56,66,4,65,5,38,5,0,95,0,0,57,0,56,0,30,0,29,0,94,1
4,86,15,57,38,28,94,89,5,37,52,67,21,41,26,43,6,1,7,42,26,88,6,68,25,41,52,69,5,68,6,42,6,0,95,0,0,53,0,52,0,27,0,26,0,94,3
4,84,15,61,37,33,94,88,6,40,49,69,19,44,24,46,7,1,8,45,24,87,7,70,22,43,49,71,6,70,7,45,7,0,95,0,0,50,0,49,0,25,0,24,0,94,3
3,83,15,67,44,22,94,88,6,35,58,72,20,35,21,37,7,1,8,35,21,87,6,72,19,34,58,74,6,73,6,36,7,0,95,0,0,59,0,58,0,22,0,21,0,94,2
4,86,16,56,44,24,94,89,5,33,57,66,23,36,27,38,6,1,7,37,27,88,6,67,25,35,57,68,5,67,6,37,6,0,95,0,0,58,0,57,0,28,0,27,0,94,2
3,87,14,56,39,25,94,90,4,34,54,67,20,39,26,41,5,1,6,40,26,89,5,68,25,39,54,69,4,68,5,40,5,0,95,0,0,55,0,54,0,27,0,26,0,94,2
3,87,9,73,43,21,94,90,3,34,58,77,13,35,15,37,5,1,6,36,15,89,4,78,14,35,58,80,4,79,5,36,5,0,95,0,0,59,0,58,0,16,0,15,0,94,3
3,83,15,69,47,23,94,88,6,34,59,73,19,34,20,36,7,1,8,34,20,87,6,73,18,33,59,75,6,74,6,35,7,0,95,0,0,60,0,59,0,21,0,20,0,94,3
4,86,5,83,94,0,94,89,4,0,94,84,8,0,8,1,6,1,7,0,8,88,5,85,8,0,94,87,6,86,6,0,6,0,95,0,0,95,0,94,0,9,0,8,0,94,1
3,87,11,73,46,16,94,90,3,30,62,76,14,31,16,33,5,1,6,32,16,89,5,78,15,31,62,79,4,78,5,32,5,0,95,0,0,63,0,62,0,17,0,16,0,94,3
3,85,11,67,46,20,94,89,4,31,60,73,16,33,19,35,6,1,7,34,19,88,5,74,19,34,60,76,5,75,6,34,6,0,95,0,0,61,0,60,0,20,0,19,0,94,3
3,85,14,70,45,23,94,89,5,35,58,74,18,35,19,37,6,1,7,35,19,88,5,74,17,34,58,76,5,75,5,36,6,0,95,0,0,59,0,58,0,20,0,19,0,94,3
3,87,10,76,49,13,94,90,3,28,65,78,13,28,14,30,5,1,6,29,14,89,5,80,14,29,65,81,4,80,5,29,5,0,95,0,0,66,0,65,0,15,0,14,0,94,3
3,87,13,71,43,25,94,90,4,37,56,75,17,37,18,39,5,1,6,38,18,89,4,75,18,38,56,77,4,76,5,38,5,0,95,0,0,57,0,56,0,19,0,18,0,94,3
4,88,7,73,41,27,94,90,4,40,54,79,14,40,14,41,5,1,6,40,14,89,5,80,14,40,54,81,5,80,5,40,5,0,95,0,0,55,0,54,0,15,0,14,0,94,2
3,87,11,73,46,16,94,90,3,30,62,76,14,31,16,33,5,1,6,32,16,89,5,78,15,31,62,79,4,78,5,32,5,0,95,0,0,63,0,62,0,17,0,16,0,94,3
3,87,14,56,40,24,94,90,4,33,55,67,20,38,26,40,5,1,6,39,26,89,5,68,25,38,55,69,4,68,5,39,5,0,95,0,0,56,0,55,0,27,0,26,0,94,2
3,85,13,57,45,21,94,89,4,29,59,67,19,34,25,36,6,1,7,35,25,88,4,67,24,34,59,70,5,69,6,35,6,0,95,0,0,60,0,59,0,26,0,25,0,94,1
3,85,10,60,45,21,94,89,4,30,59,70,17,34,22,36,6,1,7,35,22,88,5,71,22,35,59,73,5,72,6,35,6,0,95,0,0,60,0,59,0,23,0,22,0,94,3
3,89,7,73,45,25,94,91,3,35,57,79,12,36,14,38,4,1,5,37,14,90,4,80,14,37,57,81,3,80,4,37,4,0,95,0,0,58,0,57,0,15,0,14,0,94,2
4,88,8,66,37,35,94,90,4,42,48,75,14,45,18,47,5,1,6,46,18,89,5,76,18,46,48,77,4,76,5,46,5,0,95,0,0,49,0,48,0,19,0,18,0,94,1
4,86,18,54,41,27,94,89,5,35,54,64,24,39,29,41,6,1,7,40,29,88,6,65,27,38,54,66,5,65,6,40,6,0,95,0,0,55,0,54,0,30,0,29,0,94,3
3,83,14,66,45,25,94,88,6,36,57,72,20,36,21,38,7,1,8,36,21,87,6,72,19,35,57,74,6,73,6,37,7,0,95,0,0,58,0,57,0,22,0,21,0,94,1
3,83,14,66,43,23,94,88,6,36,57,72,20,36,21,38,7,1,8,36,21,87,6,72,19,35,57,74,6,73,6,37,7,0,95,0,0,58,0,57,0,22,0,21,0,94,1
3,83,14,68,49,17,94,88,6,29,63,73,18,30,20,32,7,1,8,30,20,87,6,73,18,29,63,75,6,74,6,31,7,0,95,0,0,64,0,63,0,21,0,20,0,94,2
5,83,17,55,40,26,94,87,7,34,54,65,22,39,28,41,8,1,9,40,28,86,8,66,26,38,54,67,7,66,8,40,8,0,95,0,0,55,0,54,0,29,0,28,0,94,3
3,85,11,59,45,21,94,89,4,30,59,69,18,34,23,36,6,1,7,35,23,88,5,70,23,35,59,72,5,71,6,35,6,0,95,0,0,60,0,59,0,24,0,23,0,94,3
4,86,12,62,37,29,94,89,5,38,51,71,17,42,22,44,6,1,7,43,22,88,6,72,21,42,51,73,5,72,6,43,6,0,95,0,0,52,0,51,0,23,0,22,0,94,2
3,85,15,69,42,24,94,89,5,37,56,73,19,37,20,39,6,1,7,37,20,88,5,73,19,37,56,75,5,74,5,38,6,0,95,0,0,57,0,56,0,21,0,20,0,94,2
4,84,14,58,38,28,94,88,6,37,52,68,20,41,25,43,7,1,8,42,25,87,7,69,24,41,52,70,6,69,7,42,7,0,95,0,0,53,0,52,0,26,0,25,0,94,3
4,88,13,63,35,31,94,90,4,41,49,71,18,44,22,46,5,1,6,45,22,89,5,72,21,44,49,73,4,72,5,45,5,0,95,0,0,50,0,49,0,23,0,22,0,94,2
4,86,19,53,43,25,94,89,5,32,56,63,24,37,30,39,6,1,7,38,30,88,6,64,28,36,56,65,5,64,6,38,6,0,95,0,0,57,0,56,0,31,0,30,0,94,1
4,88,10,64,37,35,94,90,4,42,48,73,16,45,20,47,5,1,6,46,20,89,5,74,19,45,48,75,4,74,5,46,5,0,95,0,0,49,0,48,0,21,0,20,0,94,3
3,83,14,66,44,22,94,88,6,33,58,72,18,35,21,37,7,1,8,36,21,87,6,72,20,35,58,74,6,73,7,36,7,0,95,0,0,59,0,58,0,22,0,21,0,94,2
4,84,16,60,39,27,94,88,6,36,53,68,20,40,25,42,7,1,8,41,25,87,7,69,23,39,53,70,6,69,7,41,7,0,95,0,0,54,0,53,0,26,0,25,0,94,1
4,86,14,62,37,33,94,89,5,41,49,70,19,44,23,46,6,1,7,45,23,88,6,71,21,43,49,72,5,71,6,45,6,0,95,0,0,50,0,49,0,24,0,23,0,94,1
3,87,12,74,39,23,94,90,4,38,55,77,15,38,16,40,5,1,6,39,16,89,4,77,16,39,55,79,4,78,5,39,5,0,95,0,0,56,0,55,0,17,0,16,0,94,1
5,83,17,55,38,30,94,87,7,37,51,65,22,42,28,44,8,1,9,43,28,86,8,66,26,41,51,67,7,66,8,43,8,0,95,0,0,52,0,51,0,29,0,28,0,94,3
4,86,14,58,39,27,94,89,5,37,53,68,21,40,25,42,6,1,7,41,25,88,6,69,24,40,53,70,5,69,6,41,6,0,95,0,0,54,0,53,0,26,0,25,0,94,2
4,86,18,54,42,26,94,89,5,34,55,64,24,38,29,40,6,1,7,39,29,88,6,65,27,37,55,66,5,65,6,39,6,0,95,0,0,56,0,55,0,30,0,29,0,94,3
5,83,17,57,38,26,94,87,7,36,53,66,22,40,27,42,8,1,9,41,27,86,8,67,25,39,53,68,7,67,8,41,8,0,95,0,0,54,0,53,0,28,0,27,0,94,1
4,86,19,53,43,25,94,89,5,32,56,63,24,37,30,39,6,1,7,38,30,88,6,64,28,36,56,65,5,64,6,38,6,0,95,0,0,57,0,56,0,31,0,30,0,94,3
3,89,8,74,41,23,94,91,3,37,56,79,13,37,14,39,4,1,5,38,14,90,4,80,13,37,56,81,3,80,4,38,4,0,95,0,0,57,0,56,0,15,0,14,0,94,2
3,83,15,67,42,24,94,88,6,37,56,72,20,37,21,39,7,1,8,37,21,87,6,72,19,36,56,74,6,73,6,38,7,0,95,0,0,57,0,56,0,22,0,21,0,94,1
3,87,12,72,51,19,94,90,4,30,63,76,16,30,17,32,5,1,6,31,17,89,4,76,17,31,63,78,4,77,5,31,5,0,95,0,0,64,0,63,0,18,0,17,0,94,1
3,85,14,72,51,21,94,89,5,31,62,75,17,31,18,33,6,1,7,32,18,88,5,75,17,31,62,77,5,76,6,32,6,0,95,0,0,63,0,62,0,19,0,18,0,94,2
1,91,2,90,94,0,94,93,1,0,94,90,3,0,3,1,2,1,3,0,3,92,2,91,3,0,94,92,2,91,2,0,2,0,95,0,0,95,0,94,0,4,0,3,0,94,1
3,83,15,67,47,23,94,88,6,34,59,72,20,34,21,36,7,1,8,34,21,87,6,72,19,33,59,74,6,73,6,35,7,0,95,0,0,60,0,59,0,22,0,21,0,94,1
3,85,14,54,41,23,94,89,4,32,56,65,21,37,27,39,6,1,7,38,27,88,5,66,27,38,56,68,5,67,6,38,6,0,95,0,0,57,0,56,0,28,0,27,0,94,2
3,87,10,74,48,16,94,90,3,30,63,77,14,30,15,32,5,1,6,31,15,89,5,79,15,31,63,80,4,79,5,31,5,0,95,0,0,64,0,63,0,16,0,15,0,94,3
3,85,13,55,44,22,94,89,4,31,58,66,21,35,26,37,6,1,7,36,26,88,4,66,25,35,58,69,5,68,6,36,6,0,95,0,0,59,0,58,0,27,0,26,0,94,3
5,83,17,57,35,29,94,87,7,38,50,66,21,43,27,45,8,1,9,44,27,86,8,67,25,42,50,68,7,67,8,44,8,0,95,0,0,51,0,50,0,28,0,27,0,94,1
4,86,11,65,35,35,94,89,5,43,47,73,16,46,20,48,6,1,7,47,20,88,6,74,19,46,47,75,5,74,6,47,6,0,95,0,0,48,0,47,0,21,0,20,0,94,2
3,83,14,68,48,22,94,88,6,33,60,73,19,33,20,35,7,1,8,33,20,87,6,73,18,32,60,75,6,74,6,34,7,0,95,0,0,61,0,60,0,21,0,20,0,94,2
3,87,9,77,49,17,94,90,3,30,63,79,12,30,13,32,5,1,6,31,13,89,5,81,13,31,63,82,4,81,5,31,5,0,95,0,0,64,0,63,0,14,0,13,0,94,1
4,86,11,61,38,30,94,89,5,38,51,71,17,42,22,44,6,1,7,43,22,88,6,72,21,42,51,73,5,72,6,43,6,0,95,0,0,52,0,51,0,23,0,22,0,94,2
3,83,14,68,44,22,94,88,6,35,58,73,19,35,20,37,7,1,8,35,20,87,6,73,18,34,58,75,6,74,6,36,7,0,95,0,0,59,0,58,0,21,0,20,0,94,3
3,85,12,60,43,23,94,89,4,32,57,69,18,36,23,38,6,1,7,37,23,88,5,70,22,36,57,72,5,71,6,37,6,0,95,0,0,58,0,57,0,24,0,23,0,94,3
3,85,13,55,44,22,94,89,4,31,58,66,21,35,26,37,6,1,7,36,26,88,5,67,25,35,58,69,5,68,6,36,6,0,95,0,0,59,0,58,0,27,0,26,0,94,3
3,83,15,67,46,20,94,88,6,33,60,72,20,33,21,35,7,1,8,33,21,87,6,72,19,32,60,74,6,73,6,34,7,0,95,0,0,61,0,60,0,22,0,21,0,94,3
4,88,13,63,35,33,94,90,4,41,48,71,17,45,22,47,5,1,6,46,22,89,5,72,21,45,48,73,4,72,5,46,5,0,95,0,0,49,0,48,0,23,0,22,0,94,3
4,86,14,58,37,29,94,89,5,37,51,68,19,42,25,44,6,1,7,43,25,88,6,69,24,42,51,70,5,69,6,43,6,0,95,0,0,52,0,51,0,26,0,25,0,94,3
4,88,12,58,38,30,94,90,4,36,51,69,17,42,24,44,5,1,6,43,24,89,5,70,23,42,51,71,4,70,5,43,5,0,95,0,0,52,0,51,0,25,0,24,0,94,3
3,87,12,74,43,23,94,90,4,36,57,77,15,36,16,38,5,1,6,37,16,89,4,77,16,37,57,79,4,78,5,37,5,0,95,0,0,58,0,57,0,17,0,16,0,94,1
4,88,11,67,36,36,94,90,4,44,47,74,16,46,19,48,5,1,6,47,19,89,5,75,19,47,47,76,4,75,5,47,5,0,95,0,0,48,0,47,0,20,0,19,0,94,2
3,85,13,71,44,24,94,89,5,36,57,75,17,36,18,38,6,1,7,37,18,88,5,75,18,37,57,77,5,76,6,37,6,0,95,0,0,58,0,57,0,19,0,18,0,94,3
3,87,19,53,41,25,94,90,4,34,55,63,25,38,30,40,5,1,6,39,30,89,5,64,28,37,55,65,4,64,5,39,5,0,95,0,0,56,0,55,0,31,0,30,0,94,3
4,88,17,55,44,24,94,90,4,32,57,65,23,36,28,38,5,1,6,37,28,89,5,66,26,35,57,67,4,66,5,37,5,0,95,0,0,58,0,57,0,29,0,28,0,94,2
3,87,14,56,40,22,94,90,4,32,56,67,20,37,26,39,5,1,6,38,26,89,5,68,25,37,56,69,4,68,5,38,5,0,95,0,0,57,0,56,0,27,0,26,0,94,3
4,88,11,65,36,34,94,90,4,44,48,73,18,45,20,47,5,1,6,46,20,89,5,74,20,46,48,75,4,74,5,46,5,0,95,0,0,49,0,48,0,21,0,20,0,94,1
4,84,15,61,37,29,94,88,6,39,51,69,20,42,24,44,7,1,8,43,24,87,7,70,22,41,51,71,6,70,7,43,7,0,95,0,0,52,0,51,0,25,0,24,0,94,3
3,85,13,55,41,23,94,89,4,33,56,66,21,37,26,39,6,1,7,38,26,88,4,66,25,37,56,69,5,68,6,38,6,0,95,0,0,57,0,56,0,27,0,26,0,94,3
3,87,15,55,45,23,94,90,4,30,58,66,21,35,27,37,5,1,6,36,27,89,5,67,25,34,58,68,4,67,5,36,5,0,95,0,0,59,0,58,0,28,0,27,0,94,2
4,84,18,54,41,27,94,88,6,34,54,64,23,39,29,41,7,1,8,40,29,87,7,65,27,38,54,66,6,65,7,40,7,0,95,0,0,55,0,54,0,30,0,29,0,94,3
3,85,14,70,47,21,94,89,5,33,60,74,18,33,19,35,6,1,7,34,19,88,5,74,19,34,60,76,5,75,6,34,6,0,95,0,0,61,0,60,0,20,0,19,0,94,3
4,86,12,62,38,30,94,89,5,39,51,71,18,42,22,44,6,1,7,43,22,88,6,72,21,42,51,73,5,72,6,43,6,0,95,0,0,52,0,51,0,23,0,22,0,94,2
4,86,12,62,36,32,94,89,5,40,49,71,17,44,22,46,6,1,7,45,22,88,6,72,21,44,49,73,5,72,6,45,6,0,95,0,0,50,0,49,0,23,0,22,0,94,2
4,86,13,63,37,33,94,89,5,41,49,71,18,44,22,46,6,1,7,45,22,88,6,72,21,44,49,73,5,72,6,45,6,0,95,0,0,50,0,49,0,23,0,22,0,94,3
4,86,16,56,42,26,94,89,5,35,55,66,23,38,27,40,6,1,7,39,27,88,6,67,26,38,55,68,5,67,6,39,6,0,95,0,0,56,0,55,0,28,0,27,0,94,2
4,84,18,54,37,27,94,88,6,35,52,64,22,41,29,43,7,1,8,42,29,87,7,65,28,41,52,66,6,65,7,42,7,0,95,0,0,53,0,52,0,30,0,29,0,94,3
3,87,12,74,41,21,94,90,4,36,57,77,15,36,16,38,5,1,6,37,16,89,5,78,15,36,57,79,4,78,5,37,5,0,95,0,0,58,0,57,0,17,0,16,0,94,2
5,83,12,62,27,45,94,87,7,50,38,71,16,55,22,57,8,1,9,56,22,86,7,71,19,53,38,73,7,72,8,56,8,0,95,0,0,39,0,38,0,23,0,22,0,94,1
3,89,9,71,46,22,94,91,3,33,59,77,14,34,16,36,4,1,5,35,16,90,4,78,16,35,59,79,3,78,4,35,4,0,95,0,0,60,0,59,0,17,0,16,0,94,3
5,83,17,57,38,28,94,87,7,37,52,66,22,41,27,43,8,1,9,42,27,86,8,67,26,41,52,68,7,67,8,42,8,0,95,0,0,53,0,52,0,28,0,27,0,94,3
4,88,9,65,39,35,94,90,4,42,49,74,16,44,19,46,5,1,6,45,19,89,5,75,19,45,49,76,4,75,5,45,5,0,95,0,0,50,0,49,0,20,0,19,0,94,3
3,87,10,74,48,18,94,90,4,31,62,78,14,31,15,33,5,1,6,32,15,89,4,78,15,32,62,80,4,79,5,32,5,0,95,0,0,63,0,62,0,16,0,15,0,94,2
3,83,13,63,39,29,94,88,6,41,52,71,21,41,22,43,7,1,8,42,22,87,5,70,20,40,52,73,6,72,7,42,7,0,95,0,0,53,0,52,0,23,0,22,0,94,1
4,84,17,57,38,30,94,88,6,38,51,66,22,42,27,44,7,1,8,43,27,87,7,67,25,41,51,68,6,67,7,43,7,0,95,0,0,52,0,51,0,28,0,27,0,94,1
3,87,13,57,41,23,94,90,4,32,56,68,19,37,25,39,5,1,6,38,25,89,5,69,25,38,56,70,4,69,5,38,5,0,95,0,0,57,0,56,0,26,0,25,0,94,3
4,86,15,57,38,28,94,89,5,37,52,67,21,41,26,43,6,1,7,42,26,88,6,68,25,41,52,69,5,68,6,42,6,0,95,0,0,53,0,52,0,27,0,26,0,94,2
3,85,13,55,44,22,94,89,4,31,58,66,21,35,26,37,6,1,7,36,26,88,5,67,25,35,58,69,5,68,6,36,6,0,95,0,0,59,0,58,0,27,0,26,0,94,3
3,87,15,71,43,25,94,90,4,37,56,74,18,37,19,39,5,1,6,38,19,89,4,74,18,37,56,76,4,75,5,38,5,0,95,0,0,57,0,56,0,20,0,19,0,94,1
3,85,15,67,40,24,94,89,5,38,55,72,20,38,21,40,6,1,7,39,21,88,5,72,20,38,55,74,5,73,6,39,6,0,95,0,0,56,0,55,0,22,0,21,0,94,3
4,86,18,54,43,25,94,89,5,32,56,64,23,37,29,39,6,1,7,38,29,88,6,65,27,36,56,66,5,65,6,38,6,0,95,0,0,57,0,56,0,30,0,29,0,94,3
4,84,15,55,40,26,94,88,5,33,54,65,20,39,27,41,7,1,8,40,27,87,7,67,26,39,54,68,6,67,7,40,7,0,95,0,0,55,0,54,0,28,0,27,0,94,3
4,86,17,55,39,27,94,89,5,35,53,65,22,40,28,42,6,1,7,41,28,88,6,66,27,40,53,67,5,66,6,41,6,0,95,0,0,54,0,53,0,29,0,28,0,94,2
3,83,12,72,50,18,94,88,6,29,63,76,15,30,17,32,7,1,8,31,17,87,6,76,17,31,63,78,6,77,7,31,7,0,95,0,0,64,0,63,0,18,0,17,0,94,3
3,87,14,72,40,26,94,90,4,39,54,75,17,39,18,41,5,1,6,40,18,89,4,75,18,40,54,77,4,76,5,40,5,0,95,0,0,55,0,54,0,19,0,18,0,94,1
3,87,10,74,43,19,94,90,3,34,59,77,14,34,15,36,5,1,6,35,15,89,5,79,14,34,59,80,4,79,5,35,5,0,95,0,0,60,0,59,0,16,0,15,0,94,2
3,85,7,71,50,18,94,89,4,29,63,77,13,30,15,32,6,1,7,31,15,88,4,77,15,31,63,80,5,79,6,31,6,0,95,0,0,64,0,63,0,16,0,15,0,94,3
4,88,11,65,37,31,94,90,4,43,50,73,19,43,20,45,5,1,6,44,20,89,5,74,20,44,50,75,4,74,5,44,5,0,95,0,0,51,0,50,0,21,0,20,0,94,3
3,85,14,52,43,23,94,89,4,31,57,64,22,36,28,38,6,1,7,37,28,88,5,65,27,36,57,67,5,66,6,37,6,0,95,0,0,58,0,57,0,29,0,28,0,94,1
4,84,15,57,35,29,94,88,6,38,50,67,20,43,26,45,7,1,8,44,26,87,7,68,25,43,50,69,6,68,7,44,7,0,95,0,0,51,0,50,0,27,0,26,0,94,2
3,87,12,74,42,22,94,90,4,36,57,77,15,36,16,38,5,1,6,37,16,89,4,77,16,37,57,79,4,78,5,37,5,0,95,0,0,58,0,57,0,17,0,16,0,94,2
4,84,17,55,40,26,94,88,6,33,54,65,21,39,28,41,7,1,8,40,28,87,7,66,27,39,54,67,6,66,7,40,7,0,95,0,0,55,0,54,0,29,0,28,0,94,3
3,83,12,66,50,18,94,88,6,29,63,73,18,30,20,32,7,1,8,31,20,87,6,73,20,31,63,75,6,74,7,31,7,0,95,0,0,64,0,63,0,21,0,20,0,94,3
