@relation 'Sax dominant'

@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaaa numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atLccc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o2atMaaa numeric
@attribute o2atMabb numeric
@attribute o2atLabb numeric
@attribute o2atMbbc numeric
@attribute o2atLbbc numeric
@attribute o2atLccc numeric
@attribute o2atMaab numeric
@attribute o2atLaab numeric
@attribute o2atMbbb numeric
@attribute o2atLbbb numeric
@attribute o2atMbcc numeric
@attribute o2atLbcc numeric
@attribute o2atMbba numeric
@attribute o2atLbba numeric
@attribute o2atMbaa numeric
@attribute o2atLbaa numeric
@attribute o2atMabc numeric
@attribute o2atLabc numeric
@attribute o2atMbab numeric
@attribute o2atLbab numeric
@attribute o2atMccb numeric
@attribute o2atLccb numeric
@attribute o2atMaba numeric
@attribute o2atLaba numeric
@attribute o2atMcbb numeric
@attribute o2atLcbb numeric
@attribute o3atMbba numeric
@attribute o3atLbba numeric
@attribute o3atMaaa numeric
@attribute o3atMabb numeric
@attribute o3atLabb numeric
@attribute o3atLccc numeric
@attribute o3atMcbb numeric
@attribute o3atLcbb numeric
@attribute o3atMccb numeric
@attribute o3atLccb numeric
@attribute o3atMbbb numeric
@attribute o3atLbbb numeric
@attribute o3atMbaa numeric
@attribute o3atLbaa numeric
@attribute o3atMaab numeric
@attribute o3atLaab numeric
@attribute o3atMbbc numeric
@attribute o3atLbbc numeric
@attribute o3atMbcc numeric
@attribute o3atLbcc numeric
@attribute o3atMabc numeric
@attribute o3atLabc numeric
@attribute o3atMbab numeric
@attribute o3atLbab numeric
@attribute o3atMcbc numeric
@attribute o3atLcbc numeric
@attribute o3atMaba numeric
@attribute o3atLaba numeric
@attribute destClass {2.0,3.0,7.0,6.0,4.0,5.0,1.0}

@data
18,11,16,30,10,17,12,18,11,17,12,16,12,0,30,0,30,0,30,0,30,0,30,0,18,10,30,0,8,10,19,23,8,6,9,20,22,18,24,7,10,19,9,20,10,8,10,18,22,6,8,20,22,6,10,20,8,9,19,9,20,11,21,10,19,19,9,21,9,20,19,9,19,9,9,9,10,19,20,9,8,20,5.0
25,2,23,30,1,24,3,27,3,25,5,23,4,0,30,0,30,0,30,0,30,0,30,0,26,1,30,0,4,4,24,30,0,0,4,24,30,24,30,0,6,25,5,26,4,0,5,24,30,0,4,25,30,0,6,22,6,8,23,20,8,20,8,20,8,22,6,22,7,24,9,22,10,21,8,22,7,22,9,20,6,23,6.0
17,13,13,30,11,15,15,15,12,14,13,13,14,0,30,0,30,0,30,0,30,0,30,0,16,11,30,0,12,14,15,30,0,0,13,16,30,14,30,0,14,15,13,16,14,0,14,14,30,0,12,16,30,0,7,21,7,9,22,19,9,19,9,19,9,21,7,21,8,23,10,21,11,20,9,21,8,21,10,19,7,22,6.0
4,27,2,24,26,3,28,2,26,2,26,2,27,2,25,4,26,3,24,4,26,3,25,4,3,26,26,2,16,18,13,19,12,10,17,14,18,12,20,11,16,12,16,12,18,12,17,12,18,10,16,13,18,10,8,21,6,8,21,11,18,13,19,12,17,20,7,22,7,22,17,11,17,11,8,11,8,20,18,11,6,22,7.0
26,2,24,30,1,25,3,27,3,25,4,24,4,0,30,0,30,0,30,0,30,0,30,0,26,1,30,0,5,7,22,19,12,10,6,23,18,21,20,11,7,22,6,23,7,12,7,21,18,10,5,23,18,10,0,30,0,0,30,4,25,6,26,5,24,30,0,30,0,30,24,4,24,4,0,4,0,30,25,4,0,30,2.0
23,8,21,30,7,22,9,21,7,21,7,21,8,0,30,0,30,0,30,0,30,0,30,0,22,7,30,0,22,23,7,24,6,5,23,8,23,6,25,6,22,6,22,6,24,7,23,6,23,5,22,7,23,5,0,30,0,0,30,8,20,10,21,9,19,30,0,30,0,30,20,9,20,8,0,9,0,30,21,8,0,30,3.0
15,16,13,30,15,14,17,13,15,13,15,13,16,0,30,0,30,0,30,0,30,0,30,0,14,15,30,0,18,21,8,29,1,0,20,10,28,6,30,1,20,7,19,8,22,2,21,6,28,0,18,9,28,0,0,30,0,0,30,21,8,23,9,22,7,30,0,30,0,30,7,21,7,21,0,21,0,30,8,21,0,30,4.0
26,3,24,30,2,25,4,26,3,25,4,24,4,0,30,0,30,0,30,0,30,0,30,0,26,2,30,0,14,15,13,22,8,7,15,14,21,12,23,8,16,13,15,14,16,9,16,12,21,7,14,14,21,7,0,30,0,0,30,12,15,14,16,13,14,30,0,30,0,30,15,14,16,13,0,14,0,30,16,12,0,30,4.0
18,10,18,30,10,18,10,20,11,19,12,18,11,0,30,0,30,0,30,0,30,0,30,0,19,10,30,0,8,9,19,18,12,11,9,20,17,18,19,12,10,19,9,20,10,13,10,18,17,11,8,20,17,11,1,29,0,0,28,5,24,7,25,6,23,28,0,30,0,29,23,5,23,5,0,5,1,29,24,5,0,29,4.0
19,11,15,30,9,17,13,17,10,16,11,15,12,0,30,0,30,0,30,0,30,0,30,0,18,9,30,0,12,15,14,23,7,6,14,16,22,12,24,7,14,13,13,14,16,8,15,12,22,6,12,15,22,6,0,30,0,0,30,8,21,10,22,9,20,30,0,30,0,30,20,8,20,8,0,8,0,30,21,8,0,30,3.0
13,15,9,30,13,11,17,13,15,11,17,9,17,0,30,0,30,0,30,0,30,0,30,0,13,13,30,0,25,26,4,27,3,2,26,5,26,3,28,3,25,3,25,3,27,4,26,3,26,2,25,4,26,2,6,25,4,4,24,19,10,21,11,20,9,24,5,26,4,24,9,19,9,19,4,19,5,24,10,19,4,25,6.0
22,6,22,30,6,22,6,24,7,23,8,22,7,0,30,0,30,0,30,0,30,0,30,0,23,6,30,0,9,10,18,24,6,5,10,19,23,17,25,6,11,18,10,19,11,7,11,17,23,5,9,19,23,5,0,30,0,0,30,14,15,16,16,15,14,30,0,30,0,30,14,14,14,14,0,14,0,30,15,14,0,30,7.0
11,17,9,30,16,10,18,12,18,10,19,9,19,0,30,0,30,0,30,0,30,0,30,0,11,16,30,0,12,13,15,16,14,13,13,16,15,14,17,14,14,15,13,16,14,15,14,14,15,13,12,16,15,13,2,27,0,2,27,2,27,4,28,3,26,26,1,28,1,28,26,2,26,2,2,2,2,26,27,2,0,28,5.0
6,25,4,30,24,5,26,4,24,4,24,4,25,0,30,0,30,0,30,0,30,0,30,0,5,24,30,0,14,16,15,18,13,11,15,16,17,14,19,12,14,14,14,14,16,13,15,14,17,11,14,15,17,11,12,17,10,12,17,12,17,14,18,13,16,16,11,18,11,18,16,12,16,12,12,12,12,16,17,12,10,18,2.0
20,11,18,23,10,19,12,18,10,18,10,18,11,4,24,6,25,5,23,6,24,5,23,5,19,10,24,4,27,28,2,29,1,0,28,3,28,1,30,1,27,1,27,1,29,2,28,1,28,0,27,2,28,0,0,30,0,0,30,15,13,17,14,16,12,30,0,30,0,30,13,16,13,15,0,16,0,30,14,15,0,30,5.0
26,5,24,30,4,25,6,24,4,24,4,24,5,0,30,0,30,0,30,0,30,0,30,0,25,4,30,0,17,19,12,20,11,9,18,13,19,11,21,10,17,11,17,11,19,11,18,11,19,9,17,12,19,9,0,30,0,0,30,7,19,11,21,9,17,30,0,30,0,30,18,9,19,8,0,9,0,30,20,7,0,30,4.0
4,27,2,30,26,3,28,2,26,2,26,2,27,0,30,0,30,0,30,0,30,0,30,0,3,26,30,0,18,19,11,20,10,9,19,12,19,10,21,10,18,10,18,10,20,11,19,10,19,9,18,11,19,9,6,23,4,6,23,14,15,16,16,15,14,22,5,24,5,24,14,14,14,14,6,14,6,22,15,14,4,24,4.0
27,2,25,30,1,26,3,27,2,26,3,25,3,0,30,0,30,0,30,0,30,0,30,0,27,1,30,0,7,9,20,24,7,5,8,21,23,19,25,6,9,20,8,21,9,7,9,19,23,5,7,21,23,5,0,30,0,0,30,12,17,14,18,13,16,30,0,30,0,30,16,12,16,12,0,12,0,30,17,12,0,30,5.0
6,25,4,25,24,5,26,4,24,4,24,4,25,1,26,3,27,2,25,3,27,2,26,3,5,24,27,1,17,19,12,20,11,9,18,13,19,11,21,10,17,11,17,11,19,11,18,11,19,9,17,12,19,9,2,27,0,2,27,14,15,16,16,15,14,26,1,28,1,28,14,14,14,14,2,14,2,26,15,14,0,28,5.0
13,17,9,30,15,11,19,11,16,10,17,9,18,0,30,0,30,0,30,0,30,0,30,0,12,15,30,0,18,19,11,20,10,9,19,12,19,10,21,10,18,10,18,10,20,11,19,10,19,9,18,11,19,9,0,30,0,0,30,13,14,15,15,14,13,30,0,30,0,30,14,15,15,14,0,15,0,30,15,13,0,30,6.0
22,7,20,30,6,21,8,22,7,21,8,20,8,0,30,0,30,0,30,0,30,0,30,0,22,6,30,0,9,11,18,21,10,8,10,19,20,17,22,9,11,18,10,19,11,10,11,17,20,8,9,19,20,8,0,30,0,0,30,7,22,9,23,8,21,30,0,30,0,30,21,7,21,7,0,7,0,30,22,7,0,30,3.0
25,3,25,30,3,25,3,27,4,26,5,25,4,0,30,0,30,0,30,0,30,0,30,0,26,3,30,0,9,11,18,30,1,0,10,19,29,17,30,0,11,18,10,19,11,1,11,17,29,0,9,19,29,0,1,29,0,0,28,23,6,25,7,24,5,28,0,30,0,29,5,23,5,23,0,23,1,29,6,23,0,29,2.0
22,9,20,27,8,21,10,20,8,20,8,20,9,0,28,2,29,1,27,2,28,1,27,1,21,8,28,0,25,26,4,27,3,2,26,5,26,3,28,3,25,3,25,3,27,4,26,3,26,2,25,4,26,2,0,30,0,0,30,10,17,12,18,11,16,30,0,30,0,30,17,12,18,11,0,12,0,30,18,10,0,30,5.0
18,12,14,30,10,16,14,16,11,15,12,14,13,0,30,0,30,0,30,0,30,0,30,0,17,10,30,0,21,22,8,23,7,6,22,9,22,7,24,7,21,7,21,7,23,8,22,7,22,6,21,8,22,6,8,22,6,7,21,14,15,16,16,15,14,21,7,23,7,22,14,14,14,14,7,14,8,21,15,14,6,22,7.0
5,26,3,30,25,4,27,3,25,3,25,3,26,0,30,0,30,0,30,0,30,0,30,0,4,25,30,0,18,19,11,20,10,9,19,12,19,10,21,10,18,10,18,10,20,11,19,10,19,9,18,11,19,9,6,23,4,6,23,12,17,14,18,13,16,22,5,24,5,24,16,12,16,12,6,12,6,22,17,12,4,24,5.0
23,5,23,30,5,23,5,25,6,24,7,23,6,0,30,0,30,0,30,0,30,0,30,0,24,5,30,0,6,8,21,23,8,6,7,22,22,20,24,7,8,21,7,22,8,8,8,20,22,6,6,22,22,6,9,22,7,7,21,17,12,19,13,18,11,21,8,23,7,21,11,17,11,17,7,17,8,21,12,17,7,22,1.0
15,16,13,30,15,14,17,13,15,13,15,13,16,0,30,0,30,0,30,0,30,0,30,0,14,15,30,0,19,22,7,30,0,0,21,9,29,5,30,0,21,6,20,7,23,1,22,5,29,0,19,8,29,0,0,30,0,0,30,20,9,22,10,21,8,30,0,30,0,30,8,20,8,20,0,20,0,30,9,20,0,30,6.0
27,4,25,30,3,26,5,25,3,25,3,25,4,0,30,0,30,0,30,0,30,0,30,0,26,3,30,0,17,18,12,19,11,10,18,13,18,11,20,11,17,11,17,11,19,12,18,11,18,10,17,12,18,10,0,30,0,0,30,11,16,13,17,12,15,30,0,30,0,30,16,13,17,12,0,13,0,30,17,11,0,30,4.0
17,11,17,30,11,17,11,19,12,18,13,17,12,0,30,0,30,0,30,0,30,0,30,0,18,11,30,0,8,10,19,23,8,6,9,20,22,18,24,7,10,19,9,20,10,8,10,18,22,6,8,20,22,6,9,22,7,7,21,17,12,19,13,18,11,21,8,23,7,21,11,17,11,17,7,17,8,21,12,17,7,22,1.0
8,21,6,30,20,7,22,8,21,7,22,6,22,0,30,0,30,0,30,0,30,0,30,0,8,20,30,0,17,18,10,21,9,8,18,11,20,9,22,9,19,10,18,11,19,10,19,9,20,8,17,11,20,8,0,30,0,0,30,15,13,17,14,16,12,30,0,30,0,30,13,16,13,15,0,16,0,30,14,15,0,30,3.0
24,7,22,30,6,23,8,22,6,22,6,22,7,0,30,0,30,0,30,0,30,0,30,0,23,6,30,0,10,12,17,21,9,8,11,18,20,15,22,9,12,16,11,17,13,10,12,15,20,8,10,18,20,8,0,30,0,0,30,8,21,10,22,9,20,30,0,30,0,30,20,8,20,8,0,8,0,30,21,8,0,30,5.0
5,26,3,26,25,4,27,3,25,3,25,3,26,0,27,2,28,1,26,2,28,1,27,2,4,25,28,0,17,19,12,20,11,9,18,13,19,11,21,10,17,11,17,11,19,11,18,11,19,9,17,12,19,9,7,22,5,7,22,14,15,16,16,15,14,21,6,23,6,23,14,14,14,14,7,14,7,21,15,14,5,23,4.0
11,17,9,30,16,10,18,12,18,10,19,9,19,0,30,0,30,0,30,0,30,0,30,0,11,16,30,0,12,13,15,16,14,13,13,16,15,14,17,14,14,15,13,16,14,15,14,14,15,13,12,16,15,13,2,27,0,2,27,2,27,4,28,3,26,26,1,28,1,28,26,2,26,2,2,2,2,26,27,2,0,28,5.0
23,8,21,30,7,22,9,21,7,21,7,21,8,0,30,0,30,0,30,0,30,0,30,0,22,7,30,0,16,17,11,22,8,7,17,12,21,10,23,8,18,11,17,12,18,9,18,10,21,7,16,12,21,7,0,30,0,0,30,14,14,16,15,15,13,30,0,30,0,30,14,15,14,14,0,15,0,30,15,14,0,30,6.0
20,11,18,30,10,19,12,18,10,18,10,18,11,0,30,0,30,0,30,0,30,0,30,0,19,10,30,0,25,26,4,27,3,2,26,5,26,3,28,3,25,3,25,3,27,4,26,3,26,2,25,4,26,2,0,30,0,0,30,22,7,24,8,23,6,30,0,30,0,30,6,22,6,22,0,22,0,30,7,22,0,30,1.0
21,8,19,30,7,20,9,21,8,20,9,19,9,0,30,0,30,0,30,0,30,0,30,0,21,7,30,0,12,13,15,25,5,4,13,16,24,14,26,5,14,15,13,16,14,6,14,14,24,4,12,16,24,4,0,30,0,0,30,13,16,15,17,14,15,30,0,30,0,30,15,13,15,13,0,13,0,30,16,13,0,30,5.0
17,12,15,30,11,16,13,17,12,16,13,15,13,0,30,0,30,0,30,0,30,0,30,0,17,11,30,0,13,14,14,22,8,7,14,15,21,13,23,8,15,14,14,15,15,9,15,13,21,7,13,15,21,7,0,30,0,0,30,10,19,12,20,11,18,30,0,30,0,30,18,10,18,10,0,10,0,30,19,10,0,30,5.0
12,19,10,30,18,11,20,10,18,10,18,10,19,0,30,0,30,0,30,0,30,0,30,0,11,18,30,0,20,21,9,22,8,7,21,10,21,8,23,8,20,8,20,8,22,9,21,8,21,7,20,9,21,7,0,30,0,0,30,14,14,16,15,15,13,30,0,30,0,30,14,15,14,14,0,15,0,30,15,14,0,30,4.0
30,0,30,30,0,30,0,30,0,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,8,12,18,18,13,11,10,20,17,16,19,12,10,17,9,18,12,13,11,16,17,11,8,19,17,11,0,30,0,0,30,5,24,7,25,6,23,30,0,30,0,30,23,5,23,5,0,5,0,30,24,5,0,30,3.0
30,1,28,30,0,29,2,28,0,28,0,28,1,0,30,0,30,0,30,0,30,0,30,0,29,0,30,0,15,16,14,17,13,12,16,15,16,13,18,13,15,13,15,13,17,14,16,13,16,12,15,14,16,12,0,30,0,0,30,4,22,8,24,6,20,30,0,30,0,30,21,6,22,5,0,6,0,30,23,4,0,30,5.0
23,8,21,30,7,22,9,21,7,21,7,21,8,0,30,0,30,0,30,0,30,0,30,0,22,7,30,0,8,12,18,23,8,6,10,20,22,16,24,7,10,17,9,18,12,8,11,16,22,6,8,19,22,6,0,30,0,0,30,11,18,13,19,12,17,30,0,30,0,30,17,11,17,11,0,11,0,30,18,11,0,30,5.0
7,24,5,30,23,6,25,5,23,5,23,5,24,0,30,0,30,0,30,0,30,0,30,0,6,23,30,0,21,23,8,24,7,5,22,9,23,7,25,6,21,7,21,7,23,7,22,7,23,5,21,8,23,5,10,20,8,9,19,15,14,17,15,16,13,19,9,21,9,20,13,15,13,15,9,15,10,19,14,15,8,20,3.0
3,28,1,30,27,2,29,1,27,1,27,1,28,0,30,0,30,0,30,0,30,0,30,0,2,27,30,0,20,22,9,23,8,6,21,10,22,8,24,7,20,8,20,8,22,8,21,8,22,6,20,9,22,6,10,21,8,8,20,16,13,18,14,17,12,20,9,22,8,20,12,16,12,16,8,16,9,20,13,16,8,21,7.0
11,19,7,30,17,9,21,9,18,8,19,7,20,0,30,0,30,0,30,0,30,0,30,0,10,17,30,0,16,18,13,19,12,10,17,14,18,12,20,11,16,12,16,12,18,12,17,12,18,10,16,13,18,10,6,23,4,6,23,10,19,12,20,11,18,22,5,24,5,24,18,10,18,10,6,10,6,22,19,10,4,24,3.0
11,20,9,30,19,10,21,9,19,9,19,9,20,0,30,0,30,0,30,0,30,0,30,0,10,19,30,0,13,15,14,30,0,0,14,15,30,13,30,0,15,14,14,15,15,0,15,13,30,0,13,15,30,0,4,24,4,5,25,23,5,23,5,23,5,24,4,24,5,26,6,24,7,24,6,25,5,24,6,23,4,25,5.0
20,8,20,30,8,20,8,22,9,21,10,20,9,0,30,0,30,0,30,0,30,0,30,0,21,8,30,0,9,11,18,23,8,6,10,19,22,17,24,7,11,18,10,19,11,8,11,17,22,6,9,19,22,6,8,22,6,7,21,11,18,13,19,12,17,21,7,23,7,22,17,11,17,11,7,11,8,21,18,11,6,22,7.0
24,5,22,30,4,23,6,24,5,23,6,22,6,0,30,0,30,0,30,0,30,0,30,0,24,4,30,0,11,13,16,23,8,6,12,17,22,15,24,7,13,16,12,17,13,8,13,15,22,6,11,17,22,6,0,30,0,0,30,12,15,14,16,13,14,30,0,30,0,30,15,14,16,13,0,14,0,30,16,12,0,30,6.0
25,6,23,28,5,24,7,23,5,23,5,23,6,0,29,1,30,0,29,1,29,0,28,0,24,5,29,0,21,22,8,23,7,6,22,9,22,7,24,7,21,7,21,7,23,8,22,7,22,6,21,8,22,6,0,30,0,0,30,14,13,16,14,15,12,30,0,30,0,30,13,16,14,15,0,16,0,30,14,14,0,30,1.0
13,18,11,30,17,12,19,11,17,11,17,11,18,0,30,0,30,0,30,0,30,0,30,0,12,17,30,0,19,20,10,21,9,8,20,11,20,9,22,9,19,9,19,9,21,10,20,9,20,8,19,10,20,8,6,23,4,6,23,12,17,14,18,13,16,22,5,24,5,24,16,12,16,12,6,12,6,22,17,12,4,24,6.0
21,8,19,30,7,20,9,21,8,20,9,19,9,0,30,0,30,0,30,0,30,0,30,0,21,7,30,0,9,10,18,21,9,8,10,19,20,17,22,9,11,18,10,19,11,10,11,17,20,8,9,19,20,8,7,22,5,7,22,7,22,9,23,8,21,21,6,23,6,23,21,7,21,7,7,7,7,21,22,7,5,23,3.0
15,14,13,30,13,14,15,15,14,14,15,13,15,0,30,0,30,0,30,0,30,0,30,0,15,13,30,0,15,16,12,21,9,8,16,13,20,11,22,9,17,12,16,13,17,10,17,11,20,8,15,13,20,8,0,30,0,0,30,5,24,7,25,6,23,30,0,30,0,30,23,5,23,5,0,5,0,30,24,5,0,30,3.0
14,15,10,30,14,12,17,13,15,11,16,11,17,0,30,0,30,0,30,0,30,0,30,0,13,14,30,0,17,18,12,19,11,10,18,13,18,11,20,11,17,11,17,11,19,12,18,11,18,10,17,12,18,10,0,30,0,0,30,11,18,13,19,12,17,30,0,30,0,30,17,11,17,11,0,11,0,30,18,11,0,30,6.0
22,9,20,30,8,21,10,20,8,20,8,20,9,0,30,0,30,0,30,0,30,0,30,0,21,8,30,0,13,15,14,30,0,0,14,15,30,13,30,0,15,14,14,15,15,0,15,13,30,0,13,15,30,0,3,25,3,5,26,22,6,22,6,22,6,25,3,25,4,27,7,24,8,23,5,24,4,25,7,22,3,26,5.0
9,22,7,23,21,8,23,7,21,7,21,7,22,3,24,5,25,4,23,5,25,4,24,5,8,21,25,3,16,18,13,20,11,9,17,14,19,12,21,10,16,12,16,12,18,11,17,12,19,9,16,13,19,9,6,23,4,6,23,14,15,16,16,15,14,22,5,24,5,24,14,14,14,14,6,14,6,22,15,14,4,24,3.0
19,12,17,30,11,18,13,17,11,17,11,17,12,0,30,0,30,0,30,0,30,0,30,0,18,11,30,0,24,25,5,26,4,3,25,6,25,4,27,4,24,4,24,4,26,5,25,4,25,3,24,5,25,3,0,30,0,0,30,17,11,19,12,18,10,30,0,30,0,30,11,18,11,17,0,18,0,30,12,17,0,30,1.0
7,24,5,30,23,6,25,5,23,5,23,5,24,0,30,0,30,0,30,0,30,0,30,0,6,23,30,0,17,19,12,20,11,9,18,13,19,11,21,10,17,11,17,11,19,11,18,11,19,9,17,12,19,9,10,20,8,9,19,13,16,15,17,14,15,19,9,21,9,20,15,13,15,13,9,13,10,19,16,13,8,20,7.0
19,9,19,30,9,19,9,21,10,20,11,19,10,0,30,0,30,0,30,0,30,0,30,0,20,9,30,0,9,11,18,22,9,7,10,19,21,17,23,8,11,18,10,19,11,9,11,17,21,7,9,19,21,7,10,20,8,9,19,15,14,17,15,16,13,19,9,21,9,20,13,15,13,15,9,15,10,19,14,15,8,20,2.0
25,3,25,30,3,25,3,27,4,26,5,25,4,0,30,0,30,0,30,0,30,0,30,0,26,3,30,0,4,6,23,21,10,8,5,24,20,22,22,9,6,23,5,24,6,10,6,22,20,8,4,24,20,8,10,20,8,9,19,14,15,16,16,15,14,19,9,21,9,20,14,14,14,14,9,14,10,19,15,14,8,20,1.0
5,23,5,7,23,5,23,7,24,6,25,5,24,21,7,21,7,21,7,22,9,22,8,23,6,23,8,21,5,6,22,10,18,17,6,23,9,21,11,18,7,22,6,23,7,19,7,21,11,18,5,23,10,19,24,7,22,22,6,0,30,1,30,0,29,6,23,8,22,6,29,0,29,0,22,0,23,6,30,0,22,7,1.0
13,15,9,30,13,11,17,13,15,11,17,9,17,0,30,0,30,0,30,0,30,0,30,0,13,13,30,0,16,17,11,21,9,8,17,12,20,10,22,9,18,11,17,12,18,10,18,10,20,8,16,12,20,8,0,30,0,0,30,12,15,14,16,13,14,30,0,30,0,30,15,14,16,13,0,14,0,30,16,12,0,30,1.0
21,10,19,30,9,20,11,19,9,19,9,19,10,0,30,0,30,0,30,0,30,0,30,0,20,9,30,0,26,27,3,28,2,1,27,4,27,2,29,2,26,2,26,2,28,3,27,2,27,1,26,3,27,1,0,30,0,0,30,22,7,24,8,23,6,30,0,30,0,30,6,22,6,22,0,22,0,30,7,22,0,30,1.0
13,15,13,30,15,13,15,15,16,14,17,13,16,0,30,0,30,0,30,0,30,0,30,0,14,15,30,0,13,15,14,21,10,8,14,15,20,13,22,9,15,14,14,15,15,10,15,13,20,8,13,15,20,8,11,18,9,11,18,11,18,13,19,12,17,17,10,19,10,19,17,11,17,11,11,11,11,17,18,11,9,19,5.0
29,0,29,30,0,29,0,30,0,30,1,29,0,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,2,4,25,18,13,11,3,26,17,24,19,12,4,25,3,26,4,13,4,24,17,11,2,26,17,11,1,29,0,0,28,3,26,5,27,4,25,28,0,30,0,29,25,3,25,3,0,3,1,29,26,3,0,29,2.0
22,9,20,30,8,21,10,20,8,20,8,20,9,0,30,0,30,0,30,0,30,0,30,0,21,8,30,0,4,6,23,30,0,0,5,24,30,22,30,0,6,23,5,24,6,0,6,22,30,0,4,24,30,0,9,19,9,11,20,16,12,16,12,16,12,19,9,19,10,21,13,18,14,17,11,18,10,19,13,16,9,20,3.0
25,3,25,30,3,25,3,27,4,26,5,25,4,0,30,0,30,0,30,0,30,0,30,0,26,3,30,0,6,6,22,30,0,0,6,22,30,22,30,0,8,23,7,24,6,0,7,22,30,0,6,23,30,0,2,26,2,4,27,22,6,22,6,22,6,26,2,26,3,28,7,24,8,23,4,24,3,26,7,22,2,27,3.0
22,7,20,30,6,21,8,22,7,21,8,20,8,0,30,0,30,0,30,0,30,0,30,0,22,6,30,0,11,15,15,25,6,4,13,17,24,13,26,5,13,14,12,15,15,6,14,13,24,4,11,16,24,4,6,24,4,5,23,17,12,19,13,18,11,23,5,25,5,24,11,17,11,17,5,17,6,23,12,17,4,24,7.0
4,27,2,23,26,3,28,2,26,2,26,2,27,3,24,5,25,4,23,5,25,4,24,5,3,26,25,3,18,20,11,21,10,8,19,12,20,10,22,9,18,10,18,10,20,10,19,10,20,8,18,11,20,8,7,22,5,7,22,13,16,15,17,14,15,21,6,23,6,23,15,13,15,13,7,13,7,21,16,13,5,23,5.0
17,13,13,30,11,15,15,15,12,14,13,13,14,0,30,0,30,0,30,0,30,0,30,0,16,11,30,0,20,22,7,30,0,0,21,8,30,6,30,0,22,7,21,8,22,0,22,6,30,0,20,8,30,0,2,26,2,4,27,24,4,24,4,24,4,26,2,26,3,28,5,26,6,25,4,26,3,26,5,24,2,27,6.0
26,2,24,30,1,25,3,27,3,25,4,24,4,0,30,0,30,0,30,0,30,0,30,0,26,1,30,0,5,7,22,19,12,10,6,23,18,21,20,11,7,22,6,23,7,12,7,21,18,10,5,23,18,10,0,30,0,0,30,4,25,6,26,5,24,30,0,30,0,30,24,4,24,4,0,4,0,30,25,4,0,30,2.0
16,15,14,30,14,15,16,14,14,14,14,14,15,0,30,0,30,0,30,0,30,0,30,0,15,14,30,0,17,20,9,30,0,0,19,11,29,7,30,0,19,8,18,9,21,1,20,7,29,0,17,10,29,0,0,30,0,0,30,21,8,23,9,22,7,30,0,30,0,30,7,21,7,21,0,21,0,30,8,21,0,30,6.0
27,1,27,30,1,27,1,29,2,28,3,27,2,0,30,0,30,0,30,0,30,0,30,0,28,1,30,0,6,8,21,21,10,8,7,22,20,20,22,9,8,21,7,22,8,10,8,20,20,8,6,22,20,8,13,18,11,11,17,8,21,10,22,9,20,17,12,19,11,17,20,8,20,8,11,8,12,17,21,8,11,18,2.0
15,14,13,30,13,14,15,15,14,14,15,13,15,0,30,0,30,0,30,0,30,0,30,0,15,13,30,0,18,20,11,21,10,8,19,12,20,10,22,9,18,10,18,10,20,10,19,10,20,8,18,11,20,8,9,21,7,8,20,15,14,17,15,16,13,20,8,22,8,21,13,15,13,15,8,15,9,20,14,15,7,21,7.0
14,17,12,27,16,13,18,12,16,12,16,12,17,0,28,1,29,0,28,1,29,0,28,1,13,16,29,0,23,25,4,30,0,0,24,5,30,3,30,0,25,4,24,5,25,0,25,3,30,0,23,5,30,0,0,29,0,0,30,28,0,28,0,28,0,29,0,29,0,30,1,29,2,29,1,30,0,29,1,28,0,30,5.0
3,26,1,25,25,2,27,3,26,2,27,1,27,3,26,5,27,4,25,4,25,3,25,3,3,25,26,3,0,0,30,30,0,0,0,30,30,30,30,0,0,30,0,30,0,0,0,30,30,0,0,30,30,0,17,11,16,18,12,9,19,9,19,9,19,11,17,12,17,13,20,11,21,10,18,11,18,11,20,9,16,12,1.0
3,28,1,30,27,2,29,1,27,1,27,1,28,0,30,0,30,0,30,0,30,0,30,0,2,27,30,0,19,21,10,22,9,7,20,11,21,9,23,8,19,9,19,9,21,9,20,9,21,7,19,10,21,7,9,20,7,9,20,14,15,16,16,15,14,19,8,21,8,21,14,14,14,14,9,14,9,19,15,14,7,21,3.0
