@relation 'Sax dominant'

@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMii numeric
@attribute o1atLii numeric
@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMih numeric
@attribute o1atLih numeric
@attribute o1atMaa numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMhi numeric
@attribute o1atLhi numeric
@attribute o1atMfh numeric
@attribute o1atLfh numeric
@attribute o1atMjj numeric
@attribute o1atLjj numeric
@attribute o1atMjk numeric
@attribute o1atLjk numeric
@attribute o1atMkj numeric
@attribute o1atLkj numeric
@attribute o1atLkk numeric
@attribute o1atMij numeric
@attribute o1atLij numeric
@attribute o1atMji numeric
@attribute o1atLji numeric
@attribute o1atMeg numeric
@attribute o1atLeg numeric
@attribute o1atMdf numeric
@attribute o1atLdf numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMjj numeric
@attribute o2atLjj numeric
@attribute o2atLkk numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMcd numeric
@attribute o2atLcd numeric
@attribute o2atMde numeric
@attribute o2atLde numeric
@attribute o2atMgh numeric
@attribute o2atLgh numeric
@attribute o2atMhi numeric
@attribute o2atLhi numeric
@attribute o2atMij numeric
@attribute o2atLij numeric
@attribute o2atMjk numeric
@attribute o2atLjk numeric
@attribute o2atMeg numeric
@attribute o2atLeg numeric
@attribute o2atMcc numeric
@attribute o2atLcc numeric
@attribute o2atMii numeric
@attribute o2atLii numeric
@attribute o2atMce numeric
@attribute o2atLce numeric
@attribute o2atMgj numeric
@attribute o2atLgj numeric
@attribute o2atMdc numeric
@attribute o2atLdc numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMkj numeric
@attribute o2atLkj numeric
@attribute o2atMji numeric
@attribute o2atLji numeric
@attribute o2atMaa numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMef numeric
@attribute o2atLef numeric
@attribute o2atMfg numeric
@attribute o2atLfg numeric
@attribute o2atMgi numeric
@attribute o2atLgi numeric
@attribute o2atMee numeric
@attribute o2atLee numeric
@attribute o2atMdd numeric
@attribute o2atLdd numeric
@attribute o2atMed numeric
@attribute o2atLed numeric
@attribute o2atMeh numeric
@attribute o2atLeh numeric
@attribute o2atMhk numeric
@attribute o2atLhk numeric
@attribute o2atMik numeric
@attribute o2atLik numeric
@attribute o2atMdg numeric
@attribute o2atLdg numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMff numeric
@attribute o2atLff numeric
@attribute o2atMfe numeric
@attribute o2atLfe numeric
@attribute o2atMgg numeric
@attribute o2atLgg numeric
@attribute o2atMgf numeric
@attribute o2atLgf numeric
@attribute o2atMei numeric
@attribute o2atLei numeric
@attribute o2atMhj numeric
@attribute o2atLhj numeric
@attribute o2atMbd numeric
@attribute o2atLbd numeric
@attribute o2atMdh numeric
@attribute o2atLdh numeric
@attribute o2atMdf numeric
@attribute o2atLdf numeric
@attribute o2atMfh numeric
@attribute o2atLfh numeric
@attribute o2atMhh numeric
@attribute o2atLhh numeric
@attribute o2atMih numeric
@attribute o2atLih numeric
@attribute o2atMfi numeric
@attribute o2atLfi numeric
@attribute o2atMhg numeric
@attribute o2atLhg numeric
@attribute o2atMcf numeric
@attribute o2atLcf numeric
@attribute o2atMfj numeric
@attribute o2atLfj numeric
@attribute o2atMfd numeric
@attribute o2atLfd numeric
@attribute o2atMac numeric
@attribute o2atLac numeric
@attribute o3atLkk numeric
@attribute o3atMjj numeric
@attribute o3atLjj numeric
@attribute o3atMcc numeric
@attribute o3atLcc numeric
@attribute o3atMdd numeric
@attribute o3atLdd numeric
@attribute o3atMee numeric
@attribute o3atLee numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMcd numeric
@attribute o3atLcd numeric
@attribute o3atMde numeric
@attribute o3atLde numeric
@attribute o3atMef numeric
@attribute o3atLef numeric
@attribute o3atMkj numeric
@attribute o3atLkj numeric
@attribute o3atMji numeric
@attribute o3atLji numeric
@attribute o3atMih numeric
@attribute o3atLih numeric
@attribute o3atMhg numeric
@attribute o3atLhg numeric
@attribute o3atMgf numeric
@attribute o3atLgf numeric
@attribute o3atMfe numeric
@attribute o3atLfe numeric
@attribute o3atMed numeric
@attribute o3atLed numeric
@attribute o3atMdc numeric
@attribute o3atLdc numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMhh numeric
@attribute o3atLhh numeric
@attribute o3atMgg numeric
@attribute o3atLgg numeric
@attribute o3atMff numeric
@attribute o3atLff numeric
@attribute o3atMfg numeric
@attribute o3atLfg numeric
@attribute o3atMgh numeric
@attribute o3atLgh numeric
@attribute o3atMii numeric
@attribute o3atLii numeric
@attribute o3atMbd numeric
@attribute o3atLbd numeric
@attribute o3atMgi numeric
@attribute o3atLgi numeric
@attribute o3atMik numeric
@attribute o3atLik numeric
@attribute o3atMdg numeric
@attribute o3atLdg numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMij numeric
@attribute o3atLij numeric
@attribute o3atMjk numeric
@attribute o3atLjk numeric
@attribute o3atMdf numeric
@attribute o3atLdf numeric
@attribute o3atMaa numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMeg numeric
@attribute o3atLeg numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute o3atMhj numeric
@attribute o3atLhj numeric
@attribute o3atMdh numeric
@attribute o3atLdh numeric
@attribute o3atMhi numeric
@attribute o3atLhi numeric
@attribute o3atMce numeric
@attribute o3atLce numeric
@attribute o3atMeh numeric
@attribute o3atLeh numeric
@attribute o3atMfi numeric
@attribute o3atLfi numeric
@attribute o3atMge numeric
@attribute o3atLge numeric
@attribute o3atMfh numeric
@attribute o3atLfh numeric
@attribute o3atMcf numeric
@attribute o3atLcf numeric
@attribute o3atMhk numeric
@attribute o3atLhk numeric
@attribute o3atMfd numeric
@attribute o3atLfd numeric
@attribute o3atMgj numeric
@attribute o3atLgj numeric
@attribute o3atMcg numeric
@attribute o3atLcg numeric
@attribute o3atMac numeric
@attribute o3atLac numeric
@attribute o3atMig numeric
@attribute o3atLig numeric
@attribute o3atMei numeric
@attribute o3atLei numeric
@attribute o3atMec numeric
@attribute o3atLec numeric
@attribute o3atMhf numeric
@attribute o3atLhf numeric
@attribute destClass {2,3,7,6,4,5,1}

@data
29,2,31,1,28,4,25,12,17,21,8,31,28,2,29,1,30,2,29,3,26,5,18,13,9,22,9,22,18,13,0,31,26,5,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,29,0,31,0,31,0,31,0,0,31,0,31,0,28,1,26,2,29,2,7,28,24,7,6,8,23,12,19,15,15,23,8,23,7,24,7,25,7,23,8,11,22,23,7,12,15,24,8,12,19,8,23,24,6,23,7,1,2,29,22,8,23,8,23,8,22,14,15,18,16,15,23,8,24,7,24,7,16,9,2,29,22,8,22,8,23,8,22,8,23,8,24,7,8,19,16,8,15,9,23,8,23,7,23,7,23,8,23,7,12,9,23,8,16,8,2,23,3,27,6,0,31,0,31,0,31,0,31,0,31,0,31,0,31,28,4,25,7,20,11,14,17,0,31,0,31,0,31,0,31,0,31,18,16,13,31,0,31,0,31,14,17,24,9,0,31,14,11,24,3,0,31,0,31,24,6,27,3,0,31,0,0,31,0,31,0,31,20,6,0,17,20,11,0,31,0,17,0,11,0,31,0,17,0,31,20,3,0,31,14,6,0,31,0,31,14,11,0,11,0,31,0,17,6
28,4,29,2,26,5,25,23,5,31,0,31,26,4,28,2,29,3,27,5,26,6,7,25,0,31,0,31,6,24,0,31,25,5,29,1,30,2,31,0,31,1,31,0,0,0,31,31,0,28,1,31,0,31,0,31,0,0,31,0,31,0,26,2,25,4,27,3,10,24,24,7,6,10,20,22,9,22,9,23,8,23,7,24,7,25,7,23,8,21,19,23,7,22,9,24,8,21,9,11,20,24,6,23,7,5,6,25,22,8,23,8,23,8,22,8,22,9,22,8,23,8,24,7,24,7,23,9,6,25,22,8,22,8,23,8,22,8,23,8,24,7,11,10,23,8,22,9,23,8,23,7,23,7,23,8,23,7,22,9,23,8,22,8,6,20,2,28,5,0,31,0,31,0,31,0,31,0,31,0,31,0,31,29,3,26,6,17,14,12,19,7,24,0,31,0,31,0,31,0,31,16,18,11,23,6,31,7,24,12,19,25,13,0,31,12,14,25,2,0,24,0,31,25,5,28,2,0,31,0,0,31,0,24,0,31,17,5,0,19,17,14,0,31,0,19,7,14,0,24,7,19,0,31,17,2,0,31,12,5,0,24,0,31,12,14,0,14,0,31,7,19,1
28,16,31,1,14,18,12,20,9,31,0,31,14,16,29,2,29,2,15,17,13,19,10,21,0,31,0,31,10,21,0,31,12,18,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,29,0,31,0,31,0,31,0,0,31,0,31,0,14,2,12,16,15,2,11,22,22,8,8,12,19,16,14,21,10,22,9,22,9,22,8,23,8,21,10,16,18,22,8,17,11,22,9,17,14,12,19,22,8,22,8,7,8,23,21,10,21,9,22,9,21,10,20,13,20,10,22,10,23,9,23,8,21,10,8,23,21,9,21,9,21,9,21,9,22,9,22,9,12,14,21,10,21,10,22,9,22,9,22,8,22,9,21,9,17,10,22,9,20,9,8,19,6,24,10,0,31,6,31,11,23,0,31,0,31,7,24,12,19,25,7,21,11,19,13,18,14,15,16,12,19,7,24,0,31,0,31,18,13,17,15,14,18,15,16,17,13,20,12,0,31,17,12,20,6,7,16,0,31,20,10,24,6,7,19,0,0,31,12,16,0,31,18,10,7,13,18,12,0,24,12,13,15,12,12,16,15,13,0,19,18,6,7,19,17,10,0,16,0,31,18,13,12,12,0,24,15,14,6
31,0,31,0,31,5,24,21,8,31,0,31,31,0,31,0,31,0,31,0,25,6,9,22,0,31,0,31,9,22,0,31,25,6,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,31,0,31,0,25,0,31,0,4,31,22,8,8,5,26,8,23,13,18,21,9,22,9,22,9,23,8,21,10,7,25,22,9,8,18,22,9,8,23,5,26,22,8,22,8,0,0,31,21,10,21,10,22,9,20,16,12,22,13,17,21,10,22,9,23,9,14,10,0,31,21,10,20,10,21,9,21,9,21,10,22,9,5,23,14,10,14,11,21,10,21,9,21,9,22,10,21,9,8,11,22,9,13,10,0,26,2,28,4,0,31,7,31,15,22,0,31,0,31,8,23,16,15,29,3,27,5,25,7,23,9,20,12,16,15,8,23,0,31,0,31,24,8,22,11,19,14,19,11,22,8,26,6,0,31,22,6,26,2,8,11,0,31,26,4,28,2,8,15,0,0,31,16,11,0,31,24,4,8,8,24,6,0,23,16,8,19,6,16,12,19,8,0,15,24,2,8,15,22,4,0,11,0,31,23,7,16,6,0,23,20,9,3
29,2,31,1,28,13,15,20,9,31,0,31,28,2,29,1,30,2,29,3,17,15,10,21,0,31,0,31,10,21,0,31,16,14,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,29,0,31,0,31,0,31,0,0,31,0,31,0,28,1,16,2,29,2,8,24,22,8,8,9,22,12,18,21,10,21,9,22,9,22,9,23,8,21,10,12,21,22,9,13,11,22,9,13,18,9,22,22,8,22,8,5,6,25,21,10,21,9,22,9,21,10,20,17,20,10,21,10,22,9,23,9,21,10,6,25,21,9,21,9,21,9,21,9,22,10,22,9,9,18,21,10,21,10,21,9,21,9,21,9,22,9,21,9,13,10,22,9,20,9,6,22,1,29,3,0,31,0,31,2,31,0,31,0,31,0,31,3,28,30,2,28,4,27,5,19,13,10,21,3,28,0,31,0,31,0,31,26,11,17,20,9,27,10,21,18,12,27,4,0,31,18,4,27,1,0,21,0,31,27,3,29,1,0,28,0,0,31,3,21,0,31,26,3,0,12,26,4,0,31,3,12,10,4,3,21,10,12,0,28,26,1,0,28,18,3,0,21,0,31,19,5,3,4,0,31,10,13,3
25,8,31,4,21,13,16,25,5,28,2,31,22,9,26,5,26,5,22,9,17,14,6,26,3,29,2,28,5,25,0,31,17,14,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,26,0,31,0,31,0,31,0,0,31,0,31,0,22,5,17,9,22,5,16,22,21,10,9,17,15,18,14,18,13,20,11,20,11,21,10,22,10,19,12,17,14,20,10,18,13,20,11,17,13,16,14,21,9,20,10,7,8,23,19,12,19,12,20,11,18,12,18,13,18,12,19,12,21,10,21,10,19,12,8,23,19,12,18,12,19,11,19,11,19,11,21,11,17,14,19,12,19,13,20,12,20,11,20,10,20,11,19,11,18,13,20,11,18,12,8,15,7,23,10,0,31,3,31,7,26,0,31,0,31,4,27,8,23,24,8,21,11,19,13,17,14,13,18,8,23,4,27,0,31,0,31,18,13,16,17,12,22,13,18,17,14,20,12,0,31,17,12,20,7,4,18,0,31,20,10,23,7,4,23,0,0,31,8,18,0,31,18,10,4,14,18,12,0,27,8,14,13,12,8,18,13,14,0,23,18,7,4,23,17,10,0,18,0,31,17,13,8,12,0,27,13,14,6
31,4,31,0,25,8,22,12,18,31,0,31,26,5,31,0,31,0,26,5,23,9,19,13,0,31,0,31,18,12,0,31,22,8,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,31,0,26,0,22,5,26,0,4,31,31,0,0,4,26,10,21,20,11,31,0,31,0,31,0,31,0,31,0,9,26,31,0,10,11,31,0,10,21,5,27,31,0,31,0,0,0,31,31,0,31,0,31,0,31,10,19,20,20,11,31,0,31,0,31,0,20,0,0,31,31,0,31,0,31,0,31,0,31,0,31,0,4,21,20,0,20,0,31,0,31,0,31,0,31,0,31,0,10,0,31,0,20,0,0,26,19,10,22,4,28,4,26,5,26,3,29,4,27,5,26,6,26,11,20,8,22,7,23,6,24,6,24,5,25,4,26,4,26,2,28,7,24,6,24,6,25,6,25,7,24,8,23,3,27,7,24,9,20,5,25,2,31,9,23,11,20,5,26,0,0,31,6,25,0,31,8,23,5,25,8,24,5,27,6,25,7,24,5,24,7,25,5,26,8,20,4,25,7,23,5,25,0,29,6,23,6,24,4,26,6,24,5
19,20,24,10,10,22,8,23,7,27,3,30,10,20,20,11,20,11,11,21,9,23,8,24,4,28,3,27,7,23,1,31,8,22,25,6,25,6,31,0,31,5,31,0,0,0,30,31,0,20,6,31,0,31,0,31,0,0,31,0,31,0,10,11,8,20,11,11,16,16,25,7,5,16,15,17,14,18,14,21,11,22,10,24,8,26,6,19,12,16,14,23,9,17,14,21,8,16,14,16,14,25,5,23,7,10,13,19,19,13,20,12,21,10,18,13,17,14,17,13,19,11,22,6,24,6,18,12,12,18,19,12,18,12,20,11,19,11,19,10,22,8,17,15,18,11,18,13,20,11,21,10,21,9,20,10,20,10,17,13,20,8,17,12,13,15,5,25,12,2,31,6,27,10,23,0,31,3,28,7,24,11,20,26,6,19,13,17,15,16,16,13,18,11,20,7,24,3,28,0,31,16,15,15,17,12,19,13,18,15,15,18,14,0,28,15,14,18,5,7,18,0,31,18,12,25,5,7,20,0,0,31,11,18,0,31,16,12,7,15,16,14,3,24,11,15,13,14,11,18,13,15,3,20,16,5,7,20,15,12,3,18,0,31,16,15,11,14,3,24,13,16,3
24,8,28,6,22,11,19,27,3,31,0,31,22,8,24,6,25,7,23,9,20,12,4,28,0,31,0,31,3,27,0,31,19,11,29,2,29,2,31,0,31,1,31,0,0,0,31,31,0,24,2,31,0,31,0,31,0,0,31,0,31,0,22,6,19,8,23,7,12,21,28,3,2,13,18,25,7,25,6,26,4,27,4,28,4,29,3,26,5,24,17,27,4,25,6,27,4,24,6,13,18,28,2,27,3,8,9,22,26,5,26,5,27,4,25,5,25,6,25,5,26,5,27,3,28,3,26,5,9,22,26,5,25,5,26,4,26,4,26,5,27,4,13,7,26,5,26,6,26,5,26,4,26,4,27,5,26,4,25,6,27,4,25,5,9,18,14,16,16,0,31,0,31,0,31,0,31,0,31,0,31,0,31,17,15,15,17,13,18,10,21,5,26,0,31,0,31,0,31,0,31,12,20,9,25,4,31,5,26,10,21,14,17,0,31,10,18,14,14,0,26,0,31,14,16,16,14,0,31,0,0,31,0,26,0,31,13,16,0,21,13,18,0,31,0,21,5,18,0,26,5,21,0,31,13,14,0,31,10,16,0,26,0,31,10,18,0,18,0,31,5,21,1
24,9,31,5,20,23,7,25,5,31,0,31,21,10,25,6,25,6,21,10,8,24,6,26,0,31,0,31,5,25,0,31,7,23,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,25,0,31,0,31,0,31,0,0,31,0,31,0,21,6,7,10,21,6,13,22,21,10,9,14,17,18,14,19,13,20,11,20,11,21,10,22,10,19,12,17,16,20,10,18,13,20,11,17,13,14,17,21,9,20,10,7,8,23,19,12,19,11,20,11,19,12,18,13,18,12,20,12,21,10,21,10,19,12,8,23,19,11,19,11,19,11,19,11,20,11,21,11,14,14,19,12,19,12,20,11,20,11,20,10,20,11,19,11,18,12,20,11,18,11,8,17,3,27,12,2,31,10,27,13,19,0,31,3,28,11,20,13,17,28,4,19,13,18,14,17,15,15,17,14,18,11,20,3,28,0,31,17,14,16,16,14,17,14,16,16,14,18,13,0,28,16,13,18,3,11,16,0,31,18,12,27,3,11,17,0,0,31,13,16,0,31,17,12,11,14,17,13,3,20,13,14,14,13,14,17,14,14,3,17,17,3,11,18,16,12,3,16,0,31,17,14,13,13,3,20,15,15,7
31,0,31,0,31,8,22,13,17,22,7,31,31,0,31,0,31,0,31,0,22,8,17,13,8,23,8,23,18,14,0,31,23,9,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,31,0,31,0,23,0,31,0,4,31,25,6,5,5,26,9,22,11,19,22,10,23,9,25,7,26,6,20,11,8,25,24,8,9,19,22,7,9,22,5,26,25,5,24,6,0,0,31,20,11,21,11,22,9,19,18,11,21,12,19,20,10,23,6,25,6,12,11,0,31,20,11,19,11,21,10,20,10,20,9,23,7,5,22,12,10,12,12,21,10,22,9,22,8,21,9,21,9,9,12,21,7,12,11,0,26,11,19,15,8,31,11,21,12,19,0,31,9,22,11,19,12,18,20,12,16,16,15,16,14,17,14,18,13,19,12,20,9,22,0,31,14,16,14,17,13,18,13,17,14,16,15,16,0,22,14,16,15,11,11,17,0,31,15,15,19,11,11,18,0,0,31,12,17,0,31,14,15,11,16,14,16,9,19,12,16,13,16,13,18,13,16,9,18,14,11,12,19,14,15,9,17,0,31,15,17,12,16,9,20,14,17,2
31,0,31,0,31,2,28,7,23,19,10,31,31,0,31,0,31,0,31,0,28,2,23,7,11,20,11,20,24,8,0,31,29,3,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,31,0,31,0,29,0,31,0,0,31,23,8,7,0,31,5,26,6,24,21,10,22,10,23,9,24,8,14,11,4,31,22,9,5,24,21,9,5,26,0,31,23,7,22,8,0,0,31,14,17,20,11,21,10,12,23,6,25,7,24,14,11,22,8,23,8,7,11,0,31,20,16,13,17,20,10,20,10,14,10,22,9,0,26,7,11,7,18,21,11,21,10,21,9,21,10,20,10,5,18,21,9,7,17,0,31,5,25,11,6,31,10,23,11,19,0,31,7,24,10,20,12,18,26,6,20,12,17,15,15,17,14,18,12,19,11,20,7,24,0,31,16,16,14,17,13,18,13,17,14,16,19,14,0,24,14,14,19,5,11,17,0,31,19,11,25,5,11,19,0,0,31,12,17,0,31,16,11,11,16,16,14,7,20,12,16,13,14,12,18,13,16,7,19,16,5,11,19,14,11,7,17,0,31,15,15,12,14,7,20,14,17,1
7,24,8,23,6,24,6,25,5,26,4,31,7,24,8,24,7,23,6,24,6,24,5,25,4,26,5,27,6,26,0,31,6,25,9,23,8,22,31,18,11,22,12,19,0,0,31,12,19,8,23,31,0,31,0,31,0,0,31,0,31,0,7,24,7,25,6,23,3,31,24,9,5,3,27,5,25,6,24,10,20,13,17,21,9,25,6,8,21,4,26,20,16,5,24,11,10,5,26,4,27,25,6,21,10,0,0,31,7,22,9,21,10,18,7,23,6,25,7,24,8,20,14,6,21,6,7,22,0,31,8,22,8,23,10,21,9,22,8,18,14,9,4,26,7,20,6,23,9,20,12,19,13,17,9,18,11,20,5,23,9,10,7,23,0,27,0,31,0,20,12,24,10,27,6,18,13,20,10,24,6,27,3,31,0,31,0,31,0,31,1,30,2,28,4,25,7,21,11,18,13,31,0,30,1,29,3,29,1,30,0,31,0,18,10,30,0,31,0,24,1,17,21,31,0,31,0,24,3,8,9,22,27,1,9,22,31,0,24,0,31,0,20,6,27,0,29,0,28,2,29,0,20,3,31,0,25,4,30,0,20,1,9,13,31,0,27,0,21,7,30,1,1
31,1,31,0,29,3,27,31,0,31,0,31,29,1,31,0,31,0,30,2,28,4,0,31,0,31,0,31,0,31,0,31,27,3,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,31,0,29,0,27,1,30,0,10,23,22,9,7,10,20,14,16,20,11,21,10,21,9,22,9,23,8,21,10,13,19,21,9,14,11,22,10,14,17,11,20,23,8,21,9,6,7,24,20,10,21,10,21,10,20,10,20,16,20,10,21,10,22,8,22,8,21,11,7,24,20,10,20,10,21,10,20,10,21,10,22,9,11,17,21,10,20,11,21,10,21,9,21,9,21,10,21,9,14,11,21,10,20,10,7,20,0,31,0,0,31,0,31,7,31,0,31,0,31,0,31,8,23,31,0,30,0,20,11,16,15,13,18,8,23,0,31,0,31,0,31,19,14,15,17,12,22,13,18,16,15,30,10,0,31,16,11,31,0,0,18,0,31,31,1,31,0,0,23,0,0,31,8,18,0,31,20,1,0,15,20,11,0,31,8,15,13,11,8,18,13,15,0,23,20,0,0,23,16,1,0,18,0,31,16,11,8,11,0,31,13,15,1
26,8,31,3,22,9,21,31,0,31,0,31,22,8,27,4,27,4,23,9,22,10,0,31,0,31,0,31,0,31,0,31,21,9,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,27,0,31,0,31,0,31,0,0,31,0,31,0,22,4,21,8,23,4,12,22,30,1,0,13,18,17,14,27,4,28,2,29,2,30,2,31,1,28,3,16,17,29,2,17,4,29,2,17,14,13,18,30,0,29,1,7,8,23,28,3,28,3,29,2,27,3,27,13,27,3,28,3,29,1,30,1,28,3,8,23,28,3,27,3,28,2,28,2,28,3,29,2,13,14,28,3,28,4,28,3,28,2,28,2,29,3,28,2,17,4,29,2,27,3,8,18,18,12,21,0,31,0,31,0,31,0,31,0,31,0,31,0,31,13,19,10,22,9,23,7,25,4,27,0,31,0,31,0,31,0,31,8,24,6,26,3,31,4,27,6,24,9,22,0,31,6,22,9,18,0,27,0,31,9,21,12,18,0,31,0,0,31,0,27,0,31,8,21,0,24,8,22,0,31,0,24,4,22,0,27,4,24,0,31,8,18,0,31,6,21,0,27,0,31,7,23,0,22,0,31,4,25,1
31,8,31,0,22,15,15,21,8,31,0,31,23,9,31,0,31,0,22,8,15,15,9,22,0,31,0,31,9,22,0,31,16,16,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,31,0,23,0,16,9,22,0,9,26,23,8,7,10,21,13,17,16,14,21,10,22,9,23,9,24,8,21,11,13,20,22,9,14,15,22,9,14,17,10,21,23,7,22,8,3,4,27,20,11,21,10,22,10,20,14,15,16,16,15,21,10,22,8,23,8,16,11,4,27,20,10,20,10,21,10,20,10,21,10,22,9,10,17,16,10,16,11,21,10,21,9,21,9,21,10,21,9,14,11,21,9,16,10,4,21,6,24,9,4,31,12,25,15,17,0,31,5,26,13,18,15,15,25,7,22,10,20,12,18,14,17,15,16,16,13,18,5,26,0,31,19,13,17,14,16,15,16,14,17,13,21,11,0,26,17,11,21,6,13,14,0,31,21,9,24,6,13,15,0,0,31,15,14,0,31,19,9,13,13,19,11,5,18,15,13,16,11,16,15,16,13,5,15,19,6,13,16,17,9,5,14,0,31,18,12,15,11,5,18,17,14,5
31,0,31,0,31,0,31,3,27,19,10,31,31,0,31,0,31,0,31,0,31,0,27,3,11,20,11,20,28,4,0,31,31,0,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,31,0,31,0,31,0,31,0,0,31,19,11,11,0,31,1,30,5,26,18,13,19,12,19,12,20,11,10,14,0,31,19,12,1,26,19,12,1,30,0,31,19,11,19,11,0,0,31,10,22,18,14,19,13,8,25,4,29,5,26,10,13,19,12,20,12,5,14,0,31,17,20,9,21,18,13,17,13,10,13,19,12,0,30,5,13,5,22,18,13,18,12,18,12,18,13,18,12,1,22,18,12,5,21,0,31,0,31,1,0,31,0,31,13,29,0,31,0,31,1,30,14,16,31,0,30,2,28,4,26,6,22,10,15,17,1,30,0,31,0,31,27,5,25,9,21,15,21,9,25,5,29,3,0,31,25,3,29,0,1,9,0,31,29,1,31,0,1,16,0,0,31,14,9,0,31,27,1,1,5,27,3,0,30,14,5,21,3,15,10,21,5,0,16,27,0,1,17,25,1,0,9,0,31,26,4,14,3,0,30,22,6,2
31,4,31,0,25,8,22,11,19,31,0,31,26,5,31,0,31,0,26,5,23,9,20,12,0,31,0,31,19,11,0,31,22,8,31,0,31,0,31,0,31,0,31,0,0,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,31,0,26,0,22,5,26,0,0,31,31,0,0,0,31,1,31,9,22,31,0,31,0,31,0,31,0,22,0,0,31,31,0,1,22,31,0,0,30,0,31,31,0,31,0,0,0,31,22,9,31,0,31,0,21,21,8,30,9,22,22,0,31,0,31,0,9,0,0,31,31,8,22,9,31,0,31,0,22,0,31,0,0,31,9,0,9,9,31,0,31,0,31,0,31,0,31,0,1,9,31,0,9,9,0,31,15,15,16,10,25,11,20,12,19,5,26,11,21,12,20,12,19,15,15,14,16,13,17,13,17,12,18,12,18,11,19,10,20,5,26,13,17,13,18,12,18,13,18,13,18,14,17,5,21,14,18,15,16,12,19,4,31,15,17,16,16,12,19,0,0,31,13,19,0,31,14,17,12,18,14,17,11,20,13,18,13,18,12,18,13,18,11,19,14,16,11,18,14,17,11,19,0,26,13,17,13,18,10,19,12,17,3
