@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMaa numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atLee numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute destClass {2,1}

@data
81,44,46,75,12,17,80,48,46,14,82,18,77,83,12,14,77,13,76,48,46,82,12,11,18,76,13,81,49,13,14,47,14,13,18,46,19,47,48,12,19,13,2.0
73,36,58,60,14,30,78,59,37,16,80,33,63,75,21,16,63,15,62,58,36,74,20,19,32,62,15,79,59,21,16,37,16,21,32,36,33,37,58,20,33,21,1.0
70,35,59,56,14,34,78,60,36,16,80,37,59,72,24,16,59,15,58,59,35,71,23,22,36,58,15,79,60,24,16,36,16,24,36,35,37,36,59,23,37,24,1.0
78,38,50,76,11,16,81,53,41,13,83,17,78,80,15,13,78,12,77,53,41,79,15,14,17,77,12,82,54,16,13,42,13,16,17,41,18,42,53,15,18,16,2.0
75,37,53,71,13,17,79,56,40,15,81,21,75,77,19,15,75,14,74,55,39,76,18,17,20,74,14,80,56,19,15,40,15,19,20,39,21,40,55,18,21,19,1.0
74,36,56,63,13,27,79,58,38,15,81,30,66,76,20,15,66,14,65,57,37,75,19,18,29,65,14,80,58,20,15,38,15,20,29,37,30,38,57,19,30,20,1.0
76,37,53,74,13,18,79,55,40,15,81,20,76,78,17,15,76,14,75,55,39,77,17,16,19,75,14,80,56,18,15,40,15,18,19,39,20,40,55,17,20,18,1.0
75,35,57,75,12,17,80,59,37,14,82,19,77,77,19,14,77,13,76,58,36,76,18,17,18,76,13,81,59,19,14,37,14,19,18,36,19,37,58,18,19,19,2.0
75,36,54,70,13,18,79,57,39,15,81,22,74,77,19,15,74,14,73,56,38,76,18,17,21,73,14,80,57,19,15,39,15,19,21,38,22,39,56,18,22,19,1.0
76,40,54,76,12,16,80,55,41,14,82,18,78,78,18,14,78,13,77,54,40,77,17,16,17,77,13,81,55,18,14,41,14,18,17,40,18,41,54,17,18,18,2.0
75,38,54,74,13,18,79,56,40,15,81,20,76,77,19,15,76,14,75,55,39,76,18,17,19,75,14,80,56,19,15,40,15,19,19,39,20,40,55,18,20,19,2.0
73,36,56,58,13,32,79,58,38,15,81,35,61,75,21,15,61,14,60,57,37,74,20,19,34,60,14,80,58,21,15,38,15,21,34,37,35,38,57,20,35,21,1.0
74,37,55,75,12,17,80,57,39,14,82,19,77,76,20,14,77,13,76,56,38,75,19,18,18,76,13,81,57,20,14,39,14,20,18,38,19,39,56,19,19,20,2.0
71,38,56,59,13,29,79,57,39,15,81,33,63,73,23,15,63,14,62,56,38,72,22,21,32,62,14,80,57,23,15,39,15,23,32,38,33,39,56,22,33,23,1.0
76,35,55,73,13,17,79,57,38,15,81,20,76,78,17,15,76,14,75,57,37,77,17,16,19,75,14,80,58,18,15,38,15,18,19,37,20,38,57,17,20,18,1.0
74,35,55,74,13,18,79,58,38,15,81,20,76,76,20,15,76,14,75,57,37,75,19,18,19,75,14,80,58,20,15,38,15,20,19,37,20,38,57,19,20,20,1.0
75,33,57,68,13,20,79,59,36,15,81,24,72,77,18,15,72,14,71,59,35,76,18,17,23,71,14,80,60,19,15,36,15,19,23,35,24,36,59,18,24,19,1.0
77,37,53,75,13,17,79,55,40,15,81,19,77,79,16,15,77,14,76,55,39,78,16,15,18,76,14,80,56,17,15,40,15,17,18,39,19,40,55,16,19,17,1.0
75,35,57,76,12,16,80,59,37,14,82,18,78,77,19,14,78,13,77,58,36,76,18,17,17,77,13,81,59,19,14,37,14,19,17,36,18,37,58,18,18,19,2.0
75,36,54,65,13,25,79,57,39,15,81,28,68,77,19,15,68,14,67,56,38,76,18,17,27,67,14,80,57,19,15,39,15,19,27,38,28,39,56,18,28,19,1.0
75,35,55,73,13,17,79,58,38,15,81,20,76,77,19,15,76,14,75,57,37,76,18,17,19,75,14,80,58,19,15,38,15,19,19,37,20,38,57,18,20,19,1.0
74,33,57,72,13,18,79,59,36,15,81,21,75,76,19,15,75,14,74,59,35,75,19,18,20,74,14,80,60,20,15,36,15,20,20,35,21,36,59,19,21,20,1.0
76,32,60,76,12,16,80,62,34,14,82,18,78,78,18,14,78,13,77,61,33,77,17,16,17,77,13,81,62,18,14,34,14,18,17,33,18,34,61,17,18,18,2.0
77,34,54,74,12,16,80,57,37,13,82,18,76,80,15,13,77,13,76,57,37,79,15,13,18,76,13,81,58,15,13,38,14,16,18,37,18,37,57,15,19,15,2.0
75,34,56,64,12,24,80,58,37,14,82,28,68,77,18,14,68,13,67,58,36,76,18,17,27,67,13,81,59,19,14,37,14,19,27,36,28,37,58,18,28,19,1.0
78,39,49,74,13,18,79,52,43,15,81,20,76,80,15,15,76,14,75,52,42,79,15,14,19,75,14,80,53,16,15,43,15,16,19,42,20,43,52,15,20,16,1.0
81,43,47,76,12,16,80,49,45,14,82,17,78,83,12,14,78,13,77,49,45,82,12,11,17,77,13,81,50,13,14,46,14,13,17,45,18,46,49,12,18,13,2.0
83,41,49,75,12,17,80,52,44,14,82,19,77,85,11,14,77,13,76,51,43,84,10,9,18,76,13,81,52,11,14,44,14,11,18,43,19,44,51,10,19,11,2.0
76,35,55,74,13,18,79,58,38,15,81,20,76,78,18,15,76,14,75,57,37,77,17,16,19,75,14,80,58,18,15,38,15,18,19,37,20,38,57,17,20,18,1.0
78,37,53,75,13,17,79,55,40,15,81,19,77,81,14,15,77,14,76,55,39,80,14,12,18,76,14,80,56,15,15,40,15,15,18,39,19,40,55,14,19,15,1.0
79,40,50,76,13,16,79,52,42,14,81,17,77,82,13,14,78,14,77,52,42,81,13,11,17,76,13,80,53,13,14,43,15,14,17,42,17,42,52,13,18,13,2.0
72,38,56,63,13,25,79,57,39,15,81,29,67,74,22,15,67,14,66,56,38,73,21,20,28,66,14,80,57,22,15,39,15,22,28,38,29,39,56,21,29,22,1.0
81,39,51,75,12,17,80,53,41,14,82,18,77,83,12,14,77,13,76,53,41,82,12,11,18,76,13,81,54,13,14,42,14,13,18,41,19,42,53,12,19,13,2.0
77,40,50,74,14,18,78,53,43,16,80,20,76,79,17,16,76,15,75,52,42,78,16,15,19,74,14,79,53,17,16,43,16,17,19,42,20,43,52,16,20,17,1.0
79,38,54,75,13,17,79,56,40,15,81,19,77,81,15,15,77,14,76,55,39,80,14,13,18,75,13,80,56,15,15,40,15,15,18,39,19,40,55,14,19,15,2.0
75,35,57,72,13,18,79,59,37,15,81,21,75,77,19,15,75,14,74,58,36,76,18,17,20,74,14,80,59,19,15,37,15,19,20,36,21,37,58,18,21,19,1.0
71,40,54,51,12,39,80,55,41,14,82,42,54,73,23,14,54,13,53,54,40,72,22,21,41,53,13,81,55,23,14,41,14,23,41,40,42,41,54,22,42,23,2.0
79,40,50,74,12,18,80,52,42,14,82,19,76,81,14,14,76,13,75,52,42,80,14,13,19,75,13,81,53,15,14,43,14,15,19,42,20,43,52,14,20,15,2.0
83,42,48,73,11,17,81,50,45,12,83,20,75,85,10,13,76,12,75,50,44,84,10,9,19,75,12,82,51,11,13,45,13,11,19,44,20,45,50,10,20,11,2.0
77,38,54,76,11,16,81,56,40,13,83,18,78,79,17,13,78,12,77,55,39,78,16,15,17,77,12,82,56,17,13,40,13,17,17,39,18,40,55,16,18,17,2.0
75,34,58,64,13,26,79,60,36,15,81,29,67,77,19,15,67,14,66,59,35,76,18,17,28,66,14,80,60,19,15,36,15,19,28,35,29,36,59,18,29,19,1.0
89,46,42,76,13,16,79,45,50,14,81,18,77,91,4,15,78,14,77,45,49,90,4,3,17,77,14,80,46,5,15,50,15,5,17,49,18,50,45,4,18,5,2.0
73,37,55,77,11,15,81,56,38,12,83,16,78,76,19,12,79,12,78,56,38,75,19,17,16,78,12,82,57,19,12,39,13,20,16,38,16,38,56,19,17,19,2.0
78,37,53,75,12,17,80,56,40,14,82,19,77,80,16,14,77,13,76,55,39,79,15,14,18,76,13,81,56,16,14,40,14,16,18,39,19,40,55,15,19,16,2.0
73,34,58,62,13,28,79,60,36,15,81,31,65,75,21,15,65,14,64,59,35,74,20,19,30,64,14,80,60,21,15,36,15,21,30,35,31,36,59,20,31,21,1.0
66,38,56,48,11,44,81,57,39,13,83,46,50,68,28,13,50,12,49,56,38,67,27,26,45,49,12,82,57,28,13,39,13,28,45,38,46,39,56,27,46,28,2.0
75,35,57,75,13,17,79,59,36,14,81,18,76,77,19,14,77,14,76,58,36,76,18,17,18,76,14,80,59,19,15,37,15,19,18,36,19,36,58,18,19,19,1.0
81,40,50,76,11,16,81,52,42,13,83,17,78,83,12,13,78,12,77,52,42,82,12,11,17,77,12,82,53,13,13,43,13,13,17,42,18,43,52,12,18,13,2.0
76,34,56,74,14,18,78,58,37,16,80,20,76,78,17,16,76,15,75,58,36,77,17,16,19,75,15,79,59,18,16,37,16,18,19,36,20,37,58,17,20,18,1.0
76,35,55,68,14,18,78,58,38,16,80,23,73,78,18,16,73,15,72,57,37,77,17,16,22,71,14,79,58,18,16,38,16,18,22,37,23,38,57,17,23,18,1.0
77,32,58,70,13,18,79,60,35,15,81,22,74,79,16,15,74,14,73,60,34,78,16,15,21,73,14,80,61,17,15,35,15,17,21,34,22,35,60,16,22,17,1.0
75,34,56,72,13,18,79,58,37,15,81,21,75,77,18,15,75,14,74,58,36,76,18,17,20,74,14,80,59,19,15,37,15,19,20,36,21,37,58,18,21,19,1.0
75,34,56,67,13,19,79,59,37,15,81,24,72,77,19,15,72,14,71,58,36,76,18,17,23,71,14,80,59,19,15,37,15,19,23,36,24,37,58,18,24,19,1.0
77,34,56,76,12,16,80,58,37,14,82,18,78,79,16,14,78,13,77,58,36,78,16,15,17,77,13,81,59,17,14,37,14,17,17,36,18,37,58,16,18,17,2.0
76,35,55,68,13,18,79,57,38,15,81,23,73,78,17,15,73,14,72,57,37,77,17,16,22,72,14,80,58,18,15,38,15,18,22,37,23,38,57,17,23,18,1.0
75,35,57,64,13,26,79,59,37,15,81,29,67,77,19,15,67,14,66,58,36,76,18,17,28,66,14,80,59,19,15,37,15,19,28,36,29,37,58,18,29,19,1.0
73,37,57,70,12,22,80,58,38,14,82,24,72,75,21,14,72,13,71,57,37,74,20,19,23,71,13,81,58,21,14,38,14,21,23,37,24,38,57,20,24,21,2.0
74,38,54,67,11,21,81,56,40,13,83,25,71,77,19,13,71,12,70,55,39,76,18,16,24,70,12,82,56,19,13,40,13,19,24,39,25,40,55,18,25,19,2.0
78,38,50,74,13,18,79,54,42,15,81,20,76,80,16,15,76,14,75,53,41,79,15,14,19,75,14,80,54,16,15,42,15,16,19,41,20,42,53,15,20,16,1.0
88,44,44,73,13,17,79,47,48,14,81,20,75,90,5,15,76,14,75,47,47,89,5,4,19,75,14,80,48,6,15,48,15,6,19,47,20,48,47,5,20,6,2.0
75,35,55,73,14,17,78,58,37,15,80,19,75,77,19,15,76,15,75,57,37,76,18,17,19,74,14,79,58,19,16,38,16,19,19,37,20,37,57,18,20,19,1.0
75,35,55,71,13,19,79,57,38,15,81,22,74,77,18,15,74,14,73,57,37,76,18,17,21,73,14,80,58,19,15,38,15,19,21,37,22,38,57,18,22,19,1.0
75,35,57,77,12,15,80,58,36,13,82,16,78,78,17,13,79,13,78,58,36,77,17,15,16,77,12,81,59,17,13,37,14,18,16,36,16,36,58,17,17,17,2.0
80,44,46,75,13,17,79,49,47,14,81,19,76,82,14,15,77,14,76,48,46,81,13,12,18,76,14,80,49,14,15,47,15,14,18,46,19,47,48,13,19,14,2.0
73,35,57,66,14,24,78,59,36,15,80,26,68,75,21,15,69,15,68,58,36,74,20,19,26,68,15,79,59,21,16,37,16,21,26,36,27,36,58,20,27,21,1.0
79,37,55,74,13,18,79,57,39,15,81,20,76,81,15,15,76,14,75,56,38,80,14,13,19,75,14,80,57,15,15,39,15,15,19,38,20,39,56,14,20,15,2.0
77,35,57,76,12,16,80,58,36,13,82,17,77,80,15,13,78,13,77,58,36,79,15,13,17,77,13,81,59,15,13,37,14,16,17,36,17,36,58,15,18,15,2.0
79,42,44,74,13,18,79,49,47,14,81,20,75,81,15,15,76,14,75,48,46,80,14,13,19,75,14,80,49,15,15,47,15,15,19,46,20,47,48,14,20,15,2.0
75,35,57,65,13,19,79,59,37,15,81,25,71,77,19,15,71,14,70,58,36,76,18,17,24,69,13,80,59,19,15,37,15,19,24,36,25,37,58,18,25,19,1.0
75,36,54,73,12,17,80,57,39,14,82,20,76,77,19,14,76,13,75,56,38,76,18,17,19,75,13,81,57,19,14,39,14,19,19,38,20,39,56,18,20,19,1.0
75,34,54,66,14,24,78,58,37,15,80,26,68,77,19,15,69,15,68,57,37,76,18,17,26,67,14,79,58,19,16,38,16,19,26,37,27,37,57,18,27,19,1.0
73,35,57,64,13,26,79,59,37,15,81,29,67,75,21,15,67,14,66,58,36,74,20,19,28,66,14,80,59,21,15,37,15,21,28,36,29,37,58,20,29,21,1.0
78,35,55,75,12,17,80,57,38,14,82,19,77,80,15,14,77,13,76,57,37,79,15,14,18,76,13,81,58,16,14,38,14,16,18,37,19,38,57,15,19,16,2.0
76,36,54,74,14,18,78,57,39,16,80,20,76,78,18,16,76,15,75,56,38,77,17,16,19,75,15,79,57,18,16,39,16,18,19,38,20,39,56,17,20,18,1.0
78,33,57,76,12,16,80,60,36,14,82,18,78,80,16,14,78,13,77,59,35,79,15,14,17,77,13,81,60,16,14,36,14,16,17,35,18,36,59,15,18,16,2.0
83,38,50,76,12,16,80,53,42,14,82,18,78,85,10,14,78,13,77,53,41,84,10,9,17,76,12,81,54,11,14,42,14,11,17,41,18,42,53,10,18,11,2.0
77,32,60,75,12,17,80,62,34,14,82,19,77,79,17,14,77,13,76,61,33,78,16,15,18,76,13,81,62,17,14,34,14,17,18,33,19,34,61,16,19,17,2.0
79,36,54,75,12,17,80,57,39,14,82,19,77,81,15,14,77,13,76,56,38,80,14,13,18,76,13,81,57,15,14,39,14,15,18,38,19,39,56,14,19,15,2.0
76,31,59,76,12,16,80,61,34,14,82,18,78,78,17,14,78,13,77,61,33,77,17,16,17,77,13,81,62,18,14,34,14,18,17,33,18,34,61,17,18,18,2.0
75,35,55,74,13,18,79,58,38,15,81,20,76,77,19,15,76,14,75,57,37,76,18,17,19,75,14,80,58,19,15,38,15,19,19,37,20,38,57,18,20,19,1.0
83,45,45,73,11,17,81,47,48,12,83,20,75,85,10,13,76,12,75,47,47,84,10,9,19,75,12,82,48,11,13,48,13,11,19,47,20,48,47,10,20,11,2.0
75,34,56,75,13,17,79,59,37,15,81,19,77,77,19,15,77,14,76,58,36,76,18,17,18,76,14,80,59,19,15,37,15,19,18,36,19,37,58,18,19,19,1.0
74,33,57,64,13,26,79,60,36,15,81,29,67,76,20,15,67,14,66,59,35,75,19,18,28,66,14,80,60,20,15,36,15,20,28,35,29,36,59,19,29,20,1.0
77,33,57,76,12,16,80,59,36,14,82,18,78,79,16,14,78,13,77,59,35,78,16,15,17,77,13,81,60,17,14,36,14,17,17,35,18,36,59,16,18,17,2.0
72,35,59,60,14,28,78,60,36,16,80,32,64,74,22,16,64,15,63,59,35,73,21,20,31,62,14,79,60,22,16,36,16,22,31,35,32,36,59,21,32,22,1.0
70,34,58,49,14,39,78,60,35,15,80,42,52,72,24,15,53,15,52,59,35,71,23,22,42,51,14,79,60,24,16,36,16,24,42,35,43,35,59,23,43,24,1.0
75,37,53,74,13,18,79,56,40,15,81,20,76,77,19,15,76,14,75,55,39,76,18,17,19,75,14,80,56,19,15,40,15,19,19,39,20,40,55,18,20,19,1.0
76,36,54,75,13,17,79,56,39,15,81,19,77,78,17,15,77,14,76,56,38,77,17,16,18,76,14,80,57,18,15,39,15,18,18,38,19,39,56,17,19,18,1.0
74,35,57,75,13,17,79,58,36,14,81,18,76,77,18,14,77,14,76,58,36,76,18,16,18,76,14,80,59,18,14,37,15,19,18,36,18,36,58,18,19,18,2.0
75,38,56,64,11,22,81,57,39,13,83,27,69,77,19,13,69,12,68,56,38,76,18,17,26,68,12,82,57,19,13,39,13,19,26,38,27,39,56,18,27,19,2.0
73,34,58,63,13,27,79,60,36,15,81,30,66,75,21,15,66,14,65,59,35,74,20,19,29,65,14,80,60,21,15,36,15,21,29,35,30,36,59,20,30,21,1.0
91,52,38,75,14,17,78,39,54,15,80,18,76,93,1,15,77,15,76,40,54,92,2,1,18,75,14,79,41,2,15,55,16,3,18,54,18,54,40,2,19,2,2.0
76,41,53,76,12,16,80,54,42,14,82,18,78,78,18,14,78,13,77,53,41,77,17,16,17,77,13,81,54,18,14,42,14,18,17,41,18,42,53,17,18,18,2.0
71,35,59,53,13,37,79,60,36,15,81,40,56,73,23,15,56,14,55,59,35,72,22,21,39,55,14,80,60,23,15,36,15,23,39,35,40,36,59,22,40,23,1.0
78,38,52,74,13,18,79,55,41,15,81,20,76,80,16,15,76,14,75,54,40,79,15,14,19,75,14,80,55,16,15,41,15,16,19,40,20,41,54,15,20,16,2.0
88,49,41,71,12,19,80,43,52,13,82,22,73,90,5,14,74,13,73,43,51,89,5,4,21,73,13,81,44,6,14,52,14,6,21,51,22,52,43,5,22,6,2.0
76,36,54,65,14,23,78,57,39,16,80,27,69,78,18,16,69,15,68,56,38,77,17,16,26,67,14,79,57,18,16,39,16,18,26,38,27,39,56,17,27,18,1.0
83,46,44,70,11,20,81,46,49,12,83,23,72,85,10,13,73,12,72,46,48,84,10,9,22,72,12,82,47,11,13,49,13,11,22,48,23,49,46,10,23,11,2.0
74,34,56,76,14,16,78,59,36,15,80,17,77,76,20,15,78,15,77,58,36,75,19,18,17,76,14,79,59,20,16,37,16,20,17,36,18,36,58,19,18,20,1.0
74,34,58,67,14,19,78,60,36,16,80,24,72,76,20,16,72,15,71,59,35,75,19,18,23,71,15,79,60,20,16,36,16,20,23,35,24,36,59,19,24,20,1.0
78,35,55,75,12,17,80,57,38,14,82,19,77,80,15,14,77,13,76,57,37,79,15,14,18,76,13,81,58,16,14,38,14,16,18,37,19,38,57,15,19,16,2.0
72,39,55,47,13,43,79,56,40,15,81,46,50,74,22,15,50,14,49,55,39,73,21,20,45,49,14,80,56,22,15,40,15,22,45,39,46,40,55,21,46,22,2.0
76,30,58,76,12,16,80,60,33,13,82,17,77,79,15,13,78,13,77,61,33,78,16,14,17,77,13,81,62,16,13,34,14,17,17,33,17,33,61,16,18,16,2.0
75,35,57,64,13,26,79,59,37,15,81,29,67,77,19,15,67,14,66,58,36,76,18,17,28,66,14,80,59,19,15,37,15,19,28,36,29,37,58,18,29,19,1.0
79,37,51,76,12,16,80,53,40,13,82,17,77,82,12,13,78,13,77,54,40,81,13,11,17,77,13,81,55,13,13,41,14,14,17,40,17,40,54,13,18,13,2.0
78,31,59,77,11,15,81,62,34,13,83,17,79,80,16,13,79,12,78,61,33,79,15,14,16,78,12,82,62,16,13,34,13,16,16,33,17,34,61,15,17,16,2.0
75,31,59,76,12,16,80,61,34,14,82,18,78,77,18,14,78,13,77,61,33,76,18,17,17,77,13,81,62,19,14,34,14,19,17,33,18,34,61,18,18,19,2.0
76,36,54,74,13,18,79,57,39,15,81,20,76,78,18,15,76,14,75,56,38,77,17,16,19,75,14,80,57,18,15,39,15,18,19,38,20,39,56,17,20,18,1.0
75,36,54,73,13,17,79,57,39,15,81,20,76,77,19,15,76,14,75,56,38,76,18,17,19,74,13,80,57,19,15,39,15,19,19,38,20,39,56,18,20,19,1.0
72,36,56,64,14,22,78,58,38,16,80,27,69,74,22,16,69,15,68,57,37,73,21,20,26,68,15,79,58,22,16,38,16,22,26,37,27,38,57,21,27,22,1.0
78,40,48,74,14,18,78,51,43,16,80,19,76,80,15,16,76,15,75,51,43,79,15,14,19,75,15,79,52,16,16,44,16,16,19,43,20,44,51,15,20,16,1.0
84,46,42,76,12,16,80,45,50,13,82,18,77,86,9,14,78,13,77,45,49,85,9,8,17,77,13,81,46,10,14,50,14,10,17,49,18,50,45,9,18,10,2.0
76,36,52,69,13,19,79,55,40,15,81,23,73,78,17,15,73,14,72,55,39,77,17,16,22,72,14,80,56,18,15,40,15,18,22,39,23,40,55,17,23,18,1.0
79,37,49,75,13,17,79,53,42,15,81,19,77,81,14,15,77,14,76,53,41,80,14,13,18,76,14,80,54,15,15,42,15,15,18,41,19,42,53,14,19,15,1.0
76,36,54,70,13,18,79,57,39,15,81,22,74,78,18,15,74,14,73,56,38,77,17,16,21,73,14,80,57,18,15,39,15,18,21,38,22,39,56,17,22,18,1.0
75,41,53,75,12,17,80,54,42,14,82,19,77,77,19,14,77,13,76,53,41,76,18,17,18,76,13,81,54,19,14,42,14,19,18,41,19,42,53,18,19,19,2.0
74,34,58,75,13,17,79,60,35,14,81,18,76,76,20,14,77,14,76,59,35,75,19,18,18,76,14,80,60,20,15,36,15,20,18,35,19,35,59,19,19,20,1.0
80,36,54,75,13,17,79,56,39,15,81,19,77,82,13,15,77,14,76,56,38,81,13,12,18,76,14,80,57,14,15,39,15,14,18,38,19,39,56,13,19,14,2.0
74,37,57,74,13,18,79,58,38,15,81,20,76,76,20,15,76,14,75,57,37,75,19,18,19,75,14,80,58,20,15,38,15,20,19,37,20,38,57,19,20,20,2.0
81,46,44,65,13,25,79,46,48,14,81,27,67,84,11,15,68,14,67,46,48,83,11,9,27,67,14,80,47,11,15,49,15,12,27,48,27,49,46,11,28,12,2.0
74,36,58,70,13,18,79,59,37,15,81,22,74,76,20,15,74,14,73,58,36,75,19,18,21,73,14,80,59,20,15,37,15,20,21,36,22,37,58,19,22,20,1.0
79,42,48,73,14,19,78,51,45,16,80,21,75,81,15,16,75,15,74,50,44,80,14,13,20,74,15,79,51,15,16,45,16,15,20,44,21,45,50,14,21,15,1.0
74,38,56,72,13,18,79,57,39,15,81,21,75,76,20,15,75,14,74,56,38,75,19,18,20,74,14,80,57,20,15,39,15,20,20,38,21,39,56,19,21,20,1.0
77,37,53,73,13,17,79,55,40,15,81,20,76,79,16,15,76,14,75,55,39,78,16,15,19,75,14,80,56,17,15,40,15,17,19,39,20,40,55,16,20,17,1.0
75,34,56,73,14,17,78,59,36,15,80,19,75,77,19,15,76,15,75,58,36,76,18,17,19,74,14,79,59,19,16,37,16,19,19,36,20,36,58,18,20,19,1.0
73,37,55,63,13,27,79,57,39,15,81,30,66,75,21,15,66,14,65,56,38,74,20,19,29,65,14,80,57,21,15,39,15,21,29,38,30,39,56,20,30,21,1.0
74,34,58,64,13,26,79,60,35,14,81,28,66,76,20,14,67,14,66,59,35,75,19,18,28,66,14,80,60,20,15,36,15,20,28,35,29,35,59,19,29,20,1.0
74,35,57,75,14,17,78,59,37,16,80,19,77,76,20,16,77,15,76,58,36,75,19,18,18,75,14,79,59,20,16,37,16,20,18,36,19,37,58,19,19,20,1.0
73,37,55,64,13,26,79,57,39,15,81,29,67,75,21,15,67,14,66,56,38,74,20,19,28,66,14,80,57,21,15,39,15,21,28,38,29,39,56,20,29,21,1.0
82,42,48,71,12,19,80,50,45,13,82,22,73,84,11,14,74,13,73,50,44,83,11,10,21,73,13,81,51,12,14,45,14,12,21,44,22,45,50,11,22,12,2.0
75,36,54,74,14,18,78,57,39,16,80,20,76,77,19,16,76,15,75,56,38,76,18,17,19,75,15,79,57,19,16,39,16,19,19,38,20,39,56,18,20,19,1.0
74,37,57,76,11,16,81,58,38,13,83,18,78,76,20,13,78,12,77,57,37,75,19,18,17,77,12,82,58,20,13,38,13,20,17,37,18,38,57,19,18,20,2.0
77,37,55,75,12,17,80,57,39,14,82,19,77,79,17,14,77,13,76,56,38,78,16,15,18,76,13,81,57,17,14,39,14,17,18,38,19,39,56,16,19,17,2.0
77,35,57,77,13,15,79,58,36,14,81,16,78,80,15,14,79,14,78,58,36,79,15,13,16,77,13,80,59,15,14,37,15,16,16,36,16,36,58,15,17,15,2.0
77,32,58,75,13,17,79,60,35,15,81,19,77,79,16,15,77,14,76,60,34,78,16,15,18,76,14,80,61,17,15,35,15,17,18,34,19,35,60,16,19,17,2.0
76,37,53,71,14,19,78,55,40,16,80,22,74,78,17,16,74,15,73,55,39,77,17,16,21,73,15,79,56,18,16,40,16,18,21,39,22,40,55,17,22,18,1.0
80,36,54,74,13,18,79,56,39,15,81,20,76,82,13,15,76,14,75,56,38,81,13,12,19,75,14,80,57,14,15,39,15,14,19,38,20,39,56,13,20,14,2.0
73,33,59,65,11,25,81,61,35,13,83,28,68,75,21,13,68,12,67,60,34,74,20,19,27,67,12,82,61,21,13,35,13,21,27,34,28,35,60,20,28,21,2.0
76,32,58,76,12,16,80,61,35,14,82,18,78,78,18,14,78,13,77,60,34,77,17,16,17,76,12,81,61,18,14,35,14,18,17,34,18,35,60,17,18,18,2.0
77,34,56,73,13,17,79,58,37,15,81,20,76,79,16,15,76,14,75,58,36,78,16,15,19,75,14,80,59,17,15,37,15,17,19,36,20,37,58,16,20,17,1.0
77,35,55,74,13,18,79,57,38,15,81,20,76,79,16,15,76,14,75,57,37,78,16,15,19,75,14,80,58,17,15,38,15,17,19,37,20,38,57,16,20,17,1.0
75,33,59,75,12,17,80,61,35,14,82,19,77,77,19,14,77,13,76,60,34,76,18,17,18,76,13,81,61,19,14,35,14,19,18,34,19,35,60,18,19,19,2.0
74,40,54,74,12,18,80,55,41,14,82,20,76,76,20,14,76,13,75,54,40,75,19,18,19,75,13,81,55,20,14,41,14,20,19,40,20,41,54,19,20,20,2.0
81,36,54,76,12,16,80,56,39,13,82,18,77,83,12,14,78,13,77,56,38,82,12,11,17,77,13,81,57,13,14,39,14,13,17,38,18,39,56,12,18,13,2.0
76,35,55,75,13,17,79,58,37,14,81,18,76,78,18,14,77,14,76,57,37,77,17,16,18,76,14,80,58,18,15,38,15,18,18,37,19,37,57,17,19,18,1.0
74,33,57,67,13,21,79,59,36,15,81,25,71,76,19,15,71,14,70,59,35,75,19,18,24,70,14,80,60,20,15,36,15,20,24,35,25,36,59,19,25,20,1.0
76,35,55,71,13,19,79,57,38,15,81,22,74,78,17,15,74,14,73,57,37,77,17,16,21,73,14,80,58,18,15,38,15,18,21,37,22,38,57,17,22,18,1.0
75,33,55,68,13,20,79,59,37,15,81,24,72,77,19,15,72,14,71,58,36,76,18,17,23,71,14,80,59,19,15,37,15,19,23,36,24,37,58,18,24,19,1.0
77,35,59,75,12,17,80,60,36,14,82,19,77,79,17,14,77,13,76,59,35,78,16,15,18,76,13,81,60,17,14,36,14,17,18,35,19,36,59,16,19,17,2.0
79,37,55,76,11,16,81,57,39,13,83,18,78,81,15,13,78,12,77,56,38,80,14,13,17,77,12,82,57,15,13,39,13,15,17,38,18,39,56,14,18,15,2.0
74,34,56,68,13,20,79,59,37,15,81,24,72,76,20,15,72,14,71,58,36,75,19,18,23,71,14,80,59,20,15,37,15,20,23,36,24,37,58,19,24,20,1.0
79,37,53,75,12,17,80,56,40,14,82,19,77,81,15,14,77,13,76,55,39,80,14,13,18,76,13,81,56,15,14,40,14,15,18,39,19,40,55,14,19,15,2.0
