@relation 'Sax dominant'

@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaaa numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atLccc numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMcab numeric
@attribute o1atLcab numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMaca numeric
@attribute o1atLaca numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMcac numeric
@attribute o1atLcac numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMbca numeric
@attribute o1atLbca numeric
@attribute destClass {2.0,1.0}

@data
29,64,27,63,23,71,23,70,21,19,69,61,73,21,71,20,25,65,26,67,23,66,28,61,29,23,69,22,27,20,28,21,29,21,26,23,72,19,25,21,23,22,27,21,28,19,28,23,29,22,27,22,2.0
7,86,5,85,1,71,23,70,21,19,69,83,73,21,71,20,3,87,4,89,1,88,6,83,7,23,69,22,5,20,6,21,7,21,4,23,72,19,3,21,1,22,5,21,6,19,6,23,7,22,5,22,2.0
16,77,15,76,14,72,20,71,19,15,69,75,75,18,73,17,14,77,15,79,14,78,16,76,17,21,69,20,15,17,16,19,17,18,15,21,74,15,14,19,14,20,15,19,16,15,16,20,16,20,15,20,1.0
33,59,31,58,26,63,31,62,29,27,61,56,65,29,63,28,28,61,29,63,27,62,32,57,33,31,61,30,31,28,32,29,33,29,29,31,64,27,28,29,27,30,31,29,32,27,32,31,33,30,31,30,2.0
30,61,31,60,29,69,19,68,20,12,64,59,74,16,72,16,30,61,30,63,29,62,31,59,32,21,64,20,31,16,31,20,33,17,31,22,73,12,30,20,29,21,31,20,32,12,32,19,30,21,31,20,1.0
31,60,32,59,30,65,26,64,27,25,63,58,67,26,65,26,31,60,31,62,30,61,32,58,33,28,63,27,32,26,32,27,34,27,32,29,66,25,31,27,30,28,32,27,33,25,33,26,31,28,32,27,1.0
22,69,21,68,15,72,20,71,20,16,69,65,74,18,73,18,18,71,19,73,15,72,22,65,23,21,69,20,21,18,22,20,23,18,19,21,74,16,18,20,15,20,21,20,22,16,22,20,22,20,21,20,1.0
31,62,30,61,28,65,27,64,26,22,63,60,68,25,66,24,29,62,30,64,28,63,31,60,32,28,63,27,30,24,31,26,32,25,30,28,67,23,29,26,28,27,30,26,31,23,31,27,31,27,30,27,1.0
32,62,30,61,28,59,35,58,33,31,57,60,61,33,59,32,29,62,30,64,28,63,31,60,32,35,57,34,30,32,31,33,32,33,30,35,60,31,29,33,28,34,30,33,31,31,31,35,32,34,30,34,2.0
15,76,13,75,11,74,17,73,15,13,71,73,77,15,75,14,12,77,13,79,11,78,14,73,16,18,71,16,15,15,15,15,17,16,14,19,76,13,13,17,11,18,14,16,16,13,15,17,15,17,13,17,2.0
39,52,38,51,32,57,36,56,36,34,55,49,58,35,57,35,35,54,36,56,33,55,39,49,40,37,55,36,38,35,39,36,40,35,36,37,58,34,35,36,33,36,38,36,39,34,39,36,39,36,38,36,2.0
16,75,18,75,16,62,29,61,30,26,59,74,64,28,63,28,17,76,16,76,16,76,17,74,18,30,59,30,18,28,17,30,18,28,17,31,64,26,17,30,16,30,18,30,18,26,18,29,16,30,18,30,2.0
19,73,20,73,18,73,20,72,20,18,71,72,74,19,73,19,19,74,18,74,18,74,19,72,20,20,71,20,20,19,19,20,20,19,19,21,74,18,19,20,18,20,20,20,20,18,20,20,19,20,20,20,2.0
24,68,24,67,22,68,24,67,23,20,65,66,71,22,69,21,23,68,23,70,22,69,24,66,25,24,66,23,24,21,24,23,26,22,24,25,70,20,23,23,22,24,24,23,25,20,25,24,25,24,24,23,1.0
47,43,47,42,46,53,35,52,36,32,49,40,56,34,55,35,47,44,47,45,46,45,48,41,49,38,49,37,49,35,48,36,50,35,47,39,56,32,47,38,46,38,49,38,49,32,49,36,47,38,47,37,1.0
21,67,22,66,15,68,23,67,23,20,65,63,71,22,69,21,18,70,18,72,16,71,22,64,23,24,66,23,22,21,22,23,24,22,19,25,70,20,18,23,16,24,22,23,23,20,23,23,22,24,22,23,1.0
38,56,36,55,34,63,31,62,29,27,61,54,65,29,63,28,35,56,36,58,34,57,37,54,38,31,61,30,36,28,37,29,38,29,36,31,64,27,35,29,34,30,36,29,37,27,37,31,38,30,36,30,1.0
33,61,31,60,29,71,23,70,21,19,69,59,73,21,71,20,30,61,31,63,29,62,32,59,33,23,69,22,31,20,32,21,33,21,31,23,72,19,30,21,29,22,31,21,32,19,32,23,33,22,31,22,1.0
32,62,30,61,28,66,28,65,26,24,64,60,68,26,66,25,29,62,30,64,28,63,31,60,32,28,64,27,30,25,31,26,32,26,30,28,67,24,29,26,28,27,30,26,31,24,31,28,32,27,30,27,1.0
22,68,21,67,15,70,21,69,21,15,66,63,73,18,72,18,17,71,18,73,15,72,22,65,23,22,66,21,21,18,22,21,23,18,18,22,73,15,17,21,15,21,21,21,22,15,22,21,22,21,21,21,1.0
39,53,40,52,38,60,31,59,32,28,57,51,62,30,61,30,39,53,39,54,38,54,40,51,41,33,57,32,40,30,40,32,41,30,39,33,62,28,39,32,38,32,40,32,40,28,40,31,39,32,40,32,2.0
25,69,23,68,21,68,26,67,24,22,66,67,70,24,68,23,22,69,23,71,21,70,24,67,25,26,66,25,23,23,24,24,25,24,23,26,69,22,22,24,21,25,23,24,24,22,24,26,25,25,23,25,1.0
37,57,35,56,33,68,26,67,24,22,66,55,70,24,68,23,34,57,35,59,33,58,36,55,37,26,66,25,35,23,36,24,37,24,35,26,69,22,34,24,33,25,35,24,36,22,36,26,37,25,35,25,1.0
26,68,24,67,22,68,26,67,24,22,66,66,70,24,68,23,23,68,24,70,22,69,25,66,26,26,66,25,24,23,25,24,26,24,24,26,69,22,23,24,22,25,24,24,25,22,25,26,26,25,24,25,1.0
24,69,23,68,21,66,26,65,25,21,63,67,69,24,67,23,22,69,23,71,21,70,24,67,25,27,63,26,23,23,24,25,25,24,23,27,68,21,22,25,21,26,23,25,24,21,24,26,24,26,23,26,1.0
34,59,33,58,31,61,31,60,30,26,59,57,64,29,62,28,32,59,33,61,31,60,34,57,35,32,59,31,33,28,34,30,35,29,33,32,63,27,32,30,31,31,33,30,34,27,34,31,34,31,33,31,1.0
21,71,18,70,14,69,25,68,21,21,67,67,71,23,69,21,16,73,17,75,14,74,19,68,21,25,67,23,19,22,20,22,21,23,17,25,70,21,16,23,14,24,18,22,20,21,19,25,21,23,18,24,1.0
35,53,33,52,29,57,29,56,28,20,50,49,64,25,62,24,31,56,33,58,30,57,35,50,37,31,52,29,36,24,36,28,38,25,33,32,63,20,32,30,30,31,35,29,37,20,36,30,36,30,34,30,1.0
27,65,27,64,25,70,20,69,20,14,66,63,74,18,72,17,26,65,27,67,25,66,28,63,29,22,66,21,27,17,28,20,29,18,27,22,73,14,26,20,25,21,27,20,28,14,28,20,27,21,27,21,1.0
26,68,25,67,23,82,11,81,9,6,79,66,85,8,83,7,24,68,24,69,23,69,25,66,26,11,80,10,25,7,25,9,26,8,24,11,84,6,24,9,23,10,25,9,25,6,25,11,26,10,25,10,2.0
35,59,33,58,31,66,28,65,26,24,64,57,68,26,66,25,32,59,33,61,31,60,34,57,35,28,64,27,33,25,34,26,35,26,33,28,67,24,32,26,31,27,33,26,34,24,34,28,35,27,33,27,1.0
23,67,19,66,13,65,27,64,24,20,61,61,68,23,67,22,15,71,17,73,13,72,21,63,23,27,61,25,21,23,22,24,23,23,17,27,68,20,16,26,13,26,20,25,22,20,21,27,23,25,19,26,2.0
27,65,26,64,22,73,16,72,15,6,68,62,79,11,77,10,24,66,25,68,22,67,27,62,28,17,69,16,26,10,27,15,28,11,25,17,78,7,24,15,22,16,26,15,27,7,27,16,27,16,26,16,1.0
39,53,37,52,35,66,27,65,25,25,64,50,67,26,66,25,36,54,37,55,35,55,38,50,40,28,64,26,39,26,39,25,40,26,37,28,67,25,37,27,35,27,38,26,39,25,38,27,39,26,37,27,2.0
8,82,8,81,2,73,19,72,19,17,71,78,75,18,73,18,5,84,5,86,2,85,8,78,9,20,71,19,8,18,8,19,10,19,6,21,74,17,5,19,2,20,8,19,9,17,9,19,8,20,8,19,1.0
24,68,22,67,16,68,26,67,24,22,66,66,70,24,68,23,19,70,20,72,18,71,23,66,24,26,66,25,22,23,23,24,24,24,20,26,69,22,19,24,18,25,22,24,23,22,23,26,24,25,22,25,1.0
32,62,30,61,28,66,28,65,26,24,64,60,68,26,66,25,29,62,30,64,28,63,31,60,32,28,64,27,30,25,31,26,32,26,30,28,67,24,29,26,28,27,30,26,31,24,31,28,32,27,30,27,1.0
34,60,32,59,30,71,23,70,21,19,69,58,73,21,71,20,31,60,32,62,30,61,33,58,34,23,69,22,32,20,33,21,34,21,32,23,72,19,31,21,30,22,32,21,33,19,33,23,34,22,32,22,1.0
33,61,31,60,29,66,28,65,26,24,64,59,68,26,66,25,30,61,31,63,29,62,32,59,33,28,64,27,31,25,32,26,33,26,31,28,67,24,30,26,29,27,31,26,32,24,32,28,33,27,31,27,1.0
15,78,13,77,9,70,24,69,22,20,68,75,72,22,70,21,11,79,12,81,9,80,14,75,15,24,68,23,13,21,14,22,15,22,12,24,71,20,11,22,9,23,13,22,14,20,14,24,15,23,13,23,2.0
24,70,22,69,20,72,22,71,20,18,70,68,74,20,72,19,21,70,22,72,20,71,23,68,24,22,70,21,22,19,23,20,24,20,22,22,73,18,21,20,20,21,22,20,23,18,23,22,24,21,22,21,1.0
6,83,6,82,0,73,18,72,18,14,70,79,76,16,74,16,2,86,2,88,1,87,6,81,7,19,70,18,6,16,6,18,8,17,3,20,75,14,2,18,1,19,6,18,7,14,7,18,6,19,6,18,1.0
13,78,14,78,10,78,15,77,15,13,76,76,79,14,78,14,12,80,11,80,10,80,13,76,14,15,76,15,14,14,13,15,14,14,12,16,79,13,12,15,10,15,14,15,14,13,14,15,13,15,14,15,2.0
32,62,30,61,28,58,36,57,34,32,56,60,60,34,58,33,29,62,30,64,28,63,31,60,32,36,56,35,30,33,31,34,32,34,30,36,59,32,29,34,28,35,30,34,31,32,31,36,32,35,30,35,2.0
22,70,21,69,18,74,19,73,19,17,72,67,75,18,74,18,19,71,20,73,18,72,22,68,23,20,72,19,21,18,22,19,23,18,20,20,75,17,19,19,18,19,21,19,22,17,22,19,22,19,21,19,1.0
24,70,22,69,20,56,37,55,35,31,53,68,59,34,57,33,21,70,22,72,20,71,23,68,24,37,53,36,22,33,23,35,24,34,22,37,58,31,21,35,20,36,22,35,23,31,23,37,24,36,22,36,2.0
15,75,15,75,9,71,20,70,20,15,67,73,74,17,73,17,12,78,12,79,10,78,15,73,16,20,68,20,15,17,15,20,16,17,13,21,74,15,12,20,10,20,15,20,16,15,16,20,15,20,15,20,2.0
7,82,6,81,0,90,2,89,0,0,88,77,92,1,90,0,3,85,3,87,0,86,6,78,8,3,88,1,7,1,7,1,9,2,4,4,91,0,3,2,0,3,6,1,8,0,7,2,7,2,6,2,2.0
31,55,31,54,21,60,29,59,29,25,56,50,64,28,62,27,26,60,27,62,23,61,33,51,34,32,57,31,32,27,33,29,34,28,27,32,63,25,26,30,23,31,32,30,33,25,33,29,31,31,31,31,1.0
32,61,30,60,27,70,23,69,21,18,68,58,73,20,71,19,28,62,29,64,27,63,31,59,32,23,69,22,30,19,31,21,32,20,29,23,72,19,28,21,27,22,30,21,31,19,31,23,32,22,30,22,1.0
2,88,2,87,0,76,10,75,10,3,70,85,82,5,81,5,1,89,1,90,0,90,2,85,4,12,73,10,4,6,3,10,5,6,2,13,82,4,2,12,0,12,3,11,4,4,3,10,2,11,2,11,2.0
28,65,27,64,25,60,29,59,28,18,55,63,66,24,64,23,26,65,27,67,25,66,28,63,29,30,55,29,27,23,28,28,29,24,27,30,65,19,26,28,25,29,27,28,28,19,28,29,28,29,27,29,1.0
35,59,33,58,31,53,41,52,39,37,51,57,55,39,53,38,32,59,33,61,31,60,34,57,35,41,51,40,33,38,34,39,35,39,33,41,54,37,32,39,31,40,33,39,34,37,34,41,35,40,33,40,2.0
34,59,33,58,31,64,28,63,27,23,61,57,67,26,65,25,32,59,33,61,31,60,34,57,35,29,61,28,33,25,34,27,35,26,33,29,66,23,32,27,31,28,33,27,34,23,34,28,34,28,33,28,1.0
7,84,4,83,0,85,9,84,6,5,83,79,87,7,85,6,1,87,2,89,0,88,6,82,7,9,83,8,5,6,6,6,7,7,2,9,86,5,1,7,0,8,5,7,6,5,6,9,7,8,4,8,2.0
33,60,31,59,27,63,31,62,30,28,61,57,64,29,63,29,29,61,30,63,27,62,32,57,33,31,61,30,31,29,32,30,33,29,30,31,64,28,29,30,27,30,31,30,32,28,32,31,33,30,31,30,2.0
27,67,25,66,23,72,22,71,20,18,70,65,74,20,72,19,24,67,25,69,23,68,26,65,27,22,70,21,25,19,26,20,27,20,25,22,73,18,24,20,23,21,25,20,26,18,26,22,27,21,25,21,1.0
36,58,34,57,32,67,27,66,25,23,65,56,69,25,67,24,33,58,34,60,32,59,35,56,36,27,65,26,34,24,35,25,36,25,34,27,68,23,33,25,32,26,34,25,35,23,35,27,36,26,34,26,1.0
26,65,24,64,17,72,22,71,20,18,70,62,74,20,72,19,20,68,21,70,19,69,25,63,26,22,70,21,24,19,25,20,26,20,21,22,73,18,20,20,19,21,24,20,25,18,25,22,26,21,24,21,1.0
24,69,22,68,18,74,20,73,19,17,72,66,75,18,74,18,20,70,21,72,18,71,23,66,24,20,72,19,22,18,23,19,24,18,21,20,75,17,20,19,18,19,22,19,23,17,23,20,24,19,22,19,1.0
32,60,30,59,24,73,21,72,19,17,71,58,75,19,73,18,27,62,28,64,26,63,31,58,32,21,71,20,30,18,31,19,32,19,28,21,74,17,27,19,26,20,30,19,31,17,31,21,32,20,30,20,1.0
32,60,32,59,30,73,19,72,19,17,71,58,75,19,73,18,31,60,32,62,30,61,33,58,34,21,71,20,32,18,33,19,34,19,32,21,74,17,31,19,30,20,32,19,33,17,33,19,32,20,32,20,1.0
17,74,15,73,9,76,18,75,17,15,74,69,77,16,76,16,11,77,12,79,9,78,16,71,17,18,74,17,15,16,16,17,17,16,12,18,77,15,11,17,9,17,15,17,16,15,16,18,17,17,15,17,1.0
34,58,33,57,29,64,29,63,28,26,62,56,66,28,64,27,31,59,32,61,30,60,34,56,35,30,62,29,33,27,34,28,35,28,32,30,65,26,31,28,30,29,33,28,34,26,34,29,34,29,33,29,1.0
32,59,30,58,23,67,27,66,25,23,65,56,69,25,67,24,26,62,27,64,25,63,31,57,32,27,65,26,30,24,31,25,32,25,27,27,68,23,26,25,25,26,30,25,31,23,31,27,32,26,30,26,1.0
26,66,23,65,21,57,34,56,32,29,53,63,60,31,59,30,22,67,24,69,21,68,25,63,27,35,54,33,25,31,26,32,27,31,24,35,60,29,23,34,21,34,24,33,26,29,25,34,26,33,23,34,2.0
36,57,34,56,30,64,29,63,27,23,61,54,67,26,65,25,32,58,33,60,30,59,35,54,36,29,61,28,34,25,35,27,36,26,33,29,66,23,32,27,30,28,34,27,35,23,35,29,36,28,34,28,1.0
21,70,22,69,19,57,31,56,32,25,53,67,62,27,61,27,20,71,20,72,19,72,22,68,23,33,56,32,22,27,22,32,23,27,20,33,62,27,20,32,19,32,22,32,22,27,22,31,21,32,22,32,2.0
39,55,37,54,35,59,35,58,33,31,57,53,61,33,59,32,36,55,37,57,35,56,38,53,39,35,57,34,37,32,38,33,39,33,37,35,60,31,36,33,35,34,37,33,38,31,38,35,39,34,37,34,1.0
24,70,22,69,20,54,40,53,38,36,52,68,56,38,54,37,21,70,22,72,20,71,23,68,24,40,52,39,22,37,23,38,24,38,22,40,55,36,21,38,20,39,22,38,23,36,23,40,24,39,22,39,2.0
37,52,37,51,31,66,26,65,26,24,64,47,68,25,66,25,33,55,33,57,31,56,37,49,38,27,64,26,37,25,37,26,39,26,34,28,67,24,33,26,31,27,37,26,38,24,38,26,37,27,37,26,2.0
18,75,16,74,12,58,36,57,35,33,56,72,59,34,58,34,14,76,15,78,12,77,17,72,18,36,56,35,16,34,17,35,18,34,15,36,59,33,14,35,12,35,16,35,17,33,17,36,18,35,16,35,2.0
31,62,30,61,28,61,32,60,31,29,59,60,63,31,61,30,29,62,30,64,28,63,31,60,32,33,59,32,30,30,31,31,32,31,30,33,62,29,29,31,28,32,30,31,31,29,31,32,31,32,30,32,1.0
28,66,26,65,24,58,34,57,32,26,54,64,62,30,60,29,25,66,26,68,24,67,27,64,28,34,54,33,26,29,27,32,28,30,26,34,61,26,25,32,24,33,26,32,27,26,27,34,28,33,26,33,2.0
13,80,11,79,7,85,8,84,6,3,82,77,88,5,86,4,9,81,10,83,7,82,12,77,13,8,83,7,11,4,12,6,13,5,10,8,87,3,9,6,7,7,11,6,12,3,12,8,13,7,11,7,2.0
34,60,32,59,30,67,27,66,25,23,65,58,69,25,67,24,31,60,32,62,30,61,33,58,34,27,65,26,32,24,33,25,34,25,32,27,68,23,31,25,30,26,32,25,33,23,33,27,34,26,32,26,1.0
31,60,29,59,27,62,29,61,27,25,59,57,65,27,63,26,28,61,29,63,27,62,30,57,32,30,59,28,31,27,31,27,33,28,30,31,64,25,29,29,27,30,30,28,32,25,31,29,31,29,29,29,2.0
32,61,30,60,26,62,29,61,27,21,57,58,67,24,65,23,28,62,29,64,26,63,31,58,32,29,59,28,30,23,31,27,32,24,29,29,66,21,28,27,26,28,30,27,31,21,31,29,32,28,30,28,1.0
32,62,30,61,28,68,26,67,24,22,66,60,70,24,68,23,29,62,30,64,28,63,31,60,32,26,66,25,30,23,31,24,32,24,30,26,69,22,29,24,28,25,30,24,31,22,31,26,32,25,30,25,1.0
22,69,21,68,16,73,20,72,20,18,71,65,74,19,73,19,18,71,19,73,16,72,22,66,23,21,71,20,21,19,22,20,23,19,19,21,74,18,18,20,16,20,21,20,22,18,22,20,22,20,21,20,1.0
35,58,33,57,29,70,24,69,22,20,68,56,72,22,70,21,31,59,32,61,30,60,34,56,35,24,68,23,33,21,34,22,35,22,32,24,71,20,31,22,30,23,33,22,34,20,34,24,35,23,33,23,1.0
29,62,29,61,25,71,18,70,18,11,67,59,76,15,74,14,27,63,28,65,25,64,30,59,31,20,68,19,29,14,30,18,31,15,28,20,75,12,27,18,25,19,29,18,30,12,30,18,29,19,29,19,1.0
34,59,32,58,28,64,30,63,28,26,62,56,66,28,64,27,30,60,31,62,28,61,33,56,34,30,62,29,32,27,33,28,34,28,31,30,65,26,30,28,28,29,32,28,33,26,33,30,34,29,32,29,1.0
32,60,31,59,25,67,27,66,25,23,65,56,69,25,67,24,28,62,28,63,25,63,31,56,32,27,65,26,31,24,31,25,32,25,28,27,68,23,28,25,25,26,31,25,31,23,31,27,32,26,31,26,2.0
26,65,26,64,22,72,19,71,20,16,69,62,74,18,73,18,24,66,25,68,22,67,27,62,28,21,69,20,26,18,27,20,28,18,25,21,74,16,24,20,22,20,26,20,27,16,27,19,26,20,26,20,2.0
25,65,23,64,13,66,28,65,26,24,64,61,68,26,66,25,18,69,19,71,15,70,24,61,25,28,64,27,23,25,24,26,25,26,19,28,67,24,18,26,15,27,23,26,24,24,24,28,25,27,23,27,1.0
36,58,34,57,32,62,32,61,30,28,60,56,64,30,62,29,33,58,34,60,32,59,35,56,36,32,60,31,34,29,35,30,36,30,34,32,63,28,33,30,32,31,34,30,35,28,35,32,36,31,34,31,1.0
31,61,29,60,24,63,28,62,26,20,58,58,68,23,66,22,26,63,27,65,25,64,30,59,31,28,60,27,29,22,30,26,31,23,27,28,67,20,26,26,25,27,29,26,30,20,30,28,31,27,29,27,1.0
34,60,32,59,30,64,29,63,27,23,61,58,67,26,65,25,31,60,32,62,30,61,33,58,34,29,61,28,32,25,33,27,34,26,32,29,66,23,31,27,30,28,32,27,33,23,33,29,34,28,32,28,1.0
22,71,21,70,19,63,28,62,28,22,59,69,66,25,65,25,20,71,21,73,19,72,22,69,23,29,59,28,21,25,22,28,23,25,21,29,66,22,20,28,19,28,21,28,22,22,22,28,22,28,21,28,2.0
29,63,28,62,24,61,32,60,31,29,59,60,63,31,61,30,26,64,27,66,24,65,29,60,30,33,59,32,28,30,29,31,30,31,27,33,62,29,26,31,24,32,28,31,29,29,29,32,29,32,28,32,2.0
12,83,10,82,10,73,20,72,18,14,70,82,76,17,74,16,10,82,11,84,10,83,11,82,12,20,70,19,10,16,11,18,12,17,11,20,75,14,10,18,10,19,10,18,11,14,11,20,12,19,10,19,1.0
30,64,28,63,26,59,35,58,33,31,57,62,61,33,59,32,27,64,28,66,26,65,29,62,30,35,57,34,28,32,29,33,30,33,28,35,60,31,27,33,26,34,28,33,29,31,29,35,30,34,28,34,2.0
22,71,20,70,16,74,18,73,16,10,71,69,78,14,76,13,18,72,19,74,17,73,21,69,22,18,71,17,20,13,21,16,22,14,19,18,77,11,18,16,17,17,20,16,21,11,21,18,22,17,20,17,1.0
30,64,28,63,26,61,33,60,31,29,59,62,63,31,61,30,27,64,28,66,26,65,29,62,30,33,59,32,28,30,29,31,30,31,28,33,62,29,27,31,26,32,28,31,29,29,29,33,30,32,28,32,2.0
16,75,14,74,7,72,21,71,19,15,69,71,75,18,73,17,10,78,11,80,8,79,15,72,16,21,69,20,14,17,15,19,16,18,11,21,74,15,10,19,8,20,14,19,15,15,15,21,16,20,14,20,1.0
33,61,31,60,30,71,23,70,20,19,69,59,73,21,71,20,31,61,31,62,30,62,32,59,33,23,69,22,32,20,32,20,33,21,31,23,72,19,31,21,30,22,32,21,32,19,32,23,33,22,31,22,2.0
23,70,21,69,17,72,22,71,20,18,70,67,74,20,72,19,19,71,20,73,17,72,22,67,23,22,70,21,21,19,22,20,23,20,20,22,73,18,19,20,17,21,21,20,22,18,22,22,23,21,21,21,2.0
23,64,24,63,17,45,41,44,43,36,41,58,50,38,49,39,20,68,20,69,17,69,24,60,25,44,43,43,25,39,24,43,26,39,20,45,50,38,20,44,17,44,25,44,25,38,25,42,23,44,24,43,2.0
30,63,28,62,24,72,21,71,19,15,69,60,75,18,73,17,26,64,27,66,24,65,29,60,30,21,69,20,28,17,29,19,30,18,27,21,74,15,26,19,24,20,28,19,29,15,29,21,30,20,28,20,1.0
34,60,32,59,30,69,25,68,23,21,67,58,71,23,69,22,31,60,32,62,30,61,33,58,34,25,67,24,32,22,33,23,34,23,32,25,70,21,31,23,30,24,32,23,33,21,33,25,34,24,32,24,1.0
34,60,32,59,30,65,29,64,27,25,63,58,67,27,65,26,31,60,32,62,30,61,33,58,34,29,63,28,32,26,33,27,34,27,32,29,66,25,31,27,30,28,32,27,33,25,33,29,34,28,32,28,1.0
33,57,33,56,27,60,30,59,31,25,56,53,63,28,62,28,30,59,31,61,27,60,34,53,35,32,56,31,33,28,34,31,35,28,31,32,63,25,30,31,27,31,33,31,34,25,34,30,33,31,33,31,2.0
23,66,23,65,15,75,15,74,16,10,72,62,78,13,77,13,19,69,20,71,16,70,24,62,25,17,72,16,23,13,24,16,25,13,20,17,78,11,19,16,16,16,23,16,24,11,24,15,23,16,23,16,2.0
31,59,30,58,25,59,31,58,31,27,55,55,62,29,61,29,28,61,29,63,25,62,32,55,33,33,56,32,31,29,32,31,33,29,29,33,62,27,28,32,25,32,31,32,32,27,32,31,31,32,30,32,2.0
15,77,13,76,11,63,29,62,27,25,60,74,65,27,64,26,12,78,13,80,11,79,14,75,16,30,60,28,14,27,15,28,16,27,13,30,65,25,12,29,11,29,13,28,15,25,14,29,15,28,13,29,2.0
3,86,2,85,0,70,18,69,17,12,66,82,75,15,73,14,0,88,1,90,0,89,2,84,4,19,67,17,4,15,3,17,6,16,2,21,74,13,1,19,0,20,3,18,5,13,4,19,4,19,2,18,1.0
23,71,21,70,19,60,31,59,29,22,56,69,65,26,63,25,20,71,21,73,19,72,22,69,23,31,57,30,21,25,22,29,23,26,21,31,64,23,20,29,19,30,21,29,22,23,22,31,23,30,21,30,1.0
27,66,24,65,21,56,38,55,35,34,54,63,58,36,56,35,23,67,24,69,21,68,26,63,27,38,54,37,25,35,26,35,27,36,24,38,57,34,23,36,21,37,25,36,26,34,26,38,27,37,24,37,2.0
3,84,3,83,0,82,6,81,4,2,78,79,86,5,84,3,1,87,1,88,0,88,3,81,6,9,78,6,6,5,5,5,7,6,2,10,85,2,2,8,0,9,4,6,6,2,4,6,3,7,3,8,2.0
30,63,28,62,28,53,40,52,37,37,51,61,55,39,53,37,28,63,29,64,28,64,29,61,31,41,51,39,30,38,30,37,31,39,29,41,54,37,29,39,28,40,29,38,30,37,29,40,30,39,28,40,2.0
19,71,19,70,13,68,24,67,24,22,66,67,70,23,68,23,16,73,16,75,13,74,19,67,20,25,66,24,19,23,19,24,21,24,17,26,69,22,16,24,13,25,19,24,20,22,20,24,19,25,19,24,1.0
22,69,20,68,14,80,13,79,12,8,77,64,82,10,81,10,16,72,17,74,14,73,21,66,22,13,77,12,20,10,21,12,22,10,17,13,82,8,16,12,14,12,20,12,21,8,21,13,22,12,20,12,1.0
17,73,16,72,8,78,12,77,12,6,74,70,82,8,81,8,12,76,13,78,10,77,17,70,18,13,76,12,16,8,17,12,18,8,13,13,82,7,12,12,10,12,16,12,17,7,17,12,17,12,16,12,2.0
32,62,30,61,28,68,26,67,24,22,66,60,70,24,68,23,29,62,30,64,28,63,31,60,32,26,66,25,30,23,31,24,32,24,30,26,69,22,29,24,28,25,30,24,31,22,31,26,32,25,30,25,1.0
35,59,33,58,31,59,34,58,32,28,57,57,62,31,60,30,32,59,33,61,31,60,34,57,35,34,57,33,33,30,34,32,35,31,33,34,61,29,32,32,31,33,33,32,34,29,34,34,35,33,33,33,1.0
25,68,23,67,19,73,20,72,19,15,70,65,75,17,74,17,21,69,22,71,19,70,24,65,25,20,70,19,23,17,24,19,25,17,22,20,75,15,21,19,19,19,23,19,24,15,24,20,25,19,23,19,2.0
25,68,24,67,22,60,33,59,33,31,58,66,61,32,60,32,23,68,24,70,22,69,25,66,26,34,58,33,24,32,25,33,26,32,24,34,61,31,23,33,22,33,24,33,25,31,25,33,25,33,24,33,2.0
22,69,22,68,16,74,17,73,17,12,70,65,77,14,76,14,19,71,19,72,16,72,22,65,23,18,71,17,22,14,22,17,23,14,19,18,77,12,19,17,16,17,22,17,22,12,22,17,22,17,22,17,2.0
27,67,25,66,23,66,28,65,26,24,64,65,68,26,66,25,24,67,25,69,23,68,26,65,27,28,64,27,25,25,26,26,27,26,25,28,67,24,24,26,23,27,25,26,26,24,26,28,27,27,25,27,2.0
18,75,16,74,12,70,24,69,22,20,68,72,72,22,70,21,14,76,15,78,12,77,17,72,18,24,68,23,16,21,17,22,18,22,15,24,71,20,14,22,12,23,16,22,17,20,17,24,18,23,16,23,1.0
16,76,15,75,11,69,21,68,20,13,65,74,74,17,72,16,13,77,14,79,12,78,16,74,17,22,66,21,15,16,16,20,17,17,14,22,73,14,13,20,12,21,15,20,16,14,16,21,16,21,15,21,1.0
