@relation 'Sax dominant'

@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMaaa numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atLeee numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o2atMaaa numeric
@attribute o2atMabb numeric
@attribute o2atLabb numeric
@attribute o2atMbbc numeric
@attribute o2atLbbc numeric
@attribute o2atMcdd numeric
@attribute o2atLcdd numeric
@attribute o2atMaab numeric
@attribute o2atLaab numeric
@attribute o2atMbcc numeric
@attribute o2atLbcc numeric
@attribute o2atMdde numeric
@attribute o2atLdde numeric
@attribute o2atLeee numeric
@attribute o2atMccd numeric
@attribute o2atLccd numeric
@attribute o2atMdee numeric
@attribute o2atLdee numeric
@attribute o2atMbba numeric
@attribute o2atLbba numeric
@attribute o2atMcee numeric
@attribute o2atLcee numeric
@attribute o2atMbbb numeric
@attribute o2atLbbb numeric
@attribute o2atMbaa numeric
@attribute o2atLbaa numeric
@attribute o2atMbce numeric
@attribute o2atLbce numeric
@attribute o2atMeed numeric
@attribute o2atLeed numeric
@attribute o2atMbcd numeric
@attribute o2atLbcd numeric
@attribute o2atMccc numeric
@attribute o2atLccc numeric
@attribute o2atMcbb numeric
@attribute o2atLcbb numeric
@attribute o2atMbde numeric
@attribute o2atLbde numeric
@attribute o2atMccb numeric
@attribute o2atLccb numeric
@attribute o2atMbbd numeric
@attribute o2atLbbd numeric
@attribute o2atMabc numeric
@attribute o2atLabc numeric
@attribute o2atMcde numeric
@attribute o2atLcde numeric
@attribute o2atMaac numeric
@attribute o2atLaac numeric
@attribute o2atMacd numeric
@attribute o2atLacd numeric
@attribute o2atMabd numeric
@attribute o2atLabd numeric
@attribute o2atMedd numeric
@attribute o2atLedd numeric
@attribute o2atMddd numeric
@attribute o2atLddd numeric
@attribute o2atMbdd numeric
@attribute o2atLbdd numeric
@attribute o2atMddc numeric
@attribute o2atLddc numeric
@attribute o2atMdcc numeric
@attribute o2atLdcc numeric
@attribute o2atMbcb numeric
@attribute o2atLbcb numeric
@attribute o2atMbab numeric
@attribute o2atLbab numeric
@attribute o2atMaba numeric
@attribute o2atLaba numeric
@attribute o2atMdcb numeric
@attribute o2atLdcb numeric
@attribute o2atMcce numeric
@attribute o2atLcce numeric
@attribute o3atMbba numeric
@attribute o3atLbba numeric
@attribute o3atMaaa numeric
@attribute o3atMabb numeric
@attribute o3atLabb numeric
@attribute o3atMddc numeric
@attribute o3atLddc numeric
@attribute o3atMcbb numeric
@attribute o3atLcbb numeric
@attribute o3atMbbc numeric
@attribute o3atLbbc numeric
@attribute o3atMccc numeric
@attribute o3atLccc numeric
@attribute o3atMccb numeric
@attribute o3atLccb numeric
@attribute o3atMbbb numeric
@attribute o3atLbbb numeric
@attribute o3atMbaa numeric
@attribute o3atLbaa numeric
@attribute o3atMaab numeric
@attribute o3atLaab numeric
@attribute o3atMbcc numeric
@attribute o3atLbcc numeric
@attribute o3atLeee numeric
@attribute o3atMedd numeric
@attribute o3atLedd numeric
@attribute o3atMeed numeric
@attribute o3atLeed numeric
@attribute o3atMdcc numeric
@attribute o3atLdcc numeric
@attribute o3atMcdd numeric
@attribute o3atLcdd numeric
@attribute o3atMddd numeric
@attribute o3atLddd numeric
@attribute o3atMccd numeric
@attribute o3atLccd numeric
@attribute o3atMcbc numeric
@attribute o3atLcbc numeric
@attribute o3atMcee numeric
@attribute o3atLcee numeric
@attribute o3atMabc numeric
@attribute o3atLabc numeric
@attribute o3atMbce numeric
@attribute o3atLbce numeric
@attribute o3atMbcd numeric
@attribute o3atLbcd numeric
@attribute o3atMdde numeric
@attribute o3atLdde numeric
@attribute o3atMdee numeric
@attribute o3atLdee numeric
@attribute o3atMdcd numeric
@attribute o3atLdcd numeric
@attribute o3atMcde numeric
@attribute o3atLcde numeric
@attribute o3atMabd numeric
@attribute o3atLabd numeric
@attribute o3atMbde numeric
@attribute o3atLbde numeric
@attribute o3atMbcb numeric
@attribute o3atLbcb numeric
@attribute o3atMbab numeric
@attribute o3atLbab numeric
@attribute o3atMbbd numeric
@attribute o3atLbbd numeric
@attribute o3atMede numeric
@attribute o3atLede numeric
@attribute o3atMdcb numeric
@attribute o3atLdcb numeric
@attribute o3atMedc numeric
@attribute o3atLedc numeric
@attribute o3atMcdc numeric
@attribute o3atLcdc numeric
@attribute o3atMaba numeric
@attribute o3atLaba numeric
@attribute o3atMded numeric
@attribute o3atLded numeric
@attribute destClass {2,3,7,6,4,5,1}

@data
4,25,2,30,1,28,3,29,2,27,24,3,26,4,25,3,26,30,0,30,0,30,0,30,0,30,0,27,1,27,1,30,0,4,24,27,2,30,0,0,30,0,30,0,30,0,30,0,28,1,30,0,7,8,20,20,10,21,9,8,21,20,10,22,8,7,21,9,23,8,9,20,22,8,19,19,8,21,21,9,21,7,21,10,20,9,19,9,21,9,19,9,20,10,9,11,22,9,8,11,9,10,9,10,21,7,21,8,21,9,20,8,20,8,19,10,9,19,7,21,19,8,21,9,0,30,0,0,30,12,17,0,30,0,30,10,30,0,30,0,30,0,30,0,30,0,30,2,27,4,28,3,11,18,12,17,26,16,11,18,0,30,12,2,0,30,0,2,0,18,26,2,26,2,12,16,12,2,0,18,0,2,0,30,0,30,0,18,27,2,0,18,12,4,10,18,0,30,26,3,2
0,30,0,30,5,23,5,23,5,23,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,24,7,25,6,30,0,0,30,23,6,30,0,0,30,0,30,0,30,0,30,0,24,5,30,0,6,7,21,16,12,23,7,7,22,16,12,24,6,5,23,7,25,6,8,21,24,6,15,20,7,22,17,7,23,5,17,8,22,11,16,13,17,7,17,12,16,8,8,13,24,7,7,13,8,8,8,8,23,5,23,6,17,7,22,6,22,6,15,13,8,20,6,22,17,6,23,7,0,30,0,0,30,16,15,12,19,11,17,14,17,13,18,11,30,0,30,0,30,11,17,12,17,14,18,13,15,16,14,14,16,14,14,14,12,17,14,12,0,17,11,12,11,14,16,12,16,12,15,14,14,12,0,14,11,12,11,18,0,30,11,14,17,12,13,16,16,14,14,15,0,30,16,13,6
0,30,0,24,8,19,10,20,9,18,30,0,30,0,30,0,30,24,4,26,5,24,4,28,4,25,6,19,10,20,9,24,5,0,30,18,10,28,0,0,29,0,29,1,30,0,25,4,20,8,29,1,8,9,19,16,12,21,8,9,20,16,12,22,7,7,21,8,23,7,10,19,23,8,15,18,9,20,17,9,21,7,16,9,21,11,16,13,17,8,17,12,16,9,10,13,22,8,9,13,10,9,10,9,21,7,21,7,16,8,21,7,21,7,15,13,10,18,8,20,17,7,22,8,0,30,0,0,30,13,16,0,30,0,30,11,30,0,30,0,30,0,30,0,30,0,30,4,22,8,24,6,12,17,13,16,20,15,12,17,0,30,13,5,0,30,0,6,0,17,21,6,22,5,13,15,13,6,0,17,0,6,0,30,0,30,0,17,23,4,0,17,13,8,11,17,0,30,20,7,1
6,23,4,30,0,30,0,30,0,30,22,5,24,6,23,5,24,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,6,22,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,3,5,24,13,17,17,12,4,25,14,15,18,11,11,17,12,19,11,5,24,19,12,11,23,4,25,15,13,17,11,14,13,17,13,12,15,15,12,13,14,13,13,5,17,18,12,4,17,5,13,5,13,17,11,17,11,14,12,17,11,17,11,11,16,5,23,3,25,13,11,18,12,0,30,0,0,30,23,7,1,30,0,28,19,28,2,29,0,30,0,30,0,30,0,28,1,28,3,29,2,21,9,21,6,27,6,20,7,1,28,21,1,0,28,0,1,0,7,27,1,27,1,22,6,21,1,0,7,0,1,0,29,0,30,0,7,28,1,2,9,23,3,20,8,0,30,27,2,3
6,23,4,30,0,30,0,30,0,30,22,5,24,6,23,5,24,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,6,22,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,7,8,20,17,13,18,12,8,21,17,13,19,11,10,18,12,20,11,9,20,19,11,16,19,8,21,18,12,18,10,18,13,17,12,16,12,18,12,16,12,17,13,9,14,19,12,8,14,9,13,9,13,18,10,18,11,18,12,17,11,17,11,16,13,9,19,7,21,16,11,18,12,0,30,0,0,30,17,12,0,30,0,30,14,30,0,30,0,30,0,30,0,30,0,30,5,24,7,25,6,15,14,16,11,23,10,15,13,0,30,16,5,0,30,0,5,0,13,23,5,23,5,17,11,16,5,0,13,0,5,0,30,0,30,0,13,24,5,0,14,17,7,14,13,0,30,23,6,4
13,15,13,30,0,30,0,30,0,30,15,13,15,15,16,14,17,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,14,15,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,4,6,23,15,16,16,14,5,24,15,15,17,13,12,16,14,18,13,6,23,17,13,14,22,5,24,16,14,16,12,16,15,15,14,14,14,16,14,14,14,15,15,6,16,17,14,5,16,6,15,6,15,16,12,16,13,16,14,15,13,15,13,14,15,6,22,4,24,14,13,16,14,0,30,0,0,30,25,6,0,30,0,30,23,30,0,30,0,30,0,30,0,30,0,30,0,29,2,30,1,24,7,23,5,28,5,23,5,0,30,23,0,0,30,0,0,0,5,28,0,28,0,24,5,23,0,0,5,0,0,0,30,0,30,0,5,29,0,0,7,25,2,23,6,0,30,28,1,4
10,19,8,30,2,26,2,26,2,26,18,9,20,10,19,9,20,30,0,30,0,30,0,30,0,30,0,27,4,28,3,30,0,10,18,26,3,30,0,0,30,0,30,0,30,0,30,0,27,2,30,0,5,7,22,13,16,19,10,6,23,13,15,20,9,9,19,10,21,9,7,22,21,10,12,21,6,23,14,11,19,9,13,11,19,14,13,16,14,10,14,15,13,11,7,16,20,10,6,16,7,11,7,11,19,9,19,9,13,10,19,9,19,9,12,16,7,21,5,23,14,9,20,10,0,30,0,0,30,21,10,4,25,4,25,19,23,5,24,3,30,0,30,0,30,5,24,5,24,7,25,6,20,11,19,9,23,9,19,9,5,23,19,5,0,25,5,5,5,9,23,5,23,5,20,9,19,5,0,9,5,5,3,25,0,30,4,9,24,5,5,11,21,7,19,10,0,30,23,6,3
0,30,0,30,1,28,3,29,2,27,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,27,1,27,1,30,0,0,30,27,2,30,0,0,30,0,30,0,30,0,30,0,28,1,30,0,7,9,20,22,9,23,7,8,21,22,8,24,6,5,23,7,25,6,9,20,24,6,21,19,8,21,23,7,23,5,23,8,22,7,21,7,23,7,21,7,22,8,9,9,24,7,8,9,9,8,9,8,23,5,23,6,23,7,22,6,22,6,21,8,9,19,7,21,21,6,23,7,0,30,0,0,30,15,14,0,30,0,30,13,30,0,30,0,30,0,30,0,30,0,30,9,20,11,21,10,14,15,15,14,19,13,14,15,0,30,15,9,0,30,0,9,0,15,19,9,19,9,15,13,15,9,0,15,0,9,0,30,0,30,0,15,20,9,0,15,15,11,13,15,0,30,19,10,4
6,23,4,30,1,27,1,27,1,27,22,5,24,6,23,5,24,30,0,30,0,30,0,30,0,30,0,28,3,29,2,30,0,6,22,27,2,30,0,0,30,0,30,0,30,0,30,0,28,1,30,0,2,4,25,9,20,14,16,3,26,9,19,15,15,14,14,16,16,15,4,25,15,15,8,24,3,26,10,16,14,14,10,17,13,18,9,20,10,16,10,19,9,17,4,20,15,16,3,20,4,17,4,17,14,14,14,15,10,16,13,15,13,15,8,20,4,24,2,26,10,15,14,16,0,30,0,0,30,27,4,17,14,16,12,25,12,18,13,16,30,0,30,0,30,16,12,0,30,1,30,0,26,5,25,3,29,3,25,3,17,12,25,0,0,12,16,0,16,3,29,0,29,0,26,3,25,0,0,3,16,0,16,13,0,30,16,3,30,0,18,5,27,1,25,4,0,30,29,0,4
0,30,0,24,7,22,9,23,8,21,30,0,30,0,30,0,30,24,4,26,5,24,4,30,4,25,6,21,7,21,7,24,5,0,30,21,8,30,0,0,30,0,30,0,30,0,25,4,22,7,30,0,8,9,19,23,7,24,6,9,20,23,7,25,5,4,24,6,26,5,10,19,25,5,22,18,9,20,24,6,24,4,24,7,23,6,22,6,24,6,22,6,23,7,10,8,25,6,9,8,10,7,10,7,24,4,24,5,24,6,23,5,23,5,22,7,10,18,8,20,22,5,24,6,0,30,0,0,30,13,16,0,30,0,30,11,30,0,30,0,30,0,30,0,30,0,30,5,24,7,25,6,12,17,13,16,23,15,12,17,0,30,13,5,0,30,0,5,0,17,23,5,23,5,13,15,13,5,0,17,0,5,0,30,0,30,0,17,24,5,0,17,13,7,11,17,0,30,23,6,1
0,30,0,19,24,4,26,5,25,3,30,0,30,0,30,0,30,21,8,21,8,20,9,30,7,20,9,3,25,4,25,19,9,0,30,3,26,30,0,0,30,0,30,0,30,0,21,7,4,24,30,0,14,15,13,18,12,19,11,15,14,18,12,20,10,9,19,11,21,10,16,13,20,10,17,12,15,14,19,11,19,9,19,12,18,11,17,11,19,11,17,11,18,12,16,13,20,11,15,13,16,12,16,12,19,9,19,10,19,11,18,10,18,10,17,12,16,12,14,14,17,10,19,11,0,30,0,0,30,18,13,13,17,13,16,16,15,14,16,12,30,0,30,0,30,13,15,10,19,12,20,11,17,14,16,12,18,12,16,12,14,15,16,10,0,16,13,10,13,12,18,10,18,10,17,12,16,10,0,12,13,10,12,16,0,30,13,12,19,10,14,14,18,12,16,13,0,30,18,11,7
10,19,8,30,3,24,5,25,4,23,18,9,20,10,19,9,20,30,0,30,0,30,0,30,0,30,0,24,5,25,4,30,0,10,18,23,5,30,0,0,30,0,30,0,30,0,30,0,25,3,30,0,7,9,20,14,14,21,8,8,21,14,13,22,8,7,21,8,23,8,9,20,22,8,14,19,8,21,15,9,21,7,15,9,20,12,15,14,16,9,16,13,15,10,9,14,22,8,8,14,9,9,9,10,21,7,21,8,15,9,20,8,20,8,14,14,9,19,7,21,16,8,21,8,0,30,0,0,30,18,12,3,26,3,26,16,24,4,25,2,30,0,30,0,30,4,25,8,21,10,22,9,17,13,17,11,20,11,17,12,4,24,17,8,0,26,4,8,4,12,20,8,20,8,18,11,17,8,0,12,4,8,2,26,0,30,3,12,21,8,4,13,18,10,16,12,0,30,20,9,4
0,30,0,30,25,2,27,3,26,1,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,2,27,3,26,30,0,0,30,1,27,30,0,0,30,0,30,0,30,0,30,0,3,25,30,0,13,14,14,22,8,24,7,14,15,22,8,25,6,4,23,7,26,5,15,14,24,5,21,13,14,15,23,6,24,4,23,8,22,7,21,7,23,6,21,7,22,8,15,9,24,6,14,9,15,8,15,8,24,4,24,6,23,7,22,6,22,6,21,8,15,13,13,15,21,6,23,6,3,26,1,3,26,12,19,8,22,8,21,10,20,9,21,7,25,2,27,2,27,8,20,15,14,17,15,16,11,20,10,18,13,18,10,18,9,20,10,15,3,21,8,15,8,18,13,15,13,15,11,18,10,15,3,18,8,15,7,21,3,25,8,18,14,15,9,20,12,17,10,19,1,27,13,16,3
9,20,7,30,0,30,0,30,0,30,19,8,21,9,20,8,21,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,9,19,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,6,8,21,19,12,20,10,7,22,19,11,21,9,8,20,10,22,9,8,21,21,9,18,20,7,22,20,10,20,8,20,11,19,10,18,10,20,10,18,10,19,11,8,12,21,10,7,12,8,11,8,11,20,8,20,9,20,10,19,9,19,9,18,11,8,20,6,22,18,9,20,10,0,30,0,0,30,19,11,0,29,0,29,17,27,1,28,0,30,0,30,0,30,1,28,7,22,9,23,8,18,12,18,10,21,10,18,11,1,28,18,7,0,29,1,7,1,11,21,7,21,7,19,10,18,7,0,11,1,7,0,29,0,30,0,11,22,7,1,12,19,9,17,11,0,30,21,8,4
9,20,7,30,2,24,4,25,3,23,19,8,21,9,20,8,21,30,0,30,0,30,0,30,0,30,0,24,5,26,4,30,0,9,19,23,5,30,0,0,30,0,30,0,30,0,30,0,25,2,30,0,5,7,22,13,16,24,6,6,23,13,15,25,5,4,24,6,26,5,7,22,25,5,12,21,6,23,14,6,24,4,14,7,23,14,13,16,14,6,14,15,13,7,7,16,25,6,6,16,7,7,7,7,24,4,24,5,14,6,23,5,23,5,12,16,7,21,5,23,14,5,24,6,0,30,0,0,30,14,17,10,20,10,19,12,18,11,19,9,30,0,30,0,30,10,18,13,16,15,17,14,13,18,12,16,15,16,12,16,11,18,12,13,0,19,10,13,10,16,15,13,15,13,13,16,12,13,0,16,10,13,9,19,0,30,10,16,16,13,11,18,14,15,12,17,0,30,15,14,5
0,30,0,30,0,30,1,30,0,29,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,29,0,29,0,30,0,0,30,29,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,6,8,21,18,12,19,10,7,22,18,11,20,10,9,19,10,21,10,8,21,20,10,18,20,7,22,19,11,19,9,19,11,18,10,18,10,20,11,18,10,19,12,8,12,20,10,7,12,8,11,8,12,19,9,19,10,19,11,18,10,18,10,18,11,8,20,6,22,18,10,19,10,0,30,0,0,30,14,15,0,30,0,30,12,30,0,30,0,30,0,30,0,30,0,30,2,27,4,28,3,13,16,14,15,26,14,13,16,0,30,14,2,0,30,0,2,0,16,26,2,26,2,14,14,14,2,0,16,0,2,0,30,0,30,0,16,27,2,0,16,14,4,12,16,0,30,26,3,6
6,23,4,30,0,30,0,30,0,30,22,5,24,6,23,5,24,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,6,22,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,5,5,23,30,0,30,0,5,23,30,0,30,0,0,30,0,30,0,7,24,30,0,30,23,6,25,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,5,0,30,0,5,0,5,0,5,0,30,0,30,0,30,0,30,0,30,0,30,0,6,23,5,24,30,0,30,0,0,28,0,2,29,3,25,2,26,3,28,3,26,2,26,2,28,0,28,1,30,3,27,24,4,24,4,24,3,25,4,26,4,25,4,26,3,26,5,25,2,28,4,26,4,27,5,25,6,25,4,25,5,26,2,27,4,26,2,27,1,28,3,27,5,24,2,25,3,24,3,26,0,29,4,25,6
0,30,0,30,9,20,11,21,10,19,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,19,9,19,9,30,0,0,30,19,10,30,0,0,30,0,30,0,30,0,30,0,20,9,30,0,14,16,15,17,14,19,12,15,16,17,13,20,11,9,18,12,21,10,14,14,19,10,16,14,14,14,18,11,19,9,18,13,17,12,16,12,18,11,16,12,17,13,16,14,19,11,15,14,16,13,16,13,19,9,19,11,18,12,17,11,17,11,16,13,15,14,14,15,16,11,18,11,0,30,0,0,30,18,12,7,22,7,22,16,20,8,21,6,30,0,30,0,30,8,21,8,21,10,22,9,17,13,17,11,20,11,17,12,8,20,17,8,0,22,8,8,8,12,20,8,20,8,18,11,17,8,0,12,8,8,6,22,0,30,7,12,21,8,8,13,18,10,16,12,0,30,20,9,3
0,30,0,30,0,30,0,30,0,30,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,5,7,22,19,12,19,10,6,23,19,11,20,9,9,19,10,21,9,7,22,21,10,18,21,6,23,20,11,19,9,19,11,19,10,18,10,20,10,18,10,19,11,7,12,20,10,6,12,7,11,7,11,19,9,19,9,19,10,19,9,19,9,18,11,7,21,5,23,18,9,20,10,0,30,0,0,30,23,8,4,25,4,25,21,23,5,24,3,30,0,30,0,30,5,24,4,25,6,26,5,22,9,21,7,24,7,21,7,5,23,21,4,0,25,5,4,5,7,24,4,24,4,22,7,21,4,0,7,5,4,3,25,0,30,4,7,25,4,5,9,23,6,21,8,0,30,24,5,2
0,30,0,24,9,20,11,21,10,19,30,0,30,0,30,0,30,26,3,26,3,25,4,30,2,25,4,19,9,19,9,24,4,0,30,19,10,30,0,0,30,0,30,0,30,0,26,2,20,9,30,0,11,12,16,25,5,26,4,12,17,25,5,27,3,2,26,4,28,3,13,16,27,3,24,15,12,17,26,4,26,2,26,5,25,4,24,4,26,4,24,4,25,5,13,6,27,4,12,6,13,5,13,5,26,2,26,3,26,4,25,3,25,3,24,5,13,15,11,17,24,3,26,4,0,30,0,0,30,11,20,0,30,0,30,9,30,0,30,0,30,0,30,0,30,0,30,13,16,15,17,14,10,21,9,19,15,19,9,19,0,30,9,13,0,30,0,13,0,19,15,13,15,13,10,19,9,13,0,19,0,13,0,30,0,30,0,19,16,13,0,21,11,15,9,20,0,30,15,14,4
2,29,0,22,24,5,26,6,25,4,28,1,30,0,28,0,28,24,5,24,5,23,6,30,4,23,6,4,24,4,24,22,6,1,28,4,25,30,0,0,30,0,30,0,30,0,24,4,5,24,30,0,17,19,12,20,11,21,9,18,13,20,10,22,8,7,21,9,23,8,17,11,22,8,19,11,17,11,21,9,21,7,21,10,20,9,19,9,21,9,19,9,20,10,19,11,22,9,18,11,19,10,19,10,21,7,21,8,21,9,20,8,20,8,19,10,18,11,17,12,19,8,21,9,0,30,0,0,30,15,16,8,21,8,21,13,19,9,20,7,30,0,30,0,30,9,20,12,17,14,18,13,14,17,13,15,16,15,13,15,9,19,13,12,0,21,9,12,9,15,16,12,16,12,14,15,13,12,0,15,9,12,7,21,0,30,8,15,17,12,9,17,15,14,13,16,0,30,16,13,4
9,20,7,30,0,29,0,29,0,29,19,8,21,9,20,8,21,30,0,30,0,30,0,30,0,30,0,30,1,30,0,30,0,9,19,29,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,3,5,24,9,20,14,14,4,25,9,19,21,8,8,13,15,22,8,5,24,16,9,8,23,4,25,10,10,20,8,9,16,12,18,9,20,10,9,10,19,9,16,5,20,15,9,4,20,5,16,5,16,20,8,20,12,9,14,14,13,13,14,8,20,5,23,3,25,10,14,14,9,0,30,0,0,30,23,8,15,16,14,14,21,14,16,15,14,30,0,30,0,30,14,14,4,25,6,26,5,22,9,21,7,24,7,21,7,15,14,21,4,0,14,14,4,14,7,24,4,24,4,22,7,21,4,0,7,14,4,14,15,0,30,14,7,25,4,16,9,23,6,21,8,0,30,24,5,3
0,30,0,30,0,30,0,30,0,30,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,0,2,27,15,16,16,14,1,28,15,15,17,13,12,16,14,18,13,2,27,17,13,14,26,1,28,16,14,16,12,16,15,15,14,14,14,16,14,14,14,15,15,2,16,17,14,1,16,2,15,2,15,16,12,16,13,16,14,15,13,15,13,14,15,2,26,0,28,14,13,16,14,0,30,0,0,30,24,7,16,15,15,13,22,13,17,14,15,30,0,30,0,30,15,13,1,28,3,29,2,23,8,22,6,27,6,22,6,16,13,22,1,0,13,15,1,15,6,27,1,27,1,23,6,22,1,0,6,15,1,15,14,0,30,15,6,28,1,17,8,24,3,22,7,0,30,27,2,3
12,17,10,30,0,29,1,30,0,28,16,11,18,12,17,11,18,30,0,30,0,30,0,30,0,30,0,28,0,29,0,30,0,12,16,29,1,30,0,0,30,0,30,0,30,0,30,0,29,0,30,0,2,4,25,19,11,30,0,3,26,20,9,30,0,0,30,0,30,0,4,25,30,0,17,24,3,26,20,0,30,0,20,0,30,8,18,10,20,0,19,9,19,0,4,11,30,0,3,11,4,0,4,0,30,0,30,0,20,0,30,0,30,0,17,10,4,24,2,26,19,0,30,0,0,30,0,0,30,9,22,0,30,0,30,7,30,0,30,0,30,0,30,0,30,0,30,15,13,17,14,16,8,23,7,21,12,21,7,21,0,30,7,16,0,30,0,16,0,21,12,16,13,16,8,21,7,16,0,21,0,16,0,30,0,30,0,21,13,15,0,23,9,17,7,22,0,30,12,17,4
0,30,0,21,19,8,21,9,20,7,30,0,30,0,30,0,30,23,6,23,6,22,7,30,5,22,7,8,21,9,20,21,7,0,30,7,21,30,0,0,30,0,30,0,30,0,23,5,9,19,30,0,13,15,16,16,15,17,13,14,17,16,14,18,12,11,17,13,19,12,13,15,18,12,15,15,13,15,17,13,17,11,17,14,16,13,15,13,17,13,15,13,16,14,15,15,18,13,14,15,15,14,15,14,17,11,17,12,17,13,16,12,16,12,15,14,14,15,13,16,15,12,17,13,5,24,3,5,24,20,11,15,15,15,14,18,13,16,14,14,23,4,25,4,25,15,13,8,21,10,22,9,19,12,18,10,20,10,18,10,16,13,18,8,5,14,15,8,15,10,20,8,20,8,19,10,18,8,5,10,15,8,14,14,5,23,15,10,21,8,16,12,20,10,18,11,3,25,20,9,3
0,30,0,19,19,10,21,11,20,9,30,0,30,0,30,0,30,21,8,21,8,20,9,30,7,20,9,9,19,9,19,19,9,0,30,9,20,30,0,0,30,0,30,0,30,0,21,7,10,19,30,0,14,15,13,19,11,20,10,15,14,19,11,21,9,8,20,10,22,9,16,13,21,9,18,12,15,14,20,10,20,8,20,11,19,10,18,10,20,10,18,10,19,11,16,12,21,10,15,12,16,11,16,11,20,8,20,9,20,10,19,9,19,9,18,11,16,12,14,14,18,9,20,10,0,30,0,0,30,16,15,10,20,10,19,14,18,11,19,9,30,0,30,0,30,10,18,9,20,11,21,10,15,16,14,14,19,14,14,14,11,18,14,9,0,19,10,9,10,14,19,9,19,9,15,14,14,9,0,14,10,9,9,19,0,30,10,14,20,9,11,16,16,11,14,15,0,30,19,10,6
0,30,0,30,0,30,0,30,0,30,30,0,30,0,30,0,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,0,30,30,0,30,0,0,30,0,30,0,30,0,30,0,30,0,30,0,8,9,19,13,17,14,16,9,20,13,17,15,15,14,14,16,16,15,10,19,15,15,12,18,9,20,14,16,14,14,14,17,13,16,12,16,14,16,12,16,13,17,10,18,15,16,9,18,10,17,10,17,14,14,14,15,14,16,13,15,13,15,12,17,10,18,8,20,12,15,14,16,0,30,0,0,30,23,8,14,16,13,14,21,12,16,14,12,30,0,30,0,30,14,13,4,25,6,26,5,22,9,21,7,24,7,21,7,15,12,21,4,0,14,14,4,14,7,24,4,24,4,22,7,21,4,0,7,14,4,12,15,0,30,13,7,25,4,16,9,23,6,21,8,0,30,24,5,6
