@relation 'Sax dominant'

@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atLee numeric
@attribute o1atMaa numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute destClass {1,2}

@data
33,78,54,55,71,34,18,15,37,59,58,38,74,21,16,79,36,58,57,37,74,21,16,79,58,21,37,38,16,59,37,21,57,21,16,58,16,21,16,38,16,37,36,21,36,37,2.0
39,69,54,52,73,34,17,20,41,54,57,38,76,19,23,72,41,54,57,37,75,19,23,72,58,20,41,38,23,54,41,20,57,19,23,54,23,20,23,38,23,37,41,19,41,37,2.0
40,65,53,51,67,38,23,26,42,53,55,40,70,26,28,67,42,53,55,40,69,25,28,67,55,26,42,40,28,53,42,26,55,25,28,53,28,26,28,40,28,40,42,25,42,40,2.0
40,72,54,48,72,35,19,15,44,52,57,38,74,21,19,76,43,51,57,38,74,21,19,76,57,21,44,38,19,52,44,21,57,21,19,51,19,21,19,38,19,38,43,21,43,38,1.0
34,69,54,55,73,34,17,22,37,58,57,38,76,19,24,71,37,58,57,37,75,19,24,71,58,20,37,38,24,58,37,20,57,19,24,58,24,20,24,38,24,37,37,19,37,37,1.0
39,68,52,52,67,39,23,23,41,54,54,41,70,26,25,70,41,54,54,41,69,25,25,70,54,26,41,41,25,54,41,26,54,25,25,54,25,26,25,41,25,41,41,25,41,41,1.0
37,68,55,52,71,34,18,21,40,55,58,37,74,21,24,71,40,55,58,37,74,21,24,71,58,21,40,37,24,55,40,21,58,21,24,55,24,21,24,37,24,37,40,21,40,37,1.0
28,76,54,60,72,34,17,17,32,64,58,38,75,20,18,77,31,63,57,37,75,20,18,77,58,20,32,38,18,64,32,20,57,20,18,63,18,20,18,38,18,37,31,20,31,37,2.0
36,78,56,51,70,32,18,15,40,55,59,36,74,21,16,79,40,55,59,35,73,21,16,79,60,22,40,36,16,55,40,22,59,21,16,55,16,22,16,36,16,35,40,21,40,35,1.0
30,78,50,57,72,35,16,13,34,61,55,40,76,20,15,80,34,61,55,40,75,19,15,80,55,20,34,40,15,61,34,20,55,19,15,61,15,20,15,40,15,40,34,19,34,40,1.0
36,72,54,53,68,35,20,17,39,56,57,38,72,24,20,75,39,56,57,38,71,23,20,75,57,24,39,38,20,56,39,24,57,23,20,56,20,24,20,38,20,38,39,23,39,38,2.0
35,77,49,54,71,38,15,14,38,57,53,42,76,20,16,79,38,57,53,42,75,19,16,79,53,20,38,42,16,57,38,20,53,19,16,57,16,20,16,42,16,42,38,19,38,42,1.0
41,65,53,50,68,38,22,24,43,52,55,40,71,25,27,68,43,52,55,40,70,24,27,68,55,25,43,40,27,52,43,25,55,24,27,52,27,25,27,40,27,40,43,24,43,40,1.0
42,69,53,49,67,38,23,22,44,51,55,40,70,26,24,71,44,51,55,40,69,25,24,71,55,26,44,40,24,51,44,26,55,25,24,51,24,26,24,40,24,40,44,25,44,40,2.0
35,69,50,56,71,38,17,22,37,58,53,42,75,20,24,71,37,58,53,41,74,20,24,71,54,21,37,42,24,58,37,21,53,20,24,58,24,21,24,42,24,41,37,20,37,41,2.0
31,69,45,60,68,43,22,22,33,62,49,47,71,25,24,71,33,62,48,46,70,24,24,71,49,25,33,47,24,62,33,25,48,24,24,62,24,25,24,47,24,46,33,24,33,46,2.0
36,69,53,55,74,36,17,20,38,57,56,39,76,19,23,72,38,57,56,39,76,19,23,72,56,19,38,39,23,57,38,19,56,19,23,57,23,19,23,39,23,39,38,19,38,39,1.0
33,74,54,53,69,36,22,17,38,58,57,39,71,24,19,76,37,57,56,38,71,24,19,76,57,24,38,39,19,58,38,24,56,24,19,57,19,24,19,39,19,38,37,24,37,38,2.0
35,74,56,54,72,33,16,15,38,57,59,36,76,20,18,77,38,57,59,36,75,19,18,77,59,20,38,36,18,57,38,20,59,19,18,57,18,20,18,36,18,36,38,19,38,36,2.0
38,79,55,49,71,33,17,14,42,53,58,37,75,20,15,80,42,53,58,36,74,20,15,80,59,21,42,37,15,53,42,21,58,20,15,53,15,21,15,37,15,36,42,20,42,36,1.0
32,75,46,57,73,42,15,16,35,60,50,46,77,19,18,77,35,60,49,45,76,18,18,77,50,19,35,46,18,60,35,19,49,18,18,60,18,19,18,46,18,45,35,18,35,45,2.0
36,79,57,55,74,31,16,14,38,57,60,35,77,18,15,80,38,57,60,34,76,18,15,80,61,19,38,35,15,57,38,19,60,18,15,57,15,19,15,35,15,34,38,18,38,34,2.0
40,75,56,51,68,35,22,16,42,53,58,37,71,25,18,77,42,53,58,37,70,24,18,77,58,25,42,37,18,53,42,25,58,24,18,53,18,25,18,37,18,37,42,24,42,37,1.0
41,76,54,48,72,34,18,15,44,51,58,38,75,21,17,78,44,51,57,37,74,20,17,78,58,21,44,38,17,51,44,21,57,20,17,51,17,21,17,38,17,37,44,20,44,37,1.0
35,75,56,54,71,35,19,16,38,57,58,37,74,22,18,77,38,57,58,37,73,21,18,77,58,22,38,37,18,57,38,22,58,21,18,57,18,22,18,37,18,37,38,21,38,37,2.0
33,70,46,56,65,42,21,21,36,59,49,46,70,25,23,72,36,59,49,45,69,25,23,72,50,26,36,46,23,59,36,26,49,25,23,59,23,26,23,46,23,45,36,25,36,45,2.0
35,69,51,54,64,40,22,22,38,57,53,42,69,27,24,71,38,57,53,42,68,26,24,71,53,27,38,42,24,57,38,27,53,26,24,57,24,27,24,42,24,42,38,26,38,42,2.0
36,71,55,53,73,34,18,18,39,56,58,37,75,20,21,74,39,56,58,37,75,20,21,74,58,20,39,37,21,56,39,20,58,20,21,56,21,20,21,37,21,37,39,20,39,37,1.0
36,64,48,54,69,40,20,27,38,57,52,43,72,23,29,66,38,56,51,43,72,23,29,66,52,23,39,44,29,57,39,23,51,23,29,56,29,23,29,44,29,43,38,23,38,43,1.0
31,71,52,59,71,38,18,20,34,62,55,41,74,21,22,73,33,61,54,40,74,21,22,73,55,21,34,41,22,62,34,21,54,21,22,61,22,21,22,41,22,40,33,21,33,40,1.0
32,77,56,56,71,32,20,16,36,60,60,36,73,22,17,78,35,59,59,35,73,22,17,78,60,22,36,36,17,60,36,22,59,22,17,59,17,22,17,36,17,35,35,22,35,35,2.0
42,64,54,47,72,35,18,25,45,50,57,38,75,21,28,67,45,50,57,38,74,20,28,67,57,21,45,38,28,50,45,21,57,20,28,50,28,21,28,38,28,38,45,20,45,38,2.0
36,71,49,53,64,40,22,20,39,56,52,43,69,27,22,73,39,56,52,43,68,26,22,73,52,27,39,43,22,56,39,27,52,26,22,56,22,27,22,43,22,43,39,26,39,43,2.0
41,72,51,50,65,40,25,19,43,52,53,42,68,28,21,74,43,52,53,42,67,27,21,74,53,28,43,42,21,52,43,28,53,27,21,52,21,28,21,42,21,42,43,27,43,42,2.0
32,70,48,59,66,40,24,21,34,61,52,44,69,27,23,72,34,61,51,43,68,26,23,72,52,27,34,44,23,61,34,27,51,26,23,61,23,27,23,44,23,43,34,26,34,43,2.0
40,67,52,51,67,39,23,24,42,53,54,41,70,26,26,69,42,53,54,41,69,25,26,69,54,26,42,41,26,53,42,26,54,25,26,53,26,26,26,41,26,41,42,25,42,41,1.0
37,78,54,50,68,34,20,15,41,54,57,38,72,23,16,79,41,54,57,37,71,23,16,79,58,24,41,38,16,54,41,24,57,23,16,54,16,24,16,38,16,37,41,23,41,37,1.0
36,77,54,53,70,37,20,16,39,56,56,39,73,23,17,78,39,56,56,39,72,22,17,78,56,23,39,39,17,56,39,23,56,22,17,56,17,23,17,39,17,39,39,22,39,39,2.0
39,67,53,52,67,38,23,24,41,54,55,40,70,26,26,69,41,54,55,40,69,25,26,69,55,26,41,40,26,54,41,26,55,25,26,54,26,26,26,40,26,40,41,25,41,40,2.0
34,71,48,55,71,41,17,20,37,58,51,44,75,21,22,73,37,58,51,44,74,20,22,73,51,21,37,44,22,58,37,21,51,20,22,58,22,21,22,44,22,44,37,20,37,44,2.0
36,73,54,55,71,34,19,18,38,57,56,38,74,20,20,75,38,57,57,37,73,21,20,75,58,22,38,38,20,57,38,22,57,21,20,57,20,22,20,38,20,37,38,21,38,37,2.0
34,78,56,57,72,32,18,15,36,59,59,36,75,20,16,79,36,59,59,35,74,20,16,79,60,21,36,36,16,59,36,21,59,20,16,59,16,21,16,36,16,35,36,20,36,35,2.0
39,72,52,52,72,36,16,19,41,54,55,40,76,19,21,74,41,54,55,39,75,19,21,74,56,20,41,40,21,54,41,20,55,19,21,54,21,20,21,40,21,39,41,19,41,39,2.0
31,77,54,57,70,34,21,16,35,61,58,38,72,23,17,78,34,60,57,37,72,23,17,78,58,23,35,38,17,61,35,23,57,23,17,60,17,23,17,38,17,37,34,23,34,37,2.0
36,68,51,55,73,37,17,23,38,57,54,41,76,19,25,70,38,57,54,40,75,19,25,70,55,20,38,41,25,57,38,20,54,19,25,57,25,20,25,41,25,40,38,19,38,40,2.0
37,67,48,54,68,41,20,24,39,56,51,44,72,24,26,69,39,56,51,44,71,23,26,69,51,24,39,44,26,56,39,24,51,23,26,56,26,24,26,44,26,44,39,23,39,44,2.0
38,66,52,53,67,37,23,25,40,55,55,40,70,26,27,68,40,55,55,40,69,25,27,68,55,26,40,40,27,55,40,26,55,25,27,55,27,26,27,40,27,40,40,25,40,40,2.0
36,78,56,51,69,32,19,15,40,55,59,36,73,22,16,79,40,55,59,35,72,22,16,79,60,23,40,36,16,55,40,23,59,22,16,55,16,23,16,36,16,35,40,22,40,35,1.0
34,74,47,55,68,40,18,19,37,58,51,44,73,23,20,75,37,58,51,44,72,22,20,75,51,23,37,44,20,58,37,23,51,22,20,58,20,23,20,44,20,44,37,22,37,44,2.0
34,75,49,55,69,38,17,18,37,58,53,42,74,22,19,76,37,58,53,42,73,21,19,76,53,22,37,42,19,58,37,22,53,21,19,58,19,22,19,42,19,42,37,21,37,42,2.0
38,67,51,53,68,38,22,24,40,55,54,41,71,25,26,69,40,55,54,41,70,24,26,69,54,25,40,41,26,55,40,25,54,24,26,55,26,25,26,41,26,41,40,24,40,41,2.0
43,69,54,48,67,37,23,22,45,50,56,39,70,26,24,71,45,50,56,39,69,25,24,71,56,26,45,39,24,50,45,26,56,25,24,50,24,26,24,39,24,39,45,25,45,39,2.0
33,68,44,56,76,45,14,21,36,59,47,48,79,17,24,71,36,59,47,48,78,16,24,71,47,17,36,48,24,59,36,17,47,16,24,59,24,17,24,48,24,48,36,16,36,48,2.0
41,77,55,48,69,33,19,14,44,51,58,37,73,22,16,79,44,51,58,36,72,22,16,79,59,23,44,37,16,51,44,23,58,22,16,51,16,23,16,37,16,36,44,22,44,36,1.0
33,69,45,56,68,44,18,22,36,59,48,47,73,23,24,71,36,59,48,47,72,22,24,71,48,23,36,47,24,59,36,23,48,22,24,59,24,23,24,47,24,47,36,22,36,47,2.0
33,70,45,56,74,44,12,21,36,59,48,47,79,17,23,72,36,59,48,47,78,16,23,72,48,17,36,47,23,59,36,17,48,16,23,59,23,17,23,47,23,47,36,16,36,47,2.0
40,79,56,47,70,32,18,14,44,51,59,36,74,21,15,80,44,51,59,35,73,21,15,80,60,22,44,36,15,51,44,22,59,21,15,51,15,22,15,36,15,35,44,21,44,35,1.0
33,78,56,57,74,32,17,15,36,60,60,36,76,19,16,79,35,59,59,35,76,19,16,79,60,19,36,36,16,60,36,19,59,19,16,59,16,19,16,36,16,35,35,19,35,35,1.0
36,79,54,53,69,34,19,14,39,56,57,38,73,22,15,80,39,56,57,37,72,22,15,80,58,23,39,38,15,56,39,23,57,22,15,56,15,23,15,38,15,37,39,22,39,37,2.0
36,67,51,53,70,38,19,22,39,56,54,41,73,22,25,70,39,56,54,41,73,22,25,70,54,22,39,41,25,56,39,22,54,22,25,56,25,22,25,41,25,41,39,22,39,41,2.0
32,71,51,59,73,37,17,20,34,61,54,41,76,19,22,73,34,61,54,40,75,19,22,73,55,20,34,41,22,61,34,20,54,19,22,61,22,20,22,41,22,40,34,19,34,40,1.0
34,69,47,55,66,42,20,22,37,58,50,45,71,25,24,71,37,58,50,45,70,24,24,71,50,25,37,45,24,58,37,25,50,24,24,58,24,25,24,45,24,45,37,24,37,45,2.0
40,77,54,49,69,34,19,14,43,52,57,38,73,22,16,79,43,52,57,37,72,22,16,79,58,23,43,38,16,52,43,23,57,22,16,52,16,23,16,38,16,37,43,22,43,37,1.0
38,72,55,51,72,33,18,19,41,54,58,37,75,20,21,74,41,54,58,36,74,20,21,74,59,21,41,37,21,54,41,21,58,20,21,54,21,21,21,37,21,36,41,20,41,36,1.0
38,76,54,53,69,35,21,13,40,55,57,38,72,24,16,79,40,55,57,38,71,23,16,79,57,24,40,38,16,55,40,24,57,23,16,55,16,24,16,38,16,38,40,23,40,38,1.0
32,68,45,57,67,44,19,23,35,60,48,47,72,24,25,70,35,60,48,47,71,23,25,70,48,24,35,47,25,60,35,24,48,23,25,60,25,24,25,47,25,47,35,23,35,47,2.0
31,71,53,61,74,35,17,20,33,63,57,39,76,19,22,73,32,62,56,38,76,19,22,73,57,19,33,39,22,63,33,19,56,19,22,62,22,19,22,39,22,38,32,19,32,38,2.0
36,74,53,55,73,35,18,17,38,57,56,39,75,19,19,76,38,57,56,38,75,20,19,76,57,20,38,39,19,57,38,20,56,20,19,57,19,20,19,39,19,38,38,20,38,38,2.0
36,67,53,55,73,36,17,24,38,57,56,39,76,20,26,69,38,57,56,39,75,19,26,69,56,20,38,39,26,57,38,20,56,19,26,57,26,20,26,39,26,39,38,19,38,39,1.0
36,70,52,53,71,36,19,21,39,56,55,40,74,21,23,72,39,56,55,39,73,21,23,72,56,22,39,40,23,56,39,22,55,21,23,56,23,22,23,40,23,39,39,21,39,39,2.0
36,68,50,53,71,39,18,21,39,56,53,42,74,21,24,71,39,56,53,42,74,21,24,71,53,21,39,42,24,56,39,21,53,21,24,56,24,21,24,42,24,42,39,21,39,42,2.0
36,78,54,51,72,34,16,15,40,55,57,38,76,19,16,79,40,55,57,37,75,19,16,79,58,20,40,38,16,55,40,20,57,19,16,55,16,20,16,38,16,37,40,19,40,37,1.0
40,67,52,51,67,39,23,24,42,53,54,41,70,26,26,69,42,53,54,41,69,25,26,69,54,26,42,41,26,53,42,26,54,25,26,53,26,26,26,41,26,41,42,25,42,41,2.0
40,66,52,51,66,39,24,25,42,53,54,41,69,27,27,68,42,53,54,41,68,26,27,68,54,27,42,41,27,53,42,27,54,26,27,53,27,27,27,41,27,41,42,26,42,41,2.0
35,70,47,54,66,42,20,21,38,57,50,45,71,25,23,72,38,57,50,45,70,24,23,72,50,25,38,45,23,57,38,25,50,24,23,57,23,25,23,45,23,45,38,24,38,45,2.0
35,71,48,54,71,41,17,20,38,57,51,44,75,21,22,73,38,57,51,44,74,20,22,73,51,21,38,44,22,57,38,21,51,20,22,57,22,21,22,44,22,44,38,20,38,44,2.0
37,79,54,50,67,34,21,14,41,54,57,38,71,24,15,80,41,54,57,37,70,24,15,80,58,25,41,38,15,54,41,25,57,24,15,54,15,25,15,38,15,37,41,24,41,37,1.0
34,70,53,55,70,36,18,19,37,58,56,39,74,22,22,73,37,58,56,39,73,21,22,73,56,22,37,39,22,58,37,22,56,21,22,58,22,22,22,39,22,39,37,21,37,39,2.0
38,65,51,53,68,38,22,26,40,55,54,41,71,25,28,67,40,55,54,41,70,24,28,67,54,25,40,41,28,55,40,25,54,24,28,55,28,25,28,41,28,41,40,24,40,41,1.0
34,71,51,53,67,38,19,20,37,57,54,40,72,24,22,73,38,57,54,41,71,23,22,73,54,24,38,41,22,57,38,24,54,23,22,57,22,24,22,41,22,41,38,23,38,41,2.0
36,65,55,55,72,34,18,26,38,57,58,37,75,21,28,67,38,57,58,37,74,20,28,67,58,21,38,37,28,57,38,21,58,20,28,57,28,21,28,37,28,37,38,20,38,37,1.0
36,71,53,53,73,36,18,18,39,56,56,39,75,20,21,74,39,56,56,39,75,20,21,74,56,20,39,39,21,56,39,20,56,20,21,56,21,20,21,39,21,39,39,20,39,39,1.0
38,66,50,53,66,41,22,25,40,55,52,43,70,26,27,68,40,55,52,43,69,25,27,68,52,26,40,43,27,55,40,26,52,25,27,55,27,26,27,43,27,43,40,25,40,43,2.0
39,72,57,50,72,32,16,17,42,53,60,35,76,20,20,75,42,53,60,35,75,19,20,75,60,20,42,35,20,53,42,20,60,19,20,53,20,20,20,35,20,35,42,19,42,35,2.0
36,74,53,52,70,36,19,16,40,56,56,39,73,22,19,77,39,55,56,39,73,22,18,76,56,22,40,39,19,56,40,22,56,22,18,55,19,22,19,39,18,39,39,22,39,39,2.0
37,70,49,52,63,40,25,21,40,55,52,43,67,29,23,72,40,55,52,43,66,28,23,72,52,29,40,43,23,55,40,29,52,28,23,55,23,29,23,43,23,43,40,28,40,43,2.0
35,77,53,55,70,36,19,15,38,58,56,39,73,22,17,79,37,57,56,39,73,22,16,78,56,22,38,39,17,58,38,22,56,22,16,57,17,22,17,39,16,39,37,22,37,39,2.0
39,79,55,48,68,33,20,14,43,52,58,37,72,23,15,80,43,52,58,36,71,23,15,80,59,24,43,37,15,52,43,24,58,23,15,52,15,24,15,37,15,36,43,23,43,36,1.0
34,71,49,56,72,39,15,18,37,59,53,43,76,19,21,74,36,58,52,42,76,19,21,74,53,19,37,43,21,59,37,19,52,19,21,58,21,19,21,43,21,42,36,19,36,42,2.0
37,69,48,52,63,41,25,22,40,55,51,44,67,29,24,71,40,55,51,44,66,28,24,71,51,29,40,44,24,55,40,29,51,28,24,55,24,29,24,44,24,44,40,28,40,44,2.0
38,79,55,49,69,33,19,14,42,53,58,37,73,22,15,80,42,53,58,36,72,22,15,80,59,23,42,37,15,53,42,23,58,22,15,53,15,23,15,37,15,36,42,22,42,36,1.0
36,71,49,53,72,38,14,20,39,56,53,42,77,19,22,73,39,56,53,42,76,18,22,73,53,19,39,42,22,56,39,19,53,18,22,56,22,19,22,42,22,42,39,18,39,42,2.0
42,79,55,47,69,33,19,14,45,50,58,37,73,22,15,80,45,50,58,36,72,22,15,80,59,23,45,37,15,50,45,23,58,22,15,50,15,23,15,37,15,36,45,22,45,36,1.0
39,66,52,52,68,39,22,25,41,54,54,41,71,25,27,68,41,54,54,41,70,24,27,68,54,25,41,41,27,54,41,25,54,24,27,54,27,25,27,41,27,41,41,24,41,41,2.0
37,68,53,52,71,35,17,21,40,55,56,39,75,20,24,71,40,55,56,38,74,20,24,71,57,21,40,39,24,55,40,21,56,20,24,55,24,21,24,39,24,38,40,20,40,38,2.0
35,71,48,52,73,39,15,20,39,56,52,43,77,19,22,73,39,56,52,43,76,18,22,73,52,19,39,43,22,56,39,19,52,18,22,56,22,19,22,43,22,43,39,18,39,43,1.0
29,69,45,62,73,44,15,22,31,64,48,47,77,19,24,71,31,64,48,47,76,18,24,71,48,19,31,47,24,64,31,19,48,18,24,64,24,19,24,47,24,47,31,18,31,47,2.0
29,71,43,62,75,45,15,20,31,64,47,49,78,18,22,73,31,64,46,48,77,17,22,73,47,18,31,49,22,64,31,18,46,17,22,64,22,18,22,49,22,48,31,17,31,48,1.0
40,65,53,50,69,38,22,25,43,53,55,40,71,24,28,68,42,52,55,40,71,24,27,67,55,24,43,40,28,53,43,24,55,24,27,52,28,24,28,40,27,40,42,24,42,40,2.0
32,75,54,56,70,36,21,16,36,60,57,39,72,23,18,77,35,59,56,38,72,23,18,77,57,23,36,39,18,60,36,23,56,23,18,59,18,23,18,39,18,38,35,23,35,38,2.0
35,69,49,54,66,39,22,22,38,57,53,43,70,26,24,71,38,57,52,42,69,25,24,71,53,26,38,43,24,57,38,26,52,25,24,57,24,26,24,43,24,42,38,25,38,42,2.0
32,74,55,58,71,35,20,17,35,61,58,38,73,22,19,76,34,60,57,37,73,22,19,76,58,22,35,38,19,61,35,22,57,22,19,60,19,22,19,38,19,37,34,22,34,37,2.0
41,76,54,48,70,34,18,15,44,51,57,38,74,21,17,78,44,51,57,37,73,21,17,78,58,22,44,38,17,51,44,22,57,21,17,51,17,22,17,38,17,37,44,21,44,37,1.0
36,71,55,53,72,34,19,18,39,56,58,37,74,21,21,74,39,56,58,37,74,21,21,74,58,21,39,37,21,56,39,21,58,21,21,56,21,21,21,37,21,37,39,21,39,37,1.0
37,69,54,52,71,34,19,22,40,55,57,38,74,21,24,71,40,55,57,37,73,21,24,71,58,22,40,38,24,55,40,22,57,21,24,55,24,22,24,38,24,37,40,21,40,37,2.0
28,73,49,62,70,37,18,18,30,65,54,41,74,22,20,75,30,64,53,41,73,21,20,75,54,22,31,42,20,65,31,22,53,21,20,64,20,22,20,42,20,41,30,21,30,41,1.0
36,70,55,53,70,34,18,19,39,56,58,37,74,22,22,73,39,56,58,37,73,21,22,73,58,22,39,37,22,56,39,22,58,21,22,56,22,22,22,37,22,37,39,21,39,37,2.0
36,77,53,52,71,35,20,16,40,56,57,39,73,22,17,78,39,55,56,38,73,22,17,78,57,22,40,39,17,56,40,22,56,22,17,55,17,22,17,39,17,38,39,22,39,38,2.0
36,70,52,55,71,36,19,21,38,57,55,40,74,21,23,72,38,57,55,39,73,21,23,72,56,22,38,40,23,57,38,22,55,21,23,57,23,22,23,40,23,39,38,21,38,39,2.0
27,72,40,64,75,46,15,19,29,66,45,51,78,18,21,74,29,66,44,50,77,17,21,74,45,18,29,51,21,66,29,18,44,17,21,66,21,18,21,51,21,50,29,17,29,50,1.0
35,69,47,54,63,42,25,22,38,57,50,45,67,29,24,71,38,57,50,45,66,28,24,71,50,29,38,45,24,57,38,29,50,28,24,57,24,29,24,45,24,45,38,28,38,45,2.0
37,65,47,54,72,44,18,26,39,56,49,46,75,21,28,67,39,56,49,46,74,20,28,67,49,21,39,46,28,56,39,21,49,20,28,56,28,21,28,46,28,46,39,20,39,46,1.0
35,69,53,56,73,36,17,22,37,58,56,39,76,20,24,71,37,58,56,39,75,19,24,71,56,20,37,39,24,58,37,20,56,19,24,58,24,20,24,39,24,39,37,19,37,39,1.0
37,65,48,53,69,40,20,24,39,56,52,43,72,23,27,68,39,55,51,43,72,23,27,68,52,23,40,44,27,56,40,23,51,23,27,55,27,23,27,44,27,43,39,23,39,43,1.0
39,67,52,52,69,38,21,24,41,54,54,41,72,23,26,69,41,54,54,40,71,23,26,69,55,24,41,41,26,54,41,24,54,23,26,54,26,24,26,41,26,40,41,23,41,40,2.0
37,67,49,54,68,40,22,24,39,56,52,43,71,25,26,69,39,56,52,43,70,24,26,69,52,25,39,43,26,56,39,25,52,24,26,56,26,25,26,43,26,43,39,24,39,43,2.0
38,78,56,49,72,32,18,15,42,53,60,36,75,21,16,79,42,53,59,35,74,20,16,79,60,21,42,36,16,53,42,21,59,20,16,53,16,21,16,36,16,35,42,20,42,35,2.0
36,76,56,52,72,32,19,17,40,56,60,36,74,21,18,77,39,55,59,35,74,21,18,77,60,21,40,36,18,56,40,21,59,21,18,55,18,21,18,36,18,35,39,21,39,35,1.0
35,69,53,54,70,33,20,22,38,57,57,38,73,22,24,71,38,57,57,37,72,22,24,71,58,23,38,38,24,57,38,23,57,22,24,57,24,23,24,38,24,37,38,22,38,37,2.0
41,64,53,50,67,38,23,27,43,52,55,40,70,26,29,66,43,52,55,40,69,25,29,66,55,26,43,40,29,52,43,26,55,25,29,52,29,26,29,40,29,40,43,25,43,40,2.0
44,66,55,47,69,36,21,23,46,49,57,38,72,24,26,69,46,49,57,38,71,23,26,69,57,24,46,38,26,49,46,24,57,23,26,49,26,24,26,38,26,38,46,23,46,38,1.0
37,70,49,52,63,40,25,21,40,55,52,43,67,29,23,72,40,55,52,43,66,28,23,72,52,29,40,43,23,55,40,29,52,28,23,55,23,29,23,43,23,43,40,28,40,43,2.0
39,67,54,52,68,37,22,24,41,54,56,39,71,25,26,69,41,54,56,39,70,24,26,69,56,25,41,39,26,54,41,25,56,24,26,54,26,25,26,39,26,39,41,24,41,39,2.0
39,71,51,50,66,40,22,20,42,53,53,42,70,26,22,73,42,53,53,42,69,25,22,73,53,26,42,42,22,53,42,26,53,25,22,53,22,26,22,42,22,42,42,25,42,42,2.0
34,77,56,56,73,33,16,15,37,59,59,36,76,19,17,79,36,58,59,36,76,19,16,78,59,19,37,36,17,59,37,19,59,19,16,58,17,19,17,36,16,36,36,19,36,36,2.0
36,79,55,52,73,35,18,14,40,56,58,38,75,20,15,80,39,55,57,37,75,20,15,80,58,20,40,38,15,56,40,20,57,20,15,55,15,20,15,38,15,37,39,20,39,37,1.0
37,67,53,54,72,36,18,24,39,56,56,39,75,21,26,69,39,56,56,39,74,20,26,69,56,21,39,39,26,56,39,21,56,20,26,56,26,21,26,39,26,39,39,20,39,39,2.0
38,65,51,53,68,40,22,26,40,55,53,42,71,25,28,67,40,55,53,42,70,24,28,67,53,25,40,42,28,55,40,25,53,24,28,55,28,25,28,42,28,42,40,24,40,42,1.0
32,71,53,59,72,36,18,20,34,61,56,39,75,21,22,73,34,61,56,39,74,20,22,73,56,21,34,39,22,61,34,21,56,20,22,61,22,21,22,39,22,39,34,20,34,39,1.0
37,67,53,54,69,38,21,24,39,56,55,40,72,24,26,69,39,56,55,40,71,23,26,69,55,24,39,40,26,56,39,24,55,23,26,56,26,24,26,40,26,40,39,23,39,40,1.0
36,74,54,54,68,35,19,16,39,57,57,38,72,23,19,77,38,56,57,38,72,23,18,76,57,23,39,38,19,57,39,23,57,23,18,56,19,23,19,38,18,38,38,23,38,38,2.0
38,70,52,53,69,37,21,21,40,55,55,40,72,24,23,72,40,55,55,40,71,23,23,72,55,24,40,40,23,55,40,24,55,23,23,55,23,24,23,40,23,40,40,23,40,40,1.0
35,69,52,56,72,36,16,22,37,58,55,40,76,19,24,71,37,58,55,39,75,19,24,71,56,20,37,40,24,58,37,20,55,19,24,58,24,20,24,40,24,39,37,19,37,39,2.0
37,78,56,50,69,32,19,15,41,54,59,36,73,22,16,79,41,54,59,35,72,22,16,79,60,23,41,36,16,54,41,23,59,22,16,54,16,23,16,36,16,35,41,22,41,35,2.0
29,75,53,61,71,35,18,18,32,64,57,39,74,21,19,76,31,63,56,38,74,21,19,76,57,21,32,39,19,64,32,21,56,21,19,63,19,21,19,39,19,38,31,21,31,38,2.0
35,72,48,54,73,37,15,19,38,57,53,42,77,19,21,74,38,57,53,42,76,18,21,74,53,19,38,42,21,57,38,19,53,18,21,57,21,19,21,42,21,42,38,18,38,42,2.0
32,70,45,57,65,44,19,21,35,60,48,47,71,25,23,72,35,60,48,47,70,24,23,72,48,25,35,47,23,60,35,25,48,24,23,60,23,25,23,47,23,47,35,24,35,47,2.0
41,67,55,50,68,36,22,24,43,52,57,38,71,25,26,69,43,52,57,38,70,24,26,69,57,25,43,38,26,52,43,25,57,24,26,52,26,25,26,38,26,38,43,24,43,38,1.0
36,70,48,53,66,41,20,21,39,56,51,44,71,25,23,72,39,56,51,44,70,24,23,72,51,25,39,44,23,56,39,25,51,24,23,56,23,25,23,44,23,44,39,24,39,44,2.0
