@relation 'Sax dominant'

@attribute o1atMaaa numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMeca numeric
@attribute o1atLeca numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atLeee numeric
@attribute o1atMaae numeric
@attribute o1atLaae numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMdbc numeric
@attribute o1atLdbc numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMebb numeric
@attribute o1atLebb numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMbee numeric
@attribute o1atLbee numeric
@attribute o1atMeda numeric
@attribute o1atLeda numeric
@attribute o1atMdca numeric
@attribute o1atLdca numeric
@attribute o1atMabe numeric
@attribute o1atLabe numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMace numeric
@attribute o1atLace numeric
@attribute o1atMdda numeric
@attribute o1atLdda numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMdeb numeric
@attribute o1atLdeb numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMebc numeric
@attribute o1atLebc numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMbad numeric
@attribute o1atLbad numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMade numeric
@attribute o1atLade numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMdba numeric
@attribute o1atLdba numeric
@attribute o1atMeba numeric
@attribute o1atLeba numeric
@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMcec numeric
@attribute o1atLcec numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMeea numeric
@attribute o1atLeea numeric
@attribute o1atMeaa numeric
@attribute o1atLeaa numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMdec numeric
@attribute o1atLdec numeric
@attribute o1atMceb numeric
@attribute o1atLceb numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMbed numeric
@attribute o1atLbed numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMbae numeric
@attribute o1atLbae numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMcbe numeric
@attribute o1atLcbe numeric
@attribute o1atMbec numeric
@attribute o1atLbec numeric
@attribute o1atMcda numeric
@attribute o1atLcda numeric
@attribute o1atMecd numeric
@attribute o1atLecd numeric
@attribute o1atMdea numeric
@attribute o1atLdea numeric
@attribute o1atMeab numeric
@attribute o1atLeab numeric
@attribute o1atMdab numeric
@attribute o1atLdab numeric
@attribute o1atMaed numeric
@attribute o1atLaed numeric
@attribute o1atMadc numeric
@attribute o1atLadc numeric
@attribute destClass {1.0,-1.0}

@data
0,0,4,53,1,90,0,0,2,0,41,86,37,0,94,0,42,53,39,49,39,0,41,0,93,0,0,4,91,0,1,1,86,1,49,1,48,93,53,1,51,0,89,0,86,0,86,4,49,3,50,4,1,40,49,3,48,41,50,41,91,1,49,41,52,1,89,4,50,3,0,94,53,4,86,0,49,2,50,4,86,0,87,0,51,1,89,1,86,0,53,1,0,1,0,2,0,4,90,0,0,3,0,42,1,4,0,1,1,4,49,1,51,37,52,0,0,93,0,4,51,2,0,39,1,1,0,4,0,3,0,3,1,1,88,0,53,4,0,94,0,93,87,2,88,0,87,1,88,0,0,1,0,3,0,41,86,2,87,0,49,3,91,0,53,1,53,2,0,4,89,0,51,4,53,2,0,3,88,0,0,1,0,3,0,3,1,1,1,2,1.0
30,33,49,37,0,43,0,34,0,32,57,39,53,31,60,31,56,32,54,35,54,33,56,31,59,0,33,1,94,0,34,48,43,46,36,48,32,55,36,47,34,49,94,0,93,46,41,46,34,49,34,47,31,55,35,48,32,55,32,54,44,0,34,54,36,0,42,0,34,0,31,57,34,47,43,48,36,49,35,0,41,49,93,0,36,0,44,0,43,46,37,0,34,0,34,50,34,0,93,0,32,50,31,58,34,0,34,48,33,48,36,0,34,53,34,0,31,57,33,47,36,0,33,55,35,0,32,51,33,50,33,0,35,0,43,0,35,0,30,59,32,55,39,0,41,0,43,0,93,0,34,0,32,0,32,54,39,48,43,0,35,0,94,0,36,0,32,49,34,0,44,0,37,0,32,0,33,48,43,0,34,0,33,0,33,49,34,0,31,50,1.0
8,12,54,38,12,40,10,10,11,9,56,36,52,10,84,11,57,35,54,34,54,9,56,9,82,10,10,13,82,11,12,51,39,50,35,51,33,80,36,51,35,50,81,11,79,49,38,51,34,52,35,53,11,54,34,52,33,56,34,55,41,11,34,55,37,11,39,11,35,11,10,82,36,52,38,50,35,52,36,13,37,50,79,11,36,11,41,11,39,49,38,11,10,11,9,52,12,13,81,10,9,53,10,57,12,12,9,51,12,52,35,12,35,52,36,10,9,81,11,53,36,11,9,54,12,12,10,54,9,53,10,12,12,11,39,10,37,12,8,83,11,80,36,11,38,10,39,11,80,10,10,11,9,12,11,55,36,51,38,11,34,12,82,10,36,11,35,52,11,13,40,11,37,11,35,11,9,52,40,10,9,12,11,11,11,52,12,11,11,52,1.0
0,0,43,50,1,51,0,0,0,0,44,48,42,0,94,0,45,47,43,48,43,0,44,0,93,0,0,1,94,0,1,41,52,39,49,40,47,93,50,40,48,41,94,1,93,38,49,40,48,42,48,42,0,44,48,41,47,44,47,44,52,0,48,44,49,0,49,1,48,0,0,94,48,41,51,40,49,42,48,1,49,41,93,0,49,0,52,1,51,39,50,0,0,0,0,42,0,1,93,0,0,42,0,45,0,1,0,40,0,42,49,0,48,42,48,0,0,93,0,42,49,0,0,43,1,1,0,43,0,42,0,0,1,0,51,0,48,1,0,94,0,93,48,0,49,0,52,0,93,0,0,0,0,0,0,44,48,41,51,0,48,0,94,0,50,0,47,42,0,1,51,1,49,1,47,0,0,41,51,0,0,0,0,0,0,42,1,0,0,43,1.0
0,0,4,55,0,90,0,0,1,0,39,86,35,0,94,0,40,55,37,50,37,0,39,0,93,0,0,2,93,0,1,1,88,1,53,1,50,93,55,1,54,0,92,0,90,0,87,4,52,3,52,4,1,38,51,3,50,39,52,39,91,0,50,39,54,0,89,2,52,1,0,94,55,4,89,0,52,1,52,2,88,0,91,0,54,1,90,0,89,0,55,0,0,1,0,1,0,2,92,0,0,3,0,40,1,2,0,1,1,4,53,0,52,35,54,0,0,93,0,4,52,1,0,37,1,0,0,4,0,3,0,1,1,0,90,0,55,2,0,94,0,93,87,1,88,0,89,1,91,0,0,0,0,1,0,39,87,1,89,0,51,1,93,0,55,1,55,1,0,2,91,0,52,2,55,1,0,3,89,0,0,0,0,1,0,3,1,1,1,1,1.0
0,0,48,46,1,46,0,0,0,0,48,43,46,0,94,0,49,43,47,43,47,0,48,0,93,0,0,1,94,0,1,46,47,44,45,45,43,93,46,45,44,45,94,1,93,43,44,45,44,47,44,47,0,48,43,46,43,48,43,48,47,0,43,48,45,0,44,1,44,0,0,94,44,46,46,44,44,46,44,1,44,45,93,0,45,0,47,1,46,44,46,0,0,0,0,46,0,1,93,0,0,47,0,49,0,1,0,45,0,47,45,0,43,46,44,0,0,93,0,47,44,0,0,47,1,1,0,48,0,47,0,0,1,0,46,0,44,1,0,94,0,93,43,0,44,0,47,0,93,0,0,0,0,0,0,48,43,45,46,0,43,0,94,0,46,0,43,46,0,1,46,1,44,1,43,0,0,46,46,0,0,0,0,0,0,47,1,0,0,47,1.0
0,0,39,54,3,55,0,0,0,0,40,51,36,0,94,0,41,51,38,49,38,0,40,0,93,0,0,3,92,0,1,37,56,36,49,36,49,93,54,36,51,34,90,3,87,34,53,36,49,38,51,38,0,39,49,38,49,40,51,40,56,0,49,40,53,0,53,3,51,2,0,94,53,38,51,34,49,36,51,3,51,34,89,0,51,0,56,3,53,34,54,0,0,0,0,36,0,3,91,0,0,38,0,41,0,3,0,36,0,39,51,2,51,36,53,0,0,93,0,38,51,0,0,38,1,3,0,39,0,38,0,2,1,0,53,0,53,3,0,94,0,93,51,0,53,0,56,0,89,0,0,0,0,2,0,40,51,36,53,0,49,2,92,0,54,0,51,36,0,3,53,3,51,3,51,0,0,38,55,0,0,2,0,2,0,38,1,0,0,37,1.0
0,1,45,43,0,49,0,0,0,0,51,45,47,0,94,1,52,40,49,41,49,0,51,0,93,0,0,1,94,0,1,42,49,42,42,42,38,93,42,42,42,43,94,0,93,40,47,42,40,44,40,45,1,49,41,44,38,51,40,52,50,0,40,51,42,0,48,0,40,0,1,94,42,44,49,42,42,44,41,1,47,43,93,0,42,0,50,0,49,40,43,0,0,0,0,44,1,1,93,0,0,44,0,52,1,0,0,42,1,44,42,0,42,47,42,0,0,93,0,45,42,0,0,49,1,0,0,45,0,44,0,0,1,0,49,0,43,0,0,94,0,93,45,0,47,0,49,0,93,0,0,0,0,0,0,52,45,44,49,0,41,0,94,0,42,0,40,44,0,1,50,0,43,0,40,0,0,44,49,0,0,0,0,0,0,44,1,0,1,44,1.0
0,0,4,1,1,90,0,0,2,0,93,86,93,0,94,0,94,1,93,0,93,0,93,0,93,0,0,3,92,0,1,1,87,1,0,1,0,93,1,1,0,3,90,0,87,0,87,4,0,3,0,4,1,94,0,3,0,93,0,93,91,0,0,93,0,0,89,3,0,2,0,94,1,4,86,1,0,3,0,3,86,3,89,0,0,0,90,1,87,0,1,0,0,0,0,3,0,3,91,0,0,3,0,94,1,3,0,1,1,4,0,1,0,93,0,2,0,93,0,4,0,2,0,93,1,1,0,4,0,3,0,2,1,0,88,0,1,3,0,94,0,93,87,2,88,2,88,0,89,0,0,0,0,2,0,93,86,3,88,1,0,2,92,0,1,0,1,3,0,3,89,0,0,3,1,2,0,3,89,0,0,1,0,2,0,3,1,0,1,3,1.0
28,31,51,35,0,42,0,32,0,30,59,38,55,29,62,30,58,31,56,33,56,31,58,29,61,0,31,1,94,0,32,49,42,48,34,49,30,57,34,49,33,50,94,0,93,48,40,48,32,50,32,49,30,57,33,50,30,57,31,56,43,0,32,56,34,0,41,0,32,0,29,59,33,49,42,49,34,50,33,0,40,50,93,0,34,0,43,0,42,48,35,0,32,0,32,51,32,0,93,0,30,51,30,60,33,0,32,49,32,50,34,0,33,55,33,0,29,59,31,49,34,0,31,57,33,0,30,52,31,51,31,0,33,0,42,0,34,0,28,61,30,57,39,0,40,0,42,0,93,0,32,0,30,0,31,56,39,50,42,0,33,0,94,0,34,0,31,51,32,0,43,0,35,0,31,0,31,50,42,0,32,0,31,0,31,50,32,0,30,51,1.0
15,19,14,23,13,79,11,18,12,16,71,77,67,17,75,19,71,21,69,20,68,17,70,16,74,11,18,14,81,12,19,13,78,13,20,12,18,70,22,13,21,12,80,12,78,12,78,13,19,12,20,14,19,69,20,13,18,70,20,69,80,12,19,68,22,11,79,13,20,11,17,72,22,14,77,12,20,12,21,13,77,12,78,12,21,11,80,13,78,12,23,12,18,12,17,13,20,13,80,11,16,14,17,72,20,13,17,13,19,14,20,12,21,67,22,11,16,72,18,14,21,11,17,69,20,13,17,15,17,13,18,12,20,12,78,11,23,13,15,74,18,70,77,12,78,11,78,12,79,11,19,12,17,13,18,69,77,13,77,12,20,12,81,11,22,12,21,13,19,13,79,12,22,13,21,12,17,14,79,11,17,13,19,11,18,12,19,12,19,13,1.0
28,31,58,34,0,35,0,31,0,29,60,31,56,29,62,30,59,30,57,30,56,29,58,28,61,0,31,1,94,0,32,56,35,55,33,55,29,57,33,56,32,55,94,0,93,54,33,55,31,55,31,56,30,58,30,56,29,57,30,57,36,0,30,56,33,0,34,0,31,0,29,59,32,56,35,55,32,55,32,0,33,55,93,0,33,0,36,0,35,54,34,0,32,0,31,57,32,0,93,0,30,58,30,61,33,0,32,56,32,57,33,0,31,56,32,0,28,59,30,56,32,0,29,58,33,0,30,59,30,57,30,0,33,0,35,0,33,0,28,61,29,57,31,0,33,0,35,0,93,0,32,0,30,0,30,57,31,56,35,0,30,0,94,0,33,0,30,57,31,0,36,0,33,0,30,0,29,57,35,0,32,0,31,0,31,55,32,0,30,57,1.0
28,30,58,33,6,35,6,31,7,29,60,31,56,29,62,30,59,30,57,30,56,29,58,28,61,5,31,8,87,5,31,56,33,55,32,55,29,57,31,56,32,55,86,5,84,54,32,55,31,55,30,56,30,58,30,56,29,57,30,57,36,5,30,56,33,6,34,5,31,6,29,59,31,56,34,55,32,55,32,6,33,55,84,6,33,6,35,5,34,54,34,6,32,7,31,57,32,7,86,6,30,58,30,61,33,6,31,56,31,57,32,6,31,56,32,6,28,59,30,56,32,6,29,58,33,6,30,59,30,57,30,7,33,6,35,6,33,6,28,61,29,57,31,6,33,6,33,6,85,6,32,6,30,7,30,57,31,56,34,6,30,6,87,5,31,7,30,57,31,6,36,5,33,5,30,7,29,57,34,6,31,6,31,6,31,55,31,7,30,57,1.0
24,26,48,30,7,45,6,28,7,26,63,41,59,25,66,26,62,27,60,28,60,26,62,25,65,6,27,9,86,6,27,46,43,45,28,46,26,61,28,46,28,46,85,6,83,44,42,45,27,47,27,46,26,61,28,47,26,61,27,60,46,6,27,60,30,7,44,6,28,7,25,63,28,46,43,45,28,47,29,7,42,46,83,6,29,7,45,6,43,44,31,7,28,7,27,47,28,8,85,6,26,48,26,64,29,7,27,46,27,47,28,7,28,59,29,6,25,63,27,46,29,7,27,61,29,7,26,49,26,48,27,8,29,7,44,6,30,7,24,65,26,61,41,6,43,6,43,6,84,6,28,7,26,8,27,60,41,46,43,6,28,7,86,6,28,7,27,47,28,7,45,6,30,6,27,7,27,47,44,6,27,7,27,7,27,47,27,7,26,47,1.0
0,0,5,45,1,89,0,0,2,0,49,85,45,0,94,0,50,45,47,41,47,0,49,0,93,0,0,4,91,0,1,2,85,2,42,2,40,93,45,2,43,1,89,0,86,0,85,5,41,4,42,5,1,48,41,4,40,49,42,49,90,1,41,49,44,1,88,4,42,3,0,94,45,5,86,1,42,3,42,4,86,1,87,0,43,2,88,1,86,0,45,1,0,2,0,3,0,4,90,0,0,4,0,50,1,4,0,2,1,5,42,1,43,45,44,1,0,93,0,5,43,2,0,47,1,1,0,5,0,4,0,3,1,1,88,1,45,4,0,94,0,93,85,2,87,1,86,2,88,0,0,1,0,3,0,49,85,3,86,0,41,3,91,0,45,2,45,3,0,4,89,0,43,4,45,2,0,4,87,0,0,1,0,3,0,4,1,2,1,3,-1.0
8,12,14,33,12,80,10,10,11,9,61,78,57,10,84,11,62,30,59,30,59,9,61,9,82,10,10,13,82,11,12,12,79,11,30,12,28,80,31,12,30,11,81,11,79,11,79,11,29,12,30,13,11,59,30,12,28,61,29,60,81,11,29,60,32,11,80,11,30,11,10,82,31,12,78,11,30,12,31,13,78,11,79,11,31,11,81,11,79,11,33,11,10,11,9,12,12,13,81,10,9,13,10,62,12,12,9,12,12,12,30,12,30,57,31,10,9,81,11,13,31,11,9,59,12,12,10,14,9,13,10,12,12,11,79,10,32,12,8,83,11,80,78,11,79,10,79,11,80,10,10,11,9,12,11,60,78,11,78,11,30,12,82,10,31,11,30,12,11,13,80,11,32,11,30,11,9,12,80,10,9,12,11,11,11,12,12,11,11,12,1.0
0,0,47,47,3,47,0,0,0,0,47,43,43,0,94,0,48,43,45,42,45,0,47,0,93,0,0,3,92,0,1,45,48,43,42,44,42,93,47,44,43,42,90,3,87,42,45,43,42,46,44,46,0,46,42,45,42,47,43,47,48,0,42,47,46,0,45,3,44,2,0,94,45,45,43,42,42,44,44,3,43,42,89,0,44,0,48,3,45,42,47,0,0,0,0,44,0,3,91,0,0,46,0,48,0,3,0,44,0,46,44,2,43,43,45,0,0,93,0,46,44,0,0,45,1,3,0,47,0,46,0,2,1,0,45,0,45,3,0,94,0,93,43,0,45,0,48,0,89,0,0,0,0,2,0,47,43,43,45,0,42,2,92,0,47,0,43,44,0,3,45,3,44,3,43,0,0,45,47,0,0,2,0,2,0,46,1,0,0,45,-1.0
17,21,15,26,14,78,12,21,13,19,68,76,64,19,73,21,68,24,66,23,66,20,68,19,72,12,20,15,80,13,21,14,77,14,23,14,21,68,25,14,24,13,79,13,77,13,77,14,22,14,23,15,21,66,23,15,21,68,23,66,79,13,22,66,25,13,78,14,23,13,19,70,25,15,76,13,23,14,24,14,76,13,77,13,24,13,79,14,77,13,26,13,21,13,20,14,22,14,79,12,19,15,19,69,22,14,20,14,21,15,23,14,24,64,25,12,19,70,21,15,24,13,20,66,22,14,19,16,20,15,21,14,22,13,77,12,26,14,17,72,21,68,76,13,77,12,77,13,78,12,21,13,19,14,21,66,76,14,76,13,23,14,80,12,25,13,24,14,22,14,78,13,25,14,24,13,20,15,78,12,20,14,21,13,21,14,21,13,21,14,1.0
0,1,49,41,0,45,0,0,0,0,53,41,49,0,94,1,54,36,51,38,51,0,53,0,93,0,0,1,94,0,1,46,45,44,40,46,36,93,40,46,38,46,94,0,93,44,43,44,38,48,38,49,1,51,38,46,36,53,36,54,46,0,37,53,40,0,44,0,38,0,1,94,38,46,45,45,39,47,39,1,43,46,93,0,40,0,46,0,45,44,41,0,0,0,0,47,1,1,93,0,0,48,0,54,1,0,0,46,1,46,40,0,37,49,38,0,0,93,0,49,39,0,0,51,1,0,0,49,0,48,0,0,1,0,45,0,39,0,0,94,0,93,41,0,43,0,45,0,93,0,0,0,0,0,0,54,41,45,45,0,38,0,94,0,40,0,36,47,0,1,46,0,40,0,36,0,0,46,45,0,0,0,0,0,0,48,1,0,1,47,1.0
31,34,48,38,0,45,0,35,0,33,56,41,52,32,59,33,55,34,53,36,53,34,55,32,58,0,34,1,94,0,35,46,45,45,37,46,33,54,37,46,36,47,94,0,93,44,43,45,35,47,35,46,33,54,36,47,33,54,34,53,46,0,35,53,37,0,44,0,35,0,32,56,36,46,45,46,37,47,36,0,43,47,93,0,37,0,46,0,45,44,38,0,35,0,35,48,35,0,93,0,33,48,33,57,36,0,35,46,35,47,37,0,36,52,36,0,32,56,34,46,37,0,34,54,36,0,33,49,34,48,34,0,36,0,45,0,37,0,31,58,33,54,41,0,43,0,45,0,93,0,35,0,33,0,34,53,41,47,45,0,36,0,94,0,37,0,34,48,35,0,46,0,38,0,34,0,34,47,45,0,35,0,34,0,34,47,35,0,33,48,1.0
0,0,41,44,1,53,0,0,0,0,50,49,48,0,94,0,51,42,49,42,49,0,50,0,93,0,0,1,94,0,1,39,54,38,43,38,41,93,44,38,43,39,94,1,93,36,51,39,42,40,42,40,0,50,42,40,41,50,42,50,54,0,42,50,43,0,51,1,42,0,0,94,43,40,53,38,43,40,42,1,51,39,93,0,43,0,54,1,53,36,44,0,0,0,0,40,0,1,93,0,0,40,0,51,0,1,0,38,0,41,43,0,43,48,43,0,0,93,0,40,43,0,0,49,1,1,0,41,0,40,0,0,1,0,53,0,43,1,0,94,0,93,49,0,51,0,54,0,93,0,0,0,0,0,0,50,49,40,53,0,42,0,94,0,44,0,42,40,0,1,53,1,43,1,42,0,0,40,53,0,0,0,0,0,0,40,1,0,0,41,1.0
6,8,47,45,1,47,0,8,0,7,49,43,47,7,86,8,50,42,48,42,48,8,49,7,85,0,7,1,94,0,9,45,48,43,44,44,42,83,45,44,43,44,94,1,93,42,45,44,43,46,43,46,8,49,42,45,42,49,42,49,48,0,42,49,44,0,45,1,43,0,8,85,43,45,47,43,43,45,43,1,45,44,93,0,44,0,48,1,47,42,45,0,8,0,8,45,8,1,93,0,7,46,7,50,8,1,8,44,8,46,44,0,42,47,43,0,8,84,8,46,43,0,8,48,9,1,7,47,8,46,8,0,9,0,47,0,43,1,6,86,8,83,43,0,45,0,48,0,93,0,8,0,7,0,8,49,43,44,47,0,42,0,94,0,45,0,42,45,8,1,47,1,43,1,42,0,8,45,47,0,8,0,8,0,8,46,9,0,8,46,1.0
31,33,54,38,0,38,0,35,0,33,56,34,52,31,59,32,54,34,52,33,54,33,56,33,58,0,34,1,94,0,35,53,38,52,37,53,33,54,37,52,36,51,94,0,93,51,36,52,35,53,35,52,32,54,33,54,33,54,34,52,39,0,33,54,37,0,37,0,35,0,31,56,36,52,38,51,35,53,36,0,36,51,93,0,37,0,39,0,38,51,38,0,35,0,35,53,34,0,93,0,33,55,32,57,35,0,35,53,34,54,37,0,34,52,36,0,33,56,35,52,35,0,33,54,36,0,33,56,35,55,35,0,36,0,38,0,37,0,31,58,33,54,34,0,36,0,38,0,93,0,35,0,33,0,34,52,34,52,38,0,33,0,94,0,37,0,34,52,36,0,39,0,36,0,34,0,33,54,38,0,35,0,33,0,33,53,35,0,32,53,1.0
30,33,50,38,0,43,0,34,0,32,56,39,52,31,60,32,55,34,53,35,54,33,56,32,59,0,33,1,94,0,34,48,43,47,37,48,33,55,37,48,36,48,94,0,93,46,41,47,35,49,35,48,32,54,35,49,33,55,34,53,44,0,34,54,37,0,42,0,35,0,31,57,36,48,43,47,36,49,36,0,41,48,93,0,37,0,44,0,43,46,38,0,34,0,34,49,34,0,93,0,32,50,32,57,35,0,34,48,34,49,37,0,35,52,36,0,32,57,34,48,36,0,33,54,35,0,32,51,34,50,34,0,35,0,43,0,37,0,30,59,33,55,39,0,41,0,43,0,93,0,34,0,32,0,34,53,39,48,43,0,35,0,94,0,37,0,34,49,35,0,44,0,37,0,34,0,33,49,43,0,34,0,33,0,33,49,34,0,32,49,1.0
0,0,47,45,3,47,0,0,1,0,49,43,45,0,94,0,50,42,47,41,47,0,49,0,93,0,0,3,92,0,1,45,48,44,41,44,40,93,45,44,43,43,90,3,87,42,45,44,41,46,42,46,0,48,41,46,40,49,42,49,48,0,41,49,44,0,45,3,42,2,0,94,44,46,43,43,41,45,42,3,43,43,89,0,43,0,48,3,45,42,45,0,0,0,0,45,0,3,91,0,0,46,0,50,0,3,0,44,0,47,42,2,43,45,44,0,0,93,0,46,43,1,0,47,1,3,0,47,0,46,0,2,1,0,45,0,44,3,0,94,0,93,43,1,45,0,48,0,89,0,0,0,0,2,0,49,43,45,45,1,41,2,92,0,45,0,42,45,0,3,45,3,43,3,42,1,0,46,47,0,0,2,0,2,0,46,1,0,0,46,-1.0
30,33,55,36,6,37,6,34,7,32,58,33,54,31,60,31,57,31,55,33,54,32,56,30,59,5,33,8,87,6,33,54,36,52,34,54,31,55,34,53,33,54,86,6,84,52,35,52,33,54,33,53,31,56,33,54,31,55,31,55,38,6,33,54,35,6,36,6,33,6,31,57,33,53,35,54,34,54,34,6,34,54,84,6,35,6,38,6,36,52,36,6,34,6,33,56,34,7,86,5,32,56,31,59,34,7,33,54,33,54,34,7,33,54,33,6,30,57,32,53,35,6,32,56,35,7,32,57,32,56,32,7,35,6,36,6,34,6,30,59,31,55,33,7,35,6,36,6,85,5,34,6,32,7,31,55,33,54,35,7,33,7,87,5,34,6,31,55,33,6,37,6,36,6,31,7,32,54,37,5,33,7,33,6,33,54,33,6,31,56,1.0
0,0,45,48,1,49,0,0,0,0,46,45,44,0,94,0,47,45,45,45,45,0,46,0,93,0,0,1,94,0,1,43,50,41,47,42,45,93,48,42,46,42,94,1,93,40,47,42,46,44,46,44,0,46,45,43,45,46,45,46,50,0,45,46,47,0,47,1,46,0,0,94,46,43,49,41,46,43,46,1,47,42,93,0,47,0,50,1,49,40,48,0,0,0,0,43,0,1,93,0,0,44,0,47,0,1,0,42,0,44,47,0,45,44,46,0,0,93,0,44,46,0,0,45,1,1,0,45,0,44,0,0,1,0,49,0,46,1,0,94,0,93,45,0,47,0,50,0,93,0,0,0,0,0,0,46,45,42,49,0,45,0,94,0,48,0,45,43,0,1,49,1,46,1,45,0,0,43,49,0,0,0,0,0,0,44,1,0,0,44,1.0
31,33,48,39,0,45,0,35,0,33,55,41,51,31,59,33,53,36,51,36,53,34,55,33,58,0,34,1,94,0,35,46,45,46,38,46,34,54,38,46,38,46,94,0,93,44,43,46,36,47,36,46,33,53,36,48,34,53,36,51,46,0,35,54,38,0,44,0,36,0,31,56,38,46,45,45,37,47,37,0,43,46,93,0,38,0,46,0,45,44,39,0,35,0,35,47,34,0,93,0,33,48,33,56,36,0,35,46,35,48,38,0,37,51,38,0,34,56,35,46,37,0,34,53,36,0,33,49,35,48,35,0,36,0,45,0,39,0,31,58,33,54,41,0,43,0,45,0,93,0,35,0,33,0,35,51,41,47,45,0,36,0,94,0,38,0,36,47,36,0,46,0,38,0,36,0,34,48,45,0,35,0,33,0,33,47,35,0,33,47,1.0
0,1,46,40,0,48,0,0,0,0,54,44,50,0,94,1,55,37,52,38,52,0,54,0,93,0,0,1,94,0,1,43,48,43,39,43,35,93,39,43,39,44,94,0,93,41,46,43,37,45,37,46,1,52,38,45,35,54,37,55,49,0,37,54,39,0,47,0,37,0,1,94,39,45,48,43,39,45,38,1,46,44,93,0,39,0,49,0,48,41,40,0,0,0,0,45,1,1,93,0,0,45,0,55,1,0,0,43,1,45,39,0,39,50,39,0,0,93,0,46,39,0,0,52,1,0,0,46,0,45,0,0,1,0,48,0,40,0,0,94,0,93,44,0,46,0,48,0,93,0,0,0,0,0,0,55,44,45,48,0,38,0,94,0,39,0,37,45,0,1,49,0,40,0,37,0,0,45,48,0,0,0,0,0,0,45,1,0,1,45,1.0
