@relation 'Sax dominant'

@attribute o1atMaa numeric
@attribute o1atLee numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMea numeric
@attribute o1atLea numeric
@attribute destClass {1.0,-1.0}

@data
0,1,55,35,0,95,92,4,55,37,58,37,1,4,57,2,0,37,55,37,0,94,89,35,55,94,58,35,1,38,56,37,0,38,58,4,57,3,58,4,56,35,91,2,0,37,0,3,1.0
32,0,36,55,33,61,95,0,36,56,37,56,35,1,38,0,34,57,35,57,34,60,94,54,35,58,38,55,34,57,37,56,34,58,39,0,37,0,38,0,38,54,94,0,34,56,34,0,1.0
0,0,41,50,1,95,95,0,41,53,42,52,1,1,43,0,0,52,40,52,0,94,94,49,40,94,43,50,1,52,42,51,1,53,44,0,42,0,43,1,43,49,94,0,0,51,0,0,1.0
33,6,35,55,34,60,88,7,35,56,37,56,36,8,37,7,34,57,35,56,34,59,86,55,35,57,37,55,35,58,37,56,34,58,38,7,37,7,38,7,37,55,87,7,35,57,35,7,1.0
0,0,46,50,1,94,95,0,41,52,42,46,2,1,48,0,1,52,41,52,1,93,94,44,40,92,48,45,1,47,42,46,1,53,49,0,42,0,43,0,48,45,94,0,1,46,1,0,1.0
33,0,42,55,34,60,95,0,36,56,37,50,36,1,44,0,35,57,36,56,34,59,94,48,35,57,44,49,35,51,37,50,35,58,45,0,37,0,38,0,44,49,94,0,35,50,35,0,1.0
0,5,46,45,1,95,89,5,46,48,47,47,1,7,48,5,0,47,45,47,0,94,87,44,45,94,47,45,1,47,46,46,1,48,49,6,47,6,48,7,47,44,88,5,0,46,0,6,-1.0
0,1,52,40,0,95,92,4,52,42,53,40,1,4,54,2,0,42,50,42,0,94,89,38,50,94,55,40,1,41,51,40,0,43,55,4,52,3,53,4,53,38,91,2,0,40,0,3,1.0
30,0,39,58,31,63,95,0,33,59,34,53,33,1,41,0,32,60,34,59,31,62,94,51,32,60,41,52,32,54,34,53,32,61,42,0,34,0,35,0,41,53,94,0,32,53,32,0,1.0
0,6,39,53,1,95,88,7,38,56,39,54,1,8,41,7,0,55,38,55,0,94,86,51,37,94,41,52,1,54,39,53,1,56,42,7,39,7,40,8,41,52,87,7,0,53,0,7,1.0
0,0,44,47,0,95,95,1,44,49,46,48,1,1,46,0,0,49,43,49,0,94,94,46,43,94,47,47,1,49,45,48,0,50,47,1,45,0,46,1,46,46,94,0,0,48,0,0,1.0
0,1,55,37,0,95,93,3,54,39,56,37,1,3,57,1,0,39,54,39,0,94,91,35,53,94,58,36,1,38,54,37,0,40,58,3,55,2,56,3,56,36,92,1,0,37,0,2,1.0
0,0,89,81,0,95,93,1,9,86,9,4,1,3,91,2,0,86,8,86,0,94,90,1,3,94,90,4,1,4,8,3,1,87,92,3,8,2,9,3,89,3,92,0,0,3,0,2,1.0
33,0,43,55,33,60,95,0,37,55,37,49,36,1,45,0,35,57,36,57,35,59,94,47,35,57,45,49,35,50,37,49,35,58,46,0,37,0,38,0,45,48,94,0,35,49,35,0,1.0
29,0,39,56,31,64,95,0,34,58,36,53,32,1,41,0,31,58,35,58,31,63,94,51,34,61,41,51,31,54,36,53,31,59,42,0,36,0,37,0,41,52,94,0,31,53,31,0,1.0
0,0,49,46,1,95,94,0,44,49,45,44,1,2,51,1,0,48,46,48,0,94,92,41,44,94,50,41,1,44,46,43,1,49,52,0,46,1,47,2,51,43,93,1,0,43,0,1,1.0
34,0,37,54,35,59,95,0,36,55,38,54,37,1,39,0,36,56,37,55,35,58,94,53,36,56,39,53,36,56,38,55,35,57,40,0,38,0,39,0,39,54,94,0,36,55,36,0,1.0
0,0,46,51,1,95,95,0,40,54,41,47,1,1,48,0,0,53,40,53,0,94,94,44,39,94,48,45,1,47,41,46,1,54,49,0,41,0,42,1,48,45,94,0,0,46,0,0,1.0
33,0,36,54,35,60,95,0,36,56,38,56,36,1,38,0,34,56,36,55,34,59,94,54,36,57,38,54,35,57,38,55,35,57,39,0,38,0,39,0,38,54,94,0,35,56,35,0,1.0
4,0,45,51,5,90,95,0,40,53,41,47,6,1,47,0,5,53,41,53,5,89,94,45,39,88,47,46,5,48,41,47,5,54,48,0,41,0,42,0,47,47,94,0,5,47,5,0,1.0
0,6,39,52,1,95,88,7,39,55,40,54,1,8,41,7,0,54,38,54,0,94,86,51,38,94,41,52,1,54,40,53,1,55,42,7,40,7,41,8,41,51,87,7,0,53,0,7,1.0
0,0,50,42,0,95,94,2,49,44,51,42,1,2,52,0,0,44,49,44,0,94,92,40,48,94,53,41,1,43,49,42,0,45,53,2,50,1,51,2,51,41,93,0,0,42,0,1,1.0
0,0,46,51,1,95,95,0,39,54,41,47,1,1,48,0,0,53,41,53,0,94,94,44,39,94,48,44,1,47,41,46,1,54,49,0,41,0,42,1,48,46,94,0,0,46,0,0,1.0
0,0,42,49,1,95,95,0,42,52,43,51,1,1,44,0,0,51,41,51,0,94,94,48,41,94,44,49,1,51,43,50,1,52,45,0,43,0,44,1,44,48,94,0,0,50,0,0,1.0
33,0,36,56,34,60,95,0,35,57,36,56,36,1,38,0,34,58,35,56,33,59,94,54,34,57,38,55,35,57,36,55,35,59,39,0,36,0,37,0,38,55,94,0,35,56,35,0,1.0
11,12,78,63,13,83,82,13,28,66,29,16,13,14,79,12,11,65,28,64,11,82,80,14,27,81,79,14,13,16,28,14,13,66,80,13,29,12,30,14,78,14,81,12,11,15,12,13,1.0
35,0,39,53,36,58,95,0,38,54,39,53,38,1,41,0,37,55,38,54,36,57,94,51,37,55,41,52,37,54,39,53,37,56,42,0,39,0,40,0,41,52,94,0,37,53,37,0,1.0
11,11,79,63,13,83,83,12,28,66,29,15,13,13,80,12,11,65,28,64,11,82,81,13,27,81,80,13,13,15,29,13,13,66,81,12,29,12,30,13,80,13,82,12,12,14,12,12,1.0
0,0,45,46,0,95,95,1,45,48,47,47,1,1,47,0,0,48,44,48,0,94,94,45,44,94,48,46,1,48,46,47,0,49,48,1,46,0,47,1,47,45,94,0,0,47,0,0,-1.0
0,1,45,48,0,95,94,2,44,49,46,47,1,2,47,1,0,49,45,49,0,94,93,45,44,94,48,46,1,48,45,47,0,50,48,2,45,1,46,2,47,47,93,1,0,47,0,1,1.0
0,0,88,92,0,95,94,0,1,93,1,5,1,2,90,1,0,93,1,93,0,94,92,2,0,94,89,4,1,5,1,4,1,94,91,1,1,1,2,2,90,4,93,1,0,4,0,1,-1.0
32,0,44,54,33,61,95,0,37,55,38,48,35,1,46,0,34,56,38,55,33,60,94,46,36,58,46,47,35,49,38,48,34,57,47,0,38,0,39,1,46,48,94,0,34,48,34,0,1.0
0,7,39,52,1,95,87,7,38,55,39,54,1,9,41,8,0,54,39,54,0,94,85,51,38,94,40,51,1,54,40,53,1,55,42,7,40,8,41,9,41,52,86,8,0,53,0,8,1.0
30,0,32,59,31,63,95,0,31,60,33,59,33,1,34,0,31,61,32,59,30,62,94,58,31,60,34,58,32,61,33,59,31,62,35,0,33,0,34,0,34,59,94,0,32,60,32,0,1.0
0,1,51,39,0,95,93,3,51,41,54,41,1,3,53,1,0,41,51,41,0,94,91,39,51,94,54,39,1,42,52,41,0,42,54,3,53,2,54,3,52,39,92,1,0,41,0,2,1.0
0,0,47,46,0,95,95,1,47,47,48,45,1,1,49,0,0,47,46,47,0,94,94,43,46,94,50,45,1,46,47,45,0,48,50,1,47,0,48,1,49,44,94,0,0,45,0,0,1.0
21,11,79,65,23,72,83,12,26,67,27,14,24,13,80,12,23,67,27,66,22,71,81,13,25,69,80,13,23,15,27,14,23,68,81,12,27,12,28,12,79,14,82,11,23,14,23,12,1.0
0,1,58,49,0,95,93,2,42,51,44,33,1,3,61,1,0,51,42,51,0,94,91,30,41,94,61,32,1,34,42,33,0,52,62,3,43,2,44,3,60,32,92,1,0,33,0,2,-1.0
0,0,59,36,0,95,93,3,56,38,57,33,1,3,61,2,0,38,56,38,0,94,90,31,54,94,62,33,1,34,56,33,0,39,62,3,56,2,57,3,59,33,92,0,0,33,0,2,1.0
34,0,43,53,35,59,95,0,37,54,39,48,37,1,45,0,36,55,38,55,36,58,94,47,37,56,45,47,36,50,39,49,35,56,46,0,39,0,40,0,45,48,94,0,36,49,36,0,1.0
33,0,42,54,34,60,95,0,36,55,38,49,36,1,44,0,35,56,37,56,35,59,94,48,36,57,44,48,35,51,38,50,34,57,45,0,38,0,39,0,44,49,94,0,35,50,35,0,1.0
0,1,52,39,0,95,93,3,51,41,54,40,1,3,54,1,0,41,52,41,0,94,91,38,51,94,55,38,1,41,52,40,0,42,55,3,53,2,54,3,53,39,92,1,0,40,0,2,1.0
0,0,55,38,0,95,93,3,54,40,55,37,1,3,57,2,0,40,53,40,0,94,90,35,52,94,58,37,1,38,54,37,0,41,58,3,54,2,55,3,56,36,92,1,0,37,0,2,1.0
28,0,30,61,29,65,95,0,30,62,31,62,31,1,32,0,28,63,29,61,28,64,94,60,29,62,32,61,30,63,31,60,30,64,33,0,31,0,32,0,32,60,94,0,30,62,30,0,1.0
35,0,38,52,37,58,95,0,38,54,40,54,38,1,40,0,36,54,38,53,36,57,94,52,38,55,40,52,37,55,40,53,37,55,41,0,40,0,41,0,40,52,94,0,37,54,37,0,1.0
28,0,37,58,30,65,95,0,33,60,34,55,31,1,39,0,29,60,33,59,29,64,94,53,32,62,39,54,30,56,34,54,30,61,40,0,34,0,35,0,39,54,94,0,30,55,30,0,1.0
0,0,44,46,1,95,95,0,44,49,46,49,1,1,46,0,0,48,44,48,0,94,94,46,44,94,46,46,1,49,46,48,1,49,47,0,46,0,47,1,46,46,94,0,0,48,0,0,-1.0
0,1,89,37,0,95,92,1,56,39,56,4,1,4,91,1,0,39,53,39,0,94,89,1,53,94,89,4,1,4,53,3,1,40,92,4,55,3,56,4,89,1,91,1,0,3,0,3,1.0
0,0,48,42,0,95,93,3,48,44,51,44,1,3,50,0,0,44,48,44,0,94,90,42,48,94,51,42,1,45,48,44,0,45,51,3,50,2,51,3,48,42,92,0,0,44,0,2,1.0
34,0,38,54,35,59,95,0,37,55,38,54,37,1,40,0,36,56,37,55,35,58,94,52,36,56,40,53,36,55,38,54,36,57,41,0,38,0,39,0,40,53,94,0,36,54,36,0,1.0
20,9,80,66,22,73,85,10,25,68,26,13,23,11,81,10,21,68,25,67,21,72,83,12,24,70,81,12,22,14,26,12,22,69,82,10,26,10,27,10,81,12,84,10,22,13,22,10,1.0
0,0,52,40,0,95,93,3,51,42,53,40,1,3,54,2,0,42,51,42,0,94,90,38,50,94,55,39,1,41,52,40,0,43,55,3,52,2,53,3,53,39,92,1,0,40,0,2,1.0
0,7,38,53,1,95,87,7,38,56,38,55,1,9,40,7,0,55,37,55,0,94,85,52,37,94,39,53,1,55,38,54,1,56,41,7,39,8,40,9,39,52,86,7,0,54,0,8,1.0
11,12,78,64,13,83,82,13,27,67,28,16,13,14,79,12,11,66,27,65,11,82,80,14,26,81,79,14,13,16,27,14,13,67,80,13,28,12,29,14,78,14,81,12,11,15,12,13,1.0
29,0,38,57,30,64,95,0,34,58,35,53,32,1,40,0,31,59,34,59,31,63,94,52,33,61,40,53,31,55,35,54,30,60,41,0,35,0,36,0,40,53,94,0,31,54,31,0,1.0
5,10,40,56,5,89,84,10,36,57,36,53,7,12,42,11,6,58,36,57,5,88,82,50,34,87,41,52,7,53,36,52,7,59,43,11,36,11,37,12,41,52,83,10,6,52,6,11,-1.0
0,5,55,43,0,95,89,7,49,44,51,37,1,7,57,6,0,44,50,44,0,94,87,35,49,94,58,36,1,38,50,37,0,45,58,7,50,6,51,7,56,37,88,5,0,37,0,6,1.0
33,0,44,54,34,60,95,0,37,55,38,48,36,1,46,0,35,56,38,56,35,59,94,46,36,57,46,47,35,49,38,48,35,57,47,0,38,0,39,0,46,48,94,0,35,48,35,0,1.0
18,13,78,68,20,75,81,14,24,70,24,15,21,15,79,13,20,70,23,70,20,74,79,14,22,72,79,15,20,16,23,15,20,71,80,14,24,14,25,14,78,14,80,13,20,15,20,14,1.0
34,0,36,55,34,59,95,0,35,55,37,54,37,1,38,0,36,57,36,56,35,58,94,54,35,56,38,54,36,57,37,56,34,58,39,0,37,0,38,0,38,55,94,0,36,56,36,0,1.0
0,0,46,45,1,95,95,0,46,48,47,47,1,1,48,0,0,47,45,47,0,94,94,44,45,94,48,45,1,47,47,46,1,48,49,0,47,0,48,1,48,44,94,0,0,46,0,0,-1.0
0,0,52,39,0,95,93,3,51,41,54,40,1,3,54,1,0,41,52,41,0,94,90,38,51,94,55,38,1,41,52,40,0,42,55,3,53,2,54,3,52,39,92,0,0,40,0,2,1.0
33,6,36,54,35,60,88,7,36,56,38,56,36,8,38,7,34,56,36,55,34,59,86,54,36,57,38,54,35,57,38,55,35,57,39,7,38,7,39,7,38,54,87,7,35,56,35,7,1.0
33,7,37,53,35,60,87,7,37,55,38,55,36,9,39,7,35,55,37,55,35,59,85,53,37,57,38,53,35,56,38,55,35,56,40,7,39,8,40,8,38,53,86,7,35,55,35,8,1.0
11,13,78,63,13,83,81,14,28,66,29,16,13,15,79,13,11,65,28,64,11,82,79,14,27,81,79,14,13,16,28,14,13,66,80,14,29,13,30,15,78,14,80,13,11,15,12,14,1.0
0,1,52,39,0,95,92,4,52,41,54,40,1,4,54,2,0,41,51,41,0,94,89,38,51,94,55,39,1,41,52,40,0,42,55,4,53,3,54,4,53,38,91,2,0,40,0,3,1.0
0,7,39,54,1,95,87,7,38,57,38,54,1,9,41,7,0,56,37,56,0,94,85,51,36,94,40,53,1,54,37,53,1,57,42,8,38,8,39,9,40,52,86,7,0,53,0,8,1.0
0,0,45,47,0,95,95,1,45,48,47,47,1,1,47,0,0,48,45,48,0,94,94,45,45,94,48,46,1,48,46,47,0,49,48,1,46,0,47,1,47,46,94,0,0,47,0,0,1.0
0,0,90,94,0,95,93,0,1,94,1,3,1,3,92,2,0,94,0,94,0,94,90,0,0,94,90,3,1,3,0,2,1,95,93,3,0,2,1,3,90,2,92,0,0,2,0,2,1.0
19,0,45,51,20,75,95,1,40,53,42,47,21,1,47,0,20,53,41,53,20,74,94,45,39,73,48,46,21,48,41,47,20,54,48,1,41,0,42,1,47,47,94,0,20,47,20,0,-1.0
0,0,52,41,0,95,94,2,51,42,53,40,1,2,54,1,0,42,51,42,0,94,92,38,51,94,55,39,1,41,52,40,0,43,55,2,52,1,53,2,54,39,93,1,0,40,0,1,1.0
0,11,45,53,0,95,84,12,39,54,41,47,1,12,47,11,0,54,39,54,0,94,83,45,39,94,48,46,1,48,40,47,0,55,48,12,40,11,41,12,47,46,83,11,0,47,0,11,-1.0
19,11,80,68,21,74,83,12,24,70,24,13,22,13,81,12,21,70,24,69,20,73,81,12,22,71,81,13,21,14,24,13,21,71,82,12,24,12,25,12,80,13,82,11,21,13,21,12,1.0
0,0,46,47,0,95,95,1,45,48,47,46,1,1,48,0,0,48,46,48,0,94,94,44,45,94,49,45,1,47,46,46,0,49,49,1,46,0,47,1,48,46,94,0,0,46,0,0,1.0
22,10,79,65,24,71,84,11,26,67,27,14,25,12,80,11,23,67,26,66,23,70,82,13,25,68,80,13,24,15,27,13,24,68,81,11,27,11,28,11,80,13,83,11,24,14,24,11,1.0
10,10,80,61,12,84,84,11,30,64,31,14,12,12,81,11,10,63,30,62,10,83,82,12,29,82,81,12,12,14,31,12,12,64,82,11,31,11,32,12,81,12,83,11,11,13,11,11,1.0
31,0,41,57,31,62,95,0,35,57,35,51,34,1,43,0,33,59,35,58,32,61,94,49,33,59,43,51,33,52,35,51,33,60,44,0,35,0,36,0,43,51,94,0,33,51,33,0,1.0
0,5,45,46,1,95,89,5,45,49,45,48,1,7,47,6,0,48,44,48,0,94,87,45,44,94,46,46,1,48,46,47,1,49,48,5,46,6,47,7,47,45,88,6,0,47,0,6,-1.0
10,11,81,64,12,84,83,11,28,67,28,13,12,13,82,11,11,66,27,66,11,83,81,11,26,82,81,12,12,13,27,12,12,67,83,12,28,12,29,13,81,11,82,11,11,12,11,12,1.0
0,0,57,42,0,95,94,2,50,43,52,35,1,2,59,0,0,43,50,43,0,94,92,33,50,94,60,34,1,36,50,35,0,44,60,2,51,1,52,2,58,34,93,0,0,35,0,1,1.0
32,0,42,56,33,61,95,0,36,57,36,50,35,1,44,0,34,58,36,57,33,60,94,48,34,58,44,50,34,51,36,50,34,59,45,0,36,0,37,0,44,50,94,0,34,50,34,0,1.0
0,0,45,46,1,95,95,0,45,49,46,48,1,1,47,0,0,48,44,48,0,94,94,45,44,94,47,46,1,48,46,47,1,49,48,0,46,0,47,1,47,45,94,0,0,47,0,0,-1.0
1,0,45,48,2,92,94,2,44,49,45,47,4,2,47,1,2,50,43,49,2,91,92,45,42,89,48,47,4,48,44,46,3,51,48,2,44,1,45,2,46,46,93,0,3,47,3,1,-1.0
11,12,78,62,13,83,82,13,29,65,30,16,13,14,79,12,11,64,29,63,11,82,80,14,28,81,79,14,13,16,29,14,13,65,80,13,30,12,31,14,78,14,81,12,11,15,12,13,1.0
0,1,50,41,0,95,92,4,50,43,52,42,1,4,52,1,0,43,49,43,0,94,89,40,49,94,53,41,1,43,49,42,0,44,53,4,51,3,52,4,50,40,91,1,0,42,0,3,1.0
35,0,44,54,35,58,95,0,38,54,38,48,38,1,46,0,37,56,38,55,36,57,94,46,36,55,46,48,37,49,38,48,37,57,47,0,38,0,39,0,46,48,94,0,37,48,37,0,1.0
28,0,31,60,29,65,95,0,31,61,32,61,31,1,33,0,29,62,30,61,29,64,94,59,30,62,33,60,30,62,32,60,30,63,34,0,32,0,33,0,33,59,94,0,30,61,30,0,1.0
0,0,51,50,0,95,95,1,43,51,44,41,1,1,53,0,0,51,43,51,0,94,94,39,42,94,54,41,1,42,43,41,0,52,54,1,43,0,44,1,53,41,94,0,0,41,0,0,1.0
33,0,37,54,35,60,95,0,36,56,38,55,36,1,39,0,35,56,37,55,34,59,94,53,36,57,39,53,35,56,38,55,35,57,40,0,38,0,39,0,39,54,94,0,35,55,35,0,1.0
22,10,80,65,24,71,84,11,27,67,27,13,25,12,81,11,23,67,26,66,23,70,82,12,25,68,81,13,24,14,27,12,24,68,82,11,27,11,28,11,81,12,83,11,24,13,24,11,1.0
10,10,80,61,12,84,84,11,30,64,31,14,12,12,81,11,10,63,30,62,10,83,82,12,29,82,81,12,12,14,31,12,12,64,82,11,31,11,32,12,81,12,83,11,11,13,11,11,1.0
32,0,42,55,34,61,95,0,36,57,37,50,35,1,44,0,33,57,36,56,33,60,94,48,35,58,44,49,34,51,37,49,34,58,45,0,37,0,38,0,44,49,94,0,34,50,34,0,1.0
0,0,51,46,1,95,95,0,46,49,46,42,1,1,53,0,0,48,45,48,0,94,94,39,44,94,53,41,1,42,46,41,1,49,54,0,46,0,47,1,53,40,94,0,0,41,0,0,-1.0
0,0,48,49,0,95,95,1,43,50,45,44,1,1,50,0,0,50,43,50,0,94,94,42,43,94,51,43,1,45,44,44,0,51,51,1,44,0,45,1,50,43,94,0,0,44,0,0,1.0
10,11,80,63,12,84,83,12,28,66,29,14,12,13,81,11,11,65,28,65,11,83,81,12,27,82,81,12,12,14,28,13,12,66,82,12,29,12,30,13,80,12,82,11,11,13,11,12,1.0
34,0,43,54,35,59,95,0,38,55,38,49,37,1,45,0,35,56,37,55,35,58,94,47,36,56,45,49,36,50,38,48,36,57,46,0,38,0,39,0,45,48,94,0,36,49,36,0,1.0
0,5,46,46,1,95,89,5,45,49,46,47,1,7,48,5,0,48,45,48,0,94,87,44,44,94,47,45,1,47,45,46,1,49,49,6,46,6,47,7,47,45,88,5,0,46,0,6,-1.0
0,0,50,43,0,95,94,2,50,44,51,42,1,2,52,0,0,44,49,44,0,94,92,40,49,94,53,42,1,43,49,42,0,45,53,2,50,1,51,2,51,41,93,0,0,42,0,1,1.0
0,0,45,47,0,95,95,1,45,48,47,47,1,1,47,0,0,48,45,48,0,94,94,45,45,94,48,46,1,48,46,47,0,49,48,1,46,0,47,1,47,46,94,0,0,47,0,0,1.0
0,4,45,48,0,95,91,5,44,49,46,47,1,5,47,4,0,49,44,49,0,94,90,45,44,94,48,46,1,48,45,47,0,50,48,5,45,4,46,5,47,46,90,4,0,47,0,4,1.0
34,0,42,53,35,59,95,0,38,54,39,50,37,1,44,0,36,55,38,55,36,58,94,48,37,56,44,49,36,51,39,50,36,56,45,0,39,0,40,0,44,49,94,0,36,50,36,0,1.0
0,3,52,38,0,95,90,6,52,40,55,40,1,6,54,4,0,40,52,40,0,94,87,38,52,94,55,38,1,41,53,40,0,41,55,6,54,5,55,6,53,38,89,4,0,40,0,5,1.0
10,10,80,64,12,84,84,11,27,67,28,14,12,12,81,11,10,66,27,65,10,83,82,12,26,82,81,12,12,14,28,12,12,67,82,11,28,11,29,12,81,12,83,11,11,13,11,11,1.0
0,0,46,45,1,95,95,0,45,48,47,47,1,1,48,0,0,47,46,47,0,94,94,44,45,94,48,44,1,47,47,46,1,48,49,0,47,0,48,1,48,45,94,0,0,46,0,0,-1.0
34,7,37,54,34,59,87,7,37,54,37,54,37,9,39,7,36,56,36,56,36,58,85,53,36,56,38,54,35,56,37,55,35,57,40,7,38,8,39,7,38,53,86,7,36,55,36,8,1.0
0,0,52,43,0,95,94,2,49,44,51,40,1,2,54,0,0,44,49,44,0,94,92,38,49,94,55,39,1,41,49,40,0,45,55,2,50,1,51,2,53,39,93,0,0,40,0,1,1.0
33,0,44,53,35,60,95,0,38,55,39,48,36,1,46,0,35,55,38,55,35,59,94,46,37,57,46,47,35,49,39,48,35,56,47,0,39,0,40,0,46,47,94,0,35,48,35,0,1.0
30,0,39,57,31,63,95,0,34,58,35,53,33,1,41,0,32,59,34,59,32,62,94,51,33,60,41,52,32,54,35,53,32,60,42,0,35,0,36,0,41,52,94,0,32,53,32,0,1.0
0,1,52,40,0,95,92,4,52,42,53,40,1,4,54,1,0,42,50,42,0,94,89,38,50,94,55,40,1,41,50,40,0,43,55,4,52,3,53,4,52,38,91,1,0,40,0,3,1.0
0,0,43,50,1,95,95,0,41,53,42,50,1,1,45,0,0,52,42,52,0,94,94,47,40,94,45,48,1,50,42,49,1,53,46,0,42,0,43,1,45,49,94,0,0,49,0,0,1.0
0,0,41,50,1,95,95,0,40,53,42,52,1,1,43,0,0,52,41,52,0,94,94,49,40,94,43,49,1,52,42,51,1,53,44,0,42,0,43,1,43,50,94,0,0,51,0,0,1.0
0,0,46,47,0,95,95,1,45,48,47,46,1,1,48,0,0,48,45,48,0,94,94,44,45,94,49,45,1,47,46,46,0,49,49,1,46,0,47,1,48,45,94,0,0,46,0,0,1.0
29,7,43,59,30,64,87,7,31,60,32,48,32,9,45,7,31,61,32,60,30,63,85,47,31,61,44,47,30,50,32,49,30,62,46,7,33,8,34,7,44,48,86,7,31,49,31,8,1.0
32,7,36,55,34,61,87,7,36,57,36,56,35,9,38,8,33,57,35,56,33,60,85,54,35,58,37,55,34,57,37,55,34,58,39,7,37,8,38,8,38,54,86,8,34,56,34,8,1.0
0,0,47,48,1,95,95,0,42,51,44,46,1,1,49,0,0,50,43,50,0,94,94,43,42,94,49,43,1,46,44,45,1,51,50,0,44,0,45,1,49,44,94,0,0,45,0,0,1.0
0,2,47,47,0,95,93,3,46,48,47,45,1,3,49,2,0,48,46,48,0,94,92,43,45,94,50,45,1,46,46,45,0,49,50,3,46,2,47,3,49,45,92,2,0,45,0,2,1.0
0,5,39,53,1,95,89,5,38,56,39,54,1,7,41,6,0,55,38,55,0,94,87,51,37,94,40,52,1,54,39,53,1,56,42,6,39,6,40,7,41,52,88,6,0,53,0,6,1.0
10,10,80,60,12,84,84,11,31,63,32,14,12,12,81,11,10,62,31,61,10,83,82,12,30,82,81,12,12,14,32,12,12,63,82,11,32,11,33,12,81,12,83,11,11,13,11,11,1.0
35,0,38,52,36,58,95,0,38,53,40,53,38,1,40,0,37,54,38,54,37,57,94,52,38,55,40,52,37,55,40,54,36,55,41,0,40,0,41,0,40,52,94,0,37,54,37,0,1.0
22,12,78,64,24,71,82,13,27,66,28,15,25,14,79,12,23,66,27,65,23,70,80,14,26,68,79,14,24,16,27,14,24,67,80,13,28,12,29,13,78,14,81,12,23,15,24,13,1.0
0,0,47,48,1,95,94,0,42,51,43,46,1,2,49,1,0,50,43,50,0,94,92,43,42,94,48,43,1,46,44,45,1,51,50,0,44,1,45,2,49,44,93,1,0,45,0,1,1.0
0,0,51,44,0,95,95,1,49,45,50,41,1,1,53,0,0,45,49,45,0,94,94,39,48,94,54,41,1,42,49,41,0,46,54,1,49,0,50,1,53,41,94,0,0,41,0,0,1.0
0,0,46,48,0,95,95,1,45,49,46,46,1,1,48,0,0,49,45,49,0,94,94,44,44,94,49,46,1,47,45,46,0,50,49,1,45,0,46,1,48,46,94,0,0,46,0,0,1.0
0,7,40,51,1,95,87,7,39,54,40,53,1,9,42,7,0,53,40,53,0,94,85,50,39,94,41,50,1,53,40,52,1,54,43,7,41,8,42,9,41,51,86,7,0,52,0,8,1.0
0,0,89,42,0,95,93,1,51,44,51,4,1,3,91,1,0,44,49,44,0,94,90,1,48,94,90,4,1,4,49,3,1,45,92,3,50,2,51,3,89,2,92,0,0,3,0,2,1.0
10,11,80,60,12,84,83,12,31,63,32,14,12,13,81,11,11,62,31,62,11,83,81,12,30,82,81,12,12,14,31,13,12,63,82,12,32,12,33,13,80,12,82,11,11,13,11,12,1.0
0,0,52,40,0,95,94,2,51,42,53,40,1,2,54,1,0,42,51,42,0,94,92,38,50,94,55,39,1,41,52,40,0,43,55,2,52,1,53,2,53,39,93,0,0,40,0,1,1.0
15,11,80,72,17,78,83,12,20,74,20,13,18,13,81,12,17,74,20,73,16,77,81,12,18,75,81,13,17,14,20,13,17,75,82,12,20,12,21,12,80,13,82,11,17,13,17,12,1.0
36,0,39,51,37,57,95,0,39,52,41,52,39,1,41,0,38,53,39,53,38,56,94,51,39,54,41,51,38,54,41,53,37,54,42,0,41,0,42,0,41,51,94,0,38,53,38,0,1.0
0,0,85,39,0,95,94,1,54,41,54,7,1,2,88,1,0,41,52,41,0,94,92,3,51,94,88,7,1,7,53,6,1,42,89,2,53,1,54,2,88,5,93,1,0,6,0,1,1.0
0,0,45,45,0,95,95,1,45,47,48,47,1,1,47,0,0,47,45,47,0,94,94,45,45,94,48,45,1,48,47,47,0,48,48,1,47,0,48,1,47,45,94,0,0,47,0,0,-1.0
0,0,46,48,1,95,95,0,43,51,44,47,1,1,48,0,0,50,43,50,0,94,94,44,42,94,48,45,1,47,44,46,1,51,49,0,44,0,45,1,48,45,94,0,0,46,0,0,1.0
27,0,44,53,29,66,95,0,38,55,39,49,30,1,46,0,29,55,39,54,28,65,94,46,37,63,46,47,30,49,39,48,30,56,47,0,39,0,40,1,46,48,94,0,29,48,29,0,1.0
