@relation 'Sax dominant'

@attribute o1atMaa numeric
@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMaa numeric
@attribute o2atLcc numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMca numeric
@attribute o2atLca numeric
@attribute o2atMac numeric
@attribute o2atLac numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMaa numeric
@attribute o3atMac numeric
@attribute o3atLac numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute o3atLcc numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMca numeric
@attribute o3atLca numeric
@attribute destClass {1,-1}

@data
6,15,10,22,7,24,13,17,13,17,6,23,8,18,7,18,27,28,1,3,27,3,28,4,2,29,2,29,2,4,2,3,30,13,12,15,1,15,16,0,31,1,30,0,15,16,15,0,1.0
12,12,17,16,14,18,18,13,18,12,12,17,14,13,13,13,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,20,9,10,1,10,21,0,31,0,30,0,9,21,10,0,1.0
21,6,23,8,22,9,24,7,24,7,22,9,22,7,22,7,1,29,1,29,2,29,1,29,1,30,1,29,1,29,2,30,11,19,10,11,19,11,20,18,12,18,12,19,10,20,11,19,1.0
0,26,2,30,0,31,4,27,3,27,0,30,1,28,0,27,30,1,29,0,30,0,31,1,29,1,30,2,30,1,29,0,17,14,16,17,14,16,14,13,18,14,17,13,17,15,16,13,1.0
2,21,8,25,3,27,9,21,9,22,4,27,4,22,4,22,31,13,15,0,31,0,31,0,17,15,16,14,16,0,17,0,30,31,0,0,1,0,31,0,31,1,30,0,0,31,0,0,-1.0
20,0,29,8,22,10,30,1,30,1,21,9,22,1,21,1,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,18,11,18,19,12,18,12,11,19,11,19,11,18,12,19,12,1.0
13,11,18,15,15,17,19,12,19,11,13,16,15,12,14,12,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,14,15,16,1,16,15,0,31,0,30,0,15,15,16,0,1.0
12,12,17,16,14,18,18,13,18,13,13,17,14,13,13,13,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,17,12,13,1,13,18,0,31,0,30,0,12,18,13,0,1.0
5,22,6,23,6,25,8,23,7,22,5,24,7,24,6,23,28,10,14,2,28,2,29,2,17,13,17,14,18,3,17,2,22,9,21,22,9,21,9,8,23,9,22,8,22,10,21,8,1.0
22,0,29,7,23,8,30,1,30,1,23,8,23,1,23,1,0,31,0,30,1,31,0,30,0,31,0,31,0,30,0,31,13,16,13,14,17,13,17,16,14,16,14,16,13,17,14,17,1.0
21,8,21,8,21,9,22,8,22,8,21,9,22,9,22,9,26,29,1,4,27,5,26,4,2,30,1,29,1,4,2,5,26,19,10,11,4,11,20,3,27,3,27,4,10,20,11,4,1.0
19,7,21,9,20,11,23,8,22,8,20,10,21,9,20,8,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,17,13,16,17,13,17,14,12,18,12,18,13,16,14,17,13,1.0
22,1,28,7,22,8,29,1,29,2,23,8,23,2,23,2,0,31,0,30,1,31,0,30,0,31,0,31,0,30,0,31,15,14,15,16,15,15,15,14,16,14,16,14,15,15,16,15,1.0
12,12,17,16,14,18,18,13,18,13,13,17,14,13,13,13,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,20,9,10,1,10,21,0,31,0,30,0,9,21,10,0,1.0
21,0,29,8,22,9,30,1,30,1,22,9,22,1,22,1,0,31,0,30,1,31,0,30,0,31,0,31,0,30,0,31,16,14,15,16,14,16,15,13,17,13,17,14,15,15,16,14,1.0
22,7,22,7,22,8,23,7,23,7,22,8,23,8,23,8,31,29,1,0,31,0,31,0,2,30,1,29,1,0,2,0,30,25,4,5,1,5,26,0,31,0,30,0,4,26,5,0,1.0
6,14,13,23,6,24,15,15,15,16,7,24,7,16,7,16,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,0,30,0,1,31,0,30,30,1,30,0,30,0,31,0,30,-1.0
15,11,17,13,16,15,19,12,18,12,16,14,17,13,16,12,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,25,5,24,25,5,25,6,4,26,4,26,5,24,6,25,5,1.0
21,7,22,8,22,9,23,8,23,7,21,9,22,8,22,8,3,30,0,27,4,28,3,27,1,31,0,30,0,27,1,28,28,13,16,17,2,17,14,1,29,1,29,2,16,14,17,2,1.0
0,1,26,30,1,31,28,3,28,3,0,30,1,3,0,3,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,31,0,0,1,0,31,0,31,1,30,0,0,31,0,0,1.0
22,6,23,7,22,8,24,6,24,7,23,8,23,7,23,7,0,30,0,30,1,30,0,30,0,31,0,30,0,30,1,31,13,17,12,13,17,13,18,16,14,16,14,17,12,18,13,17,1.0
12,11,18,16,14,18,19,12,19,11,12,17,14,12,13,12,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,13,16,17,1,17,14,0,31,0,30,0,16,14,17,0,1.0
22,0,29,7,23,8,30,1,30,1,23,8,23,1,23,1,1,30,0,29,2,30,1,29,1,31,0,30,0,29,1,30,15,15,14,15,15,15,16,14,16,14,16,15,14,16,15,15,1.0
0,0,29,30,1,31,30,1,30,1,0,30,1,1,0,1,29,31,0,0,30,1,30,1,0,31,0,31,0,1,0,1,30,31,0,0,1,0,31,0,31,1,30,0,0,31,0,0,1.0
12,10,19,16,14,18,20,11,20,11,13,17,14,11,13,11,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,14,15,16,1,16,15,0,31,0,30,0,15,15,16,0,1.0
20,7,22,8,21,10,23,7,23,7,20,9,22,8,21,8,3,31,0,26,4,27,4,27,0,31,0,31,0,27,0,27,30,10,19,20,1,20,11,0,31,0,30,0,19,11,20,0,1.0
0,26,2,30,0,31,4,27,3,27,0,30,1,28,0,27,29,2,28,1,29,1,30,2,28,2,29,3,29,2,28,1,19,12,18,19,12,18,12,11,20,12,19,11,19,13,18,11,1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,12,29,1,18,13,19,12,18,2,30,1,29,1,18,2,19,25,18,11,12,5,12,19,4,26,4,26,5,11,19,12,5,1.0
5,21,7,23,6,25,9,22,8,22,6,24,7,23,6,22,29,1,29,1,29,1,30,1,29,1,29,2,30,2,29,1,15,16,14,15,16,14,16,15,16,16,15,15,15,17,14,15,1.0
6,21,7,22,6,24,9,21,8,22,7,23,8,23,7,22,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,11,19,11,12,20,11,19,19,12,19,11,19,11,20,11,19,1.0
0,25,3,30,0,31,5,26,4,26,0,30,1,27,0,26,27,4,26,3,27,3,28,4,26,4,27,5,27,4,26,3,18,12,18,19,13,18,12,12,19,12,18,12,18,13,18,12,1.0
21,7,22,8,22,9,23,8,23,7,21,9,22,8,22,8,9,30,0,21,10,22,9,21,1,31,0,30,0,21,1,22,27,16,13,14,3,14,17,2,28,2,28,3,13,17,14,3,1.0
21,5,24,7,23,9,25,6,25,6,22,8,23,6,22,6,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,30,8,21,22,1,22,9,0,31,0,30,0,21,9,22,0,1.0
0,21,7,30,0,31,9,22,8,22,0,30,1,23,0,22,28,3,27,2,28,2,29,3,27,3,28,4,28,3,27,2,21,9,21,22,10,21,9,9,22,9,21,9,21,10,21,9,1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,1,30,0,29,2,30,1,29,1,31,0,30,0,29,1,30,16,14,15,16,14,16,15,13,17,13,17,14,15,15,16,14,1.0
17,9,19,11,19,13,21,11,20,9,17,12,19,11,18,10,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,27,3,26,27,3,27,4,2,28,2,28,3,26,4,27,3,-1.0
6,21,7,22,7,24,9,22,8,21,6,23,8,23,7,22,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,13,18,12,13,18,12,18,17,14,18,13,17,13,19,12,17,1.0
21,0,29,7,23,9,30,1,30,1,22,8,23,1,22,1,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,17,13,16,17,13,17,14,12,18,12,18,13,16,14,17,13,1.0
0,23,5,30,0,31,7,24,6,24,0,30,1,25,0,24,29,2,28,1,29,1,30,2,28,2,29,3,29,2,28,1,14,16,14,15,17,14,16,16,15,16,14,16,14,17,14,16,1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,9,31,0,21,10,22,9,21,0,31,0,31,0,21,0,22,29,14,15,16,1,16,15,0,30,0,30,1,15,15,16,1,1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,31,29,1,0,31,0,31,0,2,30,1,29,1,0,2,0,30,21,8,9,1,9,22,0,31,0,30,0,8,22,9,0,1.0
12,12,17,16,14,18,18,13,18,12,12,17,14,13,13,13,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,17,12,13,1,13,18,0,31,0,30,0,12,18,13,0,1.0
0,0,29,30,1,31,30,1,30,1,0,30,1,1,0,1,29,31,0,0,30,1,30,1,0,31,0,31,0,1,0,1,30,31,0,0,1,0,31,0,31,1,30,0,0,31,0,0,1.0
7,13,14,22,7,23,16,14,16,15,8,23,8,15,8,15,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,-1.0
22,0,29,7,23,8,30,1,30,1,23,8,23,1,23,1,3,28,2,27,4,28,3,27,3,29,2,28,2,27,3,28,8,22,7,8,22,8,23,21,9,21,9,22,7,23,8,22,1.0
22,0,29,7,22,8,30,0,30,1,23,8,23,1,23,1,3,29,1,27,4,28,3,27,2,30,1,29,1,27,2,28,7,23,6,7,23,7,24,22,8,22,8,23,6,24,7,23,1.0
0,21,7,30,0,31,9,22,8,22,0,30,1,23,0,22,29,2,28,1,29,1,30,2,28,2,29,3,29,2,28,1,11,20,10,11,20,10,20,19,12,20,11,19,11,21,10,19,1.0
21,1,28,7,22,9,29,1,29,2,22,8,23,2,22,2,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,16,14,15,16,14,16,15,13,17,13,17,14,15,15,16,14,1.0
0,21,7,30,0,31,9,22,8,22,0,30,1,23,0,22,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,10,20,10,11,21,10,20,20,11,20,10,20,10,21,10,20,1.0
20,7,22,8,22,10,23,8,23,7,20,9,22,8,21,8,0,31,0,29,1,30,1,30,0,31,0,31,0,30,0,30,30,11,18,19,1,19,12,0,31,0,30,0,18,12,19,0,1.0
6,21,7,22,7,24,9,22,8,21,6,23,8,23,7,22,29,1,29,1,29,1,30,1,29,1,29,2,30,2,29,1,15,16,14,15,16,14,16,15,16,16,15,15,15,17,14,15,1.0
0,23,6,30,0,31,7,23,7,24,0,30,1,24,0,24,31,10,20,0,31,0,31,0,20,10,21,11,21,0,20,0,30,0,30,31,1,30,0,0,31,0,30,0,30,1,30,0,-1.0
14,11,17,14,16,16,19,13,18,12,15,15,16,13,15,12,14,17,13,16,14,16,15,17,13,17,14,18,14,17,13,16,30,0,30,31,1,30,0,0,31,0,30,0,30,1,30,0,-1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,7,29,1,23,8,24,7,23,2,30,1,29,1,23,2,24,27,16,13,14,3,14,17,2,28,2,28,3,13,17,14,3,1.0
0,0,29,30,1,31,30,1,30,1,0,30,1,1,0,1,28,31,0,1,29,2,29,2,0,31,0,31,0,2,0,2,30,31,0,0,1,0,31,0,31,1,30,0,0,31,0,0,1.0
12,12,17,16,14,18,18,13,18,12,12,17,14,13,13,13,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,16,13,14,1,14,17,0,31,0,30,0,13,17,14,0,1.0
0,26,2,30,0,31,4,27,3,27,0,30,1,28,0,27,29,2,28,1,29,1,30,2,28,2,29,3,29,2,28,1,19,12,18,19,12,18,12,11,20,12,19,11,19,13,18,11,1.0
6,21,7,22,7,24,9,22,8,21,6,23,8,23,7,22,30,0,30,0,30,0,31,0,30,0,30,1,31,1,30,0,11,19,11,12,20,11,19,19,12,19,11,19,11,20,11,19,1.0
21,6,23,8,22,9,24,7,24,7,22,9,22,7,22,7,0,31,0,30,1,31,0,30,0,31,0,31,0,30,0,31,16,13,16,17,14,16,14,13,17,13,17,13,16,14,17,14,1.0
19,7,22,9,20,11,23,7,23,8,20,10,21,8,20,8,8,31,0,22,9,23,8,22,0,31,0,31,0,22,0,23,30,13,16,17,1,17,14,0,31,0,30,0,16,14,17,0,1.0
21,8,21,8,21,9,22,8,22,8,21,9,22,9,22,9,21,29,1,9,22,10,21,9,2,30,1,29,1,9,2,10,27,17,12,13,3,13,18,2,28,2,28,3,12,18,13,3,1.0
22,0,29,7,22,8,30,0,30,1,23,8,23,1,23,1,2,29,1,28,3,29,2,28,2,30,1,29,1,28,2,29,13,16,13,14,17,13,17,16,14,16,14,16,13,17,14,17,1.0
22,1,28,7,22,8,29,1,29,2,23,8,23,2,23,2,2,29,1,28,3,29,2,28,2,30,1,29,1,28,2,29,14,16,13,14,16,14,17,15,15,15,15,16,13,17,14,16,1.0
10,13,12,17,11,19,15,15,15,15,11,19,12,16,12,16,30,1,29,0,31,1,30,0,30,2,29,1,29,0,30,1,27,31,0,0,3,0,31,2,28,3,28,3,0,31,0,3,-1.0
20,7,22,8,21,10,23,7,23,7,20,9,22,8,21,8,5,31,0,25,6,26,5,25,0,31,0,31,0,25,0,26,30,13,16,17,1,17,14,0,31,0,30,0,16,14,17,0,1.0
10,15,12,17,11,19,14,16,14,16,11,19,12,17,12,17,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,1,30,0,1,30,0,30,29,2,30,1,29,1,31,0,29,-1.0
19,6,23,9,21,11,24,7,24,7,20,10,21,7,20,7,4,31,0,26,5,27,4,26,0,31,0,31,0,26,0,27,30,11,18,19,1,19,12,0,31,0,30,0,18,12,19,0,1.0
0,20,7,30,0,31,9,21,9,22,0,30,1,22,0,22,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,13,17,13,14,18,13,17,17,14,17,13,17,13,18,13,17,1.0
0,25,3,30,0,31,5,26,4,26,0,30,1,27,0,26,29,2,28,1,29,1,30,2,28,2,29,3,29,2,28,1,18,12,18,19,13,18,12,12,19,12,18,12,18,13,18,12,1.0
22,0,31,7,23,8,31,0,31,0,23,8,23,0,23,0,3,29,1,27,4,28,3,27,2,30,1,29,1,27,2,28,7,23,6,7,23,7,24,22,8,22,8,23,6,24,7,23,1.0
11,11,18,17,13,19,19,12,19,12,12,18,13,12,12,12,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,10,19,20,1,20,11,0,31,0,30,0,19,11,20,0,1.0
0,23,5,30,0,31,7,24,6,24,0,30,1,25,0,24,29,1,29,1,29,1,30,1,29,1,29,2,30,2,29,1,16,15,15,16,15,15,15,14,17,15,16,14,16,16,15,14,1.0
21,6,23,8,22,9,24,7,24,7,22,9,22,7,22,7,0,31,0,30,1,31,0,30,0,31,0,31,0,30,0,31,9,21,8,9,21,9,22,20,10,20,10,21,8,22,9,21,1.0
5,21,7,23,6,25,9,22,8,22,6,24,7,23,6,22,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,14,17,13,14,17,13,17,16,15,17,14,16,14,18,13,16,1.0
0,20,7,30,0,31,9,21,9,22,0,30,1,22,0,22,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,14,17,13,14,17,13,17,16,15,17,14,16,14,18,13,16,1.0
0,25,3,30,0,31,5,26,4,26,0,30,1,27,0,26,30,1,29,0,30,0,31,1,29,1,30,2,30,1,29,0,15,16,14,15,16,14,16,15,16,16,15,15,15,17,14,15,1.0
8,17,10,19,9,21,12,18,12,18,9,21,10,19,10,19,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,2,29,1,2,29,1,29,28,3,29,2,28,2,30,1,28,-1.0
17,9,19,11,18,13,21,10,20,10,18,12,19,11,18,10,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,26,3,26,27,4,26,4,3,27,3,27,3,26,4,27,4,-1.0
19,7,22,9,21,11,23,8,23,7,19,10,21,8,20,8,8,31,0,22,9,23,8,22,0,31,0,31,0,22,0,23,30,12,17,18,1,18,13,0,31,0,30,0,17,13,18,0,1.0
6,20,7,22,6,24,9,20,9,22,7,23,8,22,7,22,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,11,19,11,12,20,11,19,19,12,19,11,19,11,20,11,19,1.0
12,11,18,16,14,18,19,12,19,11,12,17,14,12,13,12,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,14,15,16,1,16,15,0,31,0,30,0,15,15,16,0,1.0
6,17,10,23,6,24,12,18,12,19,7,24,7,19,7,19,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,14,30,0,1,16,0,30,14,16,15,15,15,0,31,0,15,-1.0
0,20,7,30,0,31,9,21,9,22,0,30,1,22,0,22,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,11,20,10,11,20,10,20,19,12,20,11,19,11,21,10,19,1.0
9,15,12,18,10,20,14,16,14,17,11,20,11,17,11,17,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,5,25,5,6,26,5,25,25,6,25,5,25,5,26,5,25,1.0
22,6,23,7,22,8,24,6,24,7,23,8,23,7,23,7,1,30,0,29,2,30,1,29,1,31,0,30,0,29,1,30,12,17,12,13,18,12,18,17,13,17,13,17,12,18,13,18,1.0
15,11,17,13,17,15,19,13,18,11,15,14,17,13,16,12,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,30,0,29,30,1,30,1,0,31,0,30,0,29,1,30,0,-1.0
0,26,2,30,0,31,4,27,3,27,0,30,1,28,0,27,28,2,28,2,28,2,29,2,28,2,28,3,29,3,28,2,18,12,18,19,13,18,12,12,19,12,18,12,18,13,18,12,1.0
9,8,21,19,11,21,22,9,22,8,9,20,11,9,10,9,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,0,29,30,1,30,1,0,31,0,30,0,29,1,30,0,-1.0
0,0,29,30,1,31,30,1,30,1,0,30,1,1,0,1,28,31,0,1,29,2,29,2,0,31,0,31,0,2,0,2,30,31,0,0,1,0,31,0,31,1,30,0,0,31,0,0,1.0
13,13,16,15,15,17,17,14,17,13,13,16,15,14,14,14,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,22,7,8,1,8,23,0,31,0,30,0,7,23,8,0,1.0
6,13,14,21,7,23,16,14,16,15,8,23,8,15,8,15,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,2,30,0,1,29,0,30,28,3,29,2,28,1,31,0,28,-1.0
18,4,24,10,19,12,26,5,25,5,19,11,20,6,19,5,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,26,3,26,27,4,26,4,3,27,3,27,3,26,4,27,4,-1.0
15,10,18,13,17,15,20,12,19,11,16,14,17,12,16,11,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,30,0,29,30,1,30,1,0,31,0,30,0,29,1,30,0,-1.0
0,0,29,30,1,31,30,1,30,1,0,30,1,1,0,1,28,31,0,1,29,2,29,2,0,31,0,31,0,2,0,2,30,31,0,0,1,0,31,0,31,1,30,0,0,31,0,0,1.0
12,12,17,16,14,18,18,13,18,12,12,17,14,13,13,13,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,15,14,15,1,15,16,0,31,0,30,0,14,16,15,0,1.0
0,25,3,30,0,31,5,26,4,26,0,30,1,27,0,26,30,1,29,0,30,0,31,1,29,1,30,2,30,1,29,0,16,14,16,17,15,16,14,14,17,14,16,14,16,15,16,14,1.0
22,0,29,7,23,8,30,1,30,1,23,8,23,1,23,1,0,31,0,30,1,31,0,30,0,31,0,31,0,30,0,31,15,15,14,15,15,15,16,14,16,14,16,15,14,16,15,15,1.0
21,7,22,8,22,9,23,8,23,7,21,9,22,8,22,8,15,30,0,15,16,16,15,15,1,31,0,30,0,15,1,16,27,17,12,13,3,13,18,2,28,2,28,3,12,18,13,3,1.0
22,7,22,7,22,8,23,7,23,7,22,8,23,8,23,8,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,10,20,9,10,20,10,21,19,11,19,11,20,9,21,10,20,1.0
12,12,17,16,14,18,18,13,18,13,13,17,14,13,13,13,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,21,8,9,1,9,22,0,31,0,30,0,8,22,9,0,1.0
6,20,7,22,7,24,9,21,9,21,6,23,8,22,7,22,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,12,19,11,12,19,11,19,18,13,19,12,18,12,20,11,18,1.0
13,13,16,15,15,17,17,14,17,13,13,16,15,14,14,14,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,16,13,14,1,14,17,0,31,0,30,0,13,17,14,0,1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,18,30,0,12,19,13,18,12,1,31,0,30,0,12,1,13,26,17,12,13,4,13,18,3,27,3,27,4,12,18,13,4,1.0
0,25,3,30,0,31,5,26,4,26,0,30,1,27,0,26,29,2,28,1,29,1,30,2,28,2,29,3,29,2,28,1,18,12,18,19,13,18,12,12,19,12,18,12,18,13,18,12,1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,16,30,0,14,17,15,16,14,1,31,0,30,0,14,1,15,27,17,12,13,3,13,18,2,28,2,28,3,12,18,13,3,1.0
0,20,8,30,0,31,10,21,9,21,0,30,1,22,0,21,29,2,28,1,29,1,30,2,28,2,29,3,29,2,28,1,14,17,13,14,17,13,17,16,15,17,14,16,14,18,13,16,1.0
20,7,22,9,21,10,23,8,23,8,21,10,21,8,21,8,21,31,0,9,22,10,21,9,0,31,0,31,0,9,0,10,30,13,16,17,1,17,14,0,31,0,30,0,16,14,17,0,1.0
21,7,22,8,22,9,23,8,23,7,21,9,22,8,22,8,7,30,0,23,8,24,7,23,1,31,0,30,0,23,1,24,28,14,15,16,2,16,15,1,29,1,29,2,15,15,16,2,1.0
12,13,16,16,14,18,17,14,17,14,13,17,14,14,13,14,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,17,12,13,1,13,18,0,31,0,30,0,12,18,13,0,1.0
3,17,10,24,4,26,12,18,12,19,5,26,5,19,5,19,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,3,28,2,3,28,2,28,27,4,28,3,27,3,29,2,27,-1.0
0,1,28,30,1,31,29,2,29,2,0,30,1,2,0,2,28,31,0,1,29,2,29,2,0,31,0,31,0,2,0,2,30,31,0,0,1,0,31,0,31,1,30,0,0,31,0,0,1.0
22,7,22,7,22,8,23,7,23,7,22,8,23,8,23,8,0,30,0,30,1,30,0,30,0,31,0,30,0,30,1,31,15,15,14,15,15,15,16,14,16,14,16,15,14,16,15,15,1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,6,30,0,24,7,25,6,24,1,31,0,30,0,24,1,25,29,13,16,17,1,17,14,0,30,0,30,1,16,14,17,1,1.0
19,7,22,9,20,11,23,7,23,8,20,10,21,8,20,8,6,31,0,23,7,24,7,24,0,31,0,31,0,24,0,24,30,11,18,19,1,19,12,0,31,0,30,0,18,12,19,0,1.0
6,0,31,23,7,24,31,0,31,0,7,24,7,0,7,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,6,29,1,2,25,1,29,24,7,25,6,24,2,30,1,24,-1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,0,31,0,29,1,30,1,30,0,31,0,31,0,30,0,30,30,10,19,20,1,20,11,0,31,0,30,0,19,11,20,0,1.0
22,1,28,7,22,8,29,1,29,2,23,8,23,2,23,2,0,31,0,30,1,31,0,30,0,31,0,31,0,30,0,31,15,15,14,15,15,15,16,14,16,14,16,15,14,16,15,15,1.0
22,0,29,7,22,8,30,0,30,1,23,8,23,1,23,1,1,30,0,29,2,30,1,29,1,31,0,30,0,29,1,30,15,15,14,15,15,15,16,14,16,14,16,15,14,16,15,15,1.0
0,26,2,30,0,31,4,27,3,27,0,30,1,28,0,27,31,0,30,0,31,0,31,0,30,0,31,1,31,0,30,0,16,14,16,17,15,16,14,14,17,14,16,14,16,15,16,14,1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,21,31,0,9,22,10,21,9,0,31,0,31,0,9,0,10,27,17,12,13,3,13,18,2,28,2,28,3,12,18,13,3,1.0
4,17,10,25,4,26,12,18,12,19,5,26,5,19,5,19,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,15,28,2,3,15,2,28,13,17,15,16,14,3,29,2,14,-1.0
16,7,21,12,17,14,23,8,22,8,17,13,18,9,17,8,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,29,1,28,29,1,29,2,0,30,0,30,1,28,2,29,1,-1.0
8,17,10,19,8,21,12,17,12,19,10,21,10,19,10,19,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,2,29,1,2,29,1,29,28,3,29,2,28,2,30,1,28,-1.0
0,0,29,30,1,31,30,1,30,1,0,30,1,1,0,1,29,31,0,0,30,1,30,1,0,31,0,31,0,1,0,1,30,31,0,0,1,0,31,0,31,1,30,0,0,31,0,0,1.0
21,6,23,8,22,9,24,7,24,7,22,9,22,7,22,7,1,30,0,29,2,30,1,29,1,31,0,30,0,29,1,30,8,21,8,9,22,8,22,21,9,21,9,21,8,22,9,22,1.0
0,24,4,30,0,31,6,25,5,25,0,30,1,26,0,25,30,1,29,0,30,0,31,1,29,1,30,2,30,1,29,0,16,15,15,16,15,15,15,14,17,15,16,14,16,16,15,14,1.0
4,17,10,25,4,26,12,18,12,18,4,26,5,19,5,19,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,3,28,2,3,28,2,28,27,4,28,3,27,3,29,2,27,-1.0
15,9,17,13,17,15,20,12,19,10,15,14,17,12,16,11,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,29,1,28,29,1,29,2,0,30,0,30,1,28,2,29,1,-1.0
12,10,19,16,14,18,20,11,20,11,13,17,14,11,13,11,31,31,0,0,31,0,31,0,0,31,0,31,0,0,0,0,30,18,11,12,1,12,19,0,31,0,30,0,11,19,12,0,1.0
21,7,22,8,21,9,23,7,23,8,22,9,22,8,22,8,10,30,0,20,11,21,10,20,1,31,0,30,0,20,1,21,27,16,13,14,3,14,17,2,28,2,28,3,13,17,14,3,1.0
17,9,19,11,19,13,21,11,20,9,17,12,19,11,18,10,0,31,0,31,0,31,0,31,0,31,0,31,0,31,0,31,27,3,26,27,3,27,4,2,28,2,28,3,26,4,27,3,-1.0
21,0,29,8,22,9,30,1,30,1,22,9,22,1,22,1,3,28,2,27,4,28,3,27,3,29,2,28,2,27,3,28,13,17,12,13,17,13,18,16,14,16,14,17,12,18,13,17,1.0
