@relation 'Sax dominant'

@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMaa numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o2atMaa numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atLcc numeric
@attribute o2atMac numeric
@attribute o2atLac numeric
@attribute o3atMaa numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMac numeric
@attribute o3atLac numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute o3atLcc numeric
@attribute o4atMbb numeric
@attribute o4atLbb numeric
@attribute o4atMaa numeric
@attribute o4atMab numeric
@attribute o4atLab numeric
@attribute o4atMba numeric
@attribute o4atLba numeric
@attribute o4atLbc numeric
@attribute o4atMcb numeric
@attribute o4atLcb numeric
@attribute o5atMbb numeric
@attribute o5atLbb numeric
@attribute o5atMaa numeric
@attribute o5atMab numeric
@attribute o5atLab numeric
@attribute o5atMbc numeric
@attribute o5atLbc numeric
@attribute o5atMac numeric
@attribute o5atLac numeric
@attribute o5atMba numeric
@attribute o5atLba numeric
@attribute o5atMcb numeric
@attribute o5atLcb numeric
@attribute o5atLcc numeric
@attribute destClass {1,3,2}

@data
10,5,16,7,11,1,18,2,12,7,12,1,17,0,1,12,5,15,9,8,12,17,2,17,2,7,11,0,8,2,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,7,4,8,11,8,11,0,19,0,12,10,1,2,12,14,1,3,2,3,12,13,1,0,1.0
4,11,14,13,5,3,16,4,6,13,6,3,15,2,3,6,0,19,15,2,17,19,0,19,0,2,17,0,2,0,2,19,13,4,15,19,0,4,0,19,0,4,15,0,19,9,4,7,12,7,12,0,19,0,8,13,0,0,14,11,3,1,4,1,14,11,4,1,1.0
4,11,14,13,5,3,16,4,6,13,6,3,15,2,3,6,1,19,12,4,15,19,0,19,0,4,15,0,4,0,0,19,13,3,16,19,0,3,0,19,0,3,16,0,19,6,5,9,10,9,10,0,19,0,9,15,0,0,15,11,4,0,4,0,15,11,4,2,1.0
11,4,16,6,11,0,18,2,13,6,13,1,17,0,1,13,5,15,9,8,12,17,2,17,2,7,11,0,8,2,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,7,4,8,11,8,11,0,19,0,12,10,1,2,12,14,1,3,2,3,12,13,1,0,3.0
4,11,13,13,5,4,15,5,6,13,6,4,14,3,4,6,1,19,12,4,15,19,0,19,0,4,15,0,4,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,8,5,8,11,8,11,0,19,0,6,15,0,0,15,8,7,0,7,0,15,8,7,5,3.0
4,11,16,13,5,1,18,2,6,13,6,1,17,0,1,6,0,19,11,4,15,19,0,19,0,4,15,0,4,0,1,19,14,3,16,19,0,3,0,19,0,3,16,0,19,12,1,4,15,4,15,0,19,0,7,15,0,0,15,9,6,0,6,0,15,9,6,4,3.0
8,5,16,8,9,0,18,2,11,8,11,1,17,0,1,11,3,14,9,6,12,16,3,16,3,7,13,1,6,3,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,5,6,10,9,10,9,0,19,0,10,13,0,1,14,13,3,1,3,1,14,12,2,0,1.0
5,10,15,12,6,2,17,3,7,12,7,2,16,1,2,7,1,19,12,4,15,19,0,19,0,4,15,0,4,0,2,19,11,5,14,19,0,5,0,19,0,5,14,0,19,7,6,9,10,9,10,0,19,0,9,12,1,1,13,12,2,2,3,2,13,12,3,0,3.0
3,12,18,14,4,0,19,1,5,14,5,0,18,0,0,5,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,13,1,4,16,3,15,0,19,0,8,15,0,0,15,10,6,0,6,0,15,9,5,4,1.0
4,11,14,13,5,3,16,4,6,13,6,3,15,2,3,6,2,19,11,5,14,19,0,19,0,5,14,0,5,0,1,19,12,4,15,19,0,4,0,19,0,4,15,0,19,6,7,10,9,10,9,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,2.0
4,9,16,12,6,1,18,2,7,12,7,1,17,0,1,7,3,19,11,6,14,19,0,19,0,5,13,0,6,0,2,19,12,5,15,19,0,5,0,19,0,4,14,0,19,5,8,11,8,11,8,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,3.0
3,12,18,14,4,0,19,1,5,14,5,0,18,0,0,5,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,17,0,1,18,1,18,0,19,0,9,15,0,0,15,12,4,0,4,0,15,11,3,1,2.0
10,5,16,7,11,1,18,2,12,7,12,1,17,0,1,12,4,15,8,8,12,17,2,17,2,7,11,0,8,2,2,14,12,5,15,17,3,5,3,16,2,4,14,0,19,6,5,9,10,9,10,0,19,0,12,11,0,1,13,14,1,2,2,2,13,13,1,0,2.0
3,12,18,14,4,0,19,1,5,14,5,0,18,0,0,5,1,19,12,4,15,19,0,19,0,4,15,0,4,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,14,1,3,16,3,16,0,19,0,6,15,0,0,15,8,7,0,7,0,15,8,7,5,2.0
7,6,16,9,9,1,18,2,10,9,10,1,17,0,1,10,1,15,14,3,16,17,2,17,2,3,16,0,3,2,0,17,15,2,17,18,1,2,1,18,1,2,17,0,19,10,3,6,13,6,13,0,19,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,3.0
7,6,18,9,9,0,19,1,10,9,10,0,18,0,0,10,1,15,12,4,15,17,2,17,2,4,15,0,4,2,0,17,15,2,17,18,1,2,1,18,1,2,17,0,19,6,5,9,10,9,10,0,19,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,2.0
4,11,18,13,5,0,19,1,6,13,6,0,18,0,0,6,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,19,0,0,19,0,19,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,1.0
11,4,16,6,11,0,18,2,13,6,13,1,17,0,1,13,3,15,10,6,13,17,2,17,2,6,13,0,6,2,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,6,5,9,10,9,10,0,19,0,12,13,0,1,14,14,2,1,2,1,14,13,1,0,3.0
5,10,13,12,6,4,15,5,7,12,7,4,14,3,4,7,0,19,15,2,17,19,0,19,0,2,17,0,2,0,1,19,14,3,16,19,0,3,0,19,0,3,16,0,19,7,4,8,11,8,11,0,19,0,6,15,0,0,15,8,7,0,7,0,15,8,7,5,2.0
10,5,16,7,11,1,18,2,12,7,12,1,17,0,1,12,5,15,9,8,12,17,2,17,2,7,11,0,8,2,3,14,11,5,14,17,2,6,3,16,2,5,13,0,19,7,4,8,11,8,11,0,19,0,12,10,1,2,12,14,1,3,2,3,12,13,1,0,3.0
5,10,18,12,6,0,19,1,7,12,7,0,18,0,0,7,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,17,0,1,18,1,18,0,19,0,9,15,0,0,15,12,4,0,4,0,15,11,3,1,3.0
6,7,14,10,8,2,17,3,9,10,9,2,16,0,2,9,4,17,9,7,12,18,1,18,1,7,12,0,7,1,3,15,10,5,13,17,1,6,2,17,2,6,13,0,19,7,4,8,11,8,11,0,19,0,9,10,1,2,12,12,2,3,3,3,12,12,3,0,3.0
5,10,18,12,6,0,19,1,7,12,7,0,18,0,0,7,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,19,0,0,19,0,19,0,19,0,6,15,0,0,15,8,7,0,7,0,15,8,7,5,1.0
5,10,18,12,6,0,19,1,7,12,7,0,18,0,0,7,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,16,1,2,17,2,17,0,19,0,10,15,0,0,15,13,3,0,3,0,15,12,2,0,3.0
4,11,14,13,5,3,16,4,6,13,6,3,15,2,3,6,1,19,12,4,15,19,0,19,0,4,15,0,4,0,1,19,16,2,17,19,0,2,0,19,0,2,17,0,19,8,5,8,11,8,11,0,19,0,6,15,0,0,15,9,6,0,6,0,15,9,6,3,3.0
4,11,14,13,5,3,16,4,6,13,6,3,15,2,3,6,2,19,11,5,14,19,0,19,0,5,14,0,5,0,1,19,12,4,15,19,0,4,0,19,0,4,15,0,19,6,5,9,10,9,10,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,3.0
5,10,14,12,6,3,16,4,7,12,7,3,15,2,3,7,1,19,12,4,15,19,0,19,0,4,15,0,4,0,1,19,16,2,17,19,0,2,0,19,0,2,17,0,19,8,5,8,11,8,11,0,19,0,6,15,0,0,15,8,7,0,7,0,15,8,7,5,2.0
5,10,14,12,6,3,16,4,7,12,7,3,15,2,3,7,1,19,14,3,16,19,0,19,0,3,16,0,3,0,1,19,12,4,15,19,0,4,0,19,0,4,15,0,19,6,5,9,10,9,10,0,19,0,6,15,0,0,15,9,6,0,6,0,15,9,6,3,3.0
4,11,15,13,5,2,17,3,6,13,6,2,16,1,2,6,2,19,11,5,14,19,0,19,0,5,14,0,5,0,1,19,12,4,15,19,0,4,0,19,0,4,15,0,19,6,7,10,9,10,9,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,3.0
6,7,18,10,8,0,19,1,9,10,9,0,18,0,0,9,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,12,1,4,15,4,15,0,19,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,3.0
8,5,16,8,9,0,18,2,11,8,11,1,17,0,1,11,1,15,12,4,15,17,2,17,2,4,15,0,4,2,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,6,5,9,10,9,10,0,19,0,12,11,0,1,13,14,1,2,2,2,13,13,1,0,1.0
4,11,15,13,5,2,17,3,6,13,6,2,16,1,2,6,1,19,12,4,15,19,0,19,0,4,15,0,4,0,1,19,14,3,16,19,0,3,0,19,0,3,16,0,19,10,3,6,13,6,13,0,19,0,8,15,0,0,15,10,5,0,5,0,15,10,5,3,3.0
8,5,16,8,9,0,18,2,11,8,11,1,17,0,1,11,5,15,8,8,11,17,2,17,2,8,11,0,8,2,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,6,5,9,10,9,10,0,19,0,12,11,0,1,13,14,1,2,2,2,13,13,1,0,1.0
4,11,16,13,5,1,18,2,6,13,6,1,17,0,1,6,0,19,17,1,18,19,0,19,0,1,18,0,1,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,10,1,5,14,5,14,0,19,0,8,15,0,0,15,11,4,0,4,0,15,11,4,1,3.0
10,5,16,7,11,1,18,2,12,7,12,1,17,0,1,12,6,15,8,9,11,17,2,17,2,8,10,0,9,2,2,14,12,5,15,17,3,5,3,16,2,4,14,0,19,6,5,9,10,9,10,0,19,0,12,10,1,2,12,14,1,3,2,3,12,13,1,0,2.0
7,6,14,9,9,2,17,3,10,9,10,2,16,0,2,10,5,13,9,8,12,16,3,16,3,7,11,0,8,3,3,13,11,5,14,16,3,6,4,15,3,5,13,1,18,5,6,10,9,10,9,0,19,1,9,10,1,2,12,12,2,3,3,3,12,12,3,0,3.0
9,4,16,7,10,0,18,2,12,7,12,1,17,0,1,12,5,15,8,8,11,17,2,17,2,8,11,0,8,2,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,7,4,8,11,8,11,0,19,0,12,13,0,1,14,14,2,1,2,1,14,13,1,0,3.0
7,6,16,9,9,1,18,2,10,9,10,1,17,0,1,10,5,13,9,8,12,16,3,16,3,7,11,0,8,3,3,13,11,5,14,16,3,6,4,15,3,5,13,1,18,8,3,7,12,7,12,0,19,1,9,10,1,2,12,12,2,3,3,3,12,12,3,0,3.0
6,7,18,10,8,0,19,1,9,10,9,0,18,0,0,9,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,19,0,0,19,0,19,0,19,0,10,15,0,0,15,13,3,0,3,0,15,12,2,0,1.0
5,10,14,12,6,3,16,4,7,12,7,3,15,2,3,7,1,19,14,3,16,19,0,19,0,3,16,0,3,0,1,19,16,2,17,19,0,2,0,19,0,2,17,0,19,8,5,8,11,8,11,0,19,0,6,15,0,0,15,9,6,0,6,0,15,9,6,3,2.0
5,10,14,12,6,3,16,4,7,12,7,3,15,2,3,7,1,19,10,5,14,19,0,19,0,5,14,0,5,0,1,19,14,3,16,19,0,3,0,19,0,3,16,0,19,9,4,7,12,7,12,0,19,0,6,15,0,0,15,9,6,0,6,0,15,9,6,3,3.0
6,7,18,10,8,0,19,1,9,10,9,0,18,0,0,9,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,11,2,5,14,5,14,0,19,0,10,15,0,0,15,13,3,0,3,0,15,12,2,0,1.0
9,4,16,7,10,0,18,2,12,7,12,1,17,0,1,12,3,15,9,7,13,17,2,17,2,6,12,0,7,2,2,14,12,5,15,17,3,5,3,16,2,4,14,0,19,7,4,8,11,8,11,0,19,0,12,13,0,1,14,14,2,1,2,1,14,13,1,0,2.0
7,6,16,9,9,1,18,2,10,9,10,1,17,0,1,10,5,15,9,8,12,17,2,17,2,7,11,0,8,2,4,13,10,5,13,16,2,7,4,15,3,6,12,1,19,8,3,7,12,7,12,0,19,0,9,10,1,2,12,12,2,3,3,3,12,12,3,0,3.0
5,10,14,12,6,3,16,4,7,12,7,3,15,2,3,7,1,19,12,4,15,19,0,19,0,4,15,0,4,0,2,19,13,4,15,19,0,4,0,19,0,4,15,0,19,9,4,7,12,7,12,0,19,0,9,12,1,1,13,12,2,2,3,2,13,12,3,0,3.0
7,6,18,9,9,0,19,1,10,9,10,0,18,0,0,10,0,17,15,2,17,18,1,18,1,2,17,0,2,1,0,17,15,2,17,18,1,2,1,18,1,2,17,0,19,10,3,6,13,6,13,0,19,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,3.0
10,5,16,7,11,1,18,2,12,7,12,1,17,0,1,12,5,15,9,8,12,17,2,17,2,7,11,0,8,2,3,15,11,6,14,17,2,6,2,17,2,5,13,0,19,8,3,7,12,7,12,0,19,0,12,10,1,2,12,14,1,3,2,3,12,13,1,0,2.0
11,4,16,6,11,0,18,2,13,6,13,1,17,0,1,13,3,15,9,6,12,17,2,17,2,7,13,0,6,2,2,17,12,5,15,18,1,5,1,18,1,4,14,0,18,5,6,10,9,10,9,1,18,0,12,13,0,1,14,14,2,1,2,1,14,13,1,0,3.0
3,12,18,14,4,0,19,1,5,14,5,0,18,0,0,5,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,14,1,3,16,3,16,0,19,0,7,15,0,0,15,9,6,0,6,0,15,9,6,4,2.0
8,5,16,8,10,1,18,2,11,8,11,1,17,0,1,11,6,15,8,9,11,17,2,17,2,8,10,0,9,2,3,13,11,5,14,16,3,6,4,15,3,5,13,1,19,6,5,9,10,9,10,0,19,0,12,10,1,2,12,14,1,3,2,3,12,13,1,0,2.0
3,12,15,14,4,2,17,3,5,14,5,2,16,1,2,5,2,19,9,6,13,19,0,19,0,6,13,0,6,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,15,0,2,17,2,17,0,19,0,6,15,0,0,15,8,7,0,7,0,15,8,7,5,3.0
4,11,14,13,5,3,16,4,6,13,6,3,15,2,3,6,2,19,11,5,14,19,0,19,0,5,14,0,5,0,1,19,12,4,15,19,0,4,0,19,0,4,15,0,19,6,5,9,10,9,10,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,3.0
9,4,16,7,10,0,18,2,12,7,12,1,17,0,1,12,3,15,9,7,13,17,2,17,2,6,12,0,7,2,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,6,5,9,10,9,10,0,19,0,12,11,0,1,13,14,1,2,2,2,13,13,1,0,2.0
8,5,16,8,10,1,18,2,11,8,11,1,17,0,1,11,6,14,8,9,11,16,3,16,3,8,10,1,9,3,3,15,11,6,14,17,2,6,2,17,2,5,13,0,19,6,5,9,10,9,10,0,19,0,9,12,1,1,13,12,2,2,3,2,13,12,3,0,3.0
8,5,16,8,10,1,18,2,11,8,11,1,17,0,1,11,4,14,8,8,12,16,3,16,3,7,11,1,8,3,3,14,11,6,14,16,3,6,3,16,3,5,13,1,19,6,5,9,10,9,10,0,19,0,9,12,1,1,13,12,2,2,3,2,13,12,3,0,3.0
9,4,16,7,10,0,18,2,12,7,12,1,17,0,1,12,1,15,12,4,15,17,2,17,2,4,15,0,4,2,2,17,11,5,14,18,1,5,1,18,1,5,14,0,18,6,5,9,10,9,10,1,18,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,3.0
4,11,13,13,5,4,15,5,6,13,6,4,14,3,4,6,1,19,12,4,15,19,0,19,0,4,15,0,4,0,1,19,16,2,17,19,0,2,0,19,0,2,17,0,19,9,2,6,13,6,13,0,19,0,5,15,0,0,15,7,8,0,8,0,15,7,8,6,2.0
4,11,13,13,5,4,15,5,6,13,6,4,14,3,4,6,0,19,13,3,16,19,0,19,0,3,16,0,3,0,1,19,14,3,16,19,0,3,0,19,0,3,16,0,19,10,1,5,14,5,14,0,19,0,8,13,0,0,14,11,3,1,4,1,14,11,4,1,1.0
7,6,16,9,9,1,18,2,10,9,10,1,17,0,1,10,5,13,9,8,12,16,3,16,3,7,11,0,8,3,3,13,11,5,14,16,3,6,4,15,3,5,13,1,18,8,3,7,12,7,12,0,19,1,9,10,1,2,12,12,2,3,3,3,12,12,3,0,3.0
4,11,15,13,5,2,17,3,6,13,6,2,16,1,2,6,2,19,11,5,14,19,0,19,0,5,14,0,5,0,1,19,12,4,15,19,0,4,0,19,0,4,15,0,19,6,7,10,9,10,9,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,1.0
6,7,16,10,8,1,18,2,9,10,9,1,17,0,1,9,4,19,10,7,13,19,0,19,0,6,12,0,7,0,2,17,12,5,15,18,1,5,1,18,1,4,14,0,19,5,8,11,8,11,8,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,2.0
8,5,18,8,10,0,19,1,11,8,11,0,18,0,0,11,0,15,17,1,18,17,2,17,2,1,18,0,1,2,1,17,16,2,17,18,1,2,1,18,1,2,17,0,18,5,6,10,9,10,9,1,18,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,2.0
3,12,16,14,4,1,18,2,5,14,5,1,17,0,1,5,1,19,14,3,16,19,0,19,0,3,16,0,3,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,17,0,1,18,1,18,0,19,0,7,15,0,0,15,9,6,0,6,0,15,9,6,4,2.0
3,12,18,14,4,0,19,1,5,14,5,0,18,0,0,5,0,19,17,1,18,19,0,19,0,1,18,0,1,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,17,0,1,18,1,18,0,19,0,7,15,0,0,15,9,6,0,6,0,15,9,6,4,2.0
8,5,18,8,10,0,19,1,11,8,11,0,18,0,0,11,0,17,19,0,19,18,1,18,1,0,19,0,0,1,1,17,16,2,17,18,1,2,1,18,1,2,17,0,19,10,3,6,13,6,13,0,19,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,3.0
7,6,16,9,9,1,18,2,10,9,10,1,17,0,1,10,4,14,10,7,13,16,3,16,3,6,12,1,7,3,3,14,11,6,14,16,3,6,3,16,3,5,13,1,19,6,5,9,10,9,10,0,19,0,9,13,0,0,14,12,2,1,3,1,14,12,3,0,2.0
9,4,16,7,10,0,18,2,12,7,12,1,17,0,1,12,4,14,9,7,12,16,3,16,3,7,12,1,7,3,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,5,6,10,9,10,9,0,19,0,9,13,0,1,14,12,3,1,3,1,14,12,3,0,1.0
7,6,16,9,9,1,18,2,10,9,10,1,17,0,1,10,2,14,11,5,14,16,3,16,3,5,14,1,5,3,3,16,11,6,14,17,2,6,2,17,2,5,13,1,19,7,4,8,11,8,11,0,19,0,9,12,1,1,13,12,2,2,3,2,13,12,3,0,3.0
10,5,16,7,11,1,18,2,12,7,12,1,17,0,1,12,5,15,9,8,12,17,2,17,2,7,11,0,8,2,4,14,10,5,13,17,1,7,3,16,2,6,12,0,19,8,3,7,12,7,12,0,19,0,12,10,1,2,12,14,1,3,2,3,12,13,1,0,1.0
5,10,16,12,6,1,18,2,7,12,7,1,17,0,1,7,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,17,0,1,18,1,18,0,19,0,9,15,0,0,15,12,4,0,4,0,15,11,3,1,3.0
8,5,16,8,10,1,18,2,11,8,11,1,17,0,1,11,5,15,9,8,12,17,2,17,2,7,11,0,8,2,4,13,10,5,13,16,2,7,4,15,3,6,12,1,19,7,4,8,11,8,11,0,19,0,12,10,1,2,12,14,1,3,2,3,12,13,1,0,1.0
8,5,16,8,10,1,18,2,11,8,11,1,17,0,1,11,0,15,16,1,17,17,2,17,2,2,18,0,1,2,1,17,16,2,17,18,1,2,1,18,1,2,17,0,18,8,3,7,12,7,12,1,18,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,1.0
4,11,13,13,5,4,15,5,6,13,6,4,14,3,4,6,0,19,13,3,16,19,0,19,0,3,16,0,3,0,1,19,14,3,16,19,0,3,0,19,0,3,16,0,19,9,4,7,12,7,12,0,19,0,8,13,0,0,14,11,3,1,4,1,14,11,4,1,2.0
8,5,16,8,9,0,18,2,11,8,11,1,17,0,1,11,3,14,9,6,12,16,3,16,3,7,13,1,6,3,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,5,6,10,9,10,9,0,19,0,10,13,0,1,14,13,3,1,3,1,14,12,2,0,1.0
9,4,16,7,10,0,18,2,12,7,12,1,17,0,1,12,4,14,9,7,12,16,3,16,3,7,12,1,7,3,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,4,7,11,8,11,8,0,19,0,10,15,0,0,15,13,3,0,3,0,15,12,2,0,3.0
7,6,16,9,9,1,18,2,10,9,10,1,17,0,1,10,4,15,9,7,12,17,2,17,2,7,12,0,7,2,4,13,10,5,13,16,2,7,4,15,3,6,12,1,19,8,3,7,12,7,12,0,19,0,9,10,1,2,12,12,2,3,3,3,12,12,3,0,3.0
4,11,14,13,5,2,17,3,6,13,6,2,16,0,2,6,2,19,9,6,13,19,0,19,0,6,13,0,6,0,1,19,14,3,16,19,0,3,0,19,0,3,16,0,19,9,4,7,12,7,12,0,19,0,6,15,0,0,15,8,7,0,7,0,15,8,7,5,3.0
10,5,16,7,11,1,18,2,12,7,12,1,17,0,1,12,5,15,9,8,12,17,2,17,2,7,11,0,8,2,3,14,11,5,14,17,2,6,3,16,2,5,13,0,19,7,6,9,10,9,10,0,19,0,12,10,1,2,12,14,1,3,2,3,12,13,1,0,3.0
5,10,16,12,6,1,18,2,7,12,7,1,17,0,1,7,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,19,0,0,19,0,19,0,19,0,10,15,0,0,15,13,3,0,3,0,15,12,2,0,1.0
4,11,18,13,5,0,19,1,6,13,6,0,18,0,0,6,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,14,1,3,16,3,16,0,19,0,9,15,0,0,15,12,4,0,4,0,15,11,3,1,3.0
5,10,15,12,6,2,17,3,7,12,7,2,16,1,2,7,2,19,11,5,14,19,0,19,0,5,14,0,5,0,2,19,11,5,14,19,0,5,0,19,0,5,14,0,19,7,6,9,10,9,10,0,19,0,9,12,1,1,13,12,2,2,3,2,13,12,3,0,1.0
6,7,18,10,8,0,19,1,9,10,9,0,18,0,0,9,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,13,0,3,16,3,16,0,19,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,3.0
9,4,16,7,10,0,18,2,12,7,12,1,17,0,1,12,5,15,8,8,11,17,2,17,2,8,11,0,8,2,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,6,5,9,10,9,10,0,19,0,12,13,0,1,14,14,2,1,2,1,14,13,1,0,3.0
5,10,18,12,6,0,19,1,7,12,7,0,18,0,0,7,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,14,1,3,16,3,16,0,19,0,10,15,0,0,15,13,3,0,3,0,15,12,2,0,3.0
11,4,16,6,11,0,18,2,13,6,13,1,17,0,1,13,2,15,11,5,14,17,2,17,2,5,14,0,5,2,2,17,12,5,15,18,1,5,1,18,1,4,14,0,19,5,6,10,9,10,9,0,19,0,12,15,0,0,15,14,2,0,2,0,15,13,1,0,2.0
5,10,18,12,6,0,19,1,7,12,7,0,18,0,0,7,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,19,0,19,19,0,0,0,19,0,0,19,0,19,19,0,0,19,0,19,0,19,0,10,15,0,0,15,13,3,0,3,0,15,12,2,0,1.0
6,7,16,10,8,1,18,2,9,10,9,1,17,0,1,9,2,19,9,6,13,19,0,19,0,6,13,0,6,0,2,17,11,5,14,18,1,5,1,18,1,5,14,0,19,8,3,7,12,7,12,0,19,0,9,12,1,1,13,12,2,2,3,2,13,12,3,0,3.0
6,7,18,10,8,0,19,1,9,10,9,0,18,0,0,9,0,19,19,0,19,19,0,19,0,0,19,0,0,0,0,19,17,1,18,19,0,1,0,19,0,1,18,0,19,12,1,4,15,4,15,0,19,0,10,15,0,0,15,13,3,0,3,0,15,12,2,0,3.0
5,10,15,12,6,2,17,3,7,12,7,2,16,1,2,7,2,19,11,5,14,19,0,19,0,5,14,0,5,0,1,19,12,4,15,19,0,4,0,19,0,4,15,0,19,6,7,10,9,10,9,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,2.0
4,11,13,13,5,4,15,5,6,13,6,4,14,3,4,6,0,19,13,3,16,19,0,19,0,3,16,0,3,0,1,19,14,3,16,19,0,3,0,19,0,3,16,0,19,12,1,4,15,4,15,0,19,0,7,15,0,0,15,9,6,0,6,0,15,9,6,4,3.0
8,5,16,8,9,0,18,2,11,8,11,1,17,0,1,11,5,12,9,8,12,15,4,15,4,7,11,1,8,4,2,14,12,5,15,16,3,5,3,16,3,4,14,1,19,6,5,9,10,9,10,0,19,0,9,15,0,0,15,12,3,0,3,0,15,12,3,0,3.0
6,7,14,10,7,1,17,3,9,10,9,2,16,0,2,9,5,15,8,8,11,17,2,17,2,8,11,0,8,2,2,13,12,5,15,16,4,5,4,15,3,4,14,1,17,5,8,11,8,11,8,1,18,1,9,12,1,1,13,12,2,2,3,2,13,12,3,0,1.0
10,3,16,6,11,0,18,2,13,6,13,1,17,0,1,13,4,14,10,7,13,16,3,16,3,6,12,1,7,3,2,15,12,5,15,17,2,5,2,17,2,4,14,0,19,6,5,9,10,9,10,0,19,0,10,13,0,1,14,13,3,1,3,1,14,12,2,0,3.0
