@relation 'Sax dominant'

@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMaa numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atLee numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o2atMcc numeric
@attribute o2atLcc numeric
@attribute o2atMaa numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMdd numeric
@attribute o2atLdd numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMcd numeric
@attribute o2atLcd numeric
@attribute o2atMca numeric
@attribute o2atLca numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMde numeric
@attribute o2atLde numeric
@attribute o2atMdc numeric
@attribute o2atLdc numeric
@attribute o2atLee numeric
@attribute o2atMdb numeric
@attribute o2atLdb numeric
@attribute o2atMed numeric
@attribute o2atLed numeric
@attribute o3atMdd numeric
@attribute o3atLdd numeric
@attribute o3atMcc numeric
@attribute o3atLcc numeric
@attribute o3atMde numeric
@attribute o3atLde numeric
@attribute o3atMcd numeric
@attribute o3atLcd numeric
@attribute o3atMed numeric
@attribute o3atLed numeric
@attribute o3atMdc numeric
@attribute o3atLdc numeric
@attribute o3atLee numeric
@attribute o3atMce numeric
@attribute o3atLce numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMaa numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMbe numeric
@attribute o3atLbe numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute destClass {2,1}

@data
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,18,15,12,14,17,21,12,13,18,15,16,19,13,13,16,15,15,12,18,22,10,18,12,9,15,12,21,9,17,19,10,31,18,13,11,20,18,13,11,20,12,11,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,25,12,13,17,16,31,5,14,17,18,13,26,6,14,13,18,13,14,17,31,0,25,5,0,18,5,31,0,13,28,1,31,15,17,2,29,14,16,2,29,15,2,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,23,11,14,18,15,31,7,15,16,19,12,24,8,15,12,19,12,15,16,31,0,23,7,0,19,7,31,0,12,22,7,31,14,17,7,23,13,17,8,23,16,8,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,7,22,29,23,8,1,30,23,8,1,31,2,30,1,29,0,1,30,1,8,1,0,31,0,2,8,0,31,0,1,8,23,0,23,11,14,18,15,31,7,15,16,19,12,24,8,15,12,19,12,15,16,31,0,23,7,0,19,7,31,0,13,23,6,31,15,16,6,24,14,16,7,24,15,7,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,13,27,2,31,15,17,3,28,14,16,3,28,15,3,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,26,13,14,16,15,31,4,15,16,17,14,27,5,15,14,17,13,14,16,31,0,26,4,0,17,4,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,25,14,11,15,18,31,5,12,19,16,15,26,6,12,15,16,15,12,19,31,0,25,5,0,16,5,31,0,16,23,6,31,18,13,6,24,17,13,7,24,12,7,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,7,22,29,23,8,1,30,23,8,1,31,2,30,1,29,0,1,30,1,8,1,0,31,0,2,8,0,31,0,1,8,23,0,22,12,14,17,15,31,8,15,16,18,13,23,9,15,13,18,13,15,16,31,0,22,8,0,18,8,31,0,13,23,6,31,15,16,6,24,14,16,7,24,15,7,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,6,21,30,23,7,0,31,23,8,0,31,0,30,0,30,0,0,30,1,8,1,0,31,0,1,7,0,31,0,0,8,23,0,28,13,14,16,15,31,2,15,16,17,14,29,3,15,14,17,13,14,16,31,0,28,2,0,17,2,31,0,15,31,0,31,17,15,0,31,16,14,0,31,13,0,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
31,0,31,26,31,0,1,27,31,0,1,31,5,27,4,26,0,4,30,1,0,1,0,31,0,5,0,0,31,0,4,0,31,0,23,14,12,15,17,31,7,13,18,16,15,24,8,13,15,16,15,13,18,31,0,23,7,0,16,7,31,0,12,31,0,31,14,18,0,31,13,17,0,31,16,0,18,0,31,0,31,0,31,0,0,31,0,18,0,31,2.0
31,9,20,29,21,10,1,30,21,10,1,31,2,30,1,29,0,1,30,1,10,1,0,31,0,2,10,0,31,0,1,10,21,0,21,12,13,17,16,31,7,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,15,24,5,31,17,14,5,25,16,14,6,25,13,6,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
31,0,29,25,30,0,0,26,30,1,0,31,4,25,5,26,0,4,30,1,1,1,0,31,0,5,0,0,31,0,5,1,30,0,27,6,13,22,16,31,3,14,17,24,8,28,4,14,7,23,7,14,17,31,0,27,3,0,23,3,31,0,9,29,0,31,11,21,1,30,10,20,1,30,19,1,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,0,31,18,31,0,1,20,31,0,1,31,12,20,11,19,0,10,30,1,0,1,0,31,0,12,0,0,31,0,11,0,31,0,20,13,13,16,16,26,10,14,17,17,14,21,11,14,14,17,14,14,17,27,5,20,10,4,17,10,26,4,15,23,6,31,16,15,7,24,16,15,7,24,14,7,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
29,6,21,30,22,7,0,31,23,8,0,31,0,30,0,30,0,0,30,0,8,1,1,30,1,0,7,0,30,0,0,8,23,1,28,13,13,16,16,31,2,14,17,17,14,29,3,14,14,17,14,14,17,31,0,28,2,0,17,2,31,0,16,24,5,31,18,13,5,25,17,13,6,25,12,6,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,19,31,0,1,20,31,0,1,31,11,20,11,20,0,10,30,1,0,1,0,31,0,11,0,0,31,0,11,0,31,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,22,14,12,15,17,31,8,13,18,16,15,23,9,13,15,16,15,13,18,31,0,22,8,0,16,8,31,0,13,26,3,31,15,17,4,27,14,16,4,27,15,4,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,1,28,24,29,2,1,26,29,2,1,31,5,26,5,26,0,3,30,1,2,1,0,31,0,5,2,0,31,0,5,2,29,0,25,10,13,18,16,31,5,14,17,20,12,26,6,14,11,19,11,14,17,31,0,25,5,0,19,5,31,0,11,23,6,31,13,18,6,24,12,18,7,24,17,7,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,31,27,31,0,1,29,31,0,1,31,3,29,2,28,0,1,30,1,0,1,0,31,0,3,0,0,31,0,2,0,31,0,25,10,11,17,18,31,5,12,19,19,12,26,6,12,12,19,12,12,19,31,0,25,5,0,19,5,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,2.0
31,4,25,28,26,5,1,29,26,5,1,31,2,29,2,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,2,5,26,0,25,8,13,20,16,31,5,14,17,22,10,26,6,14,9,21,9,14,17,31,0,25,5,0,21,5,31,0,11,23,6,31,13,18,6,24,12,18,7,24,17,7,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,26,12,13,17,16,31,4,14,17,18,13,27,5,14,13,18,13,14,17,31,0,26,4,0,18,4,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,26,13,13,16,16,31,4,14,17,17,14,27,5,14,14,17,14,14,17,31,0,26,4,0,17,4,31,0,13,24,5,31,15,16,5,25,14,16,6,25,15,6,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,19,15,12,15,17,27,11,13,18,16,16,20,12,13,15,15,15,13,18,28,4,19,11,3,15,11,27,3,16,19,10,31,17,13,10,20,17,14,11,20,13,11,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,20,31,0,1,22,31,0,1,31,10,22,9,21,0,8,30,1,0,1,0,31,0,10,0,0,31,0,9,0,31,0,23,12,12,15,17,31,7,13,18,17,14,24,8,13,14,17,14,13,18,31,0,23,7,0,17,7,31,0,10,31,0,31,11,20,0,31,11,20,0,31,19,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,2.0
31,1,28,22,29,2,1,24,29,2,1,31,7,24,7,24,0,5,30,1,2,1,0,31,0,7,2,0,31,0,7,2,29,0,22,11,13,17,16,29,8,14,17,19,13,23,9,14,12,18,12,14,17,30,2,22,8,1,18,8,29,1,13,25,4,31,14,17,5,26,14,17,5,26,16,5,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
29,1,28,30,28,1,0,31,29,2,0,31,0,30,0,30,0,0,30,0,2,1,1,30,1,0,1,0,30,0,0,2,29,1,27,14,12,15,17,31,3,13,18,16,15,28,4,13,15,16,14,12,18,31,0,27,3,0,16,3,31,0,15,31,0,31,17,15,0,31,16,14,0,31,13,0,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,26,12,13,17,16,31,4,14,17,18,13,27,5,14,13,18,13,14,17,31,0,26,4,0,18,4,31,0,12,26,3,31,14,18,4,27,13,17,4,27,16,4,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,26,8,13,19,16,31,4,14,17,21,10,27,5,14,10,21,10,14,17,31,0,26,4,0,21,4,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,13,12,16,17,30,7,13,18,17,14,24,8,13,14,17,14,13,18,31,1,23,7,0,17,7,30,0,12,26,3,31,13,18,4,27,13,18,4,27,17,4,18,0,31,0,31,0,31,0,0,31,0,18,0,31,2.0
31,0,31,16,31,0,1,18,31,0,1,31,14,18,13,17,0,12,30,1,0,1,0,31,0,14,0,0,31,0,13,0,31,0,24,11,12,17,17,31,6,13,18,19,13,25,7,13,12,18,12,13,18,31,0,24,6,0,18,6,31,0,9,31,0,31,10,21,0,31,10,21,0,31,20,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,2.0
31,0,31,27,31,0,1,29,31,0,1,31,3,29,2,28,0,1,30,1,0,1,0,31,0,3,0,0,31,0,2,0,31,0,21,13,12,16,17,31,9,13,18,17,14,22,10,13,14,17,14,13,18,31,0,21,9,0,17,9,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,26,13,11,16,18,31,4,12,19,17,14,27,5,12,14,17,14,12,19,31,0,26,4,0,17,4,31,0,10,29,0,31,12,20,1,30,11,19,1,30,18,1,20,0,31,0,31,0,31,0,0,31,0,20,0,31,2.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,25,12,13,17,16,31,5,14,17,18,13,26,6,14,13,18,13,14,17,31,0,25,5,0,18,5,31,0,16,28,1,31,18,14,2,29,17,13,2,29,12,2,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,24,14,12,15,17,31,6,13,18,16,15,25,7,13,15,16,15,13,18,31,0,24,6,0,16,6,31,0,11,26,3,31,13,19,4,27,12,18,4,27,17,4,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,3,26,29,27,4,1,30,27,4,1,31,2,30,1,29,0,1,30,1,4,1,0,31,0,2,4,0,31,0,1,4,27,0,20,13,13,16,16,31,8,14,17,17,14,22,10,14,14,17,14,14,17,31,0,21,9,0,17,9,31,0,14,23,6,31,16,15,6,24,15,15,7,24,14,7,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,24,13,12,16,17,31,6,13,18,17,14,25,7,13,14,17,14,13,18,31,0,24,6,0,17,6,31,0,9,28,1,31,11,21,2,29,10,20,2,29,19,2,21,0,31,0,31,0,31,0,0,31,0,21,0,31,2.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,21,13,12,16,17,31,9,13,18,17,14,22,10,13,14,17,14,13,18,31,0,21,9,0,17,9,31,0,15,24,5,31,17,15,6,25,16,14,6,25,13,6,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,0,29,19,30,1,1,21,30,1,1,31,11,21,10,20,0,9,30,1,1,1,0,31,0,11,1,0,31,0,10,1,30,0,20,13,13,16,16,28,10,14,17,17,14,21,11,14,14,17,14,14,17,29,3,20,10,2,17,10,28,2,14,22,7,31,15,16,8,23,15,16,8,23,15,8,16,0,31,0,31,0,31,0,0,31,0,16,0,31,1.0
31,0,31,18,31,0,1,20,31,0,1,31,11,20,11,20,0,9,30,1,0,1,0,31,0,11,0,0,31,0,11,0,31,0,21,13,11,16,18,28,9,12,19,17,14,22,10,12,14,17,14,12,19,29,3,21,9,2,17,9,28,2,13,31,0,31,14,17,0,31,14,17,0,31,16,0,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,4,25,29,26,5,1,30,26,5,1,31,2,30,1,29,0,1,30,1,5,1,0,31,0,2,5,0,31,0,1,5,26,0,27,13,12,16,17,31,3,13,18,17,14,28,4,13,14,17,14,13,18,31,0,27,3,0,17,3,31,0,18,31,0,31,20,12,0,31,19,11,0,31,10,0,12,0,31,0,31,0,31,0,0,31,0,12,0,31,2.0
31,5,24,25,25,6,1,27,25,6,1,31,4,27,4,27,0,2,30,1,6,1,0,31,0,4,6,0,31,0,4,6,25,0,25,10,12,16,17,31,5,13,18,19,13,26,6,13,12,18,12,13,18,31,0,25,5,0,18,5,31,0,10,25,4,31,12,19,4,26,11,19,5,26,18,5,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,23,12,13,17,16,31,7,14,17,18,13,24,8,14,13,18,13,14,17,31,0,23,7,0,18,7,31,0,11,27,2,31,13,19,3,28,12,18,3,28,17,3,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,22,11,13,18,16,31,8,14,17,19,12,23,9,14,12,19,12,14,17,31,0,22,8,0,19,8,31,0,11,24,5,31,13,18,5,25,12,18,6,25,17,6,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,9,20,29,21,10,1,30,21,10,1,31,2,30,1,29,0,1,30,1,10,1,0,31,0,2,10,0,31,0,1,10,21,0,25,12,12,17,17,31,5,13,18,18,13,26,6,13,13,18,13,13,18,31,0,25,5,0,18,5,31,0,15,23,6,31,17,14,6,24,16,14,7,24,13,7,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,26,13,12,16,17,31,4,13,18,17,14,27,5,13,14,17,14,13,18,31,0,26,4,0,17,4,31,0,12,31,0,31,15,17,0,31,14,16,0,31,14,0,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,2,27,21,28,3,1,22,28,3,1,31,9,22,9,22,0,8,30,1,3,1,0,31,0,9,3,0,31,0,9,3,28,0,23,12,12,16,17,30,7,13,18,18,14,24,8,13,13,17,13,13,18,31,1,23,7,0,17,7,30,0,12,23,6,31,13,17,6,24,13,18,7,24,17,7,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,5,24,29,25,6,1,30,25,6,1,31,2,30,1,29,0,1,30,1,6,1,0,31,0,2,6,0,31,0,1,6,25,0,23,12,12,16,17,31,7,13,18,18,14,24,8,13,13,17,13,13,18,31,0,23,7,0,17,7,31,0,13,22,7,31,14,16,7,23,14,17,8,23,16,8,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
29,17,12,30,12,17,0,31,13,18,0,31,0,30,0,30,0,0,30,0,18,1,1,30,1,0,17,0,30,0,0,18,13,1,28,12,13,17,16,31,2,14,17,18,13,29,3,14,13,18,13,14,17,31,0,28,2,0,18,2,31,0,25,28,1,31,27,5,2,29,26,4,2,29,3,2,5,0,31,0,31,0,31,0,0,31,0,5,0,31,2.0
31,7,22,29,23,8,1,30,23,8,1,31,2,30,1,29,0,1,30,1,8,1,0,31,0,2,8,0,31,0,1,8,23,0,20,14,12,15,17,30,10,13,18,16,15,21,11,13,15,16,14,12,18,31,1,20,10,0,16,10,30,0,16,18,11,31,17,13,11,19,17,14,12,19,13,12,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
31,0,31,16,31,0,1,20,31,0,1,31,12,20,11,19,0,8,30,1,0,1,0,31,0,12,0,0,31,0,11,0,31,0,19,13,13,16,16,31,9,14,17,17,14,21,11,14,14,17,13,13,17,31,0,20,10,0,17,10,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,0,31,16,31,0,1,18,31,0,1,31,13,18,13,18,0,11,30,1,0,1,0,31,0,13,0,0,31,0,13,0,31,0,25,12,11,16,18,31,5,12,19,18,14,26,6,12,13,17,13,12,19,31,0,25,5,0,17,5,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,27,8,13,20,16,31,3,14,17,22,10,28,4,14,9,21,9,14,17,31,0,27,3,0,21,3,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,1.0
31,2,27,27,28,3,1,29,28,3,1,31,3,29,2,28,0,1,30,1,3,1,0,31,0,3,3,0,31,0,2,3,28,0,22,12,14,17,15,31,8,15,16,18,13,23,9,15,13,18,12,14,16,31,0,22,8,0,18,8,31,0,12,25,4,31,14,17,4,26,13,17,5,26,16,5,18,0,31,0,31,0,31,0,0,31,0,18,0,31,1.0
31,0,31,19,31,0,1,20,31,0,1,31,11,20,11,20,0,10,30,1,0,1,0,31,0,11,0,0,31,0,11,0,31,0,21,13,12,16,17,29,9,13,18,17,14,22,10,13,14,17,14,13,18,30,2,21,9,1,17,9,29,1,13,25,4,31,14,17,5,26,14,17,5,26,16,5,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,22,13,13,16,16,31,8,14,17,17,14,23,9,14,14,17,14,14,17,31,0,22,8,0,17,8,31,0,15,29,0,31,17,15,1,30,16,14,1,30,13,1,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
29,11,14,30,16,13,0,31,17,14,0,31,0,30,0,30,0,0,30,0,14,1,1,30,1,0,13,0,30,0,0,14,17,1,27,13,12,16,17,31,3,13,18,17,14,28,4,13,14,17,14,13,18,31,0,27,3,0,17,3,31,0,18,25,4,31,20,11,4,26,19,11,5,26,10,5,12,0,31,0,31,0,31,0,0,31,0,12,0,31,2.0
31,8,21,27,22,9,1,29,22,9,1,31,3,29,2,28,0,1,30,1,9,1,0,31,0,3,9,0,31,0,2,9,22,0,22,12,13,17,16,31,8,14,17,18,13,23,9,14,13,18,13,14,17,31,0,22,8,0,18,8,31,0,15,19,10,31,16,14,10,20,16,15,11,20,14,11,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
29,1,28,30,28,1,0,31,29,2,0,31,0,30,0,30,0,0,30,0,2,1,1,30,1,0,1,0,30,0,0,2,29,1,27,13,12,16,17,31,3,13,18,17,14,28,4,13,14,17,14,13,18,31,0,27,3,0,17,3,31,0,13,31,0,31,15,17,0,31,14,16,0,31,15,0,17,0,31,0,31,0,31,0,0,31,0,17,0,31,2.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,27,13,13,16,16,31,3,14,17,17,14,28,4,14,14,17,13,13,17,31,0,27,3,0,17,3,31,0,15,29,0,31,17,15,1,30,16,14,1,30,13,1,15,0,31,0,31,0,31,0,0,31,0,15,0,31,2.0
31,0,31,19,31,0,1,22,31,0,1,31,10,22,9,21,0,7,30,1,0,1,0,31,0,10,0,0,31,0,9,0,31,0,21,12,13,17,16,31,9,14,17,18,13,22,10,14,13,18,13,14,17,31,0,21,9,0,18,9,31,0,11,27,2,31,12,19,3,28,12,19,3,28,18,3,19,0,31,0,31,0,31,0,0,31,0,19,0,31,1.0
31,1,28,29,29,2,1,30,29,2,1,31,2,30,1,29,0,1,30,1,2,1,0,31,0,2,2,0,31,0,1,2,29,0,25,13,12,16,17,31,5,13,18,17,14,26,6,13,14,17,14,13,18,31,0,25,5,0,17,5,31,0,14,31,0,31,16,16,0,31,15,15,0,31,14,0,16,0,31,0,31,0,31,0,0,31,0,16,0,31,2.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,24,11,11,16,18,31,6,12,19,18,13,25,7,12,13,18,13,12,19,31,0,24,6,0,18,6,31,0,9,31,0,31,11,21,0,31,10,20,0,31,19,0,21,0,31,0,31,0,31,0,0,31,0,21,0,31,2.0
31,0,29,29,30,1,1,30,30,1,1,31,2,30,1,29,0,1,30,1,1,1,0,31,0,2,1,0,31,0,1,1,30,0,25,14,12,15,17,31,5,13,18,16,15,26,6,13,15,16,14,12,18,31,0,25,5,0,16,5,31,0,13,29,0,31,15,17,1,30,14,16,1,30,15,1,17,0,31,0,31,0,31,0,0,31,0,17,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,25,10,13,17,16,31,5,14,17,19,12,26,6,14,12,19,12,14,17,31,0,25,5,0,19,5,31,0,10,31,0,31,12,20,0,31,11,19,0,31,18,0,20,0,31,0,31,0,31,0,0,31,0,20,0,31,1.0
31,7,22,29,23,8,1,30,23,8,1,31,2,30,1,29,0,1,30,1,8,1,0,31,0,2,8,0,31,0,1,8,23,0,21,13,12,16,17,31,9,13,18,17,14,22,10,13,14,17,14,13,18,31,0,21,9,0,17,9,31,0,20,22,7,28,22,9,7,23,21,9,8,23,8,8,10,1,31,2,29,2,29,0,0,31,2,10,0,31,2.0
31,10,19,30,20,11,1,31,20,11,0,31,1,30,0,30,0,0,30,1,11,1,0,31,0,1,11,0,31,0,0,11,20,0,21,13,12,16,17,31,9,13,18,17,14,22,10,13,14,17,14,13,18,31,0,21,9,0,17,9,31,0,17,20,9,31,19,12,9,21,18,12,10,21,11,10,13,0,31,0,31,0,31,0,0,31,0,13,0,31,2.0
31,12,13,30,16,14,0,31,16,15,0,31,0,30,0,30,0,0,30,1,15,1,0,31,0,1,14,0,31,0,0,15,16,0,26,12,13,17,16,31,2,14,17,18,13,28,4,14,13,18,13,14,17,31,0,27,3,0,18,3,31,0,15,25,4,31,17,14,4,26,16,14,5,26,13,5,15,0,31,0,31,0,31,0,0,31,0,15,0,31,1.0
31,0,31,20,31,0,1,22,31,0,1,31,9,22,9,22,0,7,30,1,0,1,0,31,0,9,0,0,31,0,9,0,31,0,26,8,13,20,16,31,4,14,17,22,10,27,5,14,9,21,9,14,17,31,0,26,4,0,21,4,31,0,8,31,0,31,10,22,0,31,9,21,0,31,20,0,22,0,31,0,31,0,31,0,0,31,0,22,0,31,1.0
31,0,31,29,31,0,1,30,31,0,1,31,2,30,1,29,0,1,30,1,0,1,0,31,0,2,0,0,31,0,1,0,31,0,23,13,12,16,17,31,7,13,18,17,14,24,8,13,14,17,14,13,18,31,0,23,7,0,17,7,31,0,11,31,0,31,13,19,0,31,12,18,0,31,17,0,19,0,31,0,31,0,31,0,0,31,0,19,0,31,2.0
31,6,23,29,24,7,1,30,24,7,1,31,2,30,1,29,0,1,30,1,7,1,0,31,0,2,7,0,31,0,1,7,24,0,22,13,13,16,16,31,8,14,17,17,14,23,9,14,14,17,14,14,17,31,0,22,8,0,17,8,31,0,16,22,7,31,18,13,7,23,17,13,8,23,12,8,14,0,31,0,31,0,31,0,0,31,0,14,0,31,2.0
