@relation 'Sax dominant'

@attribute o1atMcca numeric
@attribute o1atLcca numeric
@attribute o1atMaaa numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMeca numeric
@attribute o1atLeca numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atLeee numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMade numeric
@attribute o1atLade numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMcbe numeric
@attribute o1atLcbe numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMaae numeric
@attribute o1atLaae numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMcbd numeric
@attribute o1atLcbd numeric
@attribute o1atMdbc numeric
@attribute o1atLdbc numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMeba numeric
@attribute o1atLeba numeric
@attribute o1atMebc numeric
@attribute o1atLebc numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMbee numeric
@attribute o1atLbee numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMabe numeric
@attribute o1atLabe numeric
@attribute o1atMbca numeric
@attribute o1atLbca numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMecd numeric
@attribute o1atLecd numeric
@attribute o1atMadb numeric
@attribute o1atLadb numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMbdb numeric
@attribute o1atLbdb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMdbd numeric
@attribute o1atLdbd numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMadc numeric
@attribute o1atLadc numeric
@attribute o1atMeda numeric
@attribute o1atLeda numeric
@attribute o1atMace numeric
@attribute o1atLace numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute o1atMacb numeric
@attribute o1atLacb numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMeea numeric
@attribute o1atLeea numeric
@attribute o1atMeaa numeric
@attribute o1atLeaa numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMebb numeric
@attribute o1atLebb numeric
@attribute o1atMcda numeric
@attribute o1atLcda numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMdba numeric
@attribute o1atLdba numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMdca numeric
@attribute o1atLdca numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMaca numeric
@attribute o1atLaca numeric
@attribute o1atMece numeric
@attribute o1atLece numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMdda numeric
@attribute o1atLdda numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMebe numeric
@attribute o1atLebe numeric
@attribute o1atMbda numeric
@attribute o1atLbda numeric
@attribute o1atMdbe numeric
@attribute o1atLdbe numeric
@attribute o1atMbed numeric
@attribute o1atLbed numeric
@attribute o1atMbac numeric
@attribute o1atLbac numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMbec numeric
@attribute o1atLbec numeric
@attribute o1atMcec numeric
@attribute o1atLcec numeric
@attribute o1atMcea numeric
@attribute o1atLcea numeric
@attribute o1atMbad numeric
@attribute o1atLbad numeric
@attribute o1atMebd numeric
@attribute o1atLebd numeric
@attribute o1atMcac numeric
@attribute o1atLcac numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMdac numeric
@attribute o1atLdac numeric
@attribute o1atMdec numeric
@attribute o1atLdec numeric
@attribute o1atMdeb numeric
@attribute o1atLdeb numeric
@attribute o1atMcad numeric
@attribute o1atLcad numeric
@attribute o1atMcab numeric
@attribute o1atLcab numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMdab numeric
@attribute o1atLdab numeric
@attribute o1atMada numeric
@attribute o1atLada numeric
@attribute o1atMcae numeric
@attribute o1atLcae numeric
@attribute destClass {2,3,4,1}

@data
11,60,10,59,53,11,67,23,19,22,17,72,11,13,13,21,58,22,60,12,80,10,69,14,62,17,12,22,80,11,79,10,64,17,15,13,68,12,70,11,15,13,65,16,14,68,21,55,70,11,72,11,24,12,15,61,14,65,15,12,26,11,10,79,12,15,24,14,22,17,26,13,23,18,22,17,75,11,12,13,23,11,15,19,27,12,11,65,77,10,14,15,10,67,65,12,71,10,13,20,23,19,14,20,17,66,17,63,25,11,23,12,18,18,18,22,24,14,12,68,11,21,15,19,13,12,15,14,73,11,64,11,13,66,71,12,14,75,24,13,14,12,12,14,14,22,10,77,19,11,11,18,80,10,11,20,78,11,11,19,13,78,24,11,10,68,73,10,10,80,11,13,19,15,26,10,10,21,25,12,24,12,12,66,12,75,23,13,65,12,11,13,12,22,25,10,13,55,70,11,13,17,68,12,23,12,13,18,13,63,75,11,13,18,10,21,13,12,1
21,52,19,53,45,20,61,29,27,31,27,64,20,22,22,29,51,29,52,20,71,18,62,21,58,26,20,30,72,18,71,20,56,25,22,23,62,22,60,21,23,20,56,26,21,61,29,51,64,21,63,19,31,20,22,53,22,58,24,20,32,20,19,70,21,23,31,21,29,26,32,19,30,26,30,26,67,20,21,22,30,21,22,28,33,19,20,59,69,20,22,22,20,60,59,20,62,20,21,28,29,27,22,27,22,59,22,58,32,21,31,22,23,27,22,28,31,21,20,62,21,29,22,28,23,22,23,22,65,19,58,21,21,60,65,18,20,66,30,22,23,20,21,22,21,29,19,68,23,21,21,27,72,18,21,28,70,18,22,28,20,69,31,21,19,62,65,18,19,71,22,23,23,21,32,18,20,28,32,18,30,21,20,59,20,66,29,21,56,21,21,21,20,28,31,20,21,51,60,21,22,26,62,20,31,20,21,26,21,58,67,20,22,27,19,29,22,20,2
18,58,16,46,50,17,66,24,25,24,25,65,17,19,19,23,56,24,57,17,74,16,61,17,53,24,17,29,74,16,73,16,53,25,19,18,61,17,61,17,20,18,54,23,18,66,22,56,63,17,64,17,25,19,19,59,17,63,21,18,27,17,16,73,18,21,25,19,24,24,27,17,24,27,23,25,69,16,18,19,24,18,19,26,28,17,17,64,71,16,19,20,16,65,56,19,63,16,17,27,26,25,17,26,18,63,18,62,26,17,25,17,18,26,18,27,25,17,17,67,17,28,19,26,19,18,20,20,66,17,55,18,17,65,64,16,17,69,26,17,20,18,18,20,18,28,16,71,19,18,18,25,74,16,17,27,72,16,18,26,17,72,25,18,16,67,66,16,16,74,18,18,19,19,27,16,16,27,26,16,26,17,17,63,17,69,26,18,54,18,18,19,17,27,26,16,18,56,61,17,18,25,61,17,25,17,18,27,18,62,69,16,18,26,16,28,19,19,2
16,55,14,49,47,15,65,24,22,24,23,66,14,17,16,24,54,21,53,14,76,13,64,15,56,23,15,28,77,14,76,14,56,19,17,18,63,17,63,16,18,16,55,20,15,64,22,53,65,15,66,15,25,16,16,56,16,61,19,15,28,14,14,75,16,18,25,16,26,22,28,15,24,22,23,25,72,15,16,16,24,15,17,24,29,14,15,63,74,14,16,17,15,63,58,16,65,14,14,26,23,23,16,25,17,61,17,62,27,15,26,17,17,25,17,25,26,16,15,66,15,27,16,24,17,16,18,17,67,14,57,15,14,64,66,14,14,71,27,17,18,15,16,17,15,27,14,73,18,15,16,23,77,13,15,26,75,14,16,24,14,74,25,15,14,66,67,13,14,76,16,18,18,16,28,13,15,26,27,14,27,15,15,61,14,71,23,15,55,15,16,16,15,25,27,14,16,53,63,15,16,25,63,15,26,15,16,22,15,62,72,15,15,25,14,27,17,16,3
16,60,13,53,52,15,68,23,24,23,24,67,17,17,19,21,59,22,57,13,77,16,64,17,59,21,14,27,74,16,73,17,58,23,16,19,64,17,63,18,17,18,58,23,14,66,22,56,66,17,66,17,24,18,16,60,14,64,18,18,26,18,14,76,15,21,25,18,21,25,25,17,22,23,23,21,69,17,16,20,24,17,16,25,26,17,15,67,71,17,15,20,14,65,61,18,65,17,13,26,22,23,14,25,16,63,16,65,25,19,23,19,17,25,16,25,23,17,14,68,15,26,16,24,17,19,17,19,68,17,60,17,13,67,67,16,14,72,23,18,17,18,15,20,14,26,14,74,18,19,16,25,74,16,15,26,72,16,16,24,13,75,24,19,13,68,68,16,13,77,16,19,18,19,26,16,14,25,25,16,23,18,15,63,14,72,22,18,58,18,16,19,15,25,24,17,16,56,63,18,16,21,64,17,23,18,16,23,15,65,69,17,15,25,13,26,17,18,3
12,51,12,54,40,12,64,28,24,25,20,68,13,14,15,23,49,28,50,13,78,13,67,15,59,18,14,26,77,15,76,13,62,24,17,18,64,15,67,18,17,18,59,21,15,64,25,50,66,13,70,18,27,18,17,52,15,61,17,15,29,13,12,77,14,18,28,18,23,21,30,18,27,26,25,18,72,15,14,15,27,13,17,24,30,15,12,62,74,13,15,18,12,63,62,18,69,13,13,23,30,23,15,23,16,61,14,60,27,13,25,15,14,20,16,26,27,15,14,65,12,24,17,23,14,15,17,18,70,15,61,13,13,63,67,15,13,73,30,18,16,15,14,17,15,26,12,75,16,13,12,23,77,13,12,22,75,15,12,22,13,76,27,13,12,65,69,13,12,78,12,17,16,18,29,13,12,25,27,15,30,15,14,61,13,73,30,15,59,15,12,17,14,26,29,13,14,50,67,15,14,18,64,15,25,15,14,26,13,60,72,15,13,20,12,25,14,18,1
15,58,15,58,52,15,65,28,25,24,21,68,18,17,20,23,56,27,59,17,75,17,65,18,62,21,17,26,73,17,72,18,61,24,20,20,65,18,64,20,20,19,61,22,20,67,25,57,67,18,67,19,26,22,20,59,19,64,20,19,27,18,15,74,17,22,28,22,23,22,29,19,26,25,26,21,68,18,17,20,27,18,20,25,29,19,15,63,70,18,20,22,15,66,64,22,66,18,18,23,28,23,19,23,21,65,18,61,26,18,24,18,19,21,21,26,27,18,17,67,16,25,20,23,18,20,20,22,69,19,63,18,18,64,68,17,18,70,29,20,19,19,17,21,20,26,15,72,20,18,15,24,73,17,16,23,71,17,16,23,18,73,25,18,15,66,69,17,15,75,16,20,21,22,28,17,15,25,27,17,29,20,17,65,17,70,28,20,61,20,15,21,17,26,28,18,17,57,64,20,18,21,65,18,24,18,17,25,17,61,68,18,18,21,15,25,17,22,1
15,54,13,54,48,15,62,32,28,27,24,66,16,17,18,26,54,30,55,15,77,16,64,19,57,21,15,28,74,17,73,16,60,26,18,20,62,17,65,20,18,20,59,25,17,63,29,52,64,16,67,20,29,21,18,55,21,62,18,18,31,18,15,76,15,21,32,21,26,27,32,20,29,26,29,21,69,17,17,20,31,16,18,28,32,18,15,62,71,16,17,21,15,62,60,21,66,16,16,27,30,25,21,27,23,61,21,60,29,18,27,19,21,24,23,28,29,19,15,63,15,26,18,25,17,18,18,21,68,18,59,16,16,63,65,18,19,72,32,20,17,18,15,20,17,28,15,74,23,18,15,27,74,16,15,26,72,17,15,24,15,75,29,18,13,63,67,16,13,77,15,19,23,21,31,16,15,27,29,18,32,18,17,61,17,72,30,18,59,18,15,20,17,28,31,16,17,52,65,18,17,21,62,17,27,19,17,26,17,60,69,17,17,24,13,27,17,21,1
17,53,13,47,44,15,63,27,27,26,25,64,15,17,17,24,52,26,52,14,77,13,62,16,54,22,14,30,77,13,76,14,54,25,15,20,61,18,61,18,17,16,52,24,14,63,25,51,63,16,64,14,27,14,15,54,18,61,18,15,30,15,14,76,15,18,29,15,26,27,29,15,25,25,28,24,72,15,16,17,28,16,15,28,31,14,16,62,74,14,16,17,15,62,56,14,63,14,14,29,26,25,18,28,18,60,19,61,30,16,29,19,20,28,18,27,28,16,14,64,15,28,15,26,17,16,17,16,66,13,55,16,14,63,64,13,17,72,27,19,17,15,15,17,14,29,15,74,20,17,17,27,77,13,16,28,75,13,17,25,14,75,27,17,13,64,65,13,13,77,17,19,20,15,30,13,15,28,30,13,27,15,15,60,15,72,26,16,52,15,17,15,15,27,28,14,16,51,61,14,16,24,61,15,29,15,16,25,16,61,72,14,16,28,13,29,17,14,4
18,59,16,57,52,17,66,27,25,24,23,67,17,19,19,24,57,25,57,16,74,16,65,19,60,23,18,27,74,17,73,16,62,24,20,20,64,19,66,19,21,19,60,23,17,65,24,55,65,17,67,18,25,20,19,60,16,62,21,18,27,17,16,73,18,21,27,20,25,24,28,18,25,24,25,24,70,17,18,19,26,18,20,26,28,18,17,64,71,16,18,21,16,64,62,20,66,17,16,25,25,23,16,24,19,62,19,62,26,17,25,19,19,24,20,25,26,19,17,67,17,26,19,24,19,18,20,21,68,18,61,18,16,65,66,19,16,69,27,19,20,18,18,20,18,26,16,71,20,18,18,25,74,16,17,25,72,17,18,24,16,72,25,18,16,67,68,17,16,74,18,20,20,20,27,17,16,25,26,19,27,18,17,62,16,69,25,19,60,19,18,20,18,25,27,17,18,55,66,18,18,24,64,18,25,18,19,24,17,62,70,17,17,24,16,26,19,20,2
19,61,15,41,55,17,67,25,27,24,29,62,16,19,18,23,60,19,59,15,75,14,60,17,49,28,17,32,76,16,75,14,51,24,18,20,58,19,60,18,20,18,48,27,15,66,22,58,60,16,63,16,24,17,15,62,17,64,20,16,26,16,16,74,17,19,25,17,24,29,27,16,24,24,24,29,71,16,18,18,24,18,18,30,27,16,18,66,73,14,17,19,17,65,52,17,62,14,15,31,19,27,17,29,18,63,19,65,26,16,26,20,20,31,20,27,26,17,15,68,17,31,15,29,19,16,18,19,63,16,51,18,15,67,61,16,17,70,25,18,19,16,17,18,17,30,17,72,20,18,19,29,76,14,18,31,74,16,19,29,15,73,24,18,15,68,63,14,15,75,19,20,20,17,26,14,17,29,26,16,25,16,16,63,16,70,19,18,48,18,19,18,18,27,26,14,17,58,60,16,17,29,58,18,26,18,19,24,17,65,71,16,17,31,15,31,19,17,4
14,64,13,50,59,14,70,24,28,20,24,66,15,16,17,20,62,22,63,14,77,14,63,15,56,24,15,28,76,15,75,14,57,26,18,19,62,18,63,19,18,17,54,26,16,70,22,62,64,15,66,17,22,19,18,65,15,67,18,16,23,15,13,76,15,19,24,19,20,26,24,17,22,26,22,24,71,15,15,17,23,15,18,28,24,16,14,68,73,14,16,19,13,69,59,19,65,14,14,26,22,26,15,26,17,67,16,66,22,15,20,18,16,24,17,28,22,15,15,71,14,27,18,26,16,16,18,19,67,16,58,15,14,69,65,15,14,72,24,19,17,16,15,18,16,28,13,74,17,15,14,27,76,14,14,26,74,15,14,26,14,75,22,15,13,71,67,14,13,77,14,19,17,19,23,14,13,27,22,15,24,16,15,67,14,72,22,17,54,17,14,18,15,28,23,14,16,62,63,16,16,24,62,16,20,16,16,26,15,66,71,15,15,24,13,27,16,19,1
17,56,16,56,49,17,64,27,26,25,26,64,18,19,20,23,55,26,55,17,74,18,62,22,58,23,18,30,72,20,71,18,60,26,19,25,60,23,62,24,21,22,57,25,18,64,25,54,62,18,65,21,28,21,18,56,19,62,21,20,29,19,17,73,18,23,28,21,23,26,30,21,27,27,25,23,67,22,19,21,27,18,19,27,30,20,17,63,69,18,20,23,17,63,61,21,64,18,17,28,27,26,19,27,20,61,19,61,27,19,25,24,19,26,21,27,27,22,17,65,17,29,18,27,19,20,20,22,65,20,60,18,17,63,63,20,18,69,28,24,20,20,18,22,19,29,17,71,21,19,17,27,72,18,17,28,70,20,17,27,17,72,27,19,16,64,65,18,16,74,17,25,22,21,30,18,17,28,28,20,28,20,18,61,18,69,27,20,57,20,17,22,19,27,29,18,18,54,62,20,18,23,60,20,25,21,19,27,18,61,67,20,18,26,16,29,19,21,1
20,58,17,45,52,19,65,25,27,26,30,62,18,21,20,25,57,24,56,17,73,17,59,19,52,28,18,32,73,17,72,18,52,26,20,22,59,21,59,20,21,19,50,27,18,64,24,56,61,19,61,18,27,20,19,59,19,62,22,19,28,19,18,72,19,22,26,20,25,28,28,18,26,28,24,28,68,18,20,21,25,19,20,29,29,18,19,64,70,18,19,21,18,63,54,20,60,18,17,31,25,29,19,30,20,61,20,62,27,20,26,22,20,30,20,29,26,19,18,66,19,31,19,30,21,20,21,21,63,18,53,19,17,65,62,18,18,68,27,21,21,19,19,21,18,31,18,70,21,20,20,28,73,17,19,31,71,17,20,30,17,71,27,20,17,66,63,17,17,73,20,22,21,20,28,17,18,30,27,18,27,19,19,61,18,68,25,19,50,19,20,20,19,29,27,18,20,56,59,19,20,28,59,18,26,19,20,28,19,62,68,18,19,30,17,31,21,20,2
14,58,13,53,49,14,67,24,26,22,22,67,14,16,16,21,57,24,57,14,77,13,65,17,58,21,15,27,77,14,76,14,58,24,18,18,64,16,64,18,18,16,58,22,16,67,22,56,66,14,67,16,23,16,18,59,15,65,18,15,26,15,14,76,15,18,26,18,22,24,27,16,23,25,24,22,72,15,16,17,25,14,18,26,27,15,14,66,74,14,16,18,14,66,60,16,66,14,14,25,25,23,15,25,17,64,15,64,25,15,23,17,16,23,17,27,25,17,15,68,15,26,18,23,17,16,18,18,68,15,59,14,14,67,67,14,15,72,25,18,17,15,15,17,16,27,14,74,17,15,14,25,77,13,15,25,75,14,15,23,14,75,23,15,13,68,68,13,13,77,15,18,17,18,26,13,14,26,25,14,25,16,16,64,15,72,25,16,58,16,14,17,16,27,26,14,16,56,64,16,17,22,64,15,23,16,16,25,15,64,72,15,16,23,13,26,16,16,1
14,58,12,50,50,13,67,24,26,23,23,66,13,15,15,22,56,23,56,13,78,12,62,16,55,23,14,28,78,12,77,12,55,24,16,18,62,17,62,18,17,14,55,24,15,66,23,54,64,13,65,14,24,14,16,58,14,63,17,14,27,13,12,77,14,17,27,15,24,26,27,14,23,24,25,24,73,14,14,15,26,14,16,27,27,14,13,65,75,12,15,17,12,65,58,14,64,12,13,26,23,24,14,26,17,63,16,63,26,13,25,17,17,25,17,27,25,16,14,67,13,27,16,24,15,14,17,16,67,14,57,14,13,65,65,12,13,73,24,18,16,14,14,16,15,28,12,75,18,14,14,27,78,12,13,26,76,12,14,24,13,76,24,14,12,67,67,12,12,78,14,18,18,16,27,12,12,27,26,12,24,14,14,63,13,73,23,15,55,15,14,16,14,27,26,12,15,54,62,14,15,24,62,13,25,13,15,24,14,63,73,12,14,25,12,27,15,14,2
15,57,12,56,48,14,67,24,23,24,22,69,13,16,15,23,55,24,57,13,78,11,67,14,61,21,14,25,79,12,78,12,61,21,16,17,66,17,66,15,17,14,59,21,14,67,23,55,68,14,69,13,25,14,16,58,14,64,17,13,26,13,12,77,14,16,25,15,24,22,26,14,24,22,24,22,74,13,14,15,24,14,16,23,27,13,14,65,76,12,15,16,12,66,63,14,68,12,14,24,24,23,14,24,15,65,16,63,26,14,25,17,16,23,15,24,25,14,14,68,14,24,16,23,16,14,17,15,70,12,62,14,14,66,69,12,13,73,25,17,16,13,14,15,14,25,12,75,16,14,15,22,79,11,14,24,77,12,15,23,13,76,25,14,12,68,70,11,12,78,15,17,16,15,26,11,12,24,26,12,25,14,14,65,13,73,24,15,59,14,15,14,14,24,25,12,16,55,66,13,16,22,66,14,25,14,16,22,15,63,74,13,15,23,12,24,16,14,2
14,62,12,51,55,13,69,22,25,21,23,66,13,15,15,18,61,20,60,12,78,11,65,16,58,21,14,28,79,12,78,13,57,23,16,19,64,17,63,18,17,14,55,22,13,68,19,59,66,14,66,13,21,14,15,63,14,66,17,13,24,13,13,77,14,16,23,15,19,24,25,13,21,24,22,22,74,15,15,15,22,14,16,26,25,13,14,68,76,13,14,16,13,67,59,14,65,13,12,26,21,23,14,25,16,65,15,66,24,14,23,18,17,25,17,26,24,16,13,70,14,27,15,24,16,15,16,16,67,13,58,14,12,69,67,12,14,73,23,18,16,13,14,15,14,27,13,75,17,14,14,25,79,11,15,26,77,12,15,24,12,76,21,14,12,70,67,11,12,78,15,19,17,15,24,11,13,26,24,12,23,15,14,65,13,73,21,15,55,15,14,15,15,26,24,13,14,59,63,15,15,22,64,14,23,14,15,24,13,66,74,14,14,25,12,27,15,14,3
15,58,13,41,50,14,67,20,21,23,26,66,13,15,15,23,58,17,57,13,79,11,62,12,51,25,13,28,79,11,78,11,51,19,13,14,62,14,62,12,15,13,51,21,13,67,20,56,64,13,65,11,25,12,13,59,14,65,17,13,25,13,13,77,15,16,22,12,24,22,25,11,23,21,21,26,74,11,14,15,21,14,13,23,27,11,14,66,76,11,15,14,14,66,54,12,64,11,13,27,20,24,14,25,14,65,16,66,25,13,24,14,16,27,15,24,24,12,13,69,14,27,13,26,15,13,15,14,67,11,53,14,13,67,65,11,13,75,23,12,15,13,14,15,13,26,13,76,16,15,15,22,79,11,14,27,77,11,15,26,13,77,24,15,13,68,67,11,13,78,15,14,17,12,26,11,14,25,26,11,23,11,13,65,13,75,20,13,51,13,15,13,13,24,24,11,14,56,62,11,14,26,62,13,24,13,14,21,14,66,74,11,14,27,13,27,16,12,4
18,59,17,47,52,18,66,26,27,24,26,64,17,20,19,22,58,25,57,17,73,16,61,20,52,25,19,30,74,17,73,16,53,27,21,19,60,18,61,18,22,19,55,25,18,65,23,57,62,17,64,18,25,20,20,60,18,63,22,18,27,17,18,72,19,21,26,20,23,26,28,18,25,28,24,25,69,17,20,19,25,18,21,28,28,18,18,65,71,16,19,21,18,64,55,20,63,16,17,28,26,26,18,27,19,62,18,63,26,17,25,18,19,26,20,28,26,20,18,67,18,29,20,27,20,18,21,21,65,18,54,18,17,66,63,17,18,68,27,18,21,18,19,20,19,29,18,70,20,18,18,27,74,16,19,28,72,17,19,27,17,71,25,18,17,67,65,16,17,73,19,19,20,20,27,16,18,28,26,17,27,18,19,62,18,68,26,19,55,19,18,20,20,28,27,16,19,57,61,18,19,25,60,18,25,18,20,28,18,63,69,17,18,26,17,29,20,20,2
17,57,13,57,50,15,66,25,23,24,22,69,15,17,17,24,57,24,57,14,77,14,65,15,61,20,15,25,76,14,75,14,61,21,16,18,65,16,65,17,18,16,60,21,16,67,24,58,67,15,68,15,25,16,16,58,18,65,18,16,26,16,14,76,15,19,27,17,24,23,27,16,24,21,25,22,71,15,16,18,26,17,16,24,28,16,16,65,73,14,17,19,16,66,64,16,67,14,15,24,24,22,18,24,17,65,17,65,25,16,25,18,17,24,17,23,25,15,15,68,15,24,16,22,17,16,18,18,70,15,63,16,15,66,68,14,16,73,25,18,17,16,15,18,16,25,15,74,17,18,17,23,76,14,16,24,74,14,17,22,15,75,24,17,14,67,70,14,14,77,17,18,18,17,27,14,16,24,26,14,25,16,16,65,15,73,24,17,60,16,17,17,16,23,26,14,17,58,65,15,17,22,65,15,25,16,17,21,16,65,71,14,16,24,14,24,17,16,4
15,63,13,56,58,14,69,23,24,22,23,68,15,16,17,21,61,22,63,14,77,13,67,16,62,23,15,26,77,14,76,15,61,23,17,19,66,18,65,19,18,16,59,23,17,70,22,61,68,16,68,16,23,17,17,64,15,67,18,15,23,15,13,76,15,18,24,17,21,23,25,16,23,24,23,23,72,16,15,17,23,16,17,25,25,15,14,67,74,15,17,18,13,69,63,17,67,15,14,24,23,24,15,24,18,67,16,65,23,16,22,18,17,23,18,25,24,16,15,71,15,25,17,24,17,17,18,18,69,15,62,16,14,68,69,14,14,72,24,19,17,15,15,17,17,26,13,74,17,16,15,24,77,13,15,24,75,14,16,24,14,75,22,16,13,70,69,13,13,77,16,19,18,17,24,13,13,25,24,14,24,17,15,67,14,72,23,17,59,17,15,17,15,25,24,15,16,61,65,17,17,23,66,16,22,16,16,24,15,65,72,16,16,23,13,25,16,17,2
20,53,20,53,48,20,62,29,29,27,25,63,20,21,22,26,52,29,53,21,72,19,62,22,57,24,21,31,71,20,70,20,58,28,22,25,61,23,62,24,23,23,56,26,21,63,26,56,62,21,64,22,28,22,22,54,24,61,23,21,31,20,20,71,21,24,30,23,28,27,31,23,27,29,28,26,67,22,21,22,29,21,22,29,32,21,20,61,68,21,22,24,20,62,59,22,63,21,21,29,30,27,25,29,21,61,21,60,30,21,29,23,21,27,21,30,29,22,21,63,20,29,22,27,21,22,23,23,65,20,58,21,21,62,63,21,21,69,30,25,22,21,21,23,21,31,20,70,22,21,20,28,71,20,20,28,69,21,20,26,21,71,28,21,20,63,64,20,20,72,20,24,22,23,31,20,20,30,30,21,30,22,21,61,21,69,30,22,56,21,20,22,21,30,30,21,21,56,62,21,21,26,61,21,29,21,21,29,21,60,67,21,21,27,20,30,21,22,3
16,61,12,54,56,14,68,22,23,24,24,68,14,16,16,24,61,21,61,13,78,12,66,14,60,24,13,26,78,12,77,13,60,21,14,18,65,17,66,16,16,15,58,23,14,69,23,60,67,15,68,13,25,13,14,62,16,66,17,14,24,14,12,77,14,17,24,14,24,23,24,14,23,21,23,24,73,14,14,16,23,16,14,24,26,13,14,66,75,13,16,16,14,68,62,13,67,13,14,25,21,24,16,24,16,67,17,66,24,15,24,17,17,24,16,23,23,14,13,70,14,24,14,25,16,15,16,15,70,12,61,16,14,67,68,13,14,73,22,17,16,14,14,16,14,25,12,75,17,16,16,23,78,12,14,24,76,13,16,24,14,76,24,16,12,69,69,12,12,78,16,17,18,14,25,12,14,24,25,13,22,14,13,67,13,73,21,15,58,14,16,14,13,23,23,13,15,60,66,13,15,24,65,14,24,14,15,21,15,66,73,13,15,24,12,25,16,13,4
