@relation 'Sax dominant'

@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atMfed numeric
@attribute o1atLfed numeric
@attribute o1atMeee numeric
@attribute o1atLeee numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMggg numeric
@attribute o1atLggg numeric
@attribute o1atMhgf numeric
@attribute o1atLhgf numeric
@attribute o1atMfgg numeric
@attribute o1atLfgg numeric
@attribute o1atMggf numeric
@attribute o1atLggf numeric
@attribute o1atMfee numeric
@attribute o1atLfee numeric
@attribute o1atMdeg numeric
@attribute o1atLdeg numeric
@attribute o1atMegh numeric
@attribute o1atLegh numeric
@attribute o1atMeef numeric
@attribute o1atLeef numeric
@attribute o1atMhij numeric
@attribute o1atLhij numeric
@attribute o1atMjih numeric
@attribute o1atLjih numeric
@attribute o1atLkkk numeric
@attribute o1atMjkk numeric
@attribute o1atLjkk numeric
@attribute o1atMkkj numeric
@attribute o1atLkkj numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMeff numeric
@attribute o1atLeff numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMffg numeric
@attribute o1atLffg numeric
@attribute o1atMfff numeric
@attribute o1atLfff numeric
@attribute o1atMgfe numeric
@attribute o1atLgfe numeric
@attribute o1atMijj numeric
@attribute o1atLijj numeric
@attribute o1atMjji numeric
@attribute o1atLjji numeric
@attribute o1atMghi numeric
@attribute o1atLghi numeric
@attribute o1atMihg numeric
@attribute o1atLihg numeric
@attribute o1atMjjk numeric
@attribute o1atLjjk numeric
@attribute o1atMkjj numeric
@attribute o1atLkjj numeric
@attribute o1atMjjj numeric
@attribute o1atLjjj numeric
@attribute o1atMceg numeric
@attribute o1atLceg numeric
@attribute o1atMbce numeric
@attribute o1atLbce numeric
@attribute o1atMegj numeric
@attribute o1atLegj numeric
@attribute o1atMiih numeric
@attribute o1atLiih numeric
@attribute o1atMhgg numeric
@attribute o1atLhgg numeric
@attribute o1atMggh numeric
@attribute o1atLggh numeric
@attribute o1atMjii numeric
@attribute o1atLjii numeric
@attribute o1atMhhg numeric
@attribute o1atLhhg numeric
@attribute o1atMgff numeric
@attribute o1atLgff numeric
@attribute o1atMghh numeric
@attribute o1atLghh numeric
@attribute o1atMihh numeric
@attribute o1atLihh numeric
@attribute o1atMgjk numeric
@attribute o1atLgjk numeric
@attribute o1atMhhh numeric
@attribute o1atLhhh numeric
@attribute o1atMaaa numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMdef numeric
@attribute o1atLdef numeric
@attribute o1atMgii numeric
@attribute o1atLgii numeric
@attribute o1atMiii numeric
@attribute o1atLiii numeric
@attribute o1atMfgi numeric
@attribute o1atLfgi numeric
@attribute o1atMiij numeric
@attribute o1atLiij numeric
@attribute o1atMbba numeric
@attribute o1atLbba numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMffe numeric
@attribute o1atLffe numeric
@attribute o1atMefg numeric
@attribute o1atLefg numeric
@attribute o1atMijk numeric
@attribute o1atLijk numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMceh numeric
@attribute o1atLceh numeric
@attribute o1atMhkk numeric
@attribute o1atLhkk numeric
@attribute o1atMehk numeric
@attribute o1atLehk numeric
@attribute o1atMdgi numeric
@attribute o1atLdgi numeric
@attribute o1atMgik numeric
@attribute o1atLgik numeric
@attribute o1atMikk numeric
@attribute o1atLikk numeric
@attribute o1atMcdg numeric
@attribute o1atLcdg numeric
@attribute o1atMhgh numeric
@attribute o1atLhgh numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMbdg numeric
@attribute o1atLbdg numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMghg numeric
@attribute o1atLghg numeric
@attribute o1atMgij numeric
@attribute o1atLgij numeric
@attribute o1atMcdf numeric
@attribute o1atLcdf numeric
@attribute o1atMdfg numeric
@attribute o1atLdfg numeric
@attribute o1atMfef numeric
@attribute o1atLfef numeric
@attribute o1atMefe numeric
@attribute o1atLefe numeric
@attribute o1atMegi numeric
@attribute o1atLegi numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMcei numeric
@attribute o1atLcei numeric
@attribute o1atMeik numeric
@attribute o1atLeik numeric
@attribute o1atMehj numeric
@attribute o1atLehj numeric
@attribute o1atMhjk numeric
@attribute o1atLhjk numeric
@attribute o1atMghj numeric
@attribute o1atLghj numeric
@attribute o1atMdgj numeric
@attribute o1atLdgj numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMbdh numeric
@attribute o1atLbdh numeric
@attribute o1atMdhj numeric
@attribute o1atLdhj numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMdhk numeric
@attribute o1atLdhk numeric
@attribute o1atMdeh numeric
@attribute o1atLdeh numeric
@attribute o1atMfgf numeric
@attribute o1atLfgf numeric
@attribute o1atMdfh numeric
@attribute o1atLdfh numeric
@attribute o1atMfhk numeric
@attribute o1atLfhk numeric
@attribute o1atMgfg numeric
@attribute o1atLgfg numeric
@attribute o1atMihi numeric
@attribute o1atLihi numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMbab numeric
@attribute o1atLbab numeric
@attribute o1atMfik numeric
@attribute o1atLfik numeric
@attribute o1atMdfi numeric
@attribute o1atLdfi numeric
@attribute o1atMfgh numeric
@attribute o1atLfgh numeric
@attribute o1atMhjj numeric
@attribute o1atLhjj numeric
@attribute o1atMefh numeric
@attribute o1atLefh numeric
@attribute o1atMfhj numeric
@attribute o1atLfhj numeric
@attribute o1atMhhi numeric
@attribute o1atLhhi numeric
@attribute o1atMbdf numeric
@attribute o1atLbdf numeric
@attribute o1atMhii numeric
@attribute o1atLhii numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMgge numeric
@attribute o1atLgge numeric
@attribute o1atMgee numeric
@attribute o1atLgee numeric
@attribute o1atMcef numeric
@attribute o1atLcef numeric
@attribute o1atMfhi numeric
@attribute o1atLfhi numeric
@attribute o1atMfhh numeric
@attribute o1atLfhh numeric
@attribute o1atMbcf numeric
@attribute o1atLbcf numeric
@attribute o1atMcfi numeric
@attribute o1atLcfi numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMfij numeric
@attribute o1atLfij numeric
@attribute o1atMfjk numeric
@attribute o1atLfjk numeric
@attribute o1atMcfj numeric
@attribute o1atLcfj numeric
@attribute o1atMcfh numeric
@attribute o1atLcfh numeric
@attribute o1atMgfd numeric
@attribute o1atLgfd numeric
@attribute o1atMfdd numeric
@attribute o1atLfdd numeric
@attribute o1atMbcg numeric
@attribute o1atLbcg numeric
@attribute o1atMcgj numeric
@attribute o1atLcgj numeric
@attribute o1atMcdh numeric
@attribute o1atLcdh numeric
@attribute o1atMddf numeric
@attribute o1atLddf numeric
@attribute o1atMdfj numeric
@attribute o1atLdfj numeric
@attribute o1atMace numeric
@attribute o1atLace numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMkji numeric
@attribute o1atLkji numeric
@attribute o1atMeeg numeric
@attribute o1atLeeg numeric
@attribute o1atMjkj numeric
@attribute o1atLjkj numeric
@attribute o1atMkjk numeric
@attribute o1atLkjk numeric
@attribute o1atMhih numeric
@attribute o1atLhih numeric
@attribute o1atMffh numeric
@attribute o1atLffh numeric
@attribute o1atMjig numeric
@attribute o1atLjig numeric
@attribute o1atMigf numeric
@attribute o1atLigf numeric
@attribute o1atMefi numeric
@attribute o1atLefi numeric
@attribute o1atMfdc numeric
@attribute o1atLfdc numeric
@attribute o1atMhge numeric
@attribute o1atLhge numeric
@attribute o1atMggi numeric
@attribute o1atLggi numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMhik numeric
@attribute o1atLhik numeric
@attribute o1atMiig numeric
@attribute o1atLiig numeric
@attribute o1atMfeg numeric
@attribute o1atLfeg numeric
@attribute o1atMegg numeric
@attribute o1atLegg numeric
@attribute o1atMcba numeric
@attribute o1atLcba numeric
@attribute o1atMfec numeric
@attribute o1atLfec numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMacf numeric
@attribute o1atLacf numeric
@attribute o1atMiji numeric
@attribute o1atLiji numeric
@attribute o1atMehi numeric
@attribute o1atLehi numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMged numeric
@attribute o1atLged numeric
@attribute o1atMjij numeric
@attribute o1atLjij numeric
@attribute o1atMihf numeric
@attribute o1atLihf numeric
@attribute o1atMhfe numeric
@attribute o1atLhfe numeric
@attribute o1atMdgh numeric
@attribute o1atLdgh numeric
@attribute destClass {2,3,7,6,4,5,1}

@data
24,87,5,64,5,88,4,88,59,28,64,30,59,32,27,63,27,63,59,32,67,25,67,25,66,25,66,26,65,28,60,27,65,25,64,27,70,20,70,21,15,77,16,77,16,30,60,4,89,4,89,30,61,3,94,64,27,57,34,58,34,55,57,31,35,30,34,5,87,66,25,65,26,66,27,72,20,73,20,68,23,69,24,76,16,76,17,75,19,31,27,5,35,66,21,70,23,68,24,67,24,72,21,68,24,66,26,67,24,69,23,69,17,68,23,0,0,94,0,94,59,28,68,23,71,22,67,23,72,20,0,94,0,89,65,27,65,26,73,17,27,35,60,30,31,25,70,16,66,17,60,24,69,17,73,16,31,27,68,23,0,94,5,27,4,64,67,25,69,21,31,28,60,26,65,26,64,28,66,24,30,57,31,24,66,17,66,21,70,17,68,21,60,21,0,64,5,25,60,21,55,34,60,17,60,25,65,26,60,25,67,17,67,25,70,22,5,63,0,94,67,17,60,24,66,24,70,20,65,25,67,21,69,22,5,28,69,22,3,89,66,26,65,27,31,28,67,23,66,24,5,28,31,24,24,64,67,21,67,17,31,21,31,25,59,27,57,28,5,27,31,21,31,25,58,28,60,21,0,35,0,89,73,17,65,26,75,17,77,15,68,23,66,24,69,21,67,24,65,24,30,28,66,25,68,23,5,35,70,17,69,23,66,25,65,26,0,89,30,28,5,34,0,28,71,21,66,23,0,94,59,27,73,19,67,24,66,25,60,25,3.0
20,78,13,69,13,79,12,79,37,49,41,53,37,55,22,69,22,68,35,55,61,37,55,29,53,38,55,38,43,49,36,39,44,28,43,47,69,18,70,19,10,82,10,82,11,24,68,13,80,12,80,23,67,12,83,44,46,35,57,34,56,33,66,23,56,24,57,13,78,53,38,53,45,45,39,73,18,75,18,64,22,65,24,81,10,81,12,80,17,24,39,13,57,45,19,70,23,63,29,62,27,74,19,65,27,54,39,63,26,69,24,65,11,68,25,7,8,85,8,85,36,48,64,22,73,22,54,23,73,18,9,84,9,80,45,47,44,38,74,11,22,56,36,53,24,29,70,11,45,12,37,23,65,11,75,11,24,39,64,25,9,84,14,39,13,70,61,28,64,18,24,48,36,39,45,45,41,48,45,23,24,66,24,24,45,12,45,19,70,11,64,18,37,19,9,70,14,29,37,19,33,57,37,12,36,29,53,39,36,29,54,12,54,37,70,22,14,70,9,83,55,12,37,24,53,28,69,18,44,28,54,19,69,22,14,49,69,22,12,80,45,38,43,39,24,48,54,23,53,27,13,49,24,24,20,69,54,19,55,11,24,19,24,29,37,39,35,49,13,39,24,19,24,29,35,48,37,19,9,57,8,80,75,12,43,38,80,11,82,10,68,23,53,28,65,19,55,24,45,23,24,49,45,29,63,22,13,57,70,11,65,23,45,38,44,38,9,80,24,49,14,57,9,49,73,19,45,23,7,85,37,39,74,17,55,24,45,29,36,28,4.0
20,85,7,70,7,86,6,86,44,31,60,43,44,46,22,70,22,69,42,46,70,24,68,22,67,24,68,25,61,31,43,25,62,21,61,30,74,14,75,16,10,82,11,82,11,24,68,6,87,6,87,23,68,5,94,61,29,40,50,39,49,38,66,23,50,24,50,7,85,67,24,66,29,62,26,77,14,78,15,70,18,72,19,81,11,81,12,80,14,24,25,7,50,63,15,75,18,71,22,70,21,77,16,72,21,67,26,70,21,74,19,72,12,73,20,0,0,94,0,94,42,31,70,18,76,17,67,18,77,14,0,94,0,87,62,30,62,24,78,11,22,50,43,45,24,22,75,11,63,12,43,19,71,12,78,11,24,26,71,20,0,94,7,26,6,70,70,22,71,15,23,32,43,25,62,29,60,30,62,18,24,66,24,19,63,12,63,15,75,11,71,15,44,16,0,70,7,22,44,15,39,50,44,12,43,22,66,25,43,22,68,12,68,24,74,17,7,70,0,94,68,12,43,19,67,21,74,14,62,21,68,15,73,17,7,32,73,17,5,87,62,25,61,26,23,31,67,18,67,21,7,32,24,19,20,70,68,15,68,12,24,16,24,22,44,26,40,31,7,26,24,16,24,22,39,31,43,16,0,50,0,87,78,12,62,24,80,12,82,10,73,18,67,21,72,16,68,19,62,18,24,31,62,22,70,18,7,50,74,11,72,18,63,24,62,24,0,87,24,31,7,50,0,32,76,15,62,18,0,94,44,26,78,14,68,19,62,22,43,22,6.0
23,78,12,67,12,80,11,80,46,27,64,42,46,45,25,67,25,66,44,45,69,23,69,23,67,23,69,24,65,27,45,25,66,22,65,26,72,18,73,19,12,80,13,80,13,27,65,10,82,10,82,26,65,8,94,65,26,43,48,43,47,40,63,27,48,27,48,12,78,67,23,67,25,66,25,74,17,75,18,70,20,71,21,79,13,79,14,78,17,27,25,12,48,66,19,73,20,70,23,70,21,74,19,70,22,68,25,70,21,72,20,71,14,71,21,0,0,94,0,94,45,28,70,20,73,19,68,20,74,17,0,94,0,82,66,26,65,24,75,13,25,48,46,42,27,23,73,13,67,14,46,21,71,14,75,13,27,25,71,21,0,94,12,25,10,67,69,22,71,18,27,28,45,24,66,25,64,27,66,21,27,63,27,21,67,14,67,19,73,14,71,18,46,19,0,67,12,23,46,19,40,48,46,14,46,23,67,24,46,22,69,14,68,23,72,19,12,67,0,94,69,14,46,21,68,21,72,18,66,22,69,18,71,20,12,28,71,20,8,82,66,24,65,25,27,28,68,20,68,21,12,28,27,21,23,67,69,18,69,14,27,19,27,22,46,25,43,27,12,25,27,19,27,23,43,28,46,19,0,48,0,82,75,14,65,24,78,14,80,12,71,21,68,21,71,19,69,21,66,21,27,27,66,23,70,20,12,48,72,14,71,20,66,23,65,24,0,82,27,27,12,48,0,28,73,18,66,21,0,94,46,25,75,17,69,21,66,23,46,22,3.0
17,78,13,72,14,79,12,79,33,55,35,57,33,59,19,73,19,71,31,59,61,43,46,28,45,46,46,45,37,55,32,48,38,28,37,53,69,19,70,20,8,84,8,84,9,21,71,13,80,12,79,20,70,12,81,38,52,31,61,30,60,29,69,20,60,21,61,13,78,43,47,42,51,39,47,72,19,74,19,65,22,65,24,83,8,83,10,82,18,21,48,13,61,39,20,70,23,63,28,63,27,73,20,65,26,44,47,64,25,69,24,66,9,68,24,9,10,83,10,83,32,54,65,22,72,22,46,23,72,19,11,82,10,80,39,53,38,47,73,9,19,60,32,57,21,29,70,9,39,10,33,23,66,9,74,9,21,48,65,24,10,82,14,48,13,72,61,27,65,19,21,54,32,48,39,51,35,54,39,23,21,69,21,24,39,10,39,20,70,9,65,19,33,20,11,73,14,29,33,20,29,61,33,10,32,29,42,48,32,29,46,10,45,43,70,22,14,73,11,81,47,10,33,24,45,28,69,19,38,28,46,20,69,22,14,55,69,22,12,80,39,45,37,47,21,54,46,23,45,26,13,55,21,24,17,72,46,20,47,9,21,20,21,29,33,47,31,55,13,48,21,20,21,29,31,54,33,20,11,61,10,80,74,10,37,47,82,9,84,8,68,23,43,28,65,20,46,24,39,23,21,55,39,28,64,22,13,61,70,9,65,23,39,47,38,46,11,80,21,55,14,61,11,55,72,20,39,23,9,83,33,47,73,18,46,24,39,28,32,28,3.0
21,88,2,71,2,90,2,90,49,29,63,40,49,42,22,69,23,71,49,42,69,25,67,23,65,25,67,26,64,29,49,27,64,22,63,28,74,15,75,16,10,82,11,82,11,23,68,0,92,0,92,24,69,0,94,63,28,47,44,48,44,45,67,25,45,23,44,2,90,65,25,65,27,65,27,77,14,78,15,70,18,71,19,81,11,81,12,80,14,25,27,2,45,64,16,75,18,70,23,70,21,77,16,71,22,66,27,70,21,74,19,71,12,73,21,0,0,94,0,94,49,29,70,18,76,17,66,18,77,14,0,94,0,92,65,28,63,26,78,11,23,45,50,40,25,23,75,11,65,12,50,19,71,12,78,11,25,27,71,21,0,94,2,27,0,71,69,22,71,15,25,29,49,26,64,27,63,29,64,19,24,67,25,19,65,12,65,16,75,12,71,15,50,16,0,71,2,23,50,16,45,44,50,12,50,23,65,26,50,22,67,12,66,25,74,17,2,69,0,94,67,12,50,19,66,21,74,15,64,22,67,15,73,18,2,29,73,18,0,92,65,26,64,27,25,29,66,18,66,21,2,29,25,19,21,70,67,15,67,12,25,16,25,22,49,27,47,29,2,27,25,16,25,23,48,29,50,16,0,45,0,92,78,12,63,26,80,12,82,10,73,19,66,21,71,16,67,19,64,19,23,29,65,23,70,18,2,45,74,12,71,18,64,25,63,26,0,92,23,29,2,44,0,29,76,15,64,19,0,94,49,27,78,14,67,19,65,23,50,22,7.0
26,87,4,64,5,88,4,88,50,33,59,39,50,41,28,64,27,63,49,40,67,27,65,25,64,27,65,28,60,33,50,28,60,25,59,32,73,15,74,17,10,82,11,82,11,30,62,4,89,4,89,28,62,3,94,59,32,47,44,47,42,44,60,29,43,30,44,5,87,64,27,63,31,61,29,76,15,77,16,67,19,69,20,81,11,81,12,80,15,30,29,5,44,61,17,74,19,68,25,67,24,76,17,69,24,64,29,67,24,73,20,69,12,72,23,0,0,94,0,94,49,32,67,19,75,18,64,19,76,15,0,94,0,89,61,32,60,28,77,11,28,43,50,39,30,25,74,11,61,12,50,20,68,12,77,11,29,29,68,23,0,94,5,29,4,64,67,25,68,16,29,33,50,28,60,31,59,33,60,20,29,60,30,20,61,12,61,16,74,11,68,16,50,17,0,64,5,25,50,16,45,43,50,12,50,25,63,28,50,25,65,12,65,27,73,18,5,64,0,94,65,12,50,20,64,24,73,15,60,25,65,16,72,18,5,33,72,18,3,89,61,28,60,29,29,33,64,19,64,24,5,33,30,20,26,64,65,16,65,12,30,17,30,25,50,29,47,33,5,29,30,17,29,25,47,32,50,17,0,44,0,89,77,12,60,28,80,12,82,10,72,19,64,24,69,17,65,20,60,20,30,33,61,25,67,19,5,43,73,11,69,19,61,27,60,28,0,89,30,33,5,44,0,33,75,16,60,19,0,94,50,29,77,15,65,20,61,25,50,25,7.0
15,77,14,76,15,78,13,78,20,56,31,72,19,73,16,77,16,75,18,73,66,29,58,26,57,32,58,32,34,55,19,36,38,25,34,55,70,20,71,20,12,80,12,80,13,17,76,14,79,13,79,16,75,13,81,36,53,19,74,18,73,18,75,16,73,17,74,14,77,55,34,52,50,37,35,72,19,74,19,68,22,68,23,79,12,79,14,78,18,17,36,14,74,38,20,71,22,67,26,67,24,73,20,68,25,55,35,67,24,70,23,68,13,69,24,9,10,83,10,83,19,56,68,22,72,21,58,23,72,19,11,82,11,79,37,53,37,35,73,13,16,73,19,72,17,26,71,13,38,14,20,23,68,14,74,13,17,36,68,24,11,82,15,36,14,77,66,25,68,20,17,56,19,36,37,50,31,56,38,23,17,75,17,23,38,14,38,20,71,13,68,20,20,20,11,77,15,26,20,20,18,74,20,14,19,26,52,35,20,26,59,14,58,29,71,21,15,77,11,81,59,14,20,23,58,25,70,19,38,25,59,20,70,22,15,57,70,22,13,79,37,32,34,35,17,56,59,23,58,25,14,57,17,23,15,76,59,20,59,13,17,20,17,26,20,35,19,56,14,36,17,20,17,26,19,56,20,20,11,74,10,79,74,14,34,35,78,13,80,12,69,23,56,25,68,20,58,23,38,23,17,56,37,26,67,22,14,74,71,14,68,22,37,34,37,32,11,79,17,56,15,74,11,57,72,20,38,23,9,83,20,35,73,18,58,23,37,26,20,25,6.0
13,88,4,75,4,89,3,89,40,28,62,48,40,51,16,75,16,74,38,51,75,17,75,17,73,18,75,18,64,28,39,19,65,16,64,26,77,12,78,13,10,82,10,82,11,19,72,3,90,3,90,18,72,2,94,65,25,37,54,36,53,34,69,18,54,19,54,4,88,73,18,73,24,66,19,79,12,80,12,76,14,77,16,81,10,81,11,80,11,19,19,4,54,66,13,78,15,76,17,75,15,80,13,76,16,74,19,75,15,77,15,77,11,76,15,0,0,94,0,94,39,27,76,14,79,14,74,15,79,12,0,94,0,90,66,26,65,18,80,11,16,54,39,48,19,17,78,11,66,12,40,15,77,11,81,11,19,19,76,15,0,94,4,19,3,75,75,16,76,12,19,28,39,19,66,24,62,27,66,15,19,69,19,16,66,12,66,13,78,11,76,12,40,13,0,75,4,17,40,13,34,54,40,12,39,17,73,19,39,17,74,12,74,17,78,14,4,75,0,94,75,12,40,16,73,16,77,12,65,16,74,13,77,14,4,28,77,14,2,90,66,18,64,19,19,27,74,15,73,16,4,28,19,16,13,75,74,13,75,11,19,13,19,17,40,19,37,28,4,19,19,13,19,17,37,27,40,13,0,54,0,90,81,12,64,18,80,11,82,10,76,15,73,16,77,13,75,16,66,15,19,28,66,17,76,14,4,54,78,11,77,15,66,18,65,18,0,90,19,28,4,54,0,28,79,13,66,15,0,94,40,19,80,11,75,16,66,17,39,16,2.0
27,75,14,63,15,77,14,77,47,45,47,45,46,46,29,63,28,62,46,45,64,30,60,26,58,31,59,32,48,44,46,33,48,25,47,44,78,11,79,12,8,84,8,84,9,31,61,13,79,13,79,29,61,11,94,47,44,46,47,46,45,45,59,30,46,31,47,15,75,57,32,56,43,49,34,80,10,82,11,67,14,68,14,83,8,83,10,82,10,30,34,15,47,48,12,79,13,66,25,66,24,81,12,68,24,58,34,67,23,78,14,68,9,77,22,0,0,94,0,94,46,44,67,13,80,12,59,14,80,10,0,94,0,79,49,44,47,33,81,8,29,46,47,45,31,26,80,9,49,10,47,15,68,9,82,8,30,34,68,22,0,94,15,34,13,63,64,25,67,11,30,45,46,33,48,43,47,45,48,15,30,59,31,15,49,9,48,12,79,9,67,11,47,12,0,63,15,26,47,12,45,46,47,10,47,25,56,33,47,25,60,9,59,30,79,12,15,63,0,94,60,9,47,15,59,24,78,11,48,25,59,11,78,14,15,45,78,13,11,79,49,32,48,34,30,45,59,14,59,23,15,45,31,15,27,63,59,11,60,9,31,12,31,25,47,34,46,45,15,34,31,12,30,26,46,44,47,12,0,47,0,79,82,10,47,33,82,9,84,8,77,14,58,24,68,12,60,14,48,15,31,45,49,26,66,14,15,46,79,9,68,13,48,32,47,32,0,79,31,45,15,47,0,45,80,11,48,15,0,94,47,34,81,10,60,14,49,26,47,25,6.0
13,87,5,76,5,88,5,88,55,20,72,33,55,35,15,76,15,76,56,36,73,20,72,19,73,20,72,20,72,20,57,22,73,21,72,21,75,19,73,18,17,77,18,75,17,18,73,4,89,4,89,17,73,3,94,72,21,53,37,54,38,51,70,18,39,18,37,5,87,73,20,72,20,72,20,75,19,74,18,74,20,73,19,76,18,75,17,75,18,18,22,5,39,74,20,73,19,73,19,73,20,74,18,73,19,72,20,73,20,73,19,75,19,73,19,0,0,94,0,94,56,22,74,20,74,19,74,20,75,19,0,94,0,89,72,20,73,21,76,19,15,39,56,33,18,21,75,18,74,19,57,21,75,19,76,18,18,22,73,19,0,94,5,22,4,76,73,20,75,20,18,22,57,21,72,20,72,21,74,21,18,71,18,21,74,19,74,20,75,19,74,20,57,20,0,76,5,21,57,20,51,38,57,19,57,21,72,20,57,21,74,19,73,20,74,19,5,76,0,94,74,19,57,21,73,20,75,19,73,21,74,20,74,19,5,22,74,19,3,89,72,20,72,20,18,22,74,20,73,20,5,22,18,21,13,76,74,20,74,19,18,20,18,21,55,20,53,20,5,22,18,20,18,21,54,22,57,20,0,39,0,89,74,17,73,21,75,18,76,17,73,19,73,20,73,18,72,19,73,21,18,20,72,19,74,20,5,39,75,19,73,19,73,20,73,21,0,89,18,20,5,37,0,22,74,19,74,20,0,94,55,20,75,18,72,19,72,19,57,21,6.0
28,83,9,62,9,84,8,84,46,41,51,44,45,46,30,62,30,61,44,46,64,33,57,26,56,34,56,35,52,40,45,36,52,25,51,39,75,13,76,15,9,83,10,83,10,32,60,8,85,8,84,31,60,7,88,51,39,44,48,43,47,42,58,31,48,32,48,9,83,55,35,53,39,53,37,78,13,79,14,66,17,68,18,82,10,82,11,81,13,32,36,9,48,53,14,76,16,66,25,65,25,78,15,68,24,55,37,66,24,74,18,68,11,72,22,2,3,90,3,90,44,40,66,16,77,15,56,17,78,13,4,89,4,85,53,40,52,35,79,10,30,48,45,44,32,26,76,10,53,11,45,18,67,11,79,10,32,37,67,22,3,89,9,37,8,62,64,26,67,14,31,41,45,36,52,39,51,40,52,17,32,58,32,18,53,11,53,14,76,10,67,14,46,15,4,62,9,26,46,14,42,48,46,11,45,26,53,36,45,26,57,11,57,33,75,15,9,62,4,88,57,11,45,18,56,25,75,13,52,25,57,14,73,16,9,41,74,15,7,85,53,35,52,37,31,40,56,17,56,24,9,41,32,18,28,62,57,14,57,11,32,15,32,26,46,37,44,41,9,37,32,15,32,26,43,40,45,15,4,48,3,85,79,11,52,35,81,11,83,9,73,17,55,25,68,15,57,18,52,17,32,41,53,26,65,17,9,48,75,10,68,16,53,35,52,34,4,85,32,41,9,48,4,41,77,14,52,17,2,90,46,37,79,13,57,18,53,26,45,26,6.0
18,76,15,73,16,77,14,77,39,44,46,51,39,53,19,74,19,72,37,53,58,34,56,32,54,36,56,36,48,44,38,38,49,31,48,42,69,19,71,20,15,77,16,77,16,20,73,15,78,14,77,19,72,14,81,49,41,37,55,36,54,35,72,19,54,20,55,15,76,53,37,52,40,50,38,73,19,74,19,61,21,62,25,76,16,76,17,75,18,20,38,15,55,50,20,71,23,60,32,59,30,73,20,62,30,54,37,60,29,69,25,62,17,67,28,9,10,83,10,83,38,43,61,21,72,21,55,22,73,19,11,82,10,78,49,42,49,37,74,17,19,54,38,51,20,32,69,16,50,17,39,22,62,17,74,16,20,38,61,28,10,82,16,38,15,73,58,31,62,19,20,43,38,38,50,40,46,43,50,22,20,72,20,23,50,17,50,20,69,17,61,19,39,20,11,74,16,32,39,20,35,55,39,17,38,32,52,38,38,32,55,17,55,34,70,21,16,74,11,81,56,17,39,23,54,31,69,19,49,31,55,20,68,21,16,44,68,21,14,78,50,36,48,38,20,43,55,22,54,30,15,44,20,23,18,73,56,20,56,17,20,20,20,32,39,38,37,44,15,38,20,20,20,32,37,43,39,20,11,55,10,78,74,17,48,37,75,17,77,15,67,23,53,31,62,20,56,25,50,22,20,44,50,32,60,21,15,55,69,17,62,23,50,37,49,36,11,78,20,44,16,55,11,44,72,20,50,22,9,83,39,38,74,18,56,25,50,32,38,31,1.0
