@relation 'Sax dominant'

@attribute o1atMhh numeric
@attribute o1atLhh numeric
@attribute o1atMff numeric
@attribute o1atLff numeric
@attribute o1atMfg numeric
@attribute o1atLfg numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atMfh numeric
@attribute o1atLfh numeric
@attribute o1atMfi numeric
@attribute o1atLfi numeric
@attribute o1atMdg numeric
@attribute o1atLdg numeric
@attribute o1atMke numeric
@attribute o1atLke numeric
@attribute o1atMea numeric
@attribute o1atLea numeric
@attribute o1atMkg numeric
@attribute o1atLkg numeric
@attribute o1atMgd numeric
@attribute o1atLgd numeric
@attribute o1atMge numeric
@attribute o1atLge numeric
@attribute o1atMig numeric
@attribute o1atLig numeric
@attribute o1atMgf numeric
@attribute o1atLgf numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o1atMee numeric
@attribute o1atLee numeric
@attribute o1atMaa numeric
@attribute o1atLkk numeric
@attribute o1atMgg numeric
@attribute o1atLgg numeric
@attribute o1atMef numeric
@attribute o1atLef numeric
@attribute o1atMeg numeric
@attribute o1atLeg numeric
@attribute o1atMcf numeric
@attribute o1atLcf numeric
@attribute o1atMad numeric
@attribute o1atLad numeric
@attribute o1atMgk numeric
@attribute o1atLgk numeric
@attribute o1atMej numeric
@attribute o1atLej numeric
@attribute o1atMag numeric
@attribute o1atLag numeric
@attribute o1atMah numeric
@attribute o1atLah numeric
@attribute o1atMhe numeric
@attribute o1atLhe numeric
@attribute o1atMfc numeric
@attribute o1atLfc numeric
@attribute o1atMhf numeric
@attribute o1atLhf numeric
@attribute o1atMfe numeric
@attribute o1atLfe numeric
@attribute o1atMdf numeric
@attribute o1atLdf numeric
@attribute o1atMkd numeric
@attribute o1atLkd numeric
@attribute o1atMkj numeric
@attribute o1atLkj numeric
@attribute o1atMgh numeric
@attribute o1atLgh numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMae numeric
@attribute o1atLae numeric
@attribute o1atMck numeric
@attribute o1atLck numeric
@attribute o1atMfa numeric
@attribute o1atLfa numeric
@attribute o1atMje numeric
@attribute o1atLje numeric
@attribute o1atMda numeric
@attribute o1atLda numeric
@attribute o1atMfd numeric
@attribute o1atLfd numeric
@attribute o1atMhg numeric
@attribute o1atLhg numeric
@attribute o1atMhk numeric
@attribute o1atLhk numeric
@attribute o1atMbk numeric
@attribute o1atLbk numeric
@attribute o1atMeb numeric
@attribute o1atLeb numeric
@attribute o1atMki numeric
@attribute o1atLki numeric
@attribute o1atMec numeric
@attribute o1atLec numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMeh numeric
@attribute o1atLeh numeric
@attribute o1atMaf numeric
@attribute o1atLaf numeric
@attribute o1atMjd numeric
@attribute o1atLjd numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMfj numeric
@attribute o1atLfj numeric
@attribute o1atMkh numeric
@attribute o1atLkh numeric
@attribute o1atMce numeric
@attribute o1atLce numeric
@attribute o1atMik numeric
@attribute o1atLik numeric
@attribute o1atMai numeric
@attribute o1atLai numeric
@attribute o1atMjg numeric
@attribute o1atLjg numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMbi numeric
@attribute o1atLbi numeric
@attribute o1atMdk numeric
@attribute o1atLdk numeric
@attribute o1atMie numeric
@attribute o1atLie numeric
@attribute o1atMha numeric
@attribute o1atLha numeric
@attribute o1atMbg numeric
@attribute o1atLbg numeric
@attribute o1atMfk numeric
@attribute o1atLfk numeric
@attribute o1atMjk numeric
@attribute o1atLjk numeric
@attribute o1atMga numeric
@attribute o1atLga numeric
@attribute o1atMaj numeric
@attribute o1atLaj numeric
@attribute o1atMhd numeric
@attribute o1atLhd numeric
@attribute o1atMkf numeric
@attribute o1atLkf numeric
@attribute o1atMgc numeric
@attribute o1atLgc numeric
@attribute o1atMcg numeric
@attribute o1atLcg numeric
@attribute o1atMja numeric
@attribute o1atLja numeric
@attribute o1atMdh numeric
@attribute o1atLdh numeric
@attribute o1atMch numeric
@attribute o1atLch numeric
@attribute o1atMfb numeric
@attribute o1atLfb numeric
@attribute o1atMkb numeric
@attribute o1atLkb numeric
@attribute o1atMij numeric
@attribute o1atLij numeric
@attribute o1atMka numeric
@attribute o1atLka numeric
@attribute o1atMbf numeric
@attribute o1atLbf numeric
@attribute o1atMhj numeric
@attribute o1atLhj numeric
@attribute o1atMbh numeric
@attribute o1atLbh numeric
@attribute o1atMid numeric
@attribute o1atLid numeric
@attribute o1atMdj numeric
@attribute o1atLdj numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMei numeric
@attribute o1atLei numeric
@attribute o1atMak numeric
@attribute o1atLak numeric
@attribute o1atMif numeric
@attribute o1atLif numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMbe numeric
@attribute o1atLbe numeric
@attribute o1atMgi numeric
@attribute o1atLgi numeric
@attribute o1atMek numeric
@attribute o1atLek numeric
@attribute o1atMhc numeric
@attribute o1atLhc numeric
@attribute o1atMjf numeric
@attribute o1atLjf numeric
@attribute o1atMic numeric
@attribute o1atLic numeric
@attribute o1atMgb numeric
@attribute o1atLgb numeric
@attribute o1atMkc numeric
@attribute o1atLkc numeric
@attribute o1atMhi numeric
@attribute o1atLhi numeric
@attribute o1atMgj numeric
@attribute o1atLgj numeric
@attribute o1atMih numeric
@attribute o1atLih numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMib numeric
@attribute o1atLib numeric
@attribute o1atMdb numeric
@attribute o1atLdb numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMia numeric
@attribute o1atLia numeric
@attribute o1atMhb numeric
@attribute o1atLhb numeric
@attribute o1atMjc numeric
@attribute o1atLjc numeric
@attribute o1atMbd numeric
@attribute o1atLbd numeric
@attribute o1atMii numeric
@attribute o1atLii numeric
@attribute o1atMdi numeric
@attribute o1atLdi numeric
@attribute o1atMcj numeric
@attribute o1atLcj numeric
@attribute o1atMci numeric
@attribute o1atLci numeric
@attribute o1atMjj numeric
@attribute o1atLjj numeric
@attribute o1atMji numeric
@attribute o1atLji numeric
@attribute o1atMbj numeric
@attribute o1atLbj numeric
@attribute o1atMjh numeric
@attribute o1atLjh numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMjb numeric
@attribute o1atLjb numeric
@attribute destClass {2.0,3.0,4.0,1.0}

@data
71,19,46,42,51,35,23,68,55,24,55,22,25,40,42,19,18,70,69,18,23,39,40,39,67,19,50,37,22,68,32,66,17,18,63,32,37,51,41,40,22,52,19,73,70,21,43,22,20,41,20,26,41,24,21,50,52,23,39,50,24,51,24,19,74,18,67,22,19,75,19,71,23,21,19,52,41,20,18,72,23,50,67,21,74,19,21,21,18,69,73,18,20,68,18,74,17,76,43,26,19,53,23,20,18,75,55,22,73,18,21,70,74,19,20,22,67,19,20,70,21,22,25,21,41,20,19,25,21,40,55,21,75,19,19,40,20,22,23,24,54,19,21,39,23,40,19,21,25,26,23,26,19,51,20,20,72,19,19,20,20,52,72,19,21,26,23,20,25,22,18,73,43,22,20,21,52,20,20,70,20,70,67,22,43,21,21,24,52,20,21,20,19,40,22,19,71,19,68,22,71,19,20,72,19,21,18,71,20,72,19,21,19,25,21,20,20,72,71,19,25,22,23,22,23,22,72,19,71,19,21,22,71,19,18,73,20,72,19,21,1.0
70,21,52,42,58,28,24,70,60,25,60,21,24,34,42,21,19,70,68,20,23,32,40,32,67,20,56,28,22,69,32,68,18,19,63,24,37,52,41,33,23,53,20,73,69,20,41,21,21,34,21,27,41,25,21,51,59,24,37,50,24,53,24,21,73,19,66,23,19,75,21,71,23,22,19,52,42,21,19,72,23,51,66,21,73,19,21,22,19,69,73,20,21,69,19,74,18,75,41,26,21,53,24,21,18,74,60,20,72,20,23,70,74,19,21,23,67,20,21,71,21,23,25,22,42,21,19,26,21,34,62,20,74,19,19,33,21,22,23,25,61,21,21,32,23,34,20,21,24,27,23,27,19,51,20,21,71,19,20,21,21,53,70,19,21,27,24,21,24,22,18,72,41,22,21,22,60,21,22,71,21,70,66,21,43,21,21,25,60,21,22,21,19,32,22,21,70,20,66,20,71,20,22,71,20,21,19,71,19,72,20,22,19,25,22,21,20,71,71,20,24,23,23,22,23,23,71,19,71,20,21,22,71,20,19,72,21,72,20,21,3.0
71,18,44,42,53,33,18,69,54,23,56,20,23,37,37,17,15,71,70,16,22,38,36,37,68,18,52,32,19,69,22,65,15,15,64,28,31,52,36,35,17,57,17,76,71,18,38,19,17,40,17,25,36,23,18,55,53,23,30,53,19,55,23,17,77,16,68,22,17,78,17,72,20,18,16,57,37,17,15,75,21,55,67,21,75,17,18,18,15,69,76,16,17,69,15,77,15,78,37,24,17,58,23,17,15,77,56,19,74,16,17,71,77,16,18,21,69,16,17,73,18,20,24,18,36,19,16,24,17,39,56,18,78,15,16,39,18,19,22,23,55,17,18,38,19,39,17,18,23,24,19,24,16,55,17,17,74,17,17,17,17,57,73,18,17,24,22,19,24,19,15,75,38,20,18,18,53,19,17,73,17,71,70,19,38,18,18,23,54,17,18,19,16,38,19,17,73,18,70,19,72,17,17,75,16,19,15,73,17,75,16,20,16,23,19,17,17,75,74,17,24,20,20,19,20,20,75,16,75,16,18,19,73,16,15,75,17,75,17,17,1.0
69,22,46,50,54,35,23,69,55,25,56,23,23,37,36,20,19,71,69,20,22,36,34,35,67,22,55,32,20,69,28,68,18,19,66,26,34,58,36,37,22,58,19,73,70,20,36,22,21,38,21,26,35,24,21,57,56,23,31,55,23,58,23,20,73,19,67,22,19,74,21,72,23,21,19,58,35,21,19,72,21,56,67,23,72,20,22,22,20,70,72,19,20,70,19,73,19,75,36,25,21,59,22,21,18,74,56,22,71,19,22,69,73,20,21,24,67,21,20,71,21,24,24,21,35,22,19,25,21,38,58,21,74,20,19,37,21,23,22,24,57,20,21,36,22,37,19,22,23,25,22,25,20,57,21,20,71,21,20,21,21,59,70,21,21,26,22,22,23,22,19,72,36,23,21,22,56,22,20,70,21,70,68,21,37,21,21,24,56,21,21,22,20,36,22,20,70,21,68,21,69,21,20,70,20,22,20,71,19,72,19,23,20,24,21,21,19,71,70,21,23,23,22,22,22,23,71,20,70,20,21,23,69,20,20,71,20,71,20,21,3.0
75,17,40,52,52,34,17,73,54,21,55,18,19,39,33,16,16,75,72,16,18,38,32,37,71,17,51,34,17,73,24,72,15,16,67,24,28,59,32,39,18,60,15,77,73,17,34,18,17,40,17,23,32,21,17,60,54,21,28,59,19,60,19,16,77,16,71,19,15,78,16,76,19,18,16,61,32,16,16,76,17,60,71,18,77,17,18,18,16,74,77,16,17,74,16,77,15,78,33,22,17,62,18,16,15,77,55,18,76,16,17,73,78,17,18,19,71,16,16,75,18,18,20,18,32,17,16,22,17,39,56,18,78,16,16,39,18,18,18,21,55,16,17,38,18,39,16,17,19,22,18,22,16,60,17,16,76,17,17,17,17,60,76,17,17,22,18,17,20,18,15,75,34,18,18,18,54,17,16,74,16,73,72,17,34,18,17,21,54,16,17,17,16,38,18,16,76,17,72,17,75,17,16,74,16,17,16,75,15,75,16,18,16,21,17,16,15,74,76,17,20,18,19,18,19,18,76,16,76,16,18,18,75,16,16,75,16,75,16,16,2.0
78,13,34,45,47,34,18,71,51,17,52,13,21,42,35,12,12,72,74,11,20,40,31,38,72,12,47,31,16,69,21,64,11,10,67,24,27,55,32,40,15,59,12,80,75,12,36,14,13,43,13,21,33,18,13,58,50,16,24,53,20,59,22,12,83,11,73,15,11,82,13,73,16,12,12,59,34,12,12,79,18,57,72,15,81,12,14,12,12,71,81,11,13,71,12,81,11,82,34,19,13,60,22,12,11,81,53,13,80,11,15,71,82,11,14,15,73,11,12,78,14,14,23,12,33,13,12,20,13,42,53,12,83,10,12,42,14,14,21,19,52,11,14,41,15,42,13,13,22,20,15,20,12,58,13,12,80,12,13,12,13,59,80,13,13,20,21,13,23,14,11,79,35,14,14,12,50,12,14,76,13,71,74,13,36,12,14,19,51,11,14,13,12,41,15,12,79,13,75,13,78,12,14,77,12,13,12,78,11,79,12,14,12,19,15,12,12,77,79,12,23,14,16,14,16,14,81,11,80,11,14,14,79,11,12,79,12,79,13,12,3.0
72,18,43,42,52,33,19,71,54,21,54,19,22,38,40,17,17,71,71,17,22,37,39,37,69,18,53,32,20,69,28,67,15,16,66,25,35,50,38,36,19,54,17,76,72,17,39,20,17,39,17,24,39,22,18,54,54,22,34,51,21,54,23,17,76,17,69,19,15,77,17,72,20,19,17,54,39,19,17,75,22,53,69,20,75,17,19,19,18,71,74,17,18,70,17,76,15,78,39,22,17,55,22,19,16,78,55,19,74,17,19,71,75,17,17,21,70,18,17,74,19,21,24,19,39,19,17,23,18,39,57,17,77,17,17,38,17,21,22,22,56,17,18,38,19,38,17,20,23,23,20,23,18,54,18,18,73,18,17,18,18,55,73,18,19,24,22,19,23,21,16,76,39,20,17,19,54,19,19,73,18,72,69,18,41,18,18,23,55,19,18,20,18,38,19,18,72,18,70,18,72,18,19,73,18,20,17,75,16,75,17,20,18,23,18,20,18,74,72,18,23,21,20,21,20,21,74,18,73,18,19,21,73,18,17,75,17,74,18,20,2.0
78,13,44,45,53,27,17,71,58,18,58,14,21,34,35,12,11,73,74,12,18,34,32,31,73,12,54,27,15,72,21,66,10,11,67,20,27,55,33,32,13,58,12,81,75,12,35,13,13,36,13,21,33,17,13,58,57,17,27,53,18,58,21,13,81,11,72,14,12,82,12,74,15,14,11,59,34,12,11,80,17,58,72,15,81,11,14,14,12,72,81,12,13,72,10,81,11,83,35,20,12,60,20,13,10,82,58,13,80,12,13,72,82,11,13,15,73,12,13,78,14,15,22,14,34,12,11,20,14,35,60,13,82,11,11,35,13,14,19,19,59,12,13,34,15,34,12,13,21,21,15,21,12,58,13,13,79,11,12,13,12,59,78,11,14,21,20,13,21,14,11,80,35,14,13,14,58,12,14,78,12,73,72,13,36,13,13,19,58,12,14,13,12,34,14,13,78,12,72,12,79,12,12,79,13,13,12,78,12,80,12,14,12,19,14,13,12,80,79,12,21,15,15,14,15,15,79,11,79,12,14,14,79,12,11,79,12,79,13,13,1.0
74,17,46,47,55,33,21,71,57,22,57,19,23,36,37,16,17,72,72,16,21,35,35,35,70,16,55,30,19,71,27,67,17,15,67,24,34,56,37,36,18,57,17,77,73,16,38,19,19,37,19,23,36,21,17,56,56,20,31,54,22,57,22,16,77,16,70,19,17,77,18,73,19,18,17,57,36,17,17,76,21,56,70,19,77,15,19,18,17,71,76,16,17,71,17,76,17,77,38,23,18,58,21,17,17,76,57,19,76,16,18,71,77,15,19,19,71,16,17,75,19,19,23,18,36,17,17,22,19,36,59,18,78,15,17,36,19,19,21,21,58,16,17,35,19,36,17,18,23,23,19,23,17,56,18,16,74,16,18,17,18,57,74,16,19,23,21,17,23,19,17,75,38,19,19,18,56,17,17,75,18,71,70,17,38,18,17,21,57,17,17,17,17,35,18,16,74,16,70,17,74,16,17,75,17,17,17,75,17,75,17,18,17,21,17,17,17,75,74,16,23,19,19,19,19,19,75,16,75,16,19,19,75,16,17,75,17,75,17,17,3.0
79,14,47,43,57,29,14,73,59,17,59,13,19,34,37,12,11,75,76,12,18,32,35,31,75,12,57,27,16,73,23,68,10,11,72,21,32,52,36,32,14,56,11,81,77,12,38,13,13,35,13,19,36,17,12,56,59,16,30,54,17,56,19,12,82,11,75,15,11,82,11,76,15,13,11,57,36,12,11,80,16,55,75,15,82,12,14,13,12,74,81,11,12,74,11,81,11,83,37,18,12,58,18,12,10,82,60,13,81,12,13,73,82,11,13,14,75,12,12,79,14,14,20,13,36,12,12,18,14,34,61,13,82,11,12,34,13,14,18,17,60,12,13,33,15,34,12,13,19,19,15,19,12,56,13,13,80,11,12,13,13,56,80,12,14,19,18,12,20,14,11,80,37,13,13,13,59,12,12,78,12,74,75,12,38,13,13,18,59,12,13,13,13,33,14,13,79,12,76,12,79,12,12,78,13,13,12,79,11,80,12,13,13,18,13,13,11,79,79,11,19,14,15,14,15,14,80,11,79,11,14,14,79,12,12,79,12,79,13,13,2.0
76,14,40,49,48,35,17,71,52,20,52,16,19,40,34,13,14,75,72,13,18,38,33,38,70,15,50,33,14,72,23,70,13,12,64,26,29,58,32,39,17,59,13,78,73,14,35,16,14,41,14,23,33,21,15,59,53,21,27,55,18,59,19,13,80,12,70,16,13,80,14,76,18,15,14,60,33,15,14,77,17,57,70,18,79,14,16,15,14,74,78,12,14,74,13,79,13,80,34,22,14,61,18,15,13,80,54,16,78,12,16,73,79,14,14,17,70,15,14,75,15,16,20,15,33,15,14,22,15,40,55,15,81,14,14,40,15,17,18,21,54,13,16,39,17,40,14,16,19,22,17,22,14,59,15,13,78,14,15,14,15,60,78,14,15,22,18,15,20,16,13,78,34,16,15,15,53,15,14,73,14,74,70,14,35,15,16,21,53,15,16,15,14,39,17,13,76,14,72,14,76,14,13,75,14,15,14,75,13,78,14,16,14,21,16,15,13,76,76,14,19,16,18,16,17,16,78,14,76,14,16,16,76,14,13,77,13,77,14,15,3.0
75,16,41,44,52,32,18,70,53,19,53,16,21,38,38,15,16,72,74,15,21,39,37,35,72,15,52,31,18,72,26,66,14,14,70,25,31,52,37,37,15,54,14,79,75,14,37,16,14,40,14,21,37,19,16,56,53,19,30,52,20,54,22,16,78,15,72,17,14,79,14,73,17,15,16,56,37,16,16,78,18,56,72,17,78,14,17,15,16,72,77,15,16,72,14,78,14,79,37,19,14,57,21,17,14,79,53,16,77,15,14,70,78,14,14,18,73,15,16,76,15,16,23,15,37,16,16,20,15,38,56,15,79,14,16,39,14,18,21,20,55,15,16,39,15,38,16,17,21,19,15,19,16,56,16,16,75,15,16,16,15,55,75,15,15,19,21,17,21,16,14,77,37,16,16,17,53,16,16,76,14,71,72,15,39,15,16,20,54,16,16,17,16,39,16,16,75,15,72,15,75,15,14,76,16,17,16,76,14,77,16,17,16,20,16,17,14,77,75,15,21,16,15,16,15,16,76,15,76,15,15,16,76,15,14,76,14,76,16,17,4.0
76,18,48,48,57,31,19,70,58,23,58,17,22,35,34,14,15,72,71,14,21,34,33,33,70,16,55,31,17,70,22,67,14,13,66,24,30,57,34,34,18,58,15,77,72,14,34,17,16,36,16,24,33,22,17,59,58,22,30,55,21,58,22,14,80,14,70,21,15,78,15,73,19,14,15,60,33,16,15,76,20,58,70,19,78,14,18,14,16,71,77,14,16,71,15,77,15,79,34,23,16,61,21,16,14,78,59,17,77,14,16,70,78,14,16,18,70,16,16,75,17,17,23,14,33,16,15,23,17,35,60,14,80,14,15,35,16,18,21,22,59,14,17,34,18,35,15,17,22,23,18,23,16,59,17,14,77,16,16,15,17,59,77,16,17,23,21,16,22,17,15,76,34,17,17,15,58,16,17,74,15,71,70,16,35,14,17,22,58,16,17,16,16,34,18,14,76,16,71,16,76,16,16,74,16,16,16,75,15,76,15,17,16,22,17,16,15,75,76,16,22,17,18,17,18,17,78,16,76,16,17,17,76,16,16,75,16,75,16,16,2.0
76,15,51,41,60,27,17,69,62,19,62,17,23,31,39,13,12,72,75,13,20,29,37,29,73,14,59,23,18,69,25,65,11,12,71,19,35,50,39,30,16,53,12,79,76,14,40,17,13,32,13,20,37,17,14,54,61,17,31,51,21,52,22,13,80,13,74,16,12,81,12,73,17,15,12,55,38,14,12,78,20,53,73,15,79,14,15,15,13,71,78,13,14,71,12,80,12,82,40,20,13,56,21,14,11,82,63,17,78,13,13,70,79,13,13,17,74,14,13,77,15,17,23,15,37,14,12,19,15,32,64,15,81,13,12,31,13,17,20,17,63,13,14,30,17,31,13,16,23,20,17,20,13,54,14,14,77,14,13,14,14,55,77,15,15,20,20,14,23,17,12,80,40,17,13,15,61,14,15,75,12,72,74,15,40,15,14,18,62,14,14,15,13,30,16,14,76,15,75,15,76,14,13,76,13,15,13,77,12,80,12,16,13,18,15,15,12,78,76,14,23,17,17,17,17,17,78,14,77,14,15,17,77,14,13,78,13,78,14,15,1.0
77,15,37,44,51,31,19,70,52,17,53,13,21,40,36,14,14,73,74,14,18,39,33,36,74,15,49,33,14,71,22,66,13,12,69,23,27,56,33,39,16,58,13,79,75,13,36,15,15,41,15,21,36,17,15,57,54,17,29,51,20,58,21,14,81,12,72,17,13,80,15,74,17,14,14,58,36,14,14,78,17,56,74,15,80,13,16,14,14,72,80,12,14,72,13,79,13,80,34,20,15,59,21,14,13,79,54,13,79,14,16,71,81,13,16,16,74,14,14,76,16,15,22,14,36,15,15,20,15,40,55,13,81,12,14,40,16,15,21,19,54,14,15,39,16,40,15,14,21,20,16,20,14,57,15,14,79,13,15,14,15,58,79,13,15,20,21,15,22,15,13,77,35,15,16,14,54,15,14,75,15,71,73,13,37,14,16,19,54,14,16,15,14,39,16,14,78,13,74,13,77,15,13,76,15,15,14,76,13,77,15,15,15,19,16,14,13,76,78,13,22,15,17,15,17,15,79,12,78,12,16,15,77,14,13,77,13,77,15,14,4.0
71,19,42,41,50,32,18,70,53,22,55,19,21,38,39,18,17,72,69,17,22,39,38,39,67,19,50,33,20,71,25,68,16,16,63,26,32,51,36,36,18,53,17,76,70,18,39,20,17,40,17,26,39,25,19,54,53,24,33,53,19,53,22,18,76,17,67,20,17,76,17,73,20,19,18,55,39,19,17,75,22,54,67,20,74,18,20,19,18,71,75,17,18,71,16,75,17,77,37,24,17,56,22,19,16,77,55,19,73,17,17,70,76,18,18,22,68,17,18,73,20,21,23,19,39,21,18,25,19,39,56,18,77,16,18,39,18,20,22,25,55,18,19,39,19,38,18,19,21,25,19,25,19,54,19,18,73,19,18,18,18,55,73,19,19,25,22,21,23,20,17,75,39,20,18,19,53,21,18,73,17,72,69,19,40,19,19,25,54,19,19,21,19,39,19,18,73,19,69,19,71,19,17,73,19,21,18,73,17,75,18,21,19,25,19,19,17,75,73,19,23,21,20,20,20,21,74,17,74,17,20,20,72,17,17,73,17,73,19,19,2.0
71,21,45,43,52,34,21,69,53,23,53,19,24,39,37,19,20,70,69,19,23,38,36,37,68,20,52,33,21,69,23,67,18,18,65,29,32,54,35,38,21,56,19,74,70,19,37,21,20,40,20,26,36,24,20,56,54,24,31,54,23,56,24,19,75,18,67,22,18,74,19,71,22,19,20,57,36,20,20,73,22,56,68,22,74,19,22,19,20,70,73,18,20,69,19,73,18,75,35,25,20,58,23,20,19,74,55,19,73,19,20,69,74,19,20,22,68,20,20,71,21,21,25,19,36,20,20,25,21,39,56,19,75,19,20,39,20,22,23,24,55,19,20,38,21,39,20,21,24,25,21,25,20,57,21,20,73,19,20,20,21,56,73,19,21,25,23,20,24,21,19,72,35,21,21,20,54,20,21,71,20,69,67,19,38,19,20,24,54,20,20,20,20,39,21,19,71,19,69,19,71,20,20,71,20,21,20,72,19,71,20,21,20,25,20,20,20,71,71,19,24,21,21,21,21,21,73,19,71,19,21,21,71,20,19,72,19,71,20,21,3.0
72,20,46,46,53,33,21,69,55,24,55,21,23,38,36,18,19,71,70,18,22,37,35,37,69,20,55,36,20,69,24,68,17,17,66,28,31,56,36,38,22,57,18,73,71,18,36,21,19,39,19,25,35,23,21,57,55,23,34,55,23,56,23,18,75,18,69,21,18,75,18,72,23,20,19,58,35,20,19,72,22,56,69,23,74,18,21,20,19,71,73,18,20,70,19,74,17,76,36,24,19,59,22,20,18,76,55,21,73,18,20,70,74,18,19,22,69,20,20,71,21,22,24,19,35,20,19,24,21,39,57,19,76,18,19,38,19,22,22,23,56,18,21,38,22,39,19,21,23,24,22,25,20,58,20,19,72,20,19,19,21,58,72,20,21,25,22,20,23,21,18,74,36,21,19,20,55,20,20,70,19,71,69,20,37,19,21,24,55,20,21,21,20,38,22,19,72,20,69,20,72,20,20,71,20,21,19,72,19,73,19,21,20,24,21,21,19,72,72,20,23,21,22,22,22,22,73,20,72,20,21,22,72,20,19,73,20,72,20,21,2.0
77,14,47,49,57,31,18,72,60,19,60,15,22,35,35,14,12,73,75,14,20,33,33,33,73,14,57,28,17,70,25,68,11,13,70,21,32,56,35,35,17,59,12,79,76,15,35,16,14,35,14,20,34,18,15,57,59,17,29,55,22,59,21,14,79,13,74,16,12,81,13,74,17,16,12,59,34,14,12,78,20,57,73,16,80,14,15,16,12,72,79,13,14,71,12,80,11,82,35,20,14,60,20,14,12,81,60,15,79,13,16,72,80,13,14,16,73,14,13,76,15,16,22,16,34,14,12,19,15,35,61,15,80,13,12,34,14,16,20,18,60,14,15,33,17,35,12,15,22,20,17,20,13,58,14,14,77,13,13,15,15,59,77,14,15,20,20,14,22,16,12,79,35,16,14,16,59,14,16,75,14,72,74,15,36,16,15,18,59,14,15,14,13,33,16,14,77,14,74,15,77,13,15,77,13,14,12,77,13,78,12,15,13,18,15,14,13,77,77,13,22,16,17,16,17,16,77,13,77,13,15,16,77,13,12,79,13,78,13,14,3.0
75,15,50,49,57,31,18,73,60,19,61,16,20,33,34,11,12,74,74,11,18,31,32,30,73,15,58,27,16,72,23,69,11,10,69,22,32,58,33,32,14,60,12,81,75,13,35,14,13,34,13,21,33,18,12,58,60,18,28,56,19,60,20,11,82,11,72,16,11,81,13,75,15,13,12,60,33,13,12,80,17,58,72,17,79,12,15,13,12,73,80,11,12,72,12,80,11,82,34,20,13,61,19,13,12,81,62,14,78,11,14,73,81,12,13,17,73,13,12,78,14,16,21,13,33,15,13,20,14,33,62,13,83,11,13,33,14,15,19,19,61,11,13,31,14,33,13,14,20,20,14,20,12,59,14,12,79,13,13,12,14,60,78,13,14,20,19,15,21,14,12,79,34,16,14,13,60,15,15,78,14,73,73,15,35,13,13,19,60,13,13,15,13,32,14,11,77,14,74,14,76,14,13,78,13,16,12,79,12,78,13,16,13,20,13,13,13,78,78,13,20,16,15,14,14,16,80,12,79,12,15,14,77,13,12,79,12,78,13,14,2.0
71,19,50,43,57,29,22,68,58,22,59,20,25,35,39,19,17,69,71,19,25,33,36,32,70,20,57,27,21,67,27,64,16,17,67,24,34,52,38,33,21,55,18,75,72,18,38,19,19,35,19,24,38,23,19,53,59,20,32,51,24,54,25,19,75,17,69,20,17,76,18,70,21,20,17,55,39,19,17,74,23,53,69,20,74,18,20,20,17,68,75,18,18,67,17,75,16,77,38,23,19,56,25,19,17,76,59,18,73,18,19,69,76,18,19,22,70,19,18,72,20,22,26,20,39,21,18,23,20,35,61,18,76,17,18,34,19,20,25,23,60,19,20,33,21,35,18,19,25,24,21,24,18,54,19,19,73,18,18,19,20,55,72,18,20,24,25,21,25,20,17,74,38,21,19,20,60,20,20,72,19,69,70,19,40,19,20,23,60,19,20,21,19,33,20,19,72,19,70,18,72,19,19,73,19,21,17,73,18,73,18,21,19,23,20,19,19,73,73,19,25,22,21,20,21,22,73,17,73,18,20,20,72,18,17,74,18,73,19,19,3.0
76,12,41,54,53,31,17,69,56,19,56,15,22,36,30,12,13,72,75,11,22,36,28,35,73,12,53,31,18,71,20,66,11,10,68,19,25,59,30,35,15,62,11,80,76,11,31,14,12,37,12,20,29,19,15,63,55,17,25,60,21,62,22,12,83,11,72,14,11,81,11,73,16,12,13,64,29,14,13,79,21,63,72,14,80,11,15,12,13,72,80,11,14,71,12,80,11,82,30,19,12,65,22,14,12,82,58,14,79,11,13,70,81,11,12,16,74,12,14,77,14,15,23,12,29,15,13,19,14,36,59,12,83,11,13,36,13,15,22,19,58,11,15,36,15,36,13,14,22,19,15,19,14,64,14,12,80,12,13,12,14,63,79,12,14,19,22,15,23,14,12,80,30,15,13,12,56,14,16,76,12,71,73,13,31,12,15,19,57,13,15,15,14,36,15,12,77,12,75,12,77,12,12,77,14,15,13,78,12,79,13,15,14,19,15,14,12,78,78,12,22,15,16,14,15,15,81,12,79,12,15,14,78,12,12,79,12,78,14,14,4.0
