@relation 'Sax dominant'

@attribute o1atMcc numeric
@attribute o1atLcc numeric
@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMaa numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMdd numeric
@attribute o1atLdd numeric
@attribute o1atMcd numeric
@attribute o1atLcd numeric
@attribute o1atMdc numeric
@attribute o1atLdc numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMde numeric
@attribute o1atLde numeric
@attribute o1atLee numeric
@attribute o1atMed numeric
@attribute o1atLed numeric
@attribute o2atMaa numeric
@attribute o2atMbb numeric
@attribute o2atLbb numeric
@attribute o2atMcc numeric
@attribute o2atLcc numeric
@attribute o2atMdd numeric
@attribute o2atLdd numeric
@attribute o2atLee numeric
@attribute o2atMab numeric
@attribute o2atLab numeric
@attribute o2atMbc numeric
@attribute o2atLbc numeric
@attribute o2atMcd numeric
@attribute o2atLcd numeric
@attribute o2atMde numeric
@attribute o2atLde numeric
@attribute o2atMce numeric
@attribute o2atLce numeric
@attribute o2atMba numeric
@attribute o2atLba numeric
@attribute o2atMed numeric
@attribute o2atLed numeric
@attribute o2atMbd numeric
@attribute o2atLbd numeric
@attribute o2atMcb numeric
@attribute o2atLcb numeric
@attribute o2atMac numeric
@attribute o2atLac numeric
@attribute o2atMdc numeric
@attribute o2atLdc numeric
@attribute o3atLee numeric
@attribute o3atMdd numeric
@attribute o3atLdd numeric
@attribute o3atMcc numeric
@attribute o3atLcc numeric
@attribute o3atMbb numeric
@attribute o3atLbb numeric
@attribute o3atMaa numeric
@attribute o3atMab numeric
@attribute o3atLab numeric
@attribute o3atMbc numeric
@attribute o3atLbc numeric
@attribute o3atMed numeric
@attribute o3atLed numeric
@attribute o3atMdc numeric
@attribute o3atLdc numeric
@attribute o3atMcb numeric
@attribute o3atLcb numeric
@attribute o3atMba numeric
@attribute o3atLba numeric
@attribute o3atMcd numeric
@attribute o3atLcd numeric
@attribute o3atMce numeric
@attribute o3atLce numeric
@attribute o3atMde numeric
@attribute o3atLde numeric
@attribute o3atMbd numeric
@attribute o3atLbd numeric
@attribute destClass {2.0,3.0,7.0,6.0,4.0,5.0,1.0}

@data
25,12,18,31,0,19,13,0,31,0,31,31,4,26,5,26,5,18,12,31,0,0,31,0,12,28,17,29,2,30,1,0,13,18,29,3,30,2,31,1,30,1,13,18,30,0,29,2,28,2,13,3,29,1,18,12,26,3,31,0,31,0,0,31,0,31,13,19,4,27,0,31,0,31,4,27,4,18,12,18,0,27,4.0
31,1,29,23,6,30,2,7,24,7,24,31,0,31,0,31,0,29,1,31,0,0,31,0,9,21,20,22,9,23,8,7,10,21,22,10,23,9,24,8,23,8,10,21,23,7,22,9,21,9,10,10,22,8,6,24,22,7,31,0,31,0,0,31,0,31,25,7,8,23,0,31,0,31,8,23,8,6,24,6,0,23,4.0
31,0,30,31,0,30,0,0,31,0,31,31,0,31,0,31,0,31,1,31,0,0,31,0,6,11,23,18,18,19,12,11,7,24,12,19,19,13,20,12,19,12,7,24,19,11,12,13,12,19,7,19,18,12,3,27,8,22,15,13,31,0,0,31,14,16,28,4,23,9,15,17,0,31,22,8,22,3,27,3,14,8,4.0
31,0,31,27,2,31,0,3,28,3,28,31,0,31,0,31,0,31,0,31,0,0,31,0,5,22,24,23,8,24,7,6,6,25,23,9,24,8,25,7,24,7,6,25,24,6,23,8,22,8,6,9,23,7,7,23,10,20,26,3,31,0,0,31,4,27,24,8,21,11,4,27,0,31,20,10,20,7,23,7,4,10,3.0
31,0,31,31,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,8,26,21,27,4,28,3,2,9,22,27,5,28,4,29,3,28,3,9,22,28,2,27,4,26,4,9,5,27,3,17,13,21,9,24,6,31,0,0,31,6,24,14,18,10,22,7,25,0,31,9,21,9,17,13,17,6,21,6.0
31,5,25,21,8,25,5,9,22,9,22,31,0,31,0,31,0,26,6,31,0,0,31,0,6,13,23,24,16,25,6,5,7,24,14,17,25,7,26,6,25,6,7,24,25,5,14,7,14,17,7,17,24,6,10,20,16,14,21,8,31,0,0,31,9,22,21,11,15,17,9,22,0,31,14,16,14,10,20,10,9,16,7.0
31,0,31,31,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,8,15,21,16,15,16,14,14,9,22,16,16,16,15,17,14,17,15,9,22,16,14,16,15,15,15,9,16,16,14,0,30,5,25,12,17,31,0,0,31,18,13,31,1,26,6,18,13,0,31,25,5,25,0,30,0,18,5,5.0
31,12,15,31,0,17,14,0,31,0,31,31,0,31,0,31,0,17,14,31,0,0,31,0,13,16,16,17,14,19,13,11,14,17,17,15,18,14,20,12,18,12,14,17,19,11,17,14,16,14,14,15,17,13,11,19,13,17,15,14,24,5,6,25,15,16,20,12,18,14,15,16,6,25,17,13,17,11,19,11,15,13,2.0
23,10,20,25,4,21,11,5,26,5,26,31,7,23,7,24,8,20,10,31,0,0,31,0,9,28,20,29,2,29,1,1,10,21,29,3,29,2,30,1,30,2,10,21,29,1,29,2,28,2,10,3,29,1,11,19,23,6,31,0,31,0,0,31,0,31,20,12,7,24,0,31,0,31,7,24,7,11,19,11,0,24,5.0
31,4,26,20,9,27,5,10,21,10,21,31,0,31,0,31,0,26,4,31,0,0,31,0,8,19,21,20,11,20,10,10,9,22,20,12,20,11,21,10,21,11,9,22,20,10,20,11,19,11,9,12,20,10,3,27,19,10,31,0,31,0,0,31,0,31,28,4,11,20,0,31,0,31,11,20,11,3,27,3,0,20,4.0
24,25,5,30,0,6,26,1,31,0,30,31,5,25,6,25,6,5,25,31,0,0,31,0,18,19,12,20,11,21,10,9,19,13,20,12,21,11,22,10,21,10,18,12,21,9,20,11,19,11,19,12,20,10,14,16,16,14,21,8,31,0,0,31,9,22,17,15,15,17,9,22,0,31,14,16,14,14,16,14,9,16,4.0
31,0,31,15,14,31,0,15,16,15,16,31,0,31,0,31,0,31,0,31,0,0,31,0,4,10,25,24,18,25,6,5,5,26,12,20,25,7,26,6,25,6,5,26,25,5,12,7,11,19,5,20,24,6,9,21,15,15,31,0,31,0,0,31,0,31,22,10,16,16,0,31,0,31,15,15,15,9,21,9,0,15,5.0
21,24,6,27,3,7,25,4,28,3,27,31,8,22,9,22,9,6,24,31,0,0,31,0,17,19,13,20,11,21,10,9,18,14,20,12,21,11,22,10,21,10,17,13,21,9,20,11,19,11,18,12,20,10,12,18,16,13,24,5,31,0,0,31,6,25,19,13,14,17,6,25,0,31,14,17,14,12,18,12,6,17,5.0
31,0,31,31,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,13,19,16,20,11,21,10,9,14,17,20,12,21,11,22,10,21,10,14,17,21,9,20,11,19,11,14,12,20,10,11,19,18,11,31,0,31,0,0,31,0,31,20,12,12,19,0,31,0,31,12,19,12,11,19,11,0,19,6.0
31,1,29,25,4,29,1,5,26,5,26,31,0,31,0,31,0,30,2,31,0,0,31,0,5,14,24,21,15,22,9,8,6,25,15,16,22,10,23,9,22,9,6,25,22,8,15,10,15,16,6,16,21,9,7,23,9,21,21,8,31,0,0,31,9,22,24,8,22,10,9,22,0,31,21,9,21,7,23,7,9,9,3.0
31,2,28,16,13,28,2,14,17,14,17,31,0,31,0,31,0,29,3,31,0,0,31,0,7,12,22,30,17,31,0,0,8,23,13,18,31,1,31,0,31,0,8,23,31,0,13,1,13,18,8,18,30,0,22,8,25,5,28,2,31,0,0,31,2,28,9,23,6,26,3,29,0,31,5,25,5,22,8,22,2,25,2.0
26,7,23,31,0,24,8,0,31,0,31,31,4,26,4,27,5,23,7,31,0,0,31,0,8,26,21,27,4,27,3,3,9,22,27,5,27,4,28,3,28,4,9,22,27,3,27,4,26,4,9,5,27,3,9,21,16,13,31,0,31,0,0,31,0,31,22,10,14,17,0,31,0,31,14,17,14,9,21,9,0,17,5.0
31,5,25,31,0,26,6,0,31,0,31,31,0,31,0,31,0,25,5,31,0,0,31,0,9,22,20,23,8,24,7,6,10,21,23,9,24,8,25,7,24,7,10,21,24,6,23,8,22,8,10,9,23,7,12,18,16,14,20,9,31,0,0,31,10,21,19,13,15,17,10,21,0,31,14,16,14,12,18,12,10,16,7.0
31,25,5,30,0,6,26,1,31,0,30,31,0,31,0,31,0,5,25,31,0,0,31,0,18,19,12,20,11,21,10,9,19,13,20,12,21,11,22,10,21,10,18,12,21,9,20,11,19,11,19,12,20,10,11,19,14,16,21,8,31,0,0,31,9,22,20,12,17,15,9,22,0,31,16,14,16,11,19,11,9,14,5.0
31,0,31,17,12,31,0,13,18,13,18,31,0,31,0,31,0,31,0,31,0,0,31,0,2,11,27,22,17,24,8,6,3,28,13,19,23,9,25,7,23,7,3,28,24,6,13,9,12,18,3,19,22,8,15,15,19,11,21,9,26,3,4,27,9,21,16,16,12,20,10,22,4,27,11,19,11,15,15,15,9,19,1.0
28,13,17,31,0,18,14,0,31,0,31,31,1,29,2,29,2,17,13,31,0,0,31,0,10,29,19,30,1,31,0,0,11,20,30,2,31,1,31,0,31,0,11,20,31,0,30,1,29,1,11,2,30,0,17,13,23,7,31,0,31,0,0,31,0,31,14,18,8,24,0,31,0,31,7,23,7,17,13,17,0,23,6.0
31,3,27,18,11,28,4,12,19,12,19,31,0,31,0,31,0,27,3,31,0,0,31,0,8,19,21,19,11,20,11,10,9,22,19,12,20,11,21,11,20,11,9,22,20,10,20,12,19,11,9,12,19,11,3,27,17,12,31,0,31,0,0,31,0,31,28,4,13,18,0,31,0,31,13,18,13,3,27,3,0,18,4.0
31,6,23,21,8,24,7,9,22,9,22,31,0,31,0,31,0,24,7,31,0,0,31,0,4,21,25,22,9,24,8,6,5,26,22,10,23,9,25,7,23,7,5,26,24,6,22,9,21,9,5,10,22,8,16,14,19,11,21,9,24,6,6,24,9,21,15,17,12,20,10,22,7,25,11,19,11,16,14,16,9,19,1.0
29,17,12,31,0,13,18,0,31,0,31,31,1,29,1,30,2,13,18,31,0,0,31,0,14,20,15,20,10,21,10,9,15,16,20,11,21,10,22,10,21,10,15,16,21,9,21,11,20,10,15,11,20,10,11,19,19,10,31,0,31,0,0,31,0,31,20,12,11,20,0,31,0,31,11,20,11,11,19,11,0,20,3.0
31,4,26,31,0,27,5,0,31,0,31,31,0,31,0,31,0,26,4,31,0,0,31,0,6,20,23,21,10,22,9,8,7,24,21,11,22,10,23,9,22,9,7,24,22,8,21,10,20,10,7,11,21,9,5,25,11,19,23,6,31,0,0,31,7,24,26,6,20,12,7,24,0,31,19,11,19,5,25,5,7,11,5.0
20,24,6,31,0,7,25,0,31,0,31,31,9,21,10,21,10,6,24,31,0,0,31,0,18,19,12,20,11,21,10,9,19,13,20,12,21,11,22,10,21,10,18,12,21,9,20,11,19,11,19,12,20,10,13,17,15,15,20,9,31,0,0,31,10,21,18,14,16,16,10,21,0,31,15,15,15,13,17,13,10,15,4.0
31,0,31,31,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,8,15,21,16,15,16,14,14,9,22,16,16,16,15,17,14,17,15,9,22,16,14,16,15,15,15,9,16,16,14,0,30,5,25,12,17,31,0,0,31,18,13,31,1,26,6,18,13,0,31,25,5,25,0,30,0,18,5,5.0
29,6,24,20,9,25,7,10,21,10,21,31,0,30,1,30,1,24,6,31,0,0,31,0,10,21,19,22,9,23,8,7,11,20,22,10,23,9,24,8,23,8,11,20,23,7,22,9,21,9,11,10,22,8,9,21,16,13,31,0,31,0,0,31,0,31,22,10,14,17,0,31,0,31,14,17,14,9,21,9,0,17,6.0
24,10,20,31,0,21,11,0,31,0,31,31,5,25,6,25,6,20,10,31,0,0,31,0,12,26,17,27,4,28,3,2,13,18,27,5,28,4,29,3,28,3,13,18,28,2,27,4,26,4,13,5,27,3,21,9,24,6,28,1,31,0,0,31,2,29,10,22,7,25,2,29,0,31,6,24,6,21,9,21,2,24,1.0
31,4,25,31,0,26,5,0,31,0,31,31,0,31,0,31,0,26,5,31,0,0,31,0,10,14,19,25,15,25,5,5,11,20,15,16,25,6,26,5,26,6,11,20,25,5,15,6,15,16,11,16,25,5,10,20,15,14,31,0,31,0,0,31,0,31,21,11,15,16,0,31,0,31,15,16,15,10,20,10,0,16,5.0
29,10,19,26,3,20,11,4,27,4,27,31,0,30,1,30,1,20,11,31,0,0,31,0,10,16,19,22,13,23,8,7,11,20,16,14,23,8,24,8,23,8,11,20,23,7,17,9,17,14,11,14,22,8,7,23,13,16,31,0,31,0,0,31,0,31,24,8,17,14,0,31,0,31,17,14,17,7,23,7,0,14,5.0
28,8,22,31,0,23,9,0,31,0,31,31,1,29,2,29,2,22,8,31,0,0,31,0,14,21,15,22,9,22,8,8,15,16,22,10,22,9,23,8,23,9,15,16,22,8,22,9,21,9,15,10,22,8,11,19,18,11,31,0,31,0,0,31,0,31,20,12,12,19,0,31,0,31,12,19,12,11,19,11,0,19,4.0
31,0,31,31,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,4,17,25,17,13,18,13,12,5,26,17,14,18,13,19,13,18,13,5,26,18,12,18,14,17,13,5,14,17,13,2,28,8,21,27,2,31,0,0,31,3,28,29,3,22,9,3,28,0,31,22,9,22,2,28,2,3,9,3.0
31,0,31,31,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,8,17,21,17,13,18,13,12,9,22,17,14,18,13,19,13,18,13,9,22,18,12,18,14,17,13,9,14,17,13,0,30,13,15,31,0,31,0,0,31,0,31,31,1,17,15,0,31,0,31,16,14,16,0,30,0,0,14,5.0
31,6,24,17,12,25,7,13,18,13,18,31,0,31,0,31,0,24,6,31,0,0,31,0,4,16,25,22,12,23,8,7,5,26,17,14,23,8,24,8,23,8,5,26,23,7,18,9,17,13,5,14,22,8,8,22,13,17,31,0,31,0,0,31,0,31,23,9,18,14,0,31,0,31,17,13,17,8,22,8,0,13,5.0
31,23,7,31,0,8,24,0,31,0,31,31,0,31,0,31,0,7,23,31,0,0,31,0,12,22,16,23,8,25,7,5,14,18,23,9,24,8,26,6,24,6,13,17,25,5,23,8,22,8,14,9,23,7,15,15,17,13,19,11,24,5,6,25,11,19,16,16,14,18,12,20,6,25,13,17,13,15,15,15,11,17,3.0
31,19,8,31,0,10,21,0,31,0,31,31,0,31,0,31,0,10,21,31,0,0,31,0,17,21,12,22,9,24,8,6,18,13,22,10,23,9,25,7,23,7,18,13,24,6,22,9,21,9,18,10,22,8,15,15,18,12,20,10,25,4,5,26,10,20,16,16,13,19,11,21,5,26,12,18,12,15,15,15,10,18,7.0
31,10,20,31,0,21,11,0,31,0,31,31,0,31,0,31,0,20,10,31,0,0,31,0,15,17,15,18,13,20,12,10,16,16,18,14,19,13,21,11,19,11,15,15,20,10,18,13,17,13,16,14,18,12,9,21,12,17,22,7,31,0,0,31,8,23,22,10,18,13,8,23,0,31,18,13,18,9,21,9,8,13,3.0
27,18,12,31,0,13,19,0,31,0,31,31,3,27,3,28,4,12,18,31,0,0,31,0,7,27,23,31,2,31,0,0,7,23,28,3,31,0,31,0,31,0,8,24,31,0,28,0,28,3,7,3,31,0,17,12,24,6,25,5,26,4,5,27,6,26,13,18,6,24,5,25,4,26,7,25,7,18,13,18,6,25,5.0
31,7,23,21,8,23,7,9,22,9,22,31,0,31,0,31,0,24,8,31,0,0,31,0,5,15,24,23,14,23,7,7,6,25,16,15,23,8,24,7,24,8,6,25,23,7,16,8,16,15,6,15,23,7,8,22,15,15,20,10,31,0,0,31,10,20,23,9,16,16,11,21,0,31,15,15,15,8,22,8,10,15,7.0
31,3,27,19,10,28,4,11,20,11,20,31,0,31,0,31,0,27,3,31,0,0,31,0,8,22,21,22,8,23,8,7,9,22,22,9,23,8,24,8,23,8,9,22,23,7,23,9,22,8,9,9,22,8,6,24,21,8,31,0,31,0,0,31,0,31,25,7,9,22,0,31,0,31,9,22,9,6,24,6,0,22,6.0
28,5,25,31,0,26,6,0,31,0,31,31,2,28,2,29,3,25,5,31,0,0,31,0,11,22,18,23,8,23,7,7,12,19,23,9,23,8,24,7,24,8,12,19,23,7,23,8,22,8,12,9,23,7,5,25,20,9,31,0,31,0,0,31,0,31,26,6,10,21,0,31,0,31,10,21,10,5,25,5,0,21,1.0
31,17,13,27,2,14,18,3,28,3,28,31,0,31,0,31,0,13,17,31,0,0,31,0,12,20,17,21,10,22,9,8,13,18,21,11,22,10,23,9,22,9,13,18,22,8,21,10,20,10,13,11,21,9,11,19,14,15,21,8,31,0,0,31,9,22,20,12,16,15,9,22,0,31,16,15,16,11,19,11,9,15,6.0
31,0,31,31,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,5,16,24,21,12,22,9,8,6,25,18,14,22,10,23,9,22,9,6,25,22,8,18,10,17,13,6,14,21,9,5,25,9,21,19,10,31,0,0,31,11,20,26,6,22,10,11,20,0,31,21,9,21,5,25,5,11,9,3.0
31,3,27,31,0,28,4,0,31,0,31,31,0,31,0,31,0,27,3,31,0,0,31,0,10,20,19,21,10,22,9,8,10,20,21,10,22,10,23,9,22,9,11,20,22,8,21,10,20,10,11,11,21,9,3,27,14,13,31,0,31,0,0,31,0,31,28,4,15,16,0,31,0,31,15,16,15,3,27,3,0,16,3.0
31,11,18,27,3,19,12,4,28,3,27,31,0,31,0,31,0,19,12,31,0,0,31,0,16,18,14,19,12,20,11,10,17,15,19,13,20,12,21,11,20,11,16,14,20,10,19,12,18,12,17,13,19,11,11,19,13,16,23,6,31,0,0,31,7,24,20,12,17,14,7,24,0,31,17,14,17,11,19,11,7,14,6.0
31,7,23,24,5,24,8,6,25,6,25,31,0,31,0,31,0,23,7,31,0,0,31,0,5,23,25,31,6,31,0,0,5,25,24,7,31,0,31,0,31,0,6,26,31,0,24,0,24,7,5,7,31,0,22,8,24,6,25,5,28,2,3,29,6,26,8,22,6,24,5,25,2,28,7,25,7,23,9,23,6,25,5.0
21,21,9,26,4,10,22,5,27,4,26,31,8,22,9,22,9,9,21,31,0,0,31,0,16,18,14,20,12,22,10,8,17,15,19,13,21,11,23,9,21,9,16,14,22,8,19,11,18,12,17,13,20,10,12,18,16,14,21,8,31,0,0,31,9,22,19,13,15,17,9,22,0,31,14,16,14,12,18,12,9,16,3.0
25,10,20,31,0,21,11,0,31,0,31,31,4,26,5,26,5,20,10,31,0,0,31,0,14,25,15,26,5,27,4,3,15,16,26,6,27,5,28,4,27,4,15,16,27,3,26,5,25,5,15,6,26,4,16,14,22,7,31,0,31,0,0,31,0,31,15,17,8,23,0,31,0,31,8,23,8,16,14,16,0,23,1.0
28,21,8,31,0,9,22,0,31,0,31,31,1,29,2,29,2,9,22,31,0,0,31,0,16,18,13,19,12,20,11,10,17,14,19,13,20,12,21,11,20,11,17,14,20,10,19,12,18,12,17,13,19,11,12,18,15,15,18,11,31,0,0,31,12,19,19,13,16,16,12,19,0,31,15,15,15,12,18,12,12,15,7.0
31,5,25,20,9,25,5,10,21,10,21,31,0,31,0,31,0,26,6,31,0,0,31,0,5,13,24,21,16,23,9,7,6,25,14,17,22,10,24,8,22,8,6,25,23,7,14,10,14,17,6,17,21,9,15,15,17,13,19,11,29,0,1,30,11,19,16,16,14,18,12,20,1,30,13,17,13,15,15,15,11,17,2.0
31,0,31,16,13,31,0,14,17,14,17,31,0,31,0,31,0,31,0,31,0,0,31,0,0,8,31,20,20,22,10,8,0,31,10,22,21,11,23,9,21,9,0,31,22,8,10,11,9,21,0,22,20,10,11,19,16,14,19,10,31,0,0,31,11,20,20,12,15,17,11,20,0,31,14,16,14,11,19,11,11,16,1.0
8,24,6,26,4,6,24,4,26,5,27,21,22,9,23,8,22,7,25,22,9,8,22,9,3,7,26,9,22,20,20,9,4,27,8,23,9,21,21,9,10,10,4,27,21,10,8,21,8,23,4,23,10,21,0,31,0,30,5,25,11,18,19,12,25,5,31,0,31,1,26,6,19,12,30,0,30,0,31,0,25,0,1.0
31,2,28,31,0,29,3,0,31,0,31,31,0,31,0,31,0,28,2,31,0,0,31,0,11,20,18,20,10,21,10,9,12,19,20,11,21,10,22,10,21,10,12,19,21,9,21,11,20,10,12,11,20,10,3,24,16,13,31,0,31,0,0,31,0,31,26,5,14,17,0,31,0,31,14,17,14,5,26,5,0,17,1.0
27,8,22,31,0,23,9,0,31,0,31,31,2,28,3,28,3,22,8,31,0,0,31,0,13,27,16,28,3,29,2,1,14,17,28,4,29,3,30,2,29,2,14,17,29,1,28,3,27,3,14,4,28,2,21,9,25,5,31,0,31,0,0,31,0,31,10,22,6,26,0,31,0,31,5,25,5,21,9,21,0,25,1.0
31,12,18,31,0,18,12,0,31,0,31,31,0,31,0,31,0,19,13,31,0,0,31,0,10,18,19,21,11,22,9,8,11,20,19,12,22,10,23,9,22,9,11,20,22,8,19,10,19,12,11,12,21,9,10,20,13,17,16,13,31,0,0,31,14,17,21,11,18,14,14,17,0,31,17,13,17,10,20,10,14,13,5.0
31,0,31,13,16,31,0,17,14,17,14,31,0,31,0,31,0,31,0,31,0,0,31,0,0,6,31,17,22,19,13,11,0,31,8,24,18,14,20,12,18,12,0,31,19,11,8,14,7,23,0,24,17,13,1,29,6,24,22,6,31,0,0,31,7,23,30,2,25,7,8,24,0,31,24,6,24,1,29,1,7,6,2.0
31,7,23,31,0,24,8,0,31,0,31,31,0,31,0,31,0,23,7,31,0,0,31,0,0,13,31,31,16,31,0,0,0,31,14,17,31,0,31,0,31,0,0,31,31,0,14,0,14,17,0,17,31,0,16,14,17,13,19,11,24,5,6,25,12,20,14,16,13,17,11,19,6,25,14,18,14,17,15,17,12,18,3.0
31,0,31,13,17,31,0,17,13,18,14,31,0,31,0,31,0,31,0,31,0,0,31,0,2,10,28,31,19,31,0,0,2,28,11,20,31,0,31,0,31,0,3,29,31,0,11,0,11,20,2,20,31,0,21,9,24,6,26,4,30,0,1,31,5,27,9,21,6,24,4,26,0,30,7,25,7,22,10,22,5,25,3.0
31,0,31,31,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,6,24,23,25,6,25,5,5,7,24,25,7,25,6,26,5,26,6,7,24,25,5,25,6,24,6,7,7,25,5,15,15,19,11,22,8,31,0,0,31,8,22,16,16,12,20,9,23,0,31,11,19,11,15,15,15,8,19,7.0
21,22,7,31,0,8,23,0,31,0,31,31,8,22,9,22,9,8,23,31,0,0,31,0,18,20,12,21,10,22,9,8,19,13,21,11,22,10,23,9,22,9,18,12,22,8,21,10,20,10,19,11,21,9,12,18,14,16,19,10,31,0,0,31,11,20,19,13,17,15,11,20,0,31,16,14,16,12,18,12,11,14,5.0
31,5,22,31,0,24,7,0,31,0,31,31,0,31,0,31,0,24,7,31,0,0,31,0,4,31,26,31,0,31,0,0,4,26,31,0,31,0,31,0,31,0,5,27,31,0,31,0,31,0,4,0,31,0,21,8,26,4,26,4,28,2,3,29,4,27,9,22,4,26,4,26,2,28,5,26,5,22,9,22,5,27,6.0
31,0,31,21,8,31,0,9,22,9,22,31,0,31,0,31,0,31,0,31,0,0,31,0,0,9,31,19,19,20,11,10,0,31,11,21,20,12,21,11,20,11,0,31,20,10,11,12,10,20,0,21,19,11,3,27,7,23,19,10,31,0,0,31,11,20,28,4,24,8,11,20,0,31,23,7,23,3,27,3,11,7,2.0
31,13,17,31,0,18,14,0,31,0,31,31,0,31,0,31,0,17,13,31,0,0,31,0,10,29,19,30,1,31,0,0,11,20,30,2,31,1,31,0,31,0,11,20,31,0,30,1,29,1,11,2,30,0,17,13,23,7,31,0,31,0,0,31,0,31,14,18,8,24,0,31,0,31,7,23,7,17,13,17,0,23,6.0
31,0,31,31,0,31,0,0,31,0,31,31,0,31,0,31,0,31,0,31,0,0,31,0,2,9,27,20,19,21,10,9,3,28,11,21,21,11,22,10,21,10,3,28,21,9,11,11,10,20,3,21,20,10,6,24,11,19,16,14,31,0,0,31,14,16,25,7,20,12,15,17,0,31,19,11,19,6,24,6,14,11,2.0
31,9,20,31,0,21,10,0,31,0,31,31,0,31,0,31,0,21,10,31,0,0,31,0,13,19,16,21,11,22,9,8,14,17,20,12,22,10,23,9,22,9,14,17,22,8,20,10,19,11,14,12,21,9,14,16,16,14,20,10,31,0,0,31,10,20,17,15,15,17,11,21,0,31,14,16,14,14,16,14,10,16,7.0
24,14,16,31,0,17,15,0,31,0,31,31,5,25,6,25,6,16,14,31,0,0,31,0,12,31,18,31,0,31,0,0,12,18,31,0,31,0,31,0,31,0,13,19,31,0,31,0,31,0,12,0,31,0,21,8,29,1,30,0,31,0,0,31,1,31,9,22,1,29,0,30,0,31,2,30,2,22,9,22,1,30,5.0
24,14,15,31,0,16,15,0,31,0,31,31,6,24,6,25,7,16,15,31,0,0,31,0,0,2,31,31,28,31,0,0,0,31,2,28,31,0,31,0,31,0,0,31,31,0,2,0,3,29,0,28,31,0,9,21,10,20,11,19,18,11,12,19,20,12,21,9,20,10,19,11,12,19,21,11,21,10,22,10,20,11,1.0
31,26,4,31,0,5,27,0,31,0,31,31,0,31,0,31,0,4,26,31,0,0,31,0,16,20,13,21,10,23,9,7,17,14,21,11,22,10,24,8,22,8,17,14,23,7,21,10,20,10,17,11,21,9,13,17,16,14,19,10,28,1,2,29,11,20,18,14,15,17,11,20,2,29,14,16,14,13,17,13,11,16,3.0
27,9,21,28,2,21,9,2,28,3,29,31,3,28,4,27,3,22,10,31,0,0,31,0,0,7,31,12,22,14,17,15,0,31,8,23,13,18,15,16,13,16,0,31,15,16,8,18,8,23,0,23,13,18,0,31,2,28,6,24,23,6,7,24,24,6,31,0,29,3,25,7,7,24,28,2,28,0,31,0,24,2,2.0
31,0,30,31,0,31,1,0,31,0,31,31,0,31,0,31,0,30,0,31,0,0,31,0,7,19,22,19,11,20,11,10,8,23,19,12,20,11,21,11,20,11,8,23,20,10,20,12,19,11,8,12,19,11,3,27,16,13,31,0,31,0,0,31,0,31,28,4,14,17,0,31,0,31,14,17,14,3,27,3,0,17,6.0
31,22,7,31,0,8,23,0,31,0,31,31,0,31,0,31,0,8,23,31,0,0,31,0,19,20,11,21,10,22,9,8,20,12,21,11,22,10,23,9,22,9,19,11,22,8,21,10,20,10,20,11,21,9,12,18,15,15,22,7,31,0,0,31,8,23,19,13,16,16,8,23,0,31,15,15,15,12,18,12,8,15,6.0
29,12,18,22,7,19,13,8,23,8,23,31,0,30,1,30,1,18,12,31,0,0,31,0,10,27,19,28,3,29,2,1,11,20,28,4,29,3,30,2,29,2,11,20,29,1,28,3,27,3,11,4,28,2,14,16,22,7,31,0,31,0,0,31,0,31,17,15,8,23,0,31,0,31,8,23,8,14,16,14,0,23,6.0
31,12,18,23,7,18,12,7,23,8,24,31,0,31,0,31,0,19,13,31,0,0,31,0,4,8,25,12,21,15,18,14,5,26,9,22,13,19,16,15,13,15,5,26,16,15,9,19,9,22,5,22,12,18,0,31,0,30,6,24,31,0,0,31,24,6,31,0,31,1,25,7,0,31,30,0,30,0,31,0,24,0,5.0
31,14,15,31,0,16,15,0,31,0,31,31,0,31,0,31,0,16,15,31,0,0,31,0,17,19,12,20,11,22,10,8,18,13,20,12,21,11,23,9,21,9,18,13,22,8,20,11,19,11,18,12,20,10,13,17,15,14,21,8,27,2,3,28,9,22,18,14,15,16,9,22,3,28,15,16,15,13,17,13,9,16,5.0
31,5,25,24,5,25,5,6,25,6,25,31,0,31,0,31,0,26,6,31,0,0,31,0,7,14,22,20,15,21,10,9,8,23,15,16,21,11,22,10,21,10,8,23,21,9,15,11,15,16,8,16,20,10,6,24,10,20,24,5,31,0,0,31,6,25,25,7,21,11,6,25,0,31,20,10,20,6,24,6,6,10,3.0
